time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
6393,FIRST,1,1,0.89452,0,0,0,0,0,0,0,0,1.16082,0,0,0,0,0,0,1,0,0,0,0,m,w
6394,FIRST,1,1,0.877735,0,0,0,0,0.554627,0,0,0,1.89589,0,1.02127,0.688909,1.14519,0,0,0,0,1,1,0,m,w
6395,FIRST,1,1,0.844448,0,1.13033,0,0,0.721592,0,0.82787,0,2.69631,0,1.48451,0.78419,2.32897,0,0,0,1,1,1,0,m,w
6403,FIRST,1,1,0.919575,0,0,0,0.500577,0,0,0,0,1.49492,0,0,2.60981,2.36263,0,1,1,1,1,0,0,m,w
6404,FIRST,1,1,0.92428,0.691316,0,1.12648,0,0,1.60219,0,0,1.1712,0,0,2.30374,0,0,1,0,1,1,0,0,m,w
6405,FIRST,1,1,0.907206,0.65745,1.12327,1.05255,0,0,1.12413,0.816815,0.723567,0.761419,0,0,1.90269,0,0,1,0,1,1,0,0,m,w
6700,FIRST,1,1,0.961428,0,0.70072,0,0,0.61883,0.884435,0.708901,0.678959,2.11348,0,0,1.29772,0,0,0,1,0,1,0,0,m,w
6701,FIRST,1,1,0.959709,0,0.611603,0,0.784205,0.709735,0.509261,0.805049,0.739753,1.79625,0,0,0.941258,0,0,0,1,0,1,0,0,m,w
6702,FIRST,1,1,0.946694,0,0.518138,0,0.833974,0.6824,0,0.752684,1.41565,1.29054,0,0,0,1.25159,0,0,1,1,1,0,0,m,w
6703,FIRST,1,1,0.957082,0,1.26148,0,0.871787,0.666886,0,0.843672,1.40453,1.12558,0,0,0,1.44531,0,0,1,1,1,0,0,m,w
6704,FIRST,1,1,0.95643,0,1.26976,0,1.03622,0.781968,0,0.969068,1.36977,1.24935,0,0,0.560316,1.3391,0,0,1,1,1,0,0,m,w
6705,FIRST,1,1,0.959368,0,1.32015,0,0.696627,0.731088,0,1.03605,1.38877,1.43169,0,0,0,0,0,0,1,1,1,0,0,m,w
6706,FIRST,1,1,0.96613,0,1.43125,0,0.763854,0.742914,0,0.974048,1.44827,1.67539,0.604778,0,0,0,0,0,1,1,1,0,0,m,w
6707,FIRST,1,1,0.96535,0,1.49073,0,0.523633,0.772579,0,1.01231,1.476,1.65743,0,0,0,0,0,0,1,1,1,0,0,m,w
6708,FIRST,1,1,0.97294,0,1.34462,0,0,0.646048,0.583583,0.803027,1.59781,1.61312,0,0,0,1.56282,0,0,1,1,1,0,0,m,w
6709,FIRST,1,1,0.967339,0,1.06228,0,0,0.564662,0,0.716423,1.54097,1.43245,0,0,0,1.16244,0,0,1,1,1,0,0,m,w
6710,FIRST,1,1,0.982867,0.703293,0.715175,0,0.553811,0.559009,0,0.60476,1.41643,1.51355,0,0,0,2.50955,0,0,1,1,1,0,0,m,w
6711,FIRST,1,1,0.968886,0.663945,0.981951,0,0.588166,0.555675,0,0.582958,1.14696,1.19061,0,0.814689,0,2.54269,0,0,1,1,1,0,0,m,w
6712,FIRST,1,1,0.9554,0,0.866393,0,0,0,0.619451,0,0.856987,0.732295,0.749394,0,0.636302,1.74387,0,0,1,1,1,0,0,m,w
6713,FIRST,1,1,0.960057,0,0.530788,0,0,0,0.534222,0,0,0.87362,1.12724,0,1.68646,0,0,0,0,1,1,0,0,m,w
6714,FIRST,1,1,0.960812,0,0.504964,0,0,0,0.964215,0,0,1.15409,1.45305,0,1.62542,0,0,0,0,1,1,0,0,m,w
6715,FIRST,1,1,0.95498,0,0.764996,0,0,0,0,0.546517,0.828744,1.20181,1.25581,0.607871,1.54181,0,0,0,0,1,1,0,0,m,w
6716,FIRST,1,1,0.930531,0,0.678595,0,0,0.582873,0.572799,0.755337,0.741083,1.72769,1.51639,0.642433,2.03355,0,0,0,0,1,1,0,0,m,w
6718,FIRST,1,1,0.773566,0,0,0,0,0,0.710589,0,0.771302,0.554227,0.868979,0.683831,3.32626,2.26858,0,0,0,1,1,0,0,m,w
6723,FIRST,1,1,0.853731,0,0,0.598437,1.53022,0,0,0.808976,0.510916,1.40818,0.87911,0.611932,0.758796,0,0,1,1,1,0,0,0,m,w
6724,FIRST,1,1,0.934512,0,0,0.921397,0.629574,0.539866,0,0.897052,0.788358,1.60522,0.933605,0.539295,0,0,0,0,1,1,0,0,0,m,w
6730,FIRST,1,1,0.856624,0,0,0,0.956559,0.701791,0.886692,1.19364,0.642481,2.04239,0,0,1.46819,0,0,0,1,0,0,0,0,m,w
6733,FIRST,1,1,0.933725,0,0.757946,0,0.822776,0.610898,0,0.610706,1.27676,1.99757,0,0,0,0,0,0,1,0,1,0,0,m,w
6734,FIRST,1,1,0.92249,0,0.500034,0,0.646945,0.554028,0,0.574199,1.1855,1.45384,0,0,0,1.54387,0,0,1,0,1,0,0,m,w
6735,FIRST,1,1,0.941199,0,0.676881,0,0.736539,0.630088,0,0.756922,1.20927,0.877058,0,0,0,1.48152,0,0,1,0,1,0,0,m,w
6736,FIRST,1,1,0.951145,0,0,0,0.842019,0,0,0,0.7666,0.541975,0,0,0.651228,1.37592,0,0,1,0,0,0,0,m,w
6737,FIRST,1,1,0.950685,0.558459,0.504066,0,1.00163,0,0,0,0.845965,0,0,0,0.631364,1.27793,0,0,1,0,1,0,0,m,w
6738,FIRST,1,1,0.947715,0,0,0,0.937876,0,0,0,0.736575,0,0,0,0.687946,0.685873,0,0,1,0,0,0,0,m,w
6739,FIRST,1,1,0.946102,0,0,0,0.926106,0,0,0,0.54159,0,0,0,0,0.655194,0,0,1,0,0,0,0,m,w
6740,FIRST,1,1,0.949472,0,0.783056,0,0.56954,0,0.597693,0,0.572396,0.828518,0,0,0,0,0,0,1,1,0,0,0,m,w
6741,FIRST,1,1,0.94773,0,0.718408,0,0.717242,0,0.813218,0.587566,0.868779,1.45696,0,0,0,0,0,0,1,1,0,0,0,m,w
6742,FIRST,1,1,0.956684,0,0.685134,0,0.533749,0,0.605484,0,1.02017,1.38752,0,0,0.558133,0.799131,0,0,1,1,1,0,0,m,w
6743,FIRST,1,1,0.948005,0,0,0,0.625963,0.572529,1.09813,0.792768,0.848042,1.96298,0,0,0.731091,1.98146,0,0,1,0,1,0,0,m,w
6744,FIRST,1,1,0.893881,0,0.705173,0,0.746493,0.617828,0,0.936743,1.52156,1.99886,0,0.537891,0.536051,2.51304,0,0,1,0,1,0,0,m,w
6745,FIRST,1,1,0.848986,0,1.39766,0,1.10041,1.02595,0,1.31789,1.72358,2.17124,0,0.726286,1.43672,0.72896,0,0,1,1,1,0,0,m,w
6748,FIRST,1,1,0.958893,0.729695,0,0,0.818352,0.515373,0,0.77908,0.766956,1.53886,0,0,0.500728,0,0,0,1,1,1,0,0,m,w
6751,FIRST,1,1,0.919175,0.52781,0.992475,1.02385,0,0,0,0.538634,0,1.14575,0,0,1.93147,0.746979,0,1,0,1,1,0,0,m,w
6752,FIRST,1,1,0.921252,0.635215,0.908017,0.765592,0.608898,0,0,0.547359,0.639778,0,0,0,1.77197,1.72261,0,1,0,0,1,0,0,m,w
6753,FIRST,1,1,0.874528,1.20155,0.952527,0,0.570563,0,0,0.614096,1.01397,0,0,0,1.56902,0.791279,0,1,0,0,1,0,0,m,w
3876,FIRST,1,1,0.979979,0,0,1.01729,0,0,0,0,0,1.2725,0,0,0.952917,0.808249,0,0,1,1,0,0,0,m,w
3877,FIRST,1,1,0.978491,0,0,0.948201,0,0,0,0,0,1.34845,0,0,0.9703,0.96879,0,0,1,1,0,0,0,m,w
3878,FIRST,1,1,0.976967,0,0,0.79797,0,0,0,0,0,1.22637,0,0,0.844933,0.826513,0,0,1,1,0,0,0,m,w
3879,FIRST,1,1,0.979952,0,0,0.792281,0,0,0,0,0,1.28834,0,0,0.910965,0.699887,0,0,1,1,0,0,0,m,w
3880,FIRST,1,1,0.979871,0,0,0.966495,0,0,0,0,0,1.30785,0,0,0.808148,0.617676,0,0,1,1,0,0,0,m,w
3881,FIRST,1,1,0.980387,0,0,0.865047,0,0,0,0,0,1.37196,0,0,0.674839,0.770243,0,0,1,1,0,0,0,m,w
3882,FIRST,1,1,0.978467,0,0,0.783156,0,0,0,0,0,1.44778,0,0,0.827148,0.716628,0,0,1,0,0,0,0,m,w
3883,FIRST,1,1,0.979468,0,0,1.02333,0,0,0,0,0,1.44008,0,0,0.874608,0.94085,0,0,1,1,0,0,0,m,w
3918,FIRST,1,1,0.902662,0,0.537655,0,0,0,0,0,0,0,0,0.537343,0,0.723375,0.689292,1,0,1,1,0,0,m,w
3919,FIRST,1,1,0.936678,0.760086,0.717384,0,0,0,0,0,0,0,0,0.581169,0,0.525123,0.683659,1,0,1,0,0,1,m,w
3920,FIRST,1,1,0.912373,0,1.24855,0,0,0,0,0,0,0,1.20299,0.930474,0,0,0.711406,1,0,1,0,0,0,m,w
3921,FIRST,1,1,0.943468,0,0.581427,0,0,0,0,0,0,0,1.02781,0.607902,0,1.16695,0.692621,1,0,1,0,0,1,m,w
3922,FIRST,1,1,0.963889,0,0,0,0,0,0,0,0,0,0.82132,0,0,0.772332,0.648328,1,0,1,0,0,1,m,w
3923,FIRST,1,1,0.955615,0.600454,0,0,0,0,0,0,0,0,0.639832,0,0,0.590562,0.638825,0,0,1,0,0,0,m,w
3924,FIRST,1,1,0.938552,0.654346,0,0,0,0,0.786629,0,0,0,0.636581,0,0,0.615289,0.670129,0,0,1,0,0,0,m,w
3925,FIRST,1,1,0.922333,0.732194,0,0,0.513538,0,0.501798,0,0,0,0.743906,0,0.627698,0.762651,0.576686,0,0,1,0,0,0,m,w
3926,FIRST,1,1,0.92043,0.903944,0,0,0,0,0.898025,0,0,0,0,0.56946,0,0,0.692964,1,0,1,1,0,1,m,w
3927,FIRST,1,1,0.948325,0,0,0,0.524312,0,0.737387,0,0,0,0.924015,0.517581,0,0,0,1,0,1,1,0,0,m,w
3928,FIRST,1,1,0.955063,0,0,0,0,0,0,0,0,0,0.777499,0.745842,0,0,0,1,0,1,1,0,0,m,w
3929,FIRST,1,1,0.974392,0,0,0,0,0,0.828278,0,0,0,1.02476,0,0,0,0,0,0,1,1,0,0,m,w
3930,FIRST,1,1,0.982082,0,0,0,0,0,1.46302,0,0,0,0.702002,0,0,0,0,0,0,1,1,0,0,m,w
3931,FIRST,1,1,0.980635,0,0,0,0,0,0.800793,0,0,0,0.536595,0,0,0,0,0,0,1,1,0,0,m,w
3932,FIRST,1,1,0.981759,0,0,0,0,0,1.35712,0,0,0,0.783323,0,0,0.587183,0,0,0,1,1,0,0,m,w
3933,FIRST,1,1,0.983306,0,0,0,0,0,1.11503,0,0,0,0.941494,0,0,0,0,0,0,1,1,0,0,m,w
3934,FIRST,1,1,0.983732,0,0,0,0,0,1.34062,0,0,0,1.58934,0,0,0,0,0,0,1,1,0,0,m,w
3935,FIRST,1,1,0.980195,0,0,0,0,0,1.29698,0,0,0,1.87183,0.533367,0,0,0,0,0,1,1,0,0,m,w
3936,FIRST,1,1,0.983623,0,0,0,0,0,1.1628,0,0,0.532713,2.1407,0.621949,0,0,0,0,0,1,1,0,0,m,w
3937,FIRST,1,1,0.981928,0,0,0,0,0,0.801447,0,0,0,2.35176,0.574281,0,0,0,0,0,1,1,0,0,m,w
3938,FIRST,1,1,0.983185,0,0,0,0,0,1.27929,0,0,0,2.053,0,0,0,0,0,0,1,1,0,0,m,w
3939,FIRST,1,1,0.980813,0,0,0,0,0,0.745195,0,0,0,1.91449,0,0,0.777584,0,0,0,1,1,0,1,m,w
3940,FIRST,1,1,0.980713,0,0,0,0,0,0,0,0,0,2.04185,0,0,0,0,0,0,1,1,0,1,m,w
3941,FIRST,1,1,0.980075,0,0.50055,0,0,0,0,0,0,0.730817,1.77239,0.697451,0,0,0,0,0,1,1,0,0,m,w
3942,FIRST,1,1,0.897329,0.711105,1.20094,0,0,0,0.826153,0,0,0.824925,0,0.780754,0,0,0,1,0,0,1,0,0,m,w
3943,FIRST,1,1,0.960044,0.953525,0,0,0.627918,0,0,0,0,0.783163,1.59092,0,0,0,0,0,0,1,1,0,0,m,w
3944,FIRST,1,1,0.97174,0,0,0,0,0,0,0,0,0.713932,1.29121,0,0,0,0,0,0,1,1,0,0,m,w
3945,FIRST,1,1,0.966846,1.1831,0,0,0,0,1.23891,0,0,0,1.53632,0,0,0,0,0,0,1,1,0,0,m,w
3946,FIRST,1,1,0.83065,0.659746,0.583527,0,0,0,0.933702,0,0,0,0,0.518945,0,0,0,0,1,1,1,0,1,m,w
3947,FIRST,1,1,0.973469,0,0,0,0,0,1.20602,0,0,0,1.24376,0,0,0.681656,0,0,0,1,1,0,1,m,w
3948,FIRST,1,1,0.978722,0,0,0,0,0,1.76381,0,0,0,1.34615,0,0,0.879194,0,0,0,1,1,0,1,m,w
3949,FIRST,1,1,0.985209,0,0,0,0,0,1.6521,0,0,0,1.36408,0,0,0.912166,0,0,0,1,1,0,1,m,w
3950,FIRST,1,1,0.985157,0,0,0,0,0,1.51582,0,0,0,1.48396,0,0,0,0,0,0,1,1,0,0,m,w
3951,FIRST,1,1,0.985619,0,0,0,0,0,1.45475,0,0,0.533784,1.52976,0,0,0.719683,0,0,0,1,1,0,0,m,w
