time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
42973,SN:DAVID-BECKHAMFS:D-DAVID,1,1,0.966722,0,0,0,0,0,1.88446,0.909892,0.991272,2.19911,0,0.528145,1.797,0,0,0,1,1,0,0,1,m,m
42974,SN:DAVID-BECKHAMFS:D-DAVID,1,1,0.955811,0,0,0,0.524421,0,1.002,0.702408,0.731971,1.3512,0,0,1.24339,1.00556,0,0,1,1,0,0,1,m,m
42975,SN:DAVID-BECKHAMFS:D-DAVID,1,1,0.949599,0,0,0,0,0,0.8028,0.650848,0.609666,1.23845,0,0,0.971682,0,0,0,0,1,0,0,1,m,m
42976,SN:DAVID-BECKHAMFS:D-DAVID,1,1,0.967299,0,0,0,0,0,0.828833,0,0,1.09211,0,0,1.69258,0,0,0,0,1,0,0,1,m,m
42977,SN:DAVID-BECKHAMFS:D-DAVID,1,1,0.979161,0,0,0,0,0,0.595629,0,0,1.11616,0.529405,0,1.42398,0.595233,0,0,0,1,1,0,1,m,m
42978,SN:DAVID-BECKHAMFS:D-DAVID,1,1,0.967048,0,0,0.973979,0,0,1.3623,0,0,0.54426,0.549399,0,0.739051,0.539903,0,0,0,1,1,0,1,m,m
42979,SN:DAVID-BECKHAMFS:D-DAVID,1,1,0.969199,0,0,0.915557,0,0,0.739041,0,0,0,0,0,0.800596,0.775795,0,1,0,1,1,0,1,m,m
42980,SN:DAVID-BECKHAMFS:D-DAVID,1,1,0.969306,0,0,1.0345,0,0,0.843856,0,0,0,0,0,0,2.06717,0,1,0,0,1,0,1,m,m
42981,SN:DAVID-BECKHAMFS:D-DAVID,1,1,0.976157,0,0,1.24713,0,0,0.709997,0,0,0,0,0,0.666472,2.71208,0,1,0,1,1,0,1,m,m
42982,SN:DAVID-BECKHAMFS:D-DAVID,1,1,0.98781,0.638391,0,2.00851,0,0,1.25783,0,0,0,1.09681,0,1.08714,3.49976,0,1,0,1,1,0,1,m,m
