time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
28415,TITLE,1,1,0.864074,0.650258,0,1.04878,0,0,0,0,0,0,0.657748,0.558069,0,0,0,1,0,1,1,0,1,m,m
28430,TITLE,1,1,0.896406,0,0,0.633687,0.651943,0.511387,0.686445,0.584425,0.569462,0,0,0,2.00338,0.659591,0,0,1,0,0,0,0,m,m
28431,TITLE,1,1,0.914537,0,0,0.650373,0.64008,0.714424,0.939513,0.86211,0.743445,0,0,0,2.09501,0.668009,0,0,1,0,1,0,0,m,m
28432,TITLE,1,1,0.909332,0,0.629135,1.06978,0.85623,0.788545,0.913374,0.913945,0.771225,0,0,0,2.76745,0.615968,0,0,0,0,1,0,0,m,m
28433,TITLE,1,1,0.885814,0,0,1.25722,0.965661,0.674524,0.665867,0.781904,1.06298,0.513089,0,0,2.29701,1.2924,0.592262,0,0,0,1,0,0,m,m
28442,TITLE,1,1,0.937222,0,0,0,0,0,0,0.546896,0.634598,0.709178,0,0,1.86176,0,0,0,0,0,1,0,1,m,m
28443,TITLE,1,1,0.93479,0,0,0,0,0,0,0.511453,0.704843,0.798464,0,0,2.05664,2.19228,0.514115,0,0,0,0,0,1,m,m
28444,TITLE,1,1,0.923261,0,0,0,0,0,1.20836,0,0.503879,1.11046,0,0,1.29289,2.57206,0,0,0,1,0,0,1,m,m
28445,TITLE,1,1,0.915477,0,0,0,0,0,1.27053,0.577928,0,0.816873,0,0,1.0145,3.04875,0,0,0,1,0,0,1,m,m
28446,TITLE,1,1,0.947751,0,0,0,0,0,1.14221,0,0,1.29661,0,0,0.750958,3.42621,0,0,0,1,0,0,1,m,m
28447,TITLE,1,1,0.930063,1.72678,1.07796,0,0,0,0.752741,0,0,1.22445,0,0,1.3971,2.741,0,0,0,1,0,0,1,m,m
28448,TITLE,1,1,0.913797,2.15558,1.20128,0,0.525127,0,0,0,0.51109,1.40004,0,0,0.597943,2.57058,0,0,0,1,0,0,1,m,m
28449,TITLE,1,1,0.879189,2.03485,1.00258,0,0,0,0,0,0.660533,1.04866,0,0,0.516408,2.79295,0,1,0,1,0,0,1,m,m
28450,TITLE,1,1,0.869259,1.73089,0,0,0,0,0.93825,0,0.616125,1.34815,0,0,0,2.68523,0,1,0,0,0,0,1,m,m
28451,TITLE,1,1,0.876331,1.54513,0,0,0.665729,0,1.52529,0,0,1.31825,0,0,0.840616,1.84113,0,1,0,1,0,0,1,m,m
28452,TITLE,1,1,0.875222,1.54779,0,0,0.736904,0,1.28882,0,0.56781,1.57516,0,0,0.53326,1.67746,0,1,0,0,0,0,1,m,m
28453,TITLE,1,1,0.876177,1.68133,0,0,0.81583,0,0.944931,0,0,1.22012,0,0,0.912511,2.26667,0,1,0,0,0,0,1,m,m
28454,TITLE,1,1,0.881738,2.03143,0,0,0.973034,0,1.27679,0,0,1.13109,0,0,1.07932,0.921266,0,1,0,1,1,0,1,m,m
28455,TITLE,1,1,0.88159,1.99733,0,0,0.587778,0,1.01462,0,0.559049,1.24527,0,0,0.720928,1.25124,0,1,0,1,1,0,1,m,m
28456,TITLE,1,1,0.886566,1.99558,0,0,0.587151,0,0,0,0.645856,0.673425,0,0,0.788195,1.6936,0,1,0,1,1,0,1,m,m
28457,TITLE,1,1,0.929683,1.3598,0,0,0.559252,0,0.585124,0.608646,0,1.70857,0,0,1.14765,2.08121,0,0,0,0,1,0,1,m,m
28458,TITLE,1,1,0.840313,1.41565,0,0,0,0,0.760355,0,0,1.20954,0,0,0,1.46364,0,0,0,0,1,0,1,m,m
