time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
32043,EARLY,1,1,0.858952,1.79668,2.21908,1.78922,0.830554,0,1.49955,0,0,0.838474,0,0.571523,0.956181,1.69698,0,1,0,1,0,0,0,m,m
32044,EARLY,1,1,0.785132,1.69396,2.36575,2.37767,0.576416,0,1.52407,0,0,1.35748,0,0.77772,1.14908,1.99047,0,1,0,1,0,0,0,m,m
32045,EARLY,1,1,0.760558,1.95512,2.21509,2.54834,0.539161,0,1.44618,0,0.527097,1.69538,0,0.865511,1.38861,2.60502,0,1,1,1,0,0,0,m,m
32046,EARLY,1,1,0.727566,1.83834,2.19089,2.69784,0,0.503473,2.05251,0.600502,0.618344,2.17617,0,1.21629,1.46546,1.67616,0,1,1,1,0,0,0,m,m
32047,EARLY,1,1,0.798233,0.841993,1.43234,0,1.35841,0,0.9072,0,0,0,0,0,1.16585,0,0,1,0,0,0,0,0,m,m
32054,EARLY,1,1,0.853054,0.707317,1.23336,0,0.548859,0,0.655478,0,0,0,0,0,1.30226,0.55788,0,1,0,0,0,0,0,m,m
32071,EARLY,1,1,0.889362,0,1.0653,0,0,0,1.55282,0,0,0,0,0,1.41211,0.958416,0,1,0,0,0,0,0,m,m
32072,EARLY,1,1,0.892801,0.613199,1.13412,0,0.743651,0,1.3972,0,0,0,0,0,1.4258,1.25717,0,1,0,0,0,0,0,m,m
32073,EARLY,1,1,0.895279,0.629005,0.848557,0,0.757377,0,1.405,0,0,0.684046,0,0,0.942499,1.32738,0,1,0,0,0,0,0,m,m
32074,EARLY,1,1,0.902276,0.827134,0.898319,0,0.799721,0,1.42952,0,0,0.693878,0,0,1.123,1.2081,0,1,0,0,0,0,0,m,m
32075,EARLY,1,1,0.885448,0.886634,0.713276,0,0.754847,0,1.54703,0,0,0.906561,0,0,1.01769,1.08362,0,1,0,0,0,0,0,m,m
32076,EARLY,1,1,0.892776,0.872749,0.628645,0,0.655725,0,1.75094,0,0,0.923002,0,0,1.26236,1.39197,0,1,0,0,0,0,0,m,m
32077,EARLY,1,1,0.89125,1.02282,0.57026,0,0.616636,0,1.57679,0,0,0.783999,0,0,1.17415,1.38049,0,1,0,0,0,0,0,m,m
32078,EARLY,1,1,0.88233,0.900093,0.761807,0.609518,0.776533,0,1.42096,0,0,0.729921,0,0,1.1518,1.18625,0,1,0,0,0,0,0,m,m
