time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
18647,GOAL,1,1,0.960088,0,0,0,0,0,0,0,0,0,2.19587,0,1.34953,1.08888,0,0,0,1,1,0,0,m,m
18648,GOAL,1,1,0.959894,0,0,0.677489,0,0,0,0.515134,0,0,2.69962,0.582267,1.14244,1.22235,0,1,0,1,1,0,0,m,m
18649,GOAL,1,1,0.960757,0,0.688438,0.734682,0,0.553426,0,0.82745,0,0,2.78508,0.6314,0.890622,1.67309,0,1,0,1,1,0,0,m,m
18650,GOAL,1,1,0.965922,0,0.650035,1.23012,0,0,0,0.748278,0,0,2.43,0.662611,0.730269,1.91575,0,1,0,1,1,0,0,m,m
21764,GOAL,1,1,0.97672,0,1.28908,0,0.918366,0.591787,0,0,0,1.45267,0,0.642556,0,3.49249,0,0,1,1,0,0,0,m,m
21765,GOAL,1,1,0.940723,0,1.20842,0,0.952712,0.844213,0,0.645781,0.573932,1.37398,0,0.523068,0,2.41766,0,0,1,1,0,0,0,m,m
21766,GOAL,1,1,0.958477,0,1.13956,0.871327,0.774884,0.795879,0,0.643478,0.616156,1.64553,0,0,0,2.48996,0,0,1,1,1,0,0,m,m
21767,GOAL,1,1,0.96845,0,1.09877,0.724455,0,0.881017,0,0.867855,0.533137,1.74063,0,0.545126,0,1.91006,0,0,1,1,1,0,0,m,m
21768,GOAL,1,1,0.974432,0.864926,1.0061,1.13098,0,0.698988,0,0.761758,0,1.828,0.752443,0.65603,0.662957,3.49087,0,0,1,1,1,0,0,m,m
21769,GOAL,1,1,0.976229,1.19972,1.41881,0.952548,0,0.787055,0,0.913302,0,2.17989,1.02019,0.899532,0.982121,2.39361,0,0,1,1,1,0,0,m,m
21770,GOAL,1,1,0.968325,0.890559,1.30592,1.12488,0,0.917133,0,0.917162,0.668258,1.93837,1.48066,1.32172,1.3482,1.02005,0,0,0,1,1,0,0,m,m
21771,GOAL,1,1,0.968071,1.32313,1.9112,1.73824,0,0.987995,0.671134,1.06784,0.837426,1.97222,1.41433,1.48293,0.892215,0.604357,0,0,0,1,1,0,0,m,m
21772,GOAL,1,1,0.963184,1.18788,1.90203,2.43879,0,0.854082,0,0.817443,1.07059,1.95759,1.22691,1.50814,1.16966,1.63885,0,1,0,1,1,0,0,m,m
21773,GOAL,1,1,0.959125,1.10416,2.21912,2.56392,0,0.951474,0,0.930448,1.16944,1.75734,1.38924,1.47046,1.02004,0.566416,0,1,0,1,1,0,0,m,m
21774,GOAL,1,1,0.965296,0.843433,2.52013,2.50972,0,0.970055,0,0.873708,1.30934,1.74214,1.46851,1.37009,1.00585,0.96885,0,1,0,1,1,0,0,m,m
21775,GOAL,1,1,0.97516,0.771127,1.8584,2.28679,0,0.993494,0,1.0833,1.34591,2.0572,1.12213,1.26894,1.46149,1.44348,0,1,0,1,1,0,0,m,m
21776,GOAL,1,1,0.98104,0.522583,1.82629,1.81339,0,1.05241,0,1.18841,1.37788,2.47332,0.694081,1.09947,1.43547,2.54551,0,0,1,1,1,0,0,m,m
21777,GOAL,1,1,0.986131,0,1.23459,1.24542,0,1.03814,0.651135,1.26839,1.01159,2.47769,0.773269,0.913554,1.32055,3.15213,0,0,1,1,1,0,0,m,m
21778,GOAL,1,1,0.988329,0,0.822068,0.973907,0,0.801129,0.831503,0.840458,0.709731,2.08877,0,0.621252,1.03557,3.36679,0,0,1,1,1,0,0,m,m
21779,GOAL,1,1,0.991636,0,1.06249,0.947308,0,0.673595,1.18355,0.746266,0,2.05144,0.566749,0.695463,0.943399,3.13336,0,0,1,1,1,0,0,m,m
21780,GOAL,1,1,0.991016,0,0.766915,0.914619,0,0.550615,1.55108,0.508111,0,1.75976,0,0,0,3.47493,0,0,1,1,1,0,0,m,m
21781,GOAL,1,1,0.987051,0,0.802705,0.790888,0.642318,0.625382,1.31878,0.707596,0,1.48351,0.579192,0,0,3.01813,0,0,1,1,1,0,0,m,m
21782,GOAL,1,1,0.982251,0,0.538608,0.847259,0.546606,0.552387,1.40849,0.555192,0,1.08985,0,0,0,3.30641,0.508218,0,1,1,1,0,0,m,m
21783,GOAL,1,1,0.972213,0,0.649122,0.637445,0.847315,0.506796,1.11186,0.533939,0,0.680888,0,0,0,3.40707,0,0,1,1,1,0,0,m,m
21784,GOAL,1,1,0.962442,0,0.930882,0,0.525177,0,0.765947,0,0,0.536852,0,0,0,3.54794,0,0,0,1,1,0,0,m,m
21785,GOAL,1,1,0.957733,0,1.04254,0,0.614593,0,0.764127,0,0,0,0,0,0,2.84121,0.545543,0,0,1,1,0,0,m,m
21786,GOAL,1,1,0.9457,0,0.916936,0.615469,0,0,0.906016,0,0,0.53303,0,0,0,2.94352,0,0,0,1,1,0,0,m,m
21787,GOAL,1,1,0.946689,0,0.830259,0.564057,0.50731,0,0.884887,0.506464,0,0.623903,0,0,0,2.58425,0,0,0,1,1,0,0,m,m
21788,GOAL,1,1,0.943687,0,0.772599,0.844762,0.500402,0,0.735332,0.51709,0,0.741331,0.532145,0,0,2.11227,0,0,0,1,1,0,0,m,m
21789,GOAL,1,1,0.942467,0,0.985416,0.685667,0.524087,0.576367,0.786463,0.715527,0,0.914084,0.558908,0,0,1.75626,0,0,0,1,1,0,0,m,m
21790,GOAL,1,1,0.947313,0,0.917106,0.752318,0,0.608373,0.819487,0.713576,0,1.30964,0.863289,0,0,1.25787,0,0,0,1,1,0,0,m,m
21791,GOAL,1,1,0.938792,0,1.09063,0,0,0.774821,0,0.901315,0,1.44321,0.775355,0,0,1.05881,0,0,1,1,1,0,0,m,m
21792,GOAL,1,1,0.943318,0.559541,1.00358,0.883954,0,0.823193,0,0.962816,0,1.42695,0.988693,0.514819,0,1.11499,0,0,0,1,1,0,0,m,m
21793,GOAL,1,1,0.949462,0.524133,1.37944,0.737434,0,0.904371,0,1.0379,0,1.40739,1.06601,0.582328,0,0.703943,0,0,0,1,1,0,0,m,m
21794,GOAL,1,1,0.949786,0,1.13921,1.03249,0,0.930383,0,1.07141,0,1.56338,0.92066,0.663477,0,1.24369,0,0,0,1,1,0,0,m,m
21795,GOAL,1,1,0.951756,0,1.02255,0.882904,0,1.02018,0,1.15478,0,1.68436,0.990986,0.579767,0,1.29046,0,0,1,1,1,0,0,m,m
21796,GOAL,1,1,0.96274,0,0.937375,0.785583,0,1.00588,0,1.17319,0,1.6417,1.06117,0.593775,0,1.70608,0,0,1,1,1,0,0,m,m
21797,GOAL,1,1,0.969289,0,0.757751,0.796223,0,0.943161,0,1.11933,0,1.48805,1.09678,0.506301,0,2.07134,0,0,1,1,1,0,0,m,m
21798,GOAL,1,1,0.979852,0,0.716784,0.80072,0,0.949039,0,1.04881,0,1.5882,1.05234,0,0,2.41036,0,0,1,1,1,0,0,m,m
21799,GOAL,1,1,0.982111,0,0.976109,0.787139,0,0.980779,0,1.13279,0,1.72291,0.975767,0,0.522323,2.83677,0,0,1,1,1,0,0,m,m
21800,GOAL,1,1,0.987411,0,1.00721,0.965228,0,0.843267,0.894906,0.911242,0,1.8008,0.70011,0,0,2.75847,0,0,1,1,1,0,0,m,m
21801,GOAL,1,1,0.988512,0,1.21505,0.892971,0,0.78453,0.839965,0.834347,0,1.69525,0.743563,0,0,3.18603,0,0,1,1,1,0,0,m,m
21802,GOAL,1,1,0.988362,0,0.950929,1.29891,0,0.67812,1.27828,0.707657,0,1.71571,0.601645,0,0,3.23159,0,0,1,1,1,0,0,m,m
21803,GOAL,1,1,0.990014,0,0.815285,1.09189,0,0.664256,1.52693,0.744528,0,1.3898,0.672335,0,0,3.40227,0,0,1,1,1,0,0,m,m
21804,GOAL,1,1,0.990655,0,0.843552,1.24266,0,0.612311,1.65437,0.672141,0,1.18602,0.571934,0,0,3.62451,0,0,1,1,1,0,0,m,m
21805,GOAL,1,1,0.989991,0,0.707349,1.041,0,0.628664,1.80767,0.7131,0,1.20735,0,0,0,3.69705,0,0,1,1,1,0,0,m,m
21806,GOAL,1,1,0.990778,0,0.962914,1.1843,0,0.578205,1.58332,0.577529,0,1.051,0.534862,0,0.598934,4.19887,0,0,1,1,1,0,0,m,m
21807,GOAL,1,1,0.989886,0,0.64431,1.28709,0,0.5812,1.60674,0.657809,0,1.13499,0.598435,0,0.600382,4.27818,0,0,1,1,1,0,0,m,m
21808,GOAL,1,1,0.990546,0,0.810994,1.12368,0,0.565387,1.74739,0.613987,0,0.940599,0,0,0.859706,4.66103,0,0,1,1,1,0,0,m,m
21809,GOAL,1,1,0.988776,0,0.785619,1.05497,0,0.584777,1.79946,0.736213,0,1.27508,0,0,0.807341,4.43459,0,0,1,1,1,0,0,m,m
21810,GOAL,1,1,0.988371,0,0.677131,1.28235,0,0.582077,1.64305,0.697395,0,1.06898,0,0,0.873266,4.09809,0,0,1,1,1,0,0,m,m
