time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
6423,SPEECH,1,1,0.903935,0,0,0,0.522393,0,0,0.945321,0.563109,1.42285,0,1.0111,0,0,0,0,1,0,1,0,0,m,w
6424,SPEECH,1,1,0.808897,0,0,0,0,0,0,0.914514,0,1.15823,0,1.08329,0.803155,0,0,0,1,1,1,0,0,m,w
6425,SPEECH,1,1,0.897396,0,0,0.601384,0.515159,0,0,0.857486,0.643801,1.20483,0,1.16848,0.872418,0,0,0,1,1,1,0,0,m,w
11182,SPEECH,1,1,0.904791,0,0,0.756899,0,0.934261,1.49161,0.790372,1.56941,0,0,0,0.794024,3.85103,0.756149,0,1,0,0,0,0,w,m
11183,SPEECH,1,1,0.891263,0,0,0.537539,0,0.913814,1.23482,0.732212,1.45937,0,0,0,0,3.54859,0.722232,0,1,1,0,0,1,w,m
11184,SPEECH,1,1,0.888522,0,0,0,0,0.76633,0.881801,0.519442,1.38799,0,0,0,0,3.1529,0.627176,0,1,0,0,0,0,w,m
25670,SPEECH,1,1,0.870306,0.99458,1.02731,1.07623,0,0,0,0,0,0,0,0,1.62436,0.521392,0,1,0,0,1,0,0,m,m
25671,SPEECH,1,1,0.824369,1.25699,0,1.08912,0,0,0,0,0.882285,0,0,0,1.78496,0,0.645019,1,0,1,1,0,1,m,m
25673,SPEECH,1,1,0.918442,1.12151,0,0.652284,0,1.12562,0,1.3131,1.63176,0.773992,1.16301,0,2.48051,2.18936,0.811187,0,1,0,0,0,1,m,m
25674,SPEECH,1,1,0.946594,0.986177,0,1.12017,0,1.26863,1.36475,1.49583,1.97158,1.0163,1.15978,0,1.64427,1.43067,0.695178,0,1,0,0,0,1,m,m
25675,SPEECH,1,1,0.923346,1.43396,0,0.96551,0,1.24246,1.47576,1.44683,1.73936,1.08245,1.31179,0,1.91655,1.93993,0.551613,0,1,0,0,0,0,m,m
25676,SPEECH,1,1,0.918958,0.999135,0,0.703596,0,1.1497,1.81435,1.27732,1.55992,1.32386,1.26421,0,1.97155,1.32334,0,0,1,0,0,0,0,m,m
25677,SPEECH,1,1,0.874195,0.987367,0,0,0,1.26994,1.79145,1.39898,1.59311,1.57591,0,0,1.96495,1.13424,0,0,1,0,0,0,0,m,m
19226,SPEECH,1,1,0.774202,1.75532,0.878475,1.61897,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,w,w
9563,SPEECH,1,1,0.976834,0,0,0.997768,0.601643,0,0.794027,0,0.603745,0.559478,0,0,0,0,0,0,0,0,0,0,0,m,m
9564,SPEECH,1,1,0.977188,0,0,1.08854,0.610762,0,0.810012,0,0.640981,0.645763,0,0,0,0,0,0,1,0,0,0,0,m,m
9565,SPEECH,1,1,0.977432,0,0,1.07521,0.564346,0,0.84498,0,0.562056,0.564857,0,0,0,0,0,0,0,0,0,0,0,m,m
9566,SPEECH,1,1,0.977515,0,0,1.08699,0.567908,0,0.925136,0,0.615661,0.591309,0,0,0,0,0,0,0,0,0,0,0,m,m
9567,SPEECH,1,1,0.977519,0,0,1.05686,0.528353,0,0.939439,0,0.589942,0.52062,0,0,0,0,0,0,0,0,0,0,0,m,m
9568,SPEECH,1,1,0.977617,0,0,1.08207,0.514886,0,0.925627,0,0.604063,0.516986,0,0,0,0,0,0,0,0,0,0,0,m,m
9569,SPEECH,1,1,0.977452,0,0,1.05646,0.506483,0,0.977097,0,0.589157,0.521711,0,0,0,0,0,0,0,0,0,0,0,m,m
9570,SPEECH,1,1,0.979443,0,0,1.07833,0.590031,0,0.765048,0,0.547836,0,0,0,0,0,0,0,0,0,0,0,0,m,m
9571,SPEECH,1,1,0.980761,0,0,1.1493,0.504937,0,0.946083,0,0.616743,0.580679,0,0,0,0,0,0,1,0,0,0,0,m,m
9572,SPEECH,1,1,0.980846,0,0,1.1955,0.510472,0,0.759656,0,0.623307,0.581745,0,0,0,0,0,0,0,0,0,0,0,m,m
9573,SPEECH,1,1,0.98079,0,0,1.09906,0.542638,0,0.642403,0,0.650587,0.579501,0,0,0,0,0,0,0,0,0,0,0,m,m
9574,SPEECH,1,1,0.980389,0,0,1.05611,0.530523,0,0.590486,0,0.636398,0.632925,0,0,0,0,0,0,0,0,0,0,0,m,m
9575,SPEECH,1,1,0.98013,0,0,1.14773,0,0.512452,0.695233,0,0.648406,0.602031,0,0,0,0,0,0,0,0,0,0,0,m,m
9576,SPEECH,1,1,0.980122,0,0,1.09102,0.534873,0,0.679648,0,0.678957,0.60146,0,0,0,0,0,0,0,0,0,0,0,m,m
9577,SPEECH,1,1,0.980548,0,0,1.05365,0.508921,0,0.642478,0,0.689917,0.620699,0,0,0,0,0,0,0,0,0,0,0,m,m
9578,SPEECH,1,1,0.980601,0,0,1.13567,0,0,0.610941,0,0.66294,0.505551,0,0,0,0,0,0,0,0,0,0,0,m,m
9579,SPEECH,1,1,0.98055,0,0,1.06767,0,0.501812,0.663901,0,0.681338,0.585528,0,0,0,0,0,0,0,0,0,0,0,m,m
9580,SPEECH,1,1,0.981153,0,0,1.11788,0,0,0.81865,0,0.702811,0.63212,0,0,0,0,0,0,0,0,0,0,0,m,m
9581,SPEECH,1,1,0.979557,0,0,1.03131,0,0.508461,1.09705,0,0.723509,0.662804,0,0,0,0,0,0,1,0,0,0,0,m,m
9582,SPEECH,1,1,0.979158,0,0,0.953169,0,0,0.949957,0,0.715402,0.667016,0,0,0,0,0,0,1,0,0,0,0,m,m
9583,SPEECH,1,1,0.979051,0,0,0.976584,0,0,1.0085,0,0.775643,0.760621,0,0,0,0,0,0,1,0,0,0,0,m,m
9584,SPEECH,1,1,0.979319,0,0,1.03937,0,0,1.03567,0,0.696887,0.722234,0,0,0,0,0,0,0,0,0,0,0,m,m
