time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
5281,READY,1,1,0.977473,0.577154,1.05947,1.07655,0,0,0.736908,0,0,0.513828,0.961973,0.519765,0,0,0,1,0,1,1,0,0,m,w
5282,READY,1,1,0.971657,0,0.828389,0.560346,0,0,0,0,0,0.50183,0.542768,0,0.538027,0,0,0,0,1,1,0,0,m,w
5311,READY,1,1,0.935155,0.576305,0.671124,0.801944,0,0,0,0,0,0,0,0,1.2145,0,0,1,0,1,0,0,0,m,w
5312,READY,1,1,0.919981,0,0.595598,1.05273,0,0,0,0,0,0,0,0,0.976617,0,0,1,0,1,0,0,0,m,w
5318,READY,1,1,0.903897,0,0.875747,1.19911,0,0,0,0,0,0,0.526962,0.890755,0.76505,0,0,1,0,1,1,1,0,m,w
5328,READY,1,1,0.788024,0.67653,2.09664,1.27729,0,0,0,0,0.506446,0,0,0,0,1.97555,0,1,0,0,1,1,0,m,w
5331,READY,1,1,0.901824,0,1.16408,0.872232,0,0,0,0,0,0,0,0.670102,0,0,0,1,0,1,1,0,0,m,w
5332,READY,1,1,0.913118,0.692779,0.771748,1.57319,0,0,0,0,0,0,0,0.786399,0,0,0,1,0,1,0,0,0,m,w
5333,READY,1,1,0.885191,1.35268,0,1.67699,0.659849,0,0,0,0,0,0,1.0228,0,0,0,1,0,1,1,0,0,m,w
5645,READY,1,1,0.94882,0,0,0,0,0,0.621481,0,0,0,0.552896,0,1.00075,0,0,1,0,1,0,0,1,w,m
5646,READY,1,1,0.950437,0,0,0,0,0,0,0,0,0,0,0,0.698903,0.680557,0,0,0,1,1,0,1,w,m
5647,READY,1,1,0.957981,0,0,0,0,0,0,0,0,0,0,0,0.59669,1.03701,0,0,0,0,1,0,1,w,m
5648,READY,1,1,0.960067,0,0,0,0,0,0,0,0,0,0,0,0.60156,0.971999,0,0,0,1,1,0,1,w,m
5649,READY,1,1,0.963809,0,0,0,0,0,0,0,0,0,0,0,0.509397,0,0,0,0,0,1,0,1,w,m
5650,READY,1,1,0.96764,0,0,0,0,0,0,0,0,0,0,0,1.12138,0,0,0,0,0,1,0,1,w,m
5651,READY,1,1,0.96778,0,0,0,0,0,0,0,0,0,0,0,0.973759,0,0,0,0,0,1,0,1,w,m
5652,READY,1,1,0.972464,0,0,0,0,0,0,0,0,0,0,0,0.947005,0,0,0,0,0,1,0,1,w,m
5653,READY,1,1,0.973157,0,0,0,0,0,0,0,0,0,0,0,0.943864,0,0,0,0,0,1,0,1,w,m
5654,READY,1,1,0.964094,0,0,0,0.522443,0,0,0,0,0,0,0,0.888358,0,0,0,0,0,1,0,1,w,m
5655,READY,1,1,0.959117,0,0,0,0,0,0,0,0,0,0,0,1.07501,0,0,0,0,1,0,0,1,w,m
5656,READY,1,1,0.957349,0.770993,0,0,0,0,0.894514,0,0,0,0,0,1.02315,0,0,1,0,1,0,0,1,w,m
5657,READY,1,1,0.958626,0.614601,0,0,0,0,0.988018,0,0,0,0,0,0.886653,0,0,0,0,0,1,0,1,w,m
5658,READY,1,1,0.96194,0.812385,0,0,0.580541,0,0.901136,0,0,0,0,0,0.96735,0,0.527266,0,0,0,1,0,1,w,m
