time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
4562,MOVE-PIVOT,1,1,0.894034,0,0,0,0.915282,0,0,0.569563,0.56211,1.13607,0,0.870629,1.35065,0,0,0,1,0,0,0,0,w,m
4563,MOVE-PIVOT,1,1,0.891213,0.531975,0,0,0.736361,0,0.626198,0.657576,0.507915,1.06113,0,0.883633,1.10311,0,0,0,1,0,0,0,0,w,m
4564,MOVE-PIVOT,1,1,0.904285,0.698051,0,0,0.510281,0,1.27652,0.671377,0.683349,0.786301,0,0.688712,0.994976,0,0,0,1,0,0,0,0,w,m
4621,MOVE-PIVOT,1,1,0.978583,0,0,0.732888,0,0,0.770458,0,0,0.773175,0,0,1.79191,1.4737,0,0,1,0,1,0,0,w,m
4622,MOVE-PIVOT,1,1,0.888228,0,0.851158,0.780801,0,0,0,0,0.892434,0.986493,1.02901,0,1.85316,2.41734,0,0,1,0,0,0,0,w,m
4623,MOVE-PIVOT,1,1,0.982329,0,0.833368,1.27908,0,0.657586,0.589742,0.5976,1.03623,0.968956,0,0,2.13859,2.44101,0,0,1,1,0,0,0,w,m
4624,MOVE-PIVOT,1,1,0.976423,0,1.33838,1.62447,0,0.564258,0,0.630065,1.0428,1.37743,0,0.725484,2.71756,1.83976,0,0,1,1,0,0,0,w,m
5264,MOVE-PIVOT,1,1,0.877982,1.55721,0,0,0.871486,0,0,0,0,0,1.1007,0.624901,0,0,0.517122,0,0,0,0,0,0,w,m
5296,MOVE-PIVOT,1,1,0.84925,2.59129,0.680646,0,0,0,0,0,0,0,1.67764,1.17413,0,0,0,0,0,1,0,0,0,w,m
5297,MOVE-PIVOT,1,1,0.869757,2.36295,0,0,0,0,0,0,0,0,1.95251,1.17634,0,0,0,0,0,1,0,0,0,w,m
