time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
7330,BEACH,1,1,0.927465,1.26437,1.2261,0,1.1741,0,0,0,0.94764,0,0,0,0.567871,1.7313,0.556291,0,0,1,0,0,1,w,w
7341,BEACH,1,1,0.922102,1.3158,1.78272,0,0,0,0,0,0,0,0,0.790374,1.03427,2.0539,0,0,0,1,0,0,1,w,w
7342,BEACH,1,1,0.849884,1.53972,2.12347,0,0.521246,0,0,0,0.861638,0,0.564439,1.32245,1.59837,1.67404,0,0,0,1,0,1,0,w,w
7361,BEACH,1,1,0.877089,1.01803,1.50828,0,1.3085,0,0,0.577319,1.02102,0,0.53988,0,1.70014,1.66867,0,0,1,0,0,0,0,w,w
7362,BEACH,1,1,0.928552,1.06642,1.02044,0,0.764037,0.54977,0,0.705897,1.34474,1.10422,0,0,1.68925,2.40238,0,0,1,0,0,0,0,w,w
7363,BEACH,1,1,0.967117,0.880223,1.13753,0,0.761659,0,0,0,1.33344,0.997322,0.708913,0,2.01883,2.10777,0.812274,0,1,0,0,0,0,w,w
27819,BEACH,1,1,0.971404,0,0,0,0.548693,0,0,0,0,0.801328,0.982971,0,0,0.940128,0,0,1,0,1,0,0,w,w
27820,BEACH,1,1,0.968546,0,0,0.610066,0,0,0,0,0,1.71412,1.15744,0,0,2.52617,0,0,1,0,1,0,0,w,w
27829,BEACH,1,1,0.963693,0.543072,0,0,0,0,0.686898,0.644245,0,1.60965,0.758002,0,0.664646,1.17897,0,0,1,0,0,0,0,w,w
27830,BEACH,1,1,0.745549,1.4211,0,0,1.01971,0,0,0,0,0.571554,0,0,0,0,0,0,0,0,1,0,0,w,w
27831,BEACH,1,1,0.858797,0.58801,0,0,1.06912,0,0,0,0,0,0.611341,0,0.637294,2.05476,0,0,1,1,0,0,0,w,w
27832,BEACH,1,1,0.900321,0.963767,0.899534,0,0,0,0,0,0,0.571915,0,0,0,0.783039,0,0,1,0,0,0,0,w,w
27833,BEACH,1,1,0.961441,1.19525,1.22693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,w,w
27834,BEACH,1,1,0.975009,0.791625,1.32834,0,0,0,1.18206,0,0,0,0,0,0,0,0,0,0,0,1,0,1,w,w
27835,BEACH,1,1,0.971047,0.632298,0.819958,0,0,0,1.15861,0,0,0,0,0,0,0,0,0,0,1,1,0,1,w,w
27836,BEACH,1,1,0.9749,0.664425,0.576275,0,0.549667,0,1.29469,0,0,0,0.626191,0,0,0,0,0,0,1,1,0,1,w,w
27837,BEACH,1,1,0.974556,0.563761,0,0,0.802132,0,1.31895,0,0,0,0,0,0,0,0,0,0,1,1,0,1,w,w
27838,BEACH,1,1,0.968922,0.508903,0,0,0.830169,0,1.37135,0,0,0,0.792538,0,0,0,0,0,0,1,1,0,1,w,w
27839,BEACH,1,1,0.950014,0,0,0,0.838376,0,0.843788,0,0,0,0,0,0,0,0,0,0,1,1,0,1,w,w
27840,BEACH,1,1,0.888245,0,0,0,0.773307,0,0,0.633335,1.01925,0.849539,0,0,0,1.06033,0,0,1,0,0,0,1,w,w
27841,BEACH,1,1,0.948472,0,0,0,0.880245,0,1.08848,0,0,0,0,0,0,0,0,1,0,0,1,0,1,w,w
