time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
5651,FS:GAS,1,1,0.933125,0,0,0,0,0,1.04097,0,0,0,0,0,0,1.69109,0,0,0,0,0,0,1,m,m
5652,FS:GAS,1,1,0.92304,0,0,0.520875,0,0,0.736033,0,0,0,0,0,0,2.0406,0,0,0,0,0,0,1,m,m
5653,FS:GAS,1,1,0.909362,0,0,0.627653,0,0,0.651333,0,0,0,0,0,0.639808,1.98853,0,0,0,0,0,0,1,m,m
5654,FS:GAS,1,1,0.896238,0,0,0.647544,0,0,0.661897,0,0,0,0,0,1.00374,1.88643,0,0,0,0,0,0,1,m,m
5655,FS:GAS,1,1,0.880339,0,0,0.859899,0,0,0,0,0,0,0,0,1.16101,1.9889,0,0,0,0,0,0,1,m,m
5656,FS:GAS,1,1,0.79371,0.587893,0,1.0675,0,0,0.884272,0,0,0,0,0,1.62126,2.11435,0,0,0,0,0,0,0,m,m
5657,FS:GAS,1,1,0.729085,0.64678,0,1.19726,0,0,0.538608,0,0,0,0,0,1.46843,1.81685,0,0,0,0,0,0,0,m,m
5658,FS:GAS,1,1,0.915018,0,0,0.658506,0,0,0.697771,0,0,0,1.70415,0.721194,0,1.45709,0,0,0,1,0,0,1,m,m
5659,FS:GAS,1,1,0.916505,0,0,0.563002,0,0,0.615395,0,0,0,1.06841,0.501217,0.939142,1.42296,0,0,0,1,0,0,0,m,m
5660,FS:GAS,1,1,0.903811,0,0,0.744144,0,0,0.897776,0,0,0,0.856478,0,1.13966,1.8731,0,0,0,1,0,0,0,m,m
5661,FS:GAS,1,1,0.903066,0,0,0.705406,0,0,0.847237,0,0,0,0.915521,0.512126,1.16934,1.8997,0,0,0,1,0,0,0,m,m
5662,FS:GAS,1,1,0.892844,0,0,0.811293,0,0,0.912194,0,0,0,1.18919,0.536875,0.865997,1.75638,0,0,0,1,0,0,0,m,m
5663,FS:GAS,1,1,0.961147,0,0,1.07361,0,0,0.953535,0,0,0,1.26552,0.540996,1.14067,1.78114,0,0,0,1,0,0,0,m,m
5664,FS:GAS,1,1,0.966121,0,0,0.740689,0,0,1.15204,0,0,0,1.37884,0.58975,0.664673,1.79087,0,0,0,1,0,0,0,m,m
5665,FS:GAS,1,1,0.968224,0.508749,0,0.805756,0,0,0.953852,0,0,0,1.49389,0.63714,0.907325,1.72728,0,0,0,0,0,0,0,m,m
5666,FS:GAS,1,1,0.965206,0.54203,0,0,0,0,0.727105,0,0,0,1.6334,0.623155,0.895638,1.82004,0,0,0,0,0,0,0,m,m
5667,FS:GAS,1,1,0.967811,0.567739,0.568705,0.500387,0,0,0.864345,0,0,0,1.67503,0.648336,0.703117,1.63862,0,0,0,0,0,0,0,m,m
5668,FS:GAS,1,1,0.967081,0.587504,0,0.63589,0,0,0.935888,0,0,0,1.59044,0.668971,0.724046,1.37964,0,0,0,0,0,0,0,m,m
5669,FS:GAS,1,1,0.96772,0.619313,0,0.60766,0,0,0.983607,0,0,0,1.52923,0.737331,0.540231,1.09534,0,0,0,0,0,0,0,m,m
5670,FS:GAS,1,1,0.971335,0,0,0.532695,0,0,0.547471,0,0,0,1.95295,0.713116,0.51698,0.858861,0,0,0,1,0,0,0,m,m
5671,FS:GAS,1,1,0.973492,0,0,0,0,0,0,0,0,0,1.95142,0.749713,0.52007,1.21467,0,0,0,0,0,0,1,m,m
5672,FS:GAS,1,1,0.904061,0.501959,0,0,0,0,0,0,0,0,1.97537,0.702718,0,1.04445,0,0,0,0,0,0,0,m,m
5673,FS:GAS,1,1,0.906075,0,0,0,0,0,0,0,0,0,1.84318,0.794589,0,1.18962,0,0,0,0,0,0,0,m,m
5674,FS:GAS,1,1,0.908271,0,0,0,0,0,0,0,0,0,1.95444,0.888573,0.576314,0.908875,0,0,0,1,0,0,0,m,m
5675,FS:GAS,1,1,0.901566,0,0,0,0,0,0,0,0,0,1.84649,0.833802,0.514019,0.979897,0,0,0,1,0,0,0,m,m
5676,FS:GAS,1,1,0.884513,0,0,0,0,0,0,0,0,0,1.86983,0.823909,0.594285,0.936755,0,0,0,1,0,0,0,m,m
5677,FS:GAS,1,1,0.882776,0,0,0,0,0,0,0,0,0,1.69504,0.879327,0.90185,1.17394,0,0,0,1,0,0,0,m,m
5678,FS:GAS,1,1,0.884109,0,0,0,0,0,0,0,0,0,1.56894,0.871703,1.00252,0.835312,0,0,0,1,0,0,0,m,m
5679,FS:GAS,1,1,0.873931,0,0,0.618134,0,0,0,0,0,0,1.69437,0.904039,0.865762,0.909312,0,0,0,1,0,0,0,m,m
5680,FS:GAS,1,1,0.862022,0,0,0.753747,0,0,0,0,0,0,1.6936,0.859835,0.797638,0.5995,0,0,0,1,0,0,0,m,m
5681,FS:GAS,1,1,0.837896,0,0,0.667078,0,0,0,0,0,0,1.6869,0.914452,0.757631,0.766769,0,0,0,1,0,0,0,m,m
5682,FS:GAS,1,1,0.836788,0,0,0.515195,0,0,0,0,0,0,1.72569,0.92516,0.965838,1.13014,0,0,0,1,0,0,0,m,m
5683,FS:GAS,1,1,0.836927,0,0,0,0,0,0,0,0,0,1.82414,0.936888,0.900931,1.11088,0,0,0,1,0,0,0,m,m
5684,FS:GAS,1,1,0.838712,0,0,0.750639,0,0,0,0,0,0,1.59017,0.854663,0.850642,1.1782,0,0,0,1,0,0,0,m,m
5685,FS:GAS,1,1,0.819713,0,0,0.699517,0,0,0.512555,0,0,0,1.33632,0.865455,0.917149,1.41887,0,0,0,1,0,0,0,m,m
5686,FS:GAS,1,1,0.812675,0,0,0.657273,0,0,0.509311,0,0,0,1.41395,0.930779,0.966794,1.14013,0,1,0,1,0,0,0,m,m
5687,FS:GAS,1,1,0.815115,0,0,0.639777,0,0,0,0,0,0,1.365,0.848504,1.16935,1.14729,0,1,0,1,0,0,0,m,m
5688,FS:GAS,1,1,0.816973,0,0,0.68734,0,0,0,0,0,0,1.31807,0.904266,1.24116,1.43997,0,1,0,1,0,0,0,m,m
5689,FS:GAS,1,1,0.823216,0,0,0.745676,0,0,0,0,0,0,1.31363,0.916767,1.35704,1.50554,0,1,0,1,0,0,0,m,m
5690,FS:GAS,1,1,0.820835,0,0,0.761677,0,0,0,0,0,0,1.23415,0.951927,1.23911,1.42158,0,1,0,1,0,0,0,m,m
5691,FS:GAS,1,1,0.828417,0,0,0.568109,0,0,0,0,0,0,1.17625,0.902035,1.41441,1.71363,0,0,0,1,0,0,0,m,m
5692,FS:GAS,1,1,0.831471,0,0,0.639165,0,0,0,0,0,0,1.16194,0.857432,1.23478,1.52392,0,0,0,1,0,0,0,m,m
5693,FS:GAS,1,1,0.83359,0,0,0.519108,0,0,0,0,0,0,1.35144,0.925105,1.29564,1.28816,0,0,0,1,0,0,0,m,m
5694,FS:GAS,1,1,0.839711,0,0,0.571136,0,0,0,0,0,0.515757,1.1585,0.931248,1.13336,1.16758,0,0,0,1,0,0,0,m,m
5695,FS:GAS,1,1,0.839669,0,0,0.754849,0,0,0,0,0,0.57976,1.3454,0.960267,1.23747,1.36739,0,1,0,1,0,0,0,m,m
5696,FS:GAS,1,1,0.843802,0,0,0.782805,0,0,0,0,0,0.537955,1.25268,0.945199,1.1749,1.45555,0,1,0,1,0,0,0,m,m
5697,FS:GAS,1,1,0.847264,0,0,0.756606,0,0,0,0,0,0.636667,1.23398,0.97617,1.30252,1.35275,0,1,0,1,0,0,0,m,m
5698,FS:GAS,1,1,0.844293,0,0,0.649554,0,0,0,0,0,0.53357,1.23161,0.934138,1.08524,1.31454,0,1,0,1,0,0,0,m,m
5699,FS:GAS,1,1,0.849183,0,0,0.666273,0,0,0,0,0,0.501376,1.35497,0.969237,1.18915,1.54952,0,1,0,1,0,0,0,m,m
5700,FS:GAS,1,1,0.845395,0,0,0.693117,0,0,0,0,0,0,1.41404,0.987393,1.13858,1.66349,0,1,0,1,0,0,0,m,m
5701,FS:GAS,1,1,0.844164,0,0,0.767648,0,0,0,0,0,0,1.3666,0.975463,1.00926,1.59637,0,1,0,1,0,0,0,m,m
5702,FS:GAS,1,1,0.83467,0,0,0.678137,0,0,0,0,0,0,1.35514,1.00129,0.886548,1.53393,0,1,0,1,0,0,0,m,m
5703,FS:GAS,1,1,0.831378,0,0,0.636732,0,0,0,0,0,0.53305,1.38704,1.01184,0.729033,1.46593,0,1,0,1,0,0,0,m,m
5704,FS:GAS,1,1,0.833671,0,0,0.624979,0,0,0,0,0,0,1.04291,0.996054,0.820261,1.21174,0,1,0,1,0,0,0,m,m
5705,FS:GAS,1,1,0.8388,0,0,0.61785,0,0,0,0,0,0,1.18093,1.00857,0.633354,1.17527,0,0,0,1,0,0,0,m,m
