time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
24443,WALES,1,1,0.785978,0,0,0.580654,0,0,0.510835,0,0,1.62377,0.596607,0,2.76479,0,0,1,0,1,0,0,0,w,m
24444,WALES,1,1,0.852678,0,0,0,0.508617,0,0,0,0.642572,0,0.587314,0,2.38824,0.764555,0,1,0,1,0,0,0,w,m
24445,WALES,1,1,0.886671,0.523026,0,0,0,0,0,0,1.2925,0,1.11596,0,1.77426,1.68828,0,0,0,1,0,0,1,w,m
24446,WALES,1,1,0.944887,0.609383,0,0,0,0.740734,0,0.744979,1.53149,1.62082,0.573749,0.786831,1.11207,2.07072,0,0,1,1,1,0,1,w,m
24447,WALES,1,1,0.962495,0.926032,0,0,0.661589,1.15008,0,1.11242,2.07041,1.79503,0,0,0.738885,0.979011,0,0,1,1,1,0,1,w,m
24448,WALES,1,1,0.964626,0.799752,0,0,0.816057,1.00377,1.49878,0.871173,1.68128,2.38454,0,0.638288,1.49989,0,0,0,1,1,1,0,1,w,m
24449,WALES,1,1,0.941281,0.585419,0,0,0.706285,0.659512,0.844403,0.517156,1.59545,1.86655,0,0.684778,0.98072,0,0,0,1,1,0,0,1,w,m
24450,WALES,1,1,0.949625,0,0.500774,0,0.84561,0.506027,0.557565,0,1.31133,1.49242,0,0.785771,1.08053,0,0,0,1,1,1,0,1,w,m
24451,WALES,1,1,0.934825,0,0.632647,0,0.747884,0,0,0,1.13788,0.854505,0.52441,0.967596,1.04004,0,0,0,1,1,0,1,1,w,m
24452,WALES,1,1,0.946106,0,0,0,0.63979,0,0.540959,0,1.03755,0.784974,0.868331,0.945522,1.13846,0,0,0,1,1,0,1,1,w,m
24453,WALES,1,1,0.956798,0.517618,0,0,0.839552,0,0.697535,0,1.41266,0.848498,0.886715,0.8774,1.13847,0,0,0,1,1,0,0,1,w,m
24454,WALES,1,1,0.934737,0.856604,0,0,0.924255,0,1.51054,0,1.20285,1.01622,0.51018,0.809425,1.54204,0,0,0,1,1,1,0,1,w,m
