time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
30555,DISAPPOINT,1,1,0.823706,1.71065,2.93491,1.79735,0.596821,0,0.947179,0,1.66205,0,0,0,1.64367,0.999161,0,0,0,0,0,1,0,w,w
30579,DISAPPOINT,1,1,0.747236,1.75244,1.62946,0.646306,0,0,1.77788,0,1.10622,0,0,0.782042,0,1.28216,0,0,0,0,1,1,0,w,w
30580,DISAPPOINT,1,1,0.872866,0.753358,0,1.47796,0,0,0,0.820719,1.51023,0.543523,1.65103,1.48949,0,0,0,0,0,1,0,0,1,w,w
30596,DISAPPOINT,1,1,0.739287,0,1.24934,0,0,0.910756,0.833739,1.1433,1.89903,3.09957,0,0.529077,0.549636,3.83825,0,0,1,1,0,1,0,w,w
7969,DISAPPOINT,1,1,0.96348,0,0,0.502897,0,0,0.584832,0,0,0.675412,1.1359,0,0,0,0,0,0,0,0,0,1,m,m
7970,DISAPPOINT,1,1,0.963728,0,0,0,0,0,0.585314,0,0,0.689971,1.15339,0,0,0.525616,0,0,0,0,0,0,1,m,m
7971,DISAPPOINT,1,1,0.96381,0,0,0.501875,0,0,0.655644,0,0,0.676107,1.13418,0,0,0.560671,0,0,0,0,0,0,1,m,m
7972,DISAPPOINT,1,1,0.963148,0,0,0,0,0,0.535099,0,0,0.573833,1.12799,0,0,0.565538,0,0,0,0,0,0,1,m,m
7973,DISAPPOINT,1,1,0.962244,0,0,0.628059,0,0,0.676252,0,0,0.556235,1.09876,0,0,0.651242,0,0,0,0,0,0,1,m,m
7974,DISAPPOINT,1,1,0.961591,0,0,0.507338,0,0,0.643819,0,0,0.589267,1.03657,0,0,0,0,0,0,1,0,0,1,m,m
7975,DISAPPOINT,1,1,0.961058,0,0,0.547686,0,0,0.720339,0,0,0.569343,1.06348,0,0,0.549476,0,0,0,1,0,0,1,m,m
7976,DISAPPOINT,1,1,0.96004,0,0,0,0,0,0.670153,0,0,0.586533,1.08988,0,0,0.53671,0,0,0,1,0,0,1,m,m
