time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
8211,HAVE,1,1,0.959044,0.788846,0.958886,0,0.759897,0.652611,0,0.809378,0.835813,0,0,0,2.11063,1.93649,0.707066,0,0,0,0,0,0,w,m
8212,HAVE,1,1,0.969743,0,0.94562,0.503701,0.830856,0.503833,0,0.712627,0.762522,0,0,0,1.74712,1.13131,0.686961,0,0,0,1,0,0,w,m
8213,HAVE,1,1,0.96953,0,0.725796,0,0.750612,0,0,0.651184,0.675683,0,0,0,1.11828,0.876851,0.581996,0,0,1,0,0,0,w,m
8214,HAVE,1,1,0.975396,0,0,0,0.841501,0,0,0,0,0,0,0,1.53197,1.11686,0.580477,0,0,0,0,0,0,w,m
8224,HAVE,1,1,0.898343,0,1.06798,0.562958,0,0,1.04689,0,0.723865,0,0,0,1.54853,0,0.914482,0,0,1,0,0,0,w,m
8225,HAVE,1,1,0.916602,0,0.87422,0.571181,0,0,0.941001,0,0.536238,0,0,0,1.69789,0.603802,1.08249,0,0,1,0,0,0,w,m
8226,HAVE,1,1,0.94231,0,0.972908,0.50308,0,0,1.79635,0,0.50163,0,0,0,1.58728,1.38768,1.0285,0,0,1,1,0,1,w,m
8227,HAVE,1,1,0.938037,0,0.931971,0.670888,0,0,1.80166,0,0,0,0,0.64498,1.19348,1.15979,0.941715,0,0,1,1,0,1,w,m
8228,HAVE,1,1,0.949851,0,0.734821,0.598794,0,0,2.01386,0,0,0,0,0,1.06336,1.36809,0.887632,0,0,1,1,0,1,w,m
8229,HAVE,1,1,0.952411,0,0.719276,0,0,0,2.30136,0,0,0,0,0,0.812858,1.08069,0.824709,0,0,1,1,0,1,w,m
8230,HAVE,1,1,0.80202,0.621549,1.08782,0,0,0,2.33323,0,0,0,0,0,0.696159,1.75649,0.801021,0,0,0,1,0,1,w,m
8231,HAVE,1,1,0.888996,0.819034,1.32738,0,0,0,2.21498,0,0,0,0,0,0.948256,2.21135,0.699178,0,0,0,1,0,1,w,m
8232,HAVE,1,1,0.915584,0.982769,1.07895,0,0,0,1.94933,0,0,0,0,0,0.9278,2.04374,0.71471,1,1,0,1,0,1,w,m
8233,HAVE,1,1,0.890897,1.43692,1.4765,0,0,0,1.43932,0,0,0,0,0,0.504507,1.89774,0.606329,1,0,0,1,0,1,w,m
8234,HAVE,1,1,0.898163,1.27896,1.08562,0,0,0,1.14623,0,0,0,0.626806,0,0,1.92155,0,1,1,0,1,0,1,w,m
8235,HAVE,1,1,0.908144,0.873675,1.05466,0,0,0,0.710624,0,0,0,0.500301,0,0,1.71692,0,1,1,0,0,0,1,w,m
8236,HAVE,1,1,0.912341,0.891243,0.997545,0,0,0,0.970284,0.564319,0,0.882279,0,0,0,1.70212,0,1,1,0,0,0,1,w,m
8237,HAVE,1,1,0.922657,0.659858,0.654404,0,0,0,0.624532,0.650682,0,1.07002,0,0,0,1.44257,0,1,1,0,0,0,1,w,m
8238,HAVE,1,1,0.923448,0.695496,0.541549,0,0,0.505297,0,0.723361,0,1.18551,0,0,0,1.83172,0,1,1,0,0,0,1,w,m
8239,HAVE,1,1,0.921257,0.614835,0.687782,0,0,0.573983,0,0.858172,0.554924,1.22956,0,0,0,2.0229,0,1,1,0,0,0,1,w,m
8240,HAVE,1,1,0.92124,0,0.698604,0,0,0.625208,0,0.934402,0.581658,1.3917,0,0,0,1.54259,0,1,1,0,0,0,1,w,m
8241,HAVE,1,1,0.922851,0.525515,0.989537,0,0,0.681078,0,1.13134,0,1.52239,0,0,0,1.51418,0,1,1,0,0,0,1,w,m
8242,HAVE,1,1,0.931361,0.540948,0.951037,0,0,0.69562,0,1.14387,0.502981,1.71226,0,0,0,1.70587,0,1,1,0,0,0,1,w,m
8243,HAVE,1,1,0.937634,0.536381,1.09296,0,0,0.696452,0,1.19398,0.531466,1.64248,0,0,0,1.05615,0,1,1,0,0,0,1,w,m
8284,HAVE,1,1,0.728218,0,0,0,0,0,1.04234,0,0.593549,0.732577,0,0,0.596035,1.49415,0,1,0,0,0,0,0,w,m
8289,HAVE,1,1,0.770937,0.598705,0.52942,0,0,0,0,0.56625,0,0.978085,0.537452,0.776716,0.77028,0.517166,0,1,0,0,1,0,1,w,m
8290,HAVE,1,1,0.906613,0.991062,0.866528,0.672973,0,0,0,0.550686,0,0.757454,0.720166,0,0.655334,0.811314,0,1,0,0,0,0,1,w,m
8291,HAVE,1,1,0.916956,0,0.603598,0.700587,0,0,0,0.725141,0,0.972797,0.772664,0,0.703823,1.54743,0,1,0,0,0,0,1,w,m
8292,HAVE,1,1,0.909861,0,0,1.12306,0.545559,0,0,0.589888,0,1.47229,1.12469,0.918961,1.26832,2.19321,0,1,0,1,0,0,1,w,m
8293,HAVE,1,1,0.956053,0,0,1.09848,0,0,0,0.793476,0,1.666,1.30128,0,1.35596,2.2854,0,1,1,0,0,0,0,w,m
8294,HAVE,1,1,0.961555,0,0,1.47843,0,0,0,0.717395,0,1.78674,1.31177,0,1.60532,2.57465,0,1,1,0,0,0,0,w,m
8295,HAVE,1,1,0.961175,0,0,1.27799,0.625196,0.528579,0,0.771443,0,1.69435,1.0313,0,1.76817,2.16814,0,1,1,0,0,0,0,w,m
8296,HAVE,1,1,0.959595,0,0,1.57138,0,0.611819,0,0.794945,0,1.67723,1.02932,0.565569,1.80382,2.94979,0,1,1,0,0,0,0,w,m
8297,HAVE,1,1,0.95349,0,0,1.65467,0.515545,0.659868,0,0.849348,0.63731,1.80132,0.976012,0.598057,1.9319,2.73436,0,1,1,0,0,0,0,w,m
8298,HAVE,1,1,0.955608,0,0,1.73393,0.633963,0.733781,0,0.91038,0.855503,1.75492,1.07019,0.577878,1.77036,3.07925,0,1,1,0,0,0,0,w,m
8299,HAVE,1,1,0.957502,0,0,1.42847,0.60645,0.803492,0,1.02253,0.935207,1.78923,0.901244,0.510014,1.83655,3.01524,0,1,1,0,0,0,0,w,m
8300,HAVE,1,1,0.957721,0,0,1.44061,0,0.832499,0,1.03729,1.07684,1.90215,0.955347,0.56886,1.92479,3.44289,0,1,1,0,0,0,0,w,m
8301,HAVE,1,1,0.959403,0,0,1.36024,0.54762,0.864472,0,1.06151,1.1066,1.89992,0.821193,0.523876,1.73755,3.34336,0,1,1,0,0,0,0,w,m
8302,HAVE,1,1,0.964081,0,0,1.38954,0,0.840696,0.664991,1.03044,0.906415,1.90459,0.671381,0.506901,1.96776,3.20892,0,1,1,0,0,0,0,w,m
8303,HAVE,1,1,0.962326,0,0,1.03726,0,0.995367,0,1.18024,1.15352,1.64996,0.735987,0,1.76408,3.52861,0,0,1,0,0,0,0,w,m
8304,HAVE,1,1,0.956113,0,0,0.739332,0,0.954195,0,1.19539,1.20128,1.60179,0,0,1.63106,3.97054,0,0,1,0,0,0,0,w,m
8305,HAVE,1,1,0.939129,0.94015,0.873968,0,0,0.993714,0,1.31581,1.32,1.31533,0,0,0.955047,3.92685,0.589246,0,1,0,1,0,0,w,m
8306,HAVE,1,1,0.914844,1.91949,1.58026,0,0,0.803042,0.687074,1.13856,1.31086,1.46034,0,0,0.608884,4.2726,0.808481,0,1,0,0,0,0,w,m
8307,HAVE,1,1,0.889157,2.69112,1.7996,0,0,0.830467,0,1.11519,1.19296,1.10259,0,0,0.56626,2.96722,0.855122,0,1,0,0,0,0,w,m
8308,HAVE,1,1,0.876439,2.96206,1.37994,0,0,0.757907,0.828379,0.94675,1.15208,0.815028,0,0,0.601038,2.19384,0.858603,0,0,0,0,0,0,w,m
8309,HAVE,1,1,0.872069,3.01068,1.47666,0,0,0.686458,0.756635,0.852443,1.03694,0.624372,0,0,0.729688,1.69318,0.88936,0,0,0,0,0,0,w,m
