time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
47473,TRAVEL,1,1,0.77067,0.743726,1.523,0.579674,1.80029,0,0,0,0.584934,1.07131,0,1.25563,0,0,0,0,1,0,1,1,0,m,w
47479,TRAVEL,1,1,0.795262,0,1.8649,0.666972,1.17407,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,m,w
2745,TRAVEL,1,1,0.77211,2.44858,3.93038,0,1.30652,0,0,0.832834,0.985211,0,0,0,1.12003,1.82427,0,0,0,1,1,1,0,w,w
2767,TRAVEL,1,1,0.781229,2.21761,2.76349,0,1.1982,0,0,0.598201,0.812371,0,0,0.59255,0,0.701366,0,0,0,1,1,1,0,w,w
2768,TRAVEL,1,1,0.876549,1.51184,2.08668,0,0.986039,0,0,0,0.830437,0,0,0,0,0.557778,0,0,0,1,1,0,0,w,w
2769,TRAVEL,1,1,0.923478,1.21094,2.22207,0,1.11114,0,0,0,0.860636,0,0.735235,0,0,0.952348,0,0,0,0,1,0,0,w,w
2770,TRAVEL,1,1,0.981645,1.19999,1.59873,1.18065,1.1079,0,0,0,0.927744,0,0.693414,0,0,0.925186,0,0,0,0,1,0,0,w,w
2801,TRAVEL,1,1,0.949225,0.976395,0,1.00083,1.23427,0,0.866913,0,0,0,0,0.706431,0,0,0,0,0,1,0,0,0,w,w
2802,TRAVEL,1,1,0.959293,0,0.779629,0,0,0,0.582766,0,0.600262,0,0.685543,0,0,2.11801,0,0,0,1,0,0,0,w,w
2803,TRAVEL,1,1,0.974687,0,1.48242,0,0.651001,0,0.934882,0,0.730599,0,0,0.534926,0,0.988284,0,0,0,1,0,0,1,w,w
2804,TRAVEL,1,1,0.972903,0.816412,1.92946,0.728413,0.535855,0,1.44982,0,0,0.581912,0,0.7052,0,0,0,0,0,1,0,1,0,w,w
