time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
3650,SCALES,1,1,0.83693,1.58388,0,0,0,0,0,0,0,0,0,0,0.618668,1.58894,0,0,1,0,1,0,1,m,w
3651,SCALES,1,1,0.844402,1.12346,0,0,0,0,0,0,0,0,0,0,0.91654,0.922614,0,0,1,0,0,0,1,m,w
3652,SCALES,1,1,0.85491,1.13411,0,0,0,0,0,0,0,0,0,0,1.10903,0,0.565611,0,1,0,0,0,1,m,w
3653,SCALES,1,1,0.831994,1.88433,0,0,0,0,0,0,0.503575,0,0,0,1.07762,0,0.53447,0,0,0,0,0,1,m,w
2741,SCALES,1,1,0.77578,1.8524,0,1.5085,0,0,0.594031,0,0.607268,2.07006,0.905224,0,1.17737,1.67577,0.650329,0,1,1,0,1,0,w,w
2742,SCALES,1,1,0.757996,2.19146,0.994927,1.9313,0,0,0.683979,0,0,0.74174,0.942025,0.891765,2.62452,0.577065,0,1,1,0,1,0,0,w,w
2744,SCALES,1,1,0.740103,2.549,2.36584,3.03513,2.0519,0,0,0,0,0,1.39782,0.728766,0.664906,1.53418,0,1,0,0,0,0,0,w,w
2745,SCALES,1,1,0.866497,2.91666,1.3067,1.2459,0.817475,0,0,0,0,1.76014,0,0.510705,0.618474,0,0,0,0,0,0,1,0,w,w
2746,SCALES,1,1,0.892801,1.36999,0.965283,0.855893,0,0,0,0,0.593916,1.88239,0,0,1.44883,0,0,0,1,1,0,1,0,w,w
2804,SCALES,1,1,0.827427,1.91033,0,2.24055,0,0,2.03427,0,0,0,0.605521,0,2.19244,1.92889,0,1,0,0,1,0,0,w,w
2805,SCALES,1,1,0.916833,2.89821,1.39073,0.923535,0,0,3.07906,0,0,0,0,0,2.68981,1.91376,0.73433,1,0,0,1,0,1,w,w
2806,SCALES,1,1,0.92035,2.23012,0,1.74591,0,0,2.75239,0,0,0,0,0,1.71351,2.57915,0.636207,1,1,0,0,0,1,w,w
2807,SCALES,1,1,0.91132,2.1331,0.548706,1.81622,0,0,1.28654,0,0,0,0.933831,0,1.35144,2.20067,0.894852,1,1,0,1,0,1,w,w
2808,SCALES,1,1,0.726201,1.70572,0.631244,1.76376,0,0,0.997274,0,0,0,1.75347,0,1.93447,2.25055,1.18015,1,0,0,1,0,0,w,w
2809,SCALES,1,1,0.822244,1.87144,0,0.766009,0,0,0,0,0,0,0.970222,0,1.69261,1.75339,1.21356,1,0,0,0,0,0,w,w
2810,SCALES,1,1,0.861535,1.26167,0,0.871698,0,0,0,0,0,0,0.98979,0,1.53061,0,0.8294,1,0,0,0,0,1,w,w
