time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
4565,HOUR,1,1,0.927468,0,0.560664,0,0,0,0,0.851097,0.814765,1.15301,1.33808,1.17436,0.615882,0,0,0,1,1,0,0,0,m,w
4566,HOUR,1,1,0.932785,0,0.882483,0,0,0,0,0.77159,0.762999,0,1.50593,0.99656,0,0,0,0,1,1,0,0,1,m,w
4567,HOUR,1,1,0.936886,0,1.26997,0,0,0.501269,0,0.778134,0.572098,0,1.63825,0.728949,0.515542,0,0,0,1,1,0,0,0,m,w
4568,HOUR,1,1,0.953381,0,0,0,0,0,0,0,0,0,1.40338,0.723086,0,0,0,0,0,1,0,0,0,m,w
4569,HOUR,1,1,0.960973,0,1.1501,0,0,0,0,0.535638,0,0,1.60565,0.660824,0.712823,0,0,1,0,1,0,0,0,m,w
4570,HOUR,1,1,0.962448,0,1.21924,0,0,0,0,0.531054,0,0,1.68967,0.568757,0.522221,0,0,1,0,1,0,0,0,m,w
4571,HOUR,1,1,0.964888,0,1.17032,0,0,0,0,0,0,0,1.58975,0.606316,0,0,0,1,0,1,0,0,0,m,w
4572,HOUR,1,1,0.942758,0,0.961364,0,0,0,0.902862,0,0,0,1.42936,0,0,0,0,0,0,1,0,0,0,m,w
4573,HOUR,1,1,0.913957,0,0.842071,0.926468,0,0,0.755518,0,0,0,1.00145,0.550208,0,0,0,1,0,1,0,0,1,m,w
4574,HOUR,1,1,0.884903,0,0,1.33086,0,0,0.925192,0,0,0,1.15415,0.730315,0,0,0,1,0,1,1,0,0,m,w
4575,HOUR,1,1,0.88902,0,0.803532,0.857065,0.657861,0,0.798716,0,0,0,0.723819,0.529246,0,0,0,1,0,1,1,0,0,m,w
4576,HOUR,1,1,0.875546,0,0.626035,0,0,0,1.13016,0,0,0,0.694381,0.548391,0,0.803682,0,1,0,0,1,0,0,m,w
4577,HOUR,1,1,0.869992,0,0,0.60906,0,0,0.841989,0,0,0,0.650985,0,0,1.39892,0,1,0,0,0,0,0,m,w
4578,HOUR,1,1,0.804587,0.569828,0,0.704932,0,0,1.05772,0,0,0,0.975686,0,0,1.45972,0.525611,1,0,0,0,0,0,m,w
4579,HOUR,1,1,0.803596,0.837591,0,0,0,0,0.855391,0,0,0,0.949872,0,0,3.01584,0.605958,1,0,0,0,0,0,m,w
4580,HOUR,1,1,0.790193,0.933583,0,0.68406,0,0,0.903468,0,0,0,1.58072,0,0,3.18553,0.686289,1,0,0,0,0,0,m,w
4581,HOUR,1,1,0.783953,1.0353,0,0,0,0,0.643161,0,0,0,1.75502,0,0,2.59684,0.678736,1,0,0,0,0,0,m,w
4582,HOUR,1,1,0.785921,1.06422,0.616278,0,0,0,0,0,0,0,1.64775,0,0,2.58753,0.63562,1,0,0,0,0,0,m,w
4583,HOUR,1,1,0.793917,0.805544,0.869612,0,0,0,0,0,0,0,1.77646,0,0,2.55531,0.63262,0,0,0,0,0,0,m,w
4584,HOUR,1,1,0.812666,0.851093,0.937434,0,0.528107,0,0,0,0,0,1.88539,0,0,2.92644,0.682116,0,0,0,0,0,0,m,w
4585,HOUR,1,1,0.831657,1.0294,1.3591,0,0.59871,0,0.852266,0,0.580918,0,1.50069,0,0,3.68552,0.768319,0,0,0,0,0,0,m,w
4586,HOUR,1,1,0.936444,0.747408,1.10054,0,0.611531,0,0.527878,0,0.554122,0,0.919118,0,0.643063,4.33425,0.62811,0,1,0,1,0,0,m,w
4587,HOUR,1,1,0.925076,0.510355,0,0,0.842167,0,0,0,0,0.607017,1.18929,0.758186,0,2.11284,0,0,1,1,1,0,0,m,w
4588,HOUR,1,1,0.927222,0,0.533982,0,0.825656,0,0,0,0,0,1.19278,0.681183,0,2.07366,0,0,0,1,1,0,0,m,w
4589,HOUR,1,1,0.935743,0.501503,0.577285,0,0.780727,0,0,0,0,0,0.739586,0,0,2.93562,0.539325,0,0,0,1,0,0,m,w
4590,HOUR,1,1,0.927779,0,0,0,0.969919,0,0,0,0,0,1.20892,0,0,2.65579,0,0,0,0,1,0,0,m,w
4591,HOUR,1,1,0.923312,0,0.527879,0,0.949486,0,0,0,0,0,1.09926,0.506788,0,2.12836,0,0,1,1,1,0,0,m,w
4592,HOUR,1,1,0.935878,0,0.784917,0,0.589256,0,0,0,0,0,0.891803,0.57861,0,3.28075,0.509454,0,1,1,1,0,0,m,w
4593,HOUR,1,1,0.867911,0.607298,1.17062,0,0.510151,0,0.853635,0,0,0,0.656319,0,0,4.13482,0.787942,0,0,0,1,0,0,m,w
4594,HOUR,1,1,0.829394,0.970226,1.21906,0,0.720492,0,1.08167,0,0,0,0.767719,0,0.623081,3.26254,0.768525,0,0,0,0,0,0,m,w
