time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
29431,FAMOUS,1,1,0.976302,0,1.05512,0.55872,0.937523,0,0,0,0,0,0,0,0.57803,1.50122,0.550703,0,0,1,0,0,0,w,w
42607,FAMOUS,1,1,0.835795,0,0,0,0,0,0,0,0.630271,2.06693,0,0,0,1.31324,0,0,0,1,0,0,0,m,m
42608,FAMOUS,1,1,0.902668,0,0,0,0,0.584239,0,0.673263,0.663819,2.13458,1.23062,0,0,0.825617,0,1,0,1,1,0,0,m,m
42609,FAMOUS,1,1,0.924931,0,0,0,0,0.754164,0,0.967218,0.837785,2.42555,0.991771,0,0,0.99593,0,1,0,1,1,0,1,m,m
42610,FAMOUS,1,1,0.941263,0,0,0,0,0.561523,0,0.685417,0.91082,2.51016,0.779422,0,0,0.681332,0,1,0,1,1,0,0,m,m
42611,FAMOUS,1,1,0.921119,0,0,0.533868,0,0.712037,0,0.995398,0.880915,2.47048,0.964671,0,0,0.644339,0,1,0,1,0,0,0,m,m
42612,FAMOUS,1,1,0.933533,0,0,0,0,0.553353,0,0.662844,0.854422,2.51931,1.01117,0,0,0,0,1,0,1,1,0,0,m,m
42613,FAMOUS,1,1,0.906267,0,0,0,0,0.770137,0,0.992189,0.820986,2.7438,1.44787,0.702135,0,0,0,1,0,1,1,0,0,m,m
2821,FAMOUS,1,1,0.965051,1.43367,1.09352,0,0.610439,0,0,0,0.806789,0,1.54975,0.623117,0.865135,0,0,0,0,1,0,0,0,w,m
2822,FAMOUS,1,1,0.970405,1.50147,0.975435,0,0.556491,0,0,0,1.05251,0,1.5574,0,0,0.564803,0,0,0,1,0,0,0,w,m
2823,FAMOUS,1,1,0.973995,1.41326,1.13663,0,0.583925,0,0.555718,0,1.04424,0,1.62181,0,0,1.10971,0,0,0,1,0,0,0,w,m
2824,FAMOUS,1,1,0.975944,1.25823,1.01623,0,0,0,0,0,0.931783,0,1.65136,0,0,1.73282,0,0,0,1,0,0,0,w,m
2825,FAMOUS,1,1,0.956628,1.52452,1.21466,0,0,0,0.543794,0,0.625264,0,1.43615,0,0,2.12062,0,0,0,1,1,0,0,w,m
2826,FAMOUS,1,1,0.943205,1.53275,1.39192,0,0.609762,0,0.57358,0,0,0,1.28339,0,0,1.65899,0,0,0,1,1,0,0,w,m
2827,FAMOUS,1,1,0.921759,2.10422,1.99067,0,0.788262,0,1.18771,0,0,0,0,0,0,1.14504,0,0,0,1,1,0,0,w,m
2828,FAMOUS,1,1,0.921113,1.79148,1.66557,0,0.831274,0,0.678008,0,0,0.516614,0,0,0,0.730826,0,0,0,1,1,0,0,w,m
2829,FAMOUS,1,1,0.941058,1.64823,2.06495,0,0,0,0.61255,0,0,0.608364,0.666253,0,0,0,0,0,0,1,1,0,0,w,m
2830,FAMOUS,1,1,0.953777,1.49911,1.5204,0,0.777301,0,0,0,0,0,1.02281,0,0,0.796761,0,0,0,1,1,0,0,w,m
2831,FAMOUS,1,1,0.951395,1.43708,1.61347,0,0.510408,0,0,0,0,0,1.14261,0,0,0,0,0,0,1,1,0,0,w,m
2832,FAMOUS,1,1,0.951299,1.10577,1.03248,0,0,0,0,0,0,0,0.957334,0,0,0,0,0,0,1,1,0,0,w,m
2833,FAMOUS,1,1,0.950825,1.32201,1.0773,0,0,0,0,0,0,0,1.04561,0,0,0.697867,0,0,0,1,1,0,0,w,m
2834,FAMOUS,1,1,0.963882,1.55935,1.26889,0,0.604663,0,0.825212,0,0,0,0.518411,0,0,1.6442,0,0,0,1,1,0,0,w,m
2835,FAMOUS,1,1,0.912163,2.02896,1.7362,0,0.696523,0,0.951615,0,0,0,0,0,0,0.910378,0,0,0,0,1,0,0,w,m
2836,FAMOUS,1,1,0.777864,3.24466,2.39955,1.03787,0.805059,0,0,0,0,0,0.751195,0,0,0,0,1,0,0,1,0,0,w,m
2837,FAMOUS,1,1,0.926198,3.32733,1.75966,0,0,0,0.952787,0,0,0,0.628002,0,0.52637,0,0,0,0,1,1,0,0,w,m
2838,FAMOUS,1,1,0.893949,3.16678,2.11772,0,0.587583,0,0.616318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,m
4084,FAMOUS,1,1,0.978884,0,0,0,0,0,0.55674,0,0,0.915049,0.760791,0,0,0,0,0,0,1,0,0,0,w,m
4085,FAMOUS,1,1,0.978077,0,0,0,0,0,0,0,0,0.90542,0.669175,0,0,0,0,0,0,1,0,0,0,w,m
4086,FAMOUS,1,1,0.978688,0,0,0,0,0,0,0,0,0.949497,1.01041,0,0,0,0,0,0,1,0,0,0,w,m
4087,FAMOUS,1,1,0.97795,0,0,0,0,0,0,0,0,1.13402,0.83544,0,0,0,0,0,1,1,0,0,0,w,m
4088,FAMOUS,1,1,0.978619,0,0,0,0,0,0.608454,0,0,1.13745,0.783399,0,0,0,0,0,0,1,0,0,0,w,m
4089,FAMOUS,1,1,0.979847,0,0,0,0,0,0,0,0,1.09074,0.742426,0,0,0,0,0,1,1,0,0,0,w,m
4090,FAMOUS,1,1,0.967802,0,0,0,0,0,0.562427,0,0,1.1115,0.801534,0,0,0,0,0,0,1,0,0,0,w,m
4091,FAMOUS,1,1,0.971198,0,0,0,0,0,0.675451,0.54968,0,1.02528,0.882122,0,0,0,0,0,0,1,0,0,0,w,m
4092,FAMOUS,1,1,0.971062,0,0,0,0,0,0.530279,0,0,1.02967,0.881368,0,0,0,0,0,0,1,0,0,0,w,m
4093,FAMOUS,1,1,0.970718,0,0,0,0,0,0.70054,0.560406,0,1.06725,0.854013,0,0,0,0,0,0,1,0,0,0,w,m
4094,FAMOUS,1,1,0.971066,0,0,0,0,0,0.606022,0,0,0.910313,0.98628,0,0,0,0,0,0,1,0,0,0,w,m
4095,FAMOUS,1,1,0.9751,0,0,0,0,0,0.588258,0,0,0.941492,0.905347,0,0,0,0,0,0,1,0,0,0,w,m
4096,FAMOUS,1,1,0.975514,0,0,0,0,0,0,0,0,0.735914,0.823768,0,0,0,0,0,0,1,1,0,0,w,m
4097,FAMOUS,1,1,0.97612,0,0,0,0,0,0.509851,0,0,0.83449,0.826967,0,0,0,0,0,0,1,0,0,0,w,m
4098,FAMOUS,1,1,0.975072,0,0,0,0,0,0,0,0,0.727941,0.798506,0,0,0,0,0,0,1,0,0,0,w,m
4099,FAMOUS,1,1,0.974511,0,0,0,0,0,0.507778,0,0,0.666775,0.935261,0,0,0,0,0,0,1,0,0,0,w,m
4100,FAMOUS,1,1,0.977269,0,0,0,0,0,0.578653,0,0,0.737591,0.727312,0,0,0,0,0,0,1,0,0,0,w,m
4101,FAMOUS,1,1,0.976996,0,0,0,0,0,0,0,0,0.674096,0.800222,0,0,0,0,0,0,1,0,0,0,w,m
4102,FAMOUS,1,1,0.976834,0,0,0,0,0,0,0,0,0.726891,0.869652,0,0,0,0,0,0,1,0,0,0,w,m
4103,FAMOUS,1,1,0.977289,0,0,0,0,0,0,0,0,0.799295,0.955377,0,0,0,0,0,0,1,0,0,0,w,m
4104,FAMOUS,1,1,0.977776,0,0,0,0,0,0,0,0,0.782473,0.858789,0,0,0,0,0,0,1,0,0,0,w,m
4105,FAMOUS,1,1,0.97708,0,0,0,0,0,0,0,0,0.779022,0.782017,0,0,0,0,0,0,1,0,0,0,w,m
4106,FAMOUS,1,1,0.975608,0,0,0,0,0,0,0,0,0.803938,0.839813,0,0,0,0,0,0,1,0,0,0,w,m
4107,FAMOUS,1,1,0.974016,0,0,0,0,0,0,0,0,0.851125,1.07168,0,0,0,0,0,0,1,0,0,0,w,m
4108,FAMOUS,1,1,0.972329,0,0,0,0,0,0,0,0,0.752038,1.07024,0,0,0,0,0,0,1,1,0,1,w,m
4109,FAMOUS,1,1,0.975673,0,0,0,0,0,0,0,0,0.753795,1.17066,0,0,0,0,0,0,1,1,0,1,w,m
4110,FAMOUS,1,1,0.97876,0,0,0,0,0,0.57075,0,0,0.580039,0.978954,0,0,0,0,0,0,1,0,0,0,w,m
4111,FAMOUS,1,1,0.979812,0,0,0,0,0,0,0,0,0.60205,0.945012,0,0,0,0,0,0,1,1,0,0,w,m
4112,FAMOUS,1,1,0.976586,0,0,0,0,0,0,0,0,0,0.825726,0,0,0,0,0,0,1,0,0,0,w,m
4113,FAMOUS,1,1,0.965982,0,0,0,0,0,0,0,0,0,0.715437,0,0,0,0,0,0,1,1,0,0,w,m
4114,FAMOUS,1,1,0.959524,0,0,0,0,0,0,0,0,0,0.762329,0,0,0,0,0,0,1,1,0,0,w,m
4115,FAMOUS,1,1,0.956122,0,0,0,0,0,0,0,0,0,0.601096,0,0,0,0,0,0,1,1,0,0,w,m
4116,FAMOUS,1,1,0.959593,0,0,0,0,0,0.593157,0,0,0,0,0,0,0,0,0,0,1,1,0,0,w,m
4117,FAMOUS,1,1,0.960871,0,0,0,0,0,0.525632,0,0,0.510834,0,0,0,0,0,0,0,1,1,0,0,w,m
4118,FAMOUS,1,1,0.963562,0.595173,0,0,0,0,0.939789,0,0,0.683202,0,0,0,0,0,0,0,1,1,0,0,w,m
4119,FAMOUS,1,1,0.962581,0,0,0,0,0,0.97096,0,0,0.993712,0,0,0,0,0,0,0,1,1,0,0,w,m
4120,FAMOUS,1,1,0.965503,0,0,0,0,0,1.2841,0,0,1.52066,0,0,0,0,0,0,1,1,1,0,0,w,m
4121,FAMOUS,1,1,0.965451,0.663237,0,0,0,0,1.4407,0,0,1.8773,0,0,0,0,0,0,1,1,1,0,0,w,m
4122,FAMOUS,1,1,0.969128,0.589209,0,0,0,0,1.19194,0,0,1.84122,0,0,0,0,0,0,1,1,1,0,0,w,m
4123,FAMOUS,1,1,0.97085,0,0,0,0,0,1.35751,0,0,2.05504,0,0,0,0,0,0,1,1,0,0,0,w,m
4124,FAMOUS,1,1,0.971151,0,0,0,0,0,1.17909,0.505804,0,1.79563,0,0,0,0,0,0,1,1,0,0,0,w,m
4125,FAMOUS,1,1,0.968507,0,0,0,0,0,1.13417,0.522107,0,1.71751,0.606198,0,0,0,0,0,1,1,1,0,0,w,m
4126,FAMOUS,1,1,0.969921,0,0,0,0,0,1.28166,0.552552,0,1.61312,0,0,0,0,0,0,1,1,0,0,0,w,m
4127,FAMOUS,1,1,0.972976,0,0,0,0,0,1.35102,0.622549,0,1.61842,0,0,0,0,0,0,1,1,0,0,0,w,m
4128,FAMOUS,1,1,0.973042,0,0,0,0,0,1.32772,0.630448,0,1.67712,0,0,0,0,0,0,1,1,0,0,0,w,m
4129,FAMOUS,1,1,0.975845,0,0,0,0,0,1.41869,0.674642,0,1.82213,0,0,0,0,0,0,1,1,0,0,0,w,m
4130,FAMOUS,1,1,0.978327,0,0,0,0,0,1.28093,0.71128,0,1.85798,0.642991,0,0,0,0,0,1,1,0,0,0,w,m
4131,FAMOUS,1,1,0.980667,0,0,0,0,0,1.20283,0.784584,0,1.76355,0.68012,0,0,0,0,0,1,1,0,0,0,w,m
4132,FAMOUS,1,1,0.979788,0,0,0,0,0,1.02916,0.744582,0,1.66155,0.792076,0,0,0,0,0,1,1,0,0,0,w,m
4133,FAMOUS,1,1,0.978596,0,0,0,0,0,0.994457,0.719413,0,1.68309,0.87772,0,0,0,0,0,1,1,0,0,0,w,m
4134,FAMOUS,1,1,0.978148,0,0,0,0,0,0.734743,0,0,1.66368,1.11776,0,0,0,0,0,1,1,0,0,0,w,m
4135,FAMOUS,1,1,0.951193,0,0,0,0,0,0.69238,0,0,1.24209,1.13602,0,0,0,0,1,1,1,0,0,1,w,m
4136,FAMOUS,1,1,0.843501,1.28454,0.526288,0,0,0,0,0,0,0,1.21478,0,0,0,0,1,0,0,0,0,0,w,m
4137,FAMOUS,1,1,0.969474,1.0701,0.620223,0,0,0,1.36421,0.638825,0.838612,0.886469,0,0.541625,1.46988,0,0,0,1,1,1,0,0,w,m
