time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
20049,IF,1,1,0.95828,0.690306,0.985362,0,0,0,0,0,0,0.766164,0,0.500802,0,0.830967,0,1,0,1,1,0,1,m,w
20050,IF,1,1,0.958957,0.830228,0.754688,0,0,0,0,0,0,0.55058,0,0,0,1.06411,0,1,0,1,1,0,1,m,w
20051,IF,1,1,0.965093,0.742823,1.20186,0,0,0,0,0,0,1.00614,0.605433,0.597935,0,1.62834,0,0,0,1,1,0,1,m,w
20052,IF,1,1,0.966401,0.789575,0.7046,0,0,0,0,0,0,0.648584,0.694517,0,0.624375,1.30456,0,1,0,1,1,0,0,m,w
20053,IF,1,1,0.963484,0.934908,1.11486,0,0,0,0,0,0,0,0.823964,0.511625,0.761125,1.3758,0,1,0,1,1,0,1,m,w
20054,IF,1,1,0.964154,0.946639,1.02674,0,0,0,0,0,0,0,0.806379,0,1.00694,0.858601,0,1,0,1,1,0,1,m,w
20055,IF,1,1,0.963469,1.02918,0.673235,0,0,0,0,0,0,0.65992,0.708385,0,1.04535,0.523548,0,1,0,1,1,0,1,m,w
20056,IF,1,1,0.964622,0.912923,0.861075,0,0,0,0,0,0,0.512693,0.965414,0,1.05692,0.847551,0,1,0,1,1,0,0,m,w
20057,IF,1,1,0.963825,0.964808,0.868756,0,0,0,0,0,0,0,0.893022,0,1.12028,0.629862,0,1,0,1,1,0,1,m,w
20058,IF,1,1,0.965873,0.897464,0.596958,0,0,0,0,0,0,0.508944,0.904856,0,0.766693,0.697421,0,1,0,1,1,0,1,m,w
20059,IF,1,1,0.967367,0.908248,0.575059,0,0,0,0,0,0,0.563738,0.514006,0,0.708548,1.03272,0,1,0,1,1,0,1,m,w
20060,IF,1,1,0.969846,0.87567,0.573647,0,0,0,0,0,0,0.665581,0.559711,0,0.681886,0.795991,0,1,0,1,1,0,1,m,w
20061,IF,1,1,0.969188,0.829225,0.71227,0,0,0,0,0,0,0.621496,0.594743,0.532156,0,0.81132,0,1,0,0,1,0,1,m,w
20062,IF,1,1,0.96767,0.863946,0.888453,0,0,0,0,0,0,0.700805,0.730117,0,0.795591,1.3645,0,1,0,0,1,0,1,m,w
20063,IF,1,1,0.969242,0.732333,0.755992,0,0,0,0,0,0,0.724523,0.636707,0.514341,0.681564,1.20365,0,1,0,0,1,0,1,m,w
20064,IF,1,1,0.973042,0.73178,0,0,0,0,0,0,0,0.562773,0.92601,0.51478,0.578549,0.955161,0,1,0,0,1,0,1,m,w
20065,IF,1,1,0.973449,0.831682,0,0,0,0,0,0,0,0.69966,0.675655,0.555163,0.640794,0.919458,0,1,0,0,1,0,1,m,w
20066,IF,1,1,0.972858,0.703024,0,0,0,0,0,0,0,0.777515,0.838677,0.52845,0.556061,0.773524,0,1,0,1,1,0,1,m,w
20067,IF,1,1,0.972756,0.732304,0,0,0,0,0,0,0,0.755502,0.674851,0,0.708929,0.717638,0,1,0,1,1,0,1,m,w
20068,IF,1,1,0.975243,0.652456,0.530691,0,0,0,0,0,0,0.690549,0.695016,0.503135,0.685287,0.753717,0,1,0,1,1,0,1,m,w
20069,IF,1,1,0.974295,0.746565,0,0,0,0,0,0,0,0.839784,0.564978,0,0,0.857014,0,1,0,1,1,0,1,m,w
20070,IF,1,1,0.97318,0.753429,0,0,0,0,0,0,0,0.714278,0.57721,0,0,0.89833,0,1,0,1,1,0,1,m,w
20071,IF,1,1,0.972841,0.735874,0.549329,0,0,0,0,0,0,0.842951,0.600535,0,0,0.778995,0,1,0,1,1,0,1,m,w
45581,IF,1,1,0.940072,0,0,0.924988,0,0,0.633829,0,0,0,0,0.716272,0,2.51033,0,1,0,0,1,0,0,m,w
45582,IF,1,1,0.932568,0,0,1.23411,0,0,0.632257,0,0,0,0.857803,0.613918,0,2.47343,0,1,0,0,1,0,0,m,w
45583,IF,1,1,0.912927,0,0,0.83814,0,0,0.54842,0,0,0,0.682388,0.526165,0,2.98673,0,1,0,0,1,0,0,m,w
45584,IF,1,1,0.967185,0,0,1.24567,0,0,0,0,0,0.537165,0.738507,0,0,3.9378,0,1,0,0,1,0,0,m,w
45585,IF,1,1,0.964154,0,0,1.40664,0,0,0.934941,0,0,1.12721,0,0,0,4.73102,0,1,1,0,1,0,0,m,w
45586,IF,1,1,0.954981,0,0,1.6051,0,0,0.805951,0.595255,0.597522,1.76735,0.554996,0,0,5,0.577371,1,1,0,1,0,0,m,w
45587,IF,1,1,0.963202,0,0,1.56152,0,0.624335,0.910834,0.801414,0.840426,1.89698,0.567698,0,0.531777,5,0.634091,1,1,0,1,0,0,m,w
45588,IF,1,1,0.965417,0,0,0.96122,0,0.659121,0.812777,0.835289,1.19153,2.1803,0,0,0,5,0.634632,1,1,0,1,0,0,m,w
45589,IF,1,1,0.968758,0,0,0.997555,0,0.676884,0.924124,0.821743,1.01622,2.17513,0,0,0.734402,4.79309,0.609441,1,1,0,1,0,0,m,w
45590,IF,1,1,0.972042,0,0,1.19176,0,0.702513,0.745482,0.861446,1.04671,2.30433,0,0,0.677592,5,0.570071,1,1,0,1,0,0,m,w
45591,IF,1,1,0.970977,0,0,1.10951,0,0.660434,0.684371,0.842765,0.946769,2.20235,0.597416,0.511145,0.74704,5,0.60477,1,1,0,1,0,0,m,w
45592,IF,1,1,0.969419,0,0,1.42797,0,0.64259,0.791353,0.740273,1.01806,1.99404,0.624761,0,0.747823,4.7261,0.640547,1,1,0,1,0,0,m,w
45593,IF,1,1,0.966563,0,0,1.44278,0,0.639845,0.719056,0.735816,1.05493,1.99698,0.66541,0,0.844081,5,0.67533,1,1,0,1,0,0,m,w
45594,IF,1,1,0.960487,0,0,1.54134,0,0.639486,0.622337,0.621774,1.0794,1.86062,0,0,0.769014,5,0.708576,1,1,0,1,0,0,m,w
45595,IF,1,1,0.94803,0,0,1.5992,0,0.675464,0.588685,0.7495,1.07122,1.89177,0.500525,0,0.578289,5,0.666496,1,1,0,1,0,0,m,w
45596,IF,1,1,0.93036,0,0,1.70597,0,0.721527,0,0.823271,1.05111,1.89418,0,0,0.520375,5,0.593122,1,1,0,1,0,0,m,w
45597,IF,1,1,0.935871,0,0,1.76247,0,0.654745,0,0.812725,0.849789,1.94436,0.641134,0,0,4.63954,0,1,1,0,1,0,0,m,w
45598,IF,1,1,0.931174,0,0,1.63387,0,0.642391,0,0.788054,0.762593,1.88262,0.7602,0,0.515609,3.80466,0,1,1,0,1,0,0,m,w
45599,IF,1,1,0.900371,0,1.33291,1.43285,0,0.897735,0,1.08566,1.18776,2.2369,0,0.798305,1.20075,2.73246,0,1,1,0,1,0,0,m,w
45600,IF,1,1,0.888636,0.603609,2.00484,1.34077,0,1.11913,0,1.02344,1.85582,3.13569,0.65166,0.871717,1.2316,2.79447,0,1,1,0,1,0,0,m,w
45601,IF,1,1,0.90181,0,2.0598,1.52074,0.820367,1.13522,0,0.896258,2.06444,3.12033,0,0.703479,1.48535,2.75922,0,1,1,0,0,0,0,m,w
45602,IF,1,1,0.923409,0,1.77544,2.38479,0.688585,1.08848,0,0.79741,1.98349,2.81798,0,0.772912,2.12554,2.63036,0,1,1,0,0,0,0,m,w
45603,IF,1,1,0.904264,0,1.72562,2.08396,0.703607,1.04188,0,0.723194,1.96422,2.54264,0,0.742763,2.21731,2.876,0,1,1,0,0,0,0,m,w
45604,IF,1,1,0.914547,0,1.6647,2.43379,0.611954,1.03771,0,0.913567,1.85849,2.65576,0,0.936015,2.33939,3.1147,0,1,1,0,0,0,0,m,w
45605,IF,1,1,0.894424,0,0.96689,2.30503,0,0.882066,0,1.01498,1.44184,2.50763,0,1.06212,1.97153,3.88817,0,1,1,0,0,0,0,m,w
45606,IF,1,1,0.921576,0,0.653188,1.77378,0,0,0,0,0.541637,2.34009,0.644958,0.529468,1.29382,3.68973,0,1,1,0,1,0,0,m,w
45607,IF,1,1,0.850494,0,0.698321,1.71511,0,0,0.861276,0,0,1.12196,0,0,0,3.26399,0,1,1,0,1,0,0,m,w
45608,IF,1,1,0.954157,0,0,0.89704,0,0,0,0,0,1.6747,0,0,0.593913,2.67647,0,1,0,0,1,0,0,m,w
45609,IF,1,1,0.94092,0,0,0.891599,0,0,1.21105,0,0,1.09697,0,0,0,2.58865,0,1,1,0,1,0,0,m,w
45610,IF,1,1,0.919317,0,0,1.01186,0,0,1.71281,0,0,0.757616,0,0,0,2.39494,0,1,1,0,1,0,0,m,w
45611,IF,1,1,0.923154,0,0,0.642397,0,0,1.69537,0,0,0,0,0,0.628625,2.41289,0,1,1,0,1,0,0,m,w
45612,IF,1,1,0.926378,0,0,0.514226,0,0,1.01092,0,0,0,0,0,0,3.09638,0,1,1,0,1,0,0,m,w
45613,IF,1,1,0.925509,0,0,0,0,0,0.603729,0,0,0,0,0,0,2.83592,0,1,0,0,0,0,0,m,w
45614,IF,1,1,0.922778,0,0,0.927515,0,0,0,0,0,0.533766,0,0,0,3.19758,0,1,0,0,0,0,0,m,w
45615,IF,1,1,0.902705,0,0.781094,1.10597,0,0,0,0,0,1.30544,0,0,0.50062,3.10649,0,1,0,0,0,0,0,m,w
45616,IF,1,1,0.847956,1.1978,1.84707,1.11379,0,0,0,0,0.924114,1.05186,0,0,1.56437,2.21046,0,1,1,0,0,0,0,m,w
45625,IF,1,1,0.942115,0,0.578367,1.22332,0,0,0,0,0,1.09328,0.708624,0,0,0,0,1,0,0,1,0,0,m,w
45626,IF,1,1,0.972519,0,0,1.64648,0,0,1.23252,0,0,1.05252,0,0,0,0.64335,0,1,0,0,1,0,0,m,w
45627,IF,1,1,0.936384,0,0.622622,1.79306,0,0,1.04019,0,0,0,0,0,0,0,0,1,0,0,1,0,0,m,w
45628,IF,1,1,0.912032,0.509608,0.991187,2.52654,0,0,1.18072,0,0,0,0,0,0,0.811974,0.552374,1,0,0,1,0,0,m,w
45629,IF,1,1,0.918426,0,0.921987,3.19687,0,0,1.61051,0,0,0.542814,0,0,0,2.35232,0.972335,1,0,1,1,0,1,m,w
45632,IF,1,1,0.880905,1.38117,0.927697,0,1.01475,0,0,0,0,0.665926,0,0,1.45893,4.73459,0,0,0,0,1,0,0,m,w
45633,IF,1,1,0.781097,1.39127,0.66924,0,1.37474,0,0,0,0,1.13931,0,0.66189,1.1995,4.25775,0,1,1,0,1,1,0,m,w
45635,IF,1,1,0.725321,2.73691,1.41683,0.68258,0.730609,0.607155,0.990422,0.66303,0.975851,0.934456,0,0.615385,0,2.26851,0,0,1,0,0,1,0,m,w
4709,IF,1,1,0.971188,0.51346,1.02554,1.24595,0,0,0.677746,0,0,1.08185,0,0,1.37765,0,0,1,0,0,0,0,1,w,m
4710,IF,1,1,0.979021,0,0,1.53143,0,0,1.68671,0,0,0.510925,0,0,0,0.796157,0,1,0,0,0,0,1,w,m
4711,IF,1,1,0.980345,0,0,1.02765,0,0,0.720419,0,0,0.655009,0,0,0,0.511195,0,1,0,0,0,0,1,w,m
4712,IF,1,1,0.978856,0,0,1.27686,0,0,0.677982,0,0,0.55991,0,0,0,0,0,1,0,0,0,0,1,w,m
4713,IF,1,1,0.977922,0,0,1.2555,0,0,0.950181,0,0,0.571063,0,0,0,0.587954,0,1,0,0,0,0,1,w,m
4714,IF,1,1,0.981024,0,0,1.4285,0,0,1.0411,0,0,0.736899,0,0,0,0.966753,0,1,0,0,0,0,1,w,m
4715,IF,1,1,0.980134,0,0,1.05554,0,0,0.740109,0,0,0.82147,0,0,0,0.890165,0,1,0,0,0,0,1,w,m
4716,IF,1,1,0.979491,0,0,1.21566,0,0,1.16623,0,0,0.595398,0,0,0,0.725551,0,1,0,0,0,0,1,w,m
4717,IF,1,1,0.980588,0,0,0.990011,0,0,0.88711,0,0,0.628791,0,0,0,0,0,1,0,0,0,0,1,w,m
4718,IF,1,1,0.979031,0,0,1.39095,0,0,1.00682,0,0,0.872067,0,0,0,0.914256,0,1,0,0,0,0,1,w,m
