time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
26130,DRAW,1,1,0.962433,0,0,1.46246,0,0,1.08924,0.634581,0,0.571918,0.594695,0,2.27515,5,0.52983,0,0,1,0,0,0,m,m
26131,DRAW,1,1,0.969043,0,0,1.03547,0,0.514353,1.02154,0.790606,0,0,0,0.530343,2.23195,5,0.517841,0,0,1,0,0,0,m,m
26132,DRAW,1,1,0.981047,0,0,2.01753,0,0,1.77129,0.612922,0,0.952622,0,0,2.052,5,0.504558,1,0,1,0,0,0,m,m
26133,DRAW,1,1,0.984147,0,0,1.75679,0,0.553951,2.02698,0.718857,0,0.933205,0,0,1.86457,4.43099,0.559746,0,0,1,0,0,0,m,m
26134,DRAW,1,1,0.984203,0,0,2.1925,0,0.569722,2.47667,0.675225,0,1.29908,0,0,1.98327,4.07859,0.666804,1,0,1,0,0,0,m,m
26135,DRAW,1,1,0.984106,0,0,1.92263,0,0.694819,2.37789,0.757043,0,1.03209,0,0,1.74431,4.35443,0.688694,1,0,1,0,0,0,m,m
26136,DRAW,1,1,0.984929,0,0,2.16412,0,0.653179,2.69612,0.711619,0,1.0947,0,0,2.07095,4.31115,0.717502,1,0,1,0,0,0,m,m
26137,DRAW,1,1,0.984792,0,0,1.91864,0,0.665158,2.78172,0.730677,0,1.08759,0,0,1.54974,4.23172,0.727474,0,0,1,0,0,0,m,m
26138,DRAW,1,1,0.983263,0,0,1.85991,0,0.63364,2.7026,0.65938,0,0.843925,0,0,1.90917,3.99851,0.644525,1,0,1,0,0,0,m,m
26139,DRAW,1,1,0.982871,0,0,1.93931,0,0.704641,2.80599,0.812588,0,0.969412,0,0,1.74464,4.1743,0.689048,1,0,1,0,0,0,m,m
26140,DRAW,1,1,0.984562,0,0,1.77129,0,0.583316,2.55248,0.595842,0,0.911285,0,0,1.79917,4.2055,0.596667,1,0,1,0,0,0,m,m
26141,DRAW,1,1,0.984596,0,0,1.75433,0,0.604641,2.13793,0.715543,0,0.741654,0,0,2.03105,4.13315,0.552493,1,0,1,0,0,0,m,m
26142,DRAW,1,1,0.986811,0,0,2.02813,0,0.584775,2.11595,0.573466,0,0.871413,0,0,1.94086,4.07751,0.548257,1,0,1,0,0,0,m,m
26143,DRAW,1,1,0.985741,0,0.532354,1.7987,0,0.605276,1.71253,0.59228,0,1.06669,0,0,2.01629,4.22714,0.634001,0,0,1,0,0,0,m,m
26144,DRAW,1,1,0.979322,0.544444,1.03626,1.20158,0,0.758991,1.25658,0.813649,0,0.618615,0,0.715115,2.45675,4.59604,1.07989,0,1,1,0,0,0,m,m
26145,DRAW,1,1,0.982392,0,0.815095,1.35749,0,0.814527,1.34598,0.813175,0,1.01987,0,1.00387,2.36178,4.70013,0.849439,0,1,1,0,0,0,m,m
26146,DRAW,1,1,0.982676,0,0,1.40499,0,0.7332,1.40098,0.669365,0.658124,1.03886,0,0.620169,2.15351,3.93436,0.727111,0,1,1,0,0,0,m,m
26147,DRAW,1,1,0.984708,0,0.818853,1.24108,0,0.686204,1.21895,0.625943,0,0.826327,0,0.570628,2.45481,4.36851,0.670751,0,1,1,0,0,0,m,m
26148,DRAW,1,1,0.984838,0,0.846187,1.56814,0,0.58826,1.27647,0,0,0.868724,0,0,2.00815,3.99736,0.564036,0,1,1,0,0,0,m,m
26149,DRAW,1,1,0.98552,0,0.88211,0.874632,0,0.721392,1.3875,0.599731,0.544467,0.963206,0,0,1.68115,3.91136,0,0,1,1,0,0,0,m,m
26150,DRAW,1,1,0.982249,0.544457,0.912006,1.12108,0,0,1.52624,0,0,0,0,0,0.860722,2.84346,0.596227,1,0,1,0,0,0,m,m
26151,DRAW,1,1,0.972303,0,0,0,0,0,0.983606,0,0,0,0,0,0,3.80001,1.25086,0,0,1,1,0,0,m,m
26152,DRAW,1,1,0.966768,0,0,0,0,0,0.989462,0,0,0,0,0,0.609327,3.75084,1.20091,0,0,1,1,0,0,m,m
26153,DRAW,1,1,0.982809,0,0,0,0,0,0.54277,0,0,0,0.583894,0,2.17479,3.98226,0,0,0,1,1,0,0,m,m
26154,DRAW,1,1,0.979517,0,0,0,0,0,0,0,0,0,0.689028,0,2.08345,4.4545,0,0,0,1,0,0,0,m,m
26155,DRAW,1,1,0.988452,0,0,0,0,0,1.17292,0,0,0,1.09491,0,1.05042,4.06582,0.551465,0,0,1,1,0,0,m,m
26156,DRAW,1,1,0.968547,0,0,0,0,0,1.03904,0,0,0,0,0,0.621267,4.74278,0.597189,0,0,0,1,0,0,m,m
26157,DRAW,1,1,0.958834,0,0,0,0,0,0.899995,0,0,0,0,0,0.616731,4.26436,0.526902,0,0,1,1,0,0,m,m
26158,DRAW,1,1,0.973633,0.567981,0,0,0,0,1.05519,0,0,0,0,0,0.861315,4.45851,0,0,0,1,1,0,0,m,m
26159,DRAW,1,1,0.985899,0.53767,0,0,0,0,1.4226,0,0,0,0.711971,0,1.05285,3.76471,0,0,0,1,1,0,0,m,m
26160,DRAW,1,1,0.987051,0.580639,0,0,0,0,0.982702,0,0,0,0.699858,0,1.48343,3.80627,0,0,0,1,1,0,0,m,m
26161,DRAW,1,1,0.989003,0.834322,0,0,0,0,1.22664,0,0,0,0.52318,0,1.25336,3.98992,0,0,1,1,1,0,0,m,m
26162,DRAW,1,1,0.98844,0.819761,0,0,0,0,1.39899,0,0,0,0,0,1.31612,4.22427,0,0,1,1,1,0,0,m,m
26163,DRAW,1,1,0.982519,0.558054,0,0,0,0,0.599641,0,0,0,0,0,1.58027,3.33826,0,0,1,1,1,0,0,m,m
26164,DRAW,1,1,0.962034,0,0,0,0.71198,0,0,0,0.528626,0,0,0,1.30241,2.36659,0,0,1,1,0,0,1,m,m
26165,DRAW,1,1,0.928582,0.928807,0,0,1.12327,0,0,0,0.717366,0,0,0,0.751142,1.31527,0,0,1,1,0,0,1,m,m
16441,DRAW,1,1,0.768514,0.94472,2.51381,2.07278,0,0,0,0,0.777205,0,0.814021,0,0,0.724663,0,1,1,1,1,0,0,m,m
16442,DRAW,1,1,0.848356,0,1.67789,2.08899,0,0,0,0,0.730564,0,0.672646,0.867878,1.03527,0,0.691092,1,1,1,1,0,0,m,m
