time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
35222,KNOCK-FOR-SIX,1,1,0.974246,0,0,0.948812,0,0.886477,1.16847,1.23543,1.4623,0.922154,0,0,0.503136,0,0,0,1,0,0,0,0,m,m
35223,KNOCK-FOR-SIX,1,1,0.972956,0,0.890721,1.09228,0,1.06546,1.14249,1.3668,1.32175,1.0722,0,0,0,0,0,0,1,0,0,0,0,m,m
35224,KNOCK-FOR-SIX,1,1,0.965386,0,1.10519,1.1666,0,1.09587,1.38211,1.28815,1.35674,1.11024,0,0,0,0,0,0,1,0,0,0,0,m,m
35225,KNOCK-FOR-SIX,1,1,0.968792,0,1.20693,1.14507,0,1.25632,1.21048,1.53047,1.56029,1.22604,0,0,0,0.750773,0,0,1,0,0,0,0,m,m
35226,KNOCK-FOR-SIX,1,1,0.977501,0,1.10016,1.36581,0,1.1356,1.51036,1.41171,1.36268,1.34512,0,0,0,0,0,0,1,0,0,0,0,m,m
35227,KNOCK-FOR-SIX,1,1,0.98,0,1.14054,1.3862,0,1.16333,1.59228,1.53265,1.43753,1.26162,0,0,0,0,0,0,1,0,0,0,0,m,m
35228,KNOCK-FOR-SIX,1,1,0.984244,0,0.853587,1.26516,0,1.02272,1.68501,1.37081,1.38803,1.30285,0,0,0,0,0,0,1,0,0,0,0,m,m
35229,KNOCK-FOR-SIX,1,1,0.987483,0,0,1.20165,0,0.958643,2.41676,1.34866,1.24399,1.23,0,0,0,0,0,0,1,0,0,0,0,m,m
35230,KNOCK-FOR-SIX,1,1,0.985589,0,0,1.15461,0,0.76056,2.43248,1.15326,1.1935,1.18418,0,0,0,0,0,1,1,0,0,0,0,m,m
35231,KNOCK-FOR-SIX,1,1,0.984266,0,0,0.94512,0,0.731797,2.4378,1.13763,0.891146,1.02123,0.574393,0,0,0,0,1,1,0,1,0,0,m,m
35233,KNOCK-FOR-SIX,1,1,0.98265,0.568719,0,0,0,0,1.34796,0.640333,0,0,0,0,0,0.68844,0,1,0,0,1,0,0,m,m
