time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
51386,ACCEPT,1,1,0.979732,1.05212,0,1.47771,0.656793,0,1.83253,0,0,0,0,0.749768,0.816529,3.27365,0,1,0,1,1,0,1,m,m
51387,ACCEPT,1,1,0.980925,0.954177,0,1.47325,0.581587,0,1.88167,0,0,0,0,0.928334,0.985193,2.63168,0,1,0,1,1,0,1,m,m
51388,ACCEPT,1,1,0.975124,0.682734,0,1.42265,0,0,1.61461,0,0,0,1.23782,0.956207,1.22225,2.06907,0,1,0,1,1,0,1,m,m
51389,ACCEPT,1,1,0.966377,0.881587,0,1.35239,0.674154,0,1.76635,0,0,0,0.685046,0.869129,1.48013,2.81306,0,0,0,1,1,0,1,m,m
51395,ACCEPT,1,1,0.971985,0.707841,0,1.55063,0.615657,0,1.99319,0,0,0,0.96956,0,2.0589,2.15745,0,0,0,1,1,0,1,m,m
51396,ACCEPT,1,1,0.984986,0.698443,0,1.37564,0,0,1.7088,0,0,0,0.897674,0.840957,1.66026,3.53165,0,0,0,1,1,0,1,m,m
51397,ACCEPT,1,1,0.987619,0.508343,0,1.19147,0,0,1.30972,0,0,0,0.596061,0.993579,1.42241,3.23804,0,0,0,1,1,0,1,m,m
51398,ACCEPT,1,1,0.986087,0.536161,0,1.18905,0,0,1.34926,0,0,0,0.788794,0.776189,0.752716,2.26958,0,0,0,1,1,0,0,m,m
51399,ACCEPT,1,1,0.981939,0.525819,0,0.654799,0,0,0.870462,0,0,0,1.04969,0.939964,0.824217,1.49653,0,0,0,1,1,0,0,m,m
51400,ACCEPT,1,1,0.974465,0.834624,0.69084,1.05306,0,0,0.601027,0,0,0,1.22504,0.973177,0,1.98672,0,0,0,1,1,0,0,m,m
51401,ACCEPT,1,1,0.971581,0.882697,0.558479,0.776775,0,0,0,0,0,0,1.06966,0.993458,0.654841,2.53336,0,0,0,1,1,0,0,m,m
51402,ACCEPT,1,1,0.964823,0.825578,0,0.626458,0,0,0,0,0,0,0.572782,0.976387,0.929365,2.65912,0,0,0,1,1,0,0,m,m
51403,ACCEPT,1,1,0.964809,0.928013,0,0,0,0,0,0,0,0,0,1.04266,0.714407,3.11501,0,0,0,1,1,0,0,m,m
51404,ACCEPT,1,1,0.977814,1.20431,0,0.661595,0,0,0,0,0,0,0,0.941862,0.575588,2.25569,0.573753,0,0,1,1,0,0,m,m
51405,ACCEPT,1,1,0.98317,1.40271,0,1.05853,0,0,0.968455,0,0,0,0,0.968159,1.01839,3.64165,0.740602,0,0,1,1,0,0,m,m
51406,ACCEPT,1,1,0.983596,1.49723,0,1.40541,0,0,1.10894,0,0,0,0.505034,0.859124,1.05381,3.72305,0.755797,0,0,1,1,0,0,m,m
51407,ACCEPT,1,1,0.979806,1.66795,0,1.40199,0,0,0.725397,0,0,0,0,0.727513,1.06817,3.86817,0.951204,0,0,1,1,0,1,m,m
51408,ACCEPT,1,1,0.954841,2.043,0,1.3249,0,0,1.44113,0,0,0,0.627074,0.662217,0.87797,4.36411,0.978427,0,0,1,1,0,1,m,m
51409,ACCEPT,1,1,0.938511,1.58088,0.609952,1.37041,0.531377,0,0.982132,0,0,0,0.621851,0.614523,0.679567,4.30127,0.711325,1,0,1,1,0,1,m,m
51410,ACCEPT,1,1,0.941745,1.5631,0.683817,1.30463,0.851857,0,1.06811,0,0,0,0,0,0.532192,4.68246,0.755114,1,0,1,0,0,1,m,m
51411,ACCEPT,1,1,0.9583,0.90054,0,1.01996,0.566081,0,0.60287,0,0,0.938431,0,0.799242,2.23229,0.543273,0.617163,0,0,1,1,1,0,m,m
51412,ACCEPT,1,1,0.967443,0.994209,0,0.614392,0.701316,0,1.29574,0,0,1.10622,0,1.05051,1.53177,0,0.504298,0,0,1,1,1,0,m,m
51413,ACCEPT,1,1,0.976111,0,0.613537,0,0.706239,0,0.995551,0.628852,0,1.63771,0,1.33106,1.53762,0,0,0,0,1,0,1,0,m,m
51414,ACCEPT,1,1,0.981922,0,0,0.718867,0.629435,0,1.1169,0,0,1.53442,0,0.775897,0.902839,0.681433,0,0,0,1,0,0,0,m,m
58857,ACCEPT,1,1,0.728065,2.41379,0.878548,2.98816,0,0,0,0,0.966269,0,0.696138,1.07998,0,0.989195,0,0,0,1,1,0,0,m,m
58859,ACCEPT,1,1,0.77218,2.46122,1.17317,3.04483,0,0,0,0,0.659433,0,0.671685,0.863038,0,0,0,0,0,1,1,0,1,m,m
58860,ACCEPT,1,1,0.731326,2.39647,1.00654,2.82451,0,0,0,0,0.764906,0,1.1297,0.888726,0,0,0,0,0,1,1,0,0,m,m
1666,ACCEPT,1,1,0.921209,1.02435,1.31132,0,0,0,0,0,0.599415,0.690638,0,0,0,0,0,0,0,0,0,0,0,m,m
1667,ACCEPT,1,1,0.950669,1.67104,1.7177,0,0,0,1.06965,0,1.01325,0.572045,0,0,0,0,0,0,0,0,0,0,0,m,m
