time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
5368,MENINGITIS,1,1,0.892327,0.922077,2.18746,1.99723,0,0,1.48517,0,1.00171,0,0,0,0.992192,1.37689,0,0,0,0,0,0,0,w,m
5369,MENINGITIS,1,1,0.878068,1.09817,1.67452,1.92223,0.671533,0.652246,1.23069,0,1.23979,0,0,0,0.745452,1.16093,0,0,0,0,0,0,0,w,m
5370,MENINGITIS,1,1,0.845427,0,1.03504,1.14099,0.619006,0.798958,1.07425,0.653351,1.33836,0,0,0,0.79947,1.00485,0,0,0,1,0,0,0,w,m
5371,MENINGITIS,1,1,0.85976,0.50245,1.35062,1.20938,0,0.939966,1.13982,0.887518,1.30673,0.605073,0,0,1.0074,2.31919,0,0,1,1,0,0,0,w,m
5372,MENINGITIS,1,1,0.886498,0,1.33483,1.38107,0.52272,0.94547,1.45523,0.958455,1.47089,0.869516,0,0,0.786358,3.12316,0,0,1,0,0,0,0,w,m
5373,MENINGITIS,1,1,0.879207,0,0.942897,1.21111,0,0.955777,1.2108,1.0346,1.53967,0.901908,0,0,0.504296,3.62499,0,0,1,0,0,0,0,w,m
5374,MENINGITIS,1,1,0.903155,0,0.77647,1.50102,0,1.00944,0.743217,1.09441,1.60161,1.01463,0,0,0.685113,3.92742,0,1,1,0,0,0,0,w,m
5375,MENINGITIS,1,1,0.912165,0,0,1.67047,0.516981,1.05267,0.831845,1.17507,1.66349,1.20259,0,0,0.648863,3.48744,0,1,1,0,1,0,0,w,m
5376,MENINGITIS,1,1,0.906414,0,0,1.89305,0.588784,1.07237,0.953134,1.14038,1.80318,1.42273,0,0,0.857423,3.91334,0,1,1,0,0,0,0,w,m
5377,MENINGITIS,1,1,0.870854,0,0,1.78126,0.864783,1.06262,0,1.25308,1.90198,1.71456,0,0,1.13759,3.15928,0,1,1,0,0,0,0,w,m
5378,MENINGITIS,1,1,0.882975,0,0,2.04859,1.39534,0.834451,0,0.792802,1.8004,1.99554,0,0,0.661818,2.91296,0,1,1,0,0,0,0,w,m
5379,MENINGITIS,1,1,0.780668,0,0,1.05432,1.63179,0,0,0,1.72399,1.05457,0,0,0,1.19882,0,1,0,0,0,0,0,w,m
5380,MENINGITIS,1,1,0.885025,0,0,1.57368,0,0.941107,0,1.22567,0.909251,1.0472,0,0,0,2.66505,0,1,1,0,0,0,0,w,m
