time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,HERD,1,1,0.925553,0,0,0,0,0,0,1.04691,1.02772,1.2482,0,0.627278,0,0,0,0,1,0,0,0,0
2,HERD,1,1,0.948944,0,0,0,0,0,0,0.975563,1.20528,0.743065,0,0,0,0,0,0,1,0,0,0,0
3,HERD,1,1,0.952479,0,0,0,0,0,0,1.01137,1.15986,0.680845,0,0,0,0,0,0,1,0,0,0,0
4,HERD,1,1,0.948645,0,0,0,0,0,0,1.01173,1.22841,0,0,0,0,0,0,0,1,0,0,0,0
5,HERD,1,1,0.94613,0,0,0,0,0,0.553951,1.07539,1.38277,0,0,0,0,0,0,0,1,0,0,0,0
6,HERD,1,1,0.945712,0,0,0,0.580516,0,0.565676,1.01641,1.32216,0.623748,0,0,0,0,0,0,1,0,0,0,0
7,HERD,1,1,0.953655,0,0,0,0.628961,0,0,0.975661,1.23066,0.646843,0,0,0,0,0,0,1,0,0,0,0
8,HERD,1,1,0.95927,0,0,0,0.610011,0,0,0.935006,1.11194,0.566221,0,0,0,0,0,0,1,0,0,0,0
9,HERD,1,1,0.963319,0,0,0,0,0,0,0.873242,0.995216,0.699267,0,0,0,0,0,0,1,0,0,0,0
10,HERD,1,1,0.956651,0,0,0,0.526016,0,0,0.857662,0.979075,0.776287,0.609205,0,0,0,0,0,1,0,0,0,0
11,HERD,1,1,0.947004,0,0,0,0,0,0,0.822887,0.88129,0.887654,0.513561,0,0,0,0,0,1,0,0,0,0
12,HERD,1,1,0.946371,0,0.602412,0,0,0,0,0.822428,0.857979,1.14878,0.679098,0,0,0,0,0,1,0,0,0,0
13,HERD,1,1,0.955062,0,0,0,0,0,0,0.882681,0.888515,1.03336,0.511275,0,0,0,0,0,1,0,0,0,0
14,HERD,1,1,0.953803,0,0.515212,0,0,0,0,0.833922,0.761925,1.09823,0.577675,0,0,0,0.513813,0,1,0,0,0,0
15,HERD,1,1,0.954376,0,0.520943,0,0,0,0.60141,0.820341,0.659583,1.43698,0.543379,0,0,0,0,0,1,0,0,0,0
16,HERD,1,1,0.958567,0,0.560132,0,0,0,0,0.830204,0.724778,1.37218,0,0,0,0,0,0,1,0,0,0,0
17,HERD,1,1,0.958061,0,0.654722,0,0,0,0.706406,0.809527,0.73826,1.34521,0,0,0,0,0.521651,0,1,0,0,0,0
18,HERD,1,1,0.956087,0,0.848746,0,0,0,0,0.886059,0.887946,1.3644,0,0,0,0,0.525565,0,1,0,0,0,0
19,HERD,1,1,0.956486,0,0.619431,0,0,0,0.763566,0.936246,0.695037,1.46538,0,0,0,0,0,0,1,0,0,0,0
20,HERD,1,1,0.95595,0,0,0,0,0,0.685595,0.837707,0.741343,1.44096,0,0,0,0,0,0,1,0,0,0,0
21,HERD,1,1,0.955668,0,0.592985,0,0,0,0.969499,0.916054,0.866856,1.37282,0,0,0.62944,0,0,0,1,0,0,0,0
22,HERD,1,1,0.947859,0,0,0,0,0,1.26529,0.760693,0.889798,1.272,0,0,0,0,0,0,1,0,0,0,0
23,HERD,1,1,0.906276,0,0,0,0,0,0.728143,0,0.596062,0,0,0,0,0,0,0,1,0,0,0,0
24,HERD,1,1,0.889576,0,0,0,0,0,0,0,0,0,0,0,0,1.42102,0,0,1,0,0,0,1
25,HERD,1,1,0.736129,0,0,0,0,0,0,0,0.713202,0.708655,0,0,0,1.12776,0.516047,0,1,0,1,0,0
26,HERD,1,1,0.911794,0,0,0,0,0.710143,1.28402,0.698959,0.831708,0.632908,0,0,0,0,0,1,1,0,1,0,1
27,HERD,1,1,0.885374,0,0,0,0,0.707209,1.10943,0.6236,0.878132,0.60997,0,0,0,1.76954,0,0,1,0,1,0,1
28,HERD,1,1,0.830122,0,0,0.647669,0,0.59586,1.36941,0,0.90277,0.646652,0,0,0,2.05576,0,0,1,0,1,0,1
29,HERD,1,1,0.829057,0,0,0,0,0,1.17507,0,0.836772,0.884008,0,0,0,2.0723,0.568149,0,1,0,1,0,1
30,HERD,1,1,0.919736,0,0,0.509888,0,0,1.20951,0,0,0,0,0,0,1.91511,0.760819,0,1,0,1,0,1
31,HERD,1,1,0.929077,0,0,0,0,0,0.705428,0,0.66651,0.701962,0,0,0,1.67886,0.822217,0,1,0,1,0,1
32,HERD,1,1,0.932178,0,0,0.558015,0,0,0.946605,0,0.77469,0.970549,0,0,0,1.44702,0.834848,0,1,0,1,0,0
33,HERD,1,1,0.933356,0,0,0.622049,0,0,0.89383,0,0.75241,1.17335,0,0,0,1.58674,0.913617,0,1,0,1,0,1
34,HERD,1,1,0.928463,0,0,0.829758,0,0,0.931142,0,0.625552,1.17759,0,0,0,1.36124,0.895326,0,1,0,1,0,0
35,HERD,1,1,0.930275,0,0,0,0,0,0.872014,0,0.548376,0.982797,0,0,0,1.45766,0.871999,0,1,0,1,0,0
36,HERD,1,1,0.93223,0,0,0.524914,0,0,1.20827,0,0.653229,1.01698,0,0,0,1.32502,0.880261,0,1,0,1,0,0
37,HERD,1,1,0.924802,0,0,0,0,0,1.14848,0,0.644621,0.793147,0,0,0,1.31223,0.873479,0,1,0,1,0,0
38,HERD,1,1,0.918607,0,0,0,0,0,0,0,0.678968,0.867479,0,0,0,0.746781,0.860203,0,1,0,1,0,1
39,HERD,1,1,0.907177,0,0,0,0,0,0,0,0,0.796315,0,0,0,0,0.768335,0,0,0,1,0,0
40,HERD,1,1,0.903948,0,0,0,0,0,0,0,0.533524,0.796677,0,0,0,0,0.819833,0,0,0,1,0,0
41,HERD,1,1,0.904775,0,0,0,0,0,0,0,0.602247,0.69707,0,0,0,0,0.85752,0,0,0,1,0,0
42,HERD,1,1,0.890209,0,0,0,0,0,0,0,0.709888,0,0,0,0,0,0.891086,0,1,0,0,0,0
43,HERD,1,1,0.897338,0.511929,0,0,0.605579,0,0,0,0.629595,0,0,0,0,0,0.860741,0,1,0,0,0,0
44,HERD,1,0,0.900634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
45,HERD,1,0,0.899421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
46,HERD,1,0,0.901244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
47,HERD,1,0,0.901365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
48,HERD,1,0,0.897312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
49,HERD,1,0,0.910863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
50,HERD,1,0,0.910409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
51,HERD,1,1,0.917885,0,0.968327,0,0,0,0,0,0.864912,0,0,0.640359,0,0,0.809176,0,0,0,0,0,0
52,HERD,1,0,0.904391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
53,HERD,1,0,0.906774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
54,HERD,1,0,0.888046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
55,HERD,1,0,0.89412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
56,HERD,1,0,0.88401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
57,HERD,1,0,0.903906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
58,HERD,1,0,0.903704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
59,HERD,1,0,0.905402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
60,HERD,1,0,0.924327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
61,HERD,1,0,0.937108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
62,HERD,1,0,0.902479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
63,HERD,1,0,0.885191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
64,HERD,1,1,0.864961,0,0.50388,0,0,0,0,0,0.936522,0,1.10041,0,0,0,0.544853,0,1,0,0,0,0
65,HERD,1,1,0.840636,0,0.59464,0,0,0,0,0,0.920988,0,1.30846,0,0,0,0,0,1,1,1,0,0
66,HERD,1,0,0.650802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
67,HERD,1,0,0.341186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
68,HERD,1,0,0.347963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
69,HERD,1,0,0.286233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
70,HERD,1,0,0.191139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
71,HERD,1,0,0.247295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
72,,1,0,0.271112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
73,,1,0,0.590038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
74,,1,0,0.574853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
75,,1,0,0.47258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
76,,1,0,0.745205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
