time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,GOOD,1,1,0.993157,0,0,0,0,0.913184,0.698878,0.855565,1.17243,0,0,0,0,3.08642,0,0,1,0,0,0,0
2,GOOD,1,1,0.993802,0,0,0,0,0.896495,1.16811,0.868389,1.1669,0,0.537785,0,0.52533,3.25025,0,0,1,0,0,0,0
3,GOOD,1,1,0.993241,0,0,0,0,0.81584,0.905479,0.943412,1.13251,0.739659,0.558671,0,0,3.24102,0,0,1,0,0,0,0
4,GOOD,1,1,0.994517,0,0,0,0,0.796378,0.801907,0.943314,0.876522,1.08433,0,0,0.548927,3.26108,0,1,1,0,0,0,0
5,GOOD,1,1,0.98418,0,0,0,0,0.81172,0.950622,1.1146,0.870587,1.08786,0,0,0,2.54786,0,1,1,0,0,0,0
6,GOOD,1,1,0.954716,0,0,0,0.554431,0.638614,1.26915,0.766154,0.928065,1.15427,0,0,0,1.15654,0,1,1,0,0,0,0
7,GOOD,1,1,0.914147,0,0,0,0,0.580495,1.11987,0.826089,1.07824,1.11538,0,0,0,0,0,1,1,0,0,0,1
8,GOOD,1,1,0.920754,0,0,0,0,0,1.34675,0,0.961048,0.887623,0,0,0,0,0,1,1,0,0,0,1
9,GOOD,1,0,0.97256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
10,GOOD,1,0,0.982168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
11,GOOD,1,0,0.894089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
12,GOOD,1,0,0.900964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
13,GOOD,1,0,0.895309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
14,GOOD,1,0,0.901869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
15,GOOD,1,0,0.893862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
16,GOOD,1,0,0.903612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
17,GOOD,1,0,0.876639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
18,GOOD,1,0,0.891664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
19,GOOD,1,0,0.888684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
20,GOOD,1,0,0.975016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
21,GOOD,1,0,0.955767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
22,GOOD,1,0,0.927889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
23,GOOD,1,0,0.944656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
24,GOOD,1,0,0.969747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
25,GOOD,1,0,0.972225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
26,GOOD,1,0,0.969919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
27,GOOD,1,0,0.96703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
28,GOOD,1,0,0.968832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
29,GOOD,1,0,0.916165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
30,GOOD,1,0,0.938404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
31,GOOD,1,0,0.938718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
32,GOOD,1,0,0.944732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
33,GOOD,1,0,0.946817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
34,GOOD,1,0,0.949672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
35,GOOD,1,0,0.951385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
36,GOOD,1,0,0.961357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
37,GOOD,1,0,0.957194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
38,GOOD,1,0,0.967824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
39,GOOD,1,0,0.963949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
40,GOOD,1,0,0.963789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
41,GOOD,1,0,0.961011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
42,GOOD,1,0,0.964469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
43,GOOD,1,0,0.965973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
44,GOOD,1,0,0.968566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
45,GOOD,1,0,0.98563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
46,GOOD,1,0,0.9851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
47,GOOD,1,0,0.985054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
48,GOOD,1,0,0.986744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
49,GOOD,1,0,0.98701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
50,GOOD,1,0,0.986576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
51,GOOD,1,0,0.985902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
52,GOOD,1,0,0.986065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
53,GOOD,1,0,0.98611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
54,GOOD,1,0,0.986394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
55,GOOD,1,0,0.984457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
56,GOOD,1,0,0.981266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
