time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,PT:,1,1,0.977999,0,0,0,0,0,0.962253,0,0,0,0.56912,0,0,3.27094,0,0,1,0,0,0,0
2,PT:,1,1,0.979755,0,0,0,0,0,0.9592,0,0,0,0.573772,0,0,3.81261,0,0,1,0,0,0,0
3,PT:,1,1,0.980697,0,0,0,0,0,0.924674,0,0,0,0,0,0.617757,3.82706,0,0,1,0,0,0,0
4,PT:,1,1,0.979888,0,0,0,0,0,1.10725,0,0,0,0,0,0.806434,3.62163,0,0,1,0,0,0,0
5,PT:,1,1,0.980957,0,0,0,0,0.502797,0.965701,0,0,0,0,0,0.648808,3.70904,0,0,1,0,1,0,0
6,PT:,1,1,0.979951,0,0,0,0,0,0.797302,0,0,0,0.57066,0,0.515817,4.09686,0,0,1,0,1,0,0
7,PT:,1,1,0.976994,0,0,0,0,0.520993,0.615651,0,0.630088,0,0,0,0,4.21404,0,0,1,0,0,0,0
8,PT:,1,1,0.979885,0,0,0,0,0,0.921647,0,0.523473,0,0,0,0,3.89002,0,0,1,0,0,0,0
9,PT:,1,1,0.984474,0,0,0,0,0,0.94744,0,0,0.648509,0.626585,0,0.972958,3.44316,0,0,1,0,0,0,0
10,PT:,1,1,0.984121,0,0,0,0,0,1.14259,0,0,0,0.73914,0,0,3.36906,0,1,1,0,0,0,0
11,PT:,1,1,0.980083,0,0,0,0,0,0.93885,0,0,0,0.810946,0,0.67094,2.88343,0,1,1,0,1,0,0
12,PT:,1,1,0.981767,0,0,0,0,0,0.973182,0,0,0,0.78221,0,0,3.05751,0,1,1,0,0,0,0
13,PT:,1,1,0.980588,0,0,0,0,0,0.949114,0,0,0,0.778381,0,0,2.88239,0,1,1,0,1,0,0
14,PT:,1,1,0.977023,0,0,0,0,0,0.998283,0,0,0,0.932669,0,0,3.19733,0.519549,1,1,0,1,0,0
15,PT:,1,1,0.972579,0,0,0,0,0,0.835189,0,0,0,0.854681,0,0,2.78994,0.561064,0,1,0,1,0,0
16,PT:,1,1,0.972202,0,0,0,0,0,0.732222,0,0,0,0.885157,0,0,2.75269,0.627462,1,1,0,1,0,0
17,PT:,1,1,0.970669,0.598499,0,0,0.541384,0,0,0,0,0,0.95805,0,0,2.8719,0.586654,1,1,0,1,0,0
18,PT:,1,1,0.967753,0,0,0.539066,0,0,0,0,0,0,0.980734,0,0.807975,3.09485,0.582394,1,1,0,1,0,0
19,PT:,1,1,0.958863,0,0,0,0.637669,0,0,0,0,0,0.799179,0,0.739422,3.07418,0,1,1,0,1,0,0
20,PT:,1,1,0.965047,0,0,0,0.654184,0,0,0,0,0,0.522846,0.553101,0.808565,3.44818,0,0,1,0,1,0,0
21,PT:,1,1,0.967886,0,0,0.649562,0,0,0,0,0,0.594847,0,0,0.625536,2.74836,0,0,1,0,0,0,0
22,PT:,1,1,0.778781,0,0,0.628648,0,0,0,0,0,1.01935,0,0,0,2.09063,0,1,1,0,0,0,0
23,PT:,1,1,0.743842,0,0,1.12613,0.854719,0,0,0,0.847563,0.671785,0,0,0,1.89675,0,1,1,0,0,0,0
24,PT:,1,0,0.898287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
25,PT:,1,0,0.827398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
26,PT:,1,0,0.769963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
27,PT:,1,0,0.780781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
28,PT:,1,0,0.81212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
29,PT:,1,0,0.842556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
30,PT:,1,0,0.905849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
31,PT:,1,0,0.863929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
32,PT:,1,0,0.881119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100
33,PT:,1,1,0.844812,1.30126,0,2.02761,0,0,0,0,0.612682,0.96449,0,1.22435,0,0,0,1,0,0,1,0,0
