time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
22364,LBUOY,22364,0.940048,1,-92.8752,-205.184,1306.45,0.0478084,0.0301009,-0.0451756,w,w
22365,LBUOY,22365,0.955001,1,-88.4371,-208.618,1326.2,-0.0193345,-0.05186,-0.046305,w,w
22366,LBUOY,22366,0.873349,1,-83.0361,-206.976,1334.32,0.0702479,-0.172404,-0.0285018,w,w
22367,LBUOY,22367,0.816684,1,-75.3008,-196.94,1302.68,0.179069,-0.304739,0.00490375,w,w
22368,LBUOY,22368,0.882102,1,-69.5509,-190.108,1291.2,0.217765,-0.412842,0.0500544,w,w
22369,LBUOY,22369,0.837206,1,-64.894,-181.057,1266.44,0.2968,-0.467467,0.103603,w,w
22370,LBUOY,22370,0.863405,1,-61.6905,-178.587,1277.4,0.362667,-0.492798,0.135932,w,w
22371,LBUOY,22371,0.965779,1,-58.1677,-176.081,1290.91,0.392217,-0.516678,0.145995,w,w
22372,LBUOY,22372,0.968744,1,-55.186,-174.529,1307.51,0.391637,-0.5381,0.154586,w,w
22373,LBUOY,22373,0.958913,1,-52.3476,-174.475,1327.54,0.377236,-0.554214,0.15703,w,w
22374,LBUOY,22374,0.765698,1,-50.5665,-177.667,1358.87,0.425955,-0.593018,0.186587,w,w
22379,LBUOY,22379,0.855172,1,-29.0365,-199.734,1401.16,0.412223,-0.809223,0.0854115,w,w
22380,LBUOY,22380,0.930107,1,-27.4196,-194.388,1338.73,0.3325,-0.864142,0.0699724,w,w
22381,LBUOY,22381,0.855851,1,-25.8651,-189.715,1281.24,0.277977,-0.913403,0.0472156,w,w
22382,LBUOY,22382,0.905717,1,-26.5694,-194.535,1290.38,0.193795,-0.929451,0.00540711,w,w
22383,LBUOY,22383,0.941411,1,-27.3762,-200.12,1331.77,0.15954,-0.899627,-0.0117747,w,w
22384,LBUOY,22384,0.855829,1,-28.7295,-199.505,1354.96,0.21004,-0.867742,0.0263036,w,w
22385,LBUOY,22385,0.830449,1,-28.7378,-198.176,1381.11,0.270522,-0.852706,0.0622438,w,w
22386,LBUOY,22386,0.929506,1,-27.2423,-191.074,1361.73,0.345686,-0.867612,0.103821,w,w
22387,LBUOY,22387,0.95708,1,-25.5576,-183.903,1334.37,0.438219,-0.885749,0.172955,w,w
22388,LBUOY,22388,0.953726,1,-23.2642,-178.977,1303.86,0.46817,-0.909158,0.228078,w,w
22389,LBUOY,22389,0.951858,1,-21.9346,-179.402,1289.95,0.458377,-0.922136,0.254014,w,w
22390,LBUOY,22390,0.952261,1,-19.5274,-183.232,1289.65,0.369485,-0.931197,0.211095,w,w
22391,LBUOY,22391,0.951141,1,-17.433,-187.233,1292.32,0.28861,-0.934483,0.136472,w,w
22392,LBUOY,22392,0.958734,1,-17.4314,-192.414,1311.22,0.212721,-0.922531,0.0651951,w,w
22393,LBUOY,22393,0.95557,1,-20.1375,-197.665,1340.89,0.145343,-0.893018,0.00703367,w,w
