time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
15860,NEXT,15860,0.753661,1,-86.3923,-278.075,1439.15,-0.0178314,0.694316,0.155549,w,w
15861,NEXT,15861,0.763975,1,-87.4177,-278.233,1439.14,-0.0195735,0.692118,0.157652,w,w
15862,NEXT,15862,0.744958,1,-88.2756,-278.566,1439.39,-0.0188051,0.689963,0.160427,w,w
15863,NEXT,15863,0.956871,1,-88.9255,-278.295,1441.62,0.0447127,0.467175,-0.0513682,w,w
15864,NEXT,15864,0.956612,1,-89.8297,-278.497,1441.33,0.0473646,0.543596,-0.0299457,w,w
15865,NEXT,15865,0.801207,1,-90.6644,-278.894,1442.44,0.0494229,0.568526,-0.00997759,w,w
15866,NEXT,15866,0.790155,1,-91.576,-278.413,1442.16,0.020776,0.617566,0.0531999,w,w
15867,NEXT,15867,0.758762,1,-91.4771,-277.912,1443.17,0.0196868,0.665515,0.0941796,w,w
15868,NEXT,15868,0.938761,1,-90.137,-277.379,1446.51,0.0634221,0.479973,-0.0308014,w,w
15869,NEXT,15869,0.942232,1,-92.1431,-279.884,1455.82,0.0675759,0.536305,-0.0222111,w,w
15870,NEXT,15870,0.936672,1,-92.9966,-282.578,1462.07,0.0525857,0.54256,-0.0024378,w,w
15871,NEXT,15871,0.942117,1,-93.3745,-285.413,1468.33,0.0359497,0.541093,0.0178605,w,w
15872,NEXT,15872,0.949642,1,-93.3418,-287.024,1472.12,0.0286651,0.541706,0.032561,w,w
15873,NEXT,15873,0.957361,1,-93.1555,-287.359,1473.18,0.0282118,0.542403,0.0419518,w,w
15874,NEXT,15874,0.962627,1,-92.9459,-287.047,1474.03,0.0293818,0.541922,0.0423871,w,w
15875,NEXT,15875,0.963175,1,-92.7282,-286.219,1474.48,0.0335753,0.541746,0.0431666,w,w
15876,NEXT,15876,0.97005,1,-91.7732,-284.656,1473.64,0.0483063,0.53651,0.0370737,w,w
15877,NEXT,15877,0.971516,1,-90.9017,-283.621,1473.14,0.0487492,0.527929,0.0323128,w,w
15878,NEXT,15878,0.971408,1,-90.0683,-283.483,1472.07,0.0377189,0.521156,0.0329058,w,w
15879,NEXT,15879,0.973201,1,-89.3808,-285.032,1467.91,0.00282696,0.512056,0.0498798,w,w
15880,NEXT,15880,0.976586,1,-88.7195,-287.966,1462.05,-0.0510304,0.507285,0.0818643,w,w
15881,NEXT,15881,0.975393,1,-87.8337,-291.251,1457.46,-0.106559,0.498799,0.116974,w,w
15882,NEXT,15882,0.974781,1,-87.1277,-295.726,1463.47,-0.144983,0.487743,0.143759,w,w
15883,NEXT,15883,0.970083,1,-86.2455,-298.906,1468.88,-0.175689,0.474448,0.165503,w,w
15884,NEXT,15884,0.952711,1,-85.9177,-302.397,1485.68,-0.189733,0.462468,0.179748,w,w
15885,NEXT,15885,0.951721,1,-85.0277,-302.535,1495.26,-0.180937,0.453764,0.180308,w,w
15886,NEXT,15886,0.958717,1,-84.4299,-299.65,1504.78,-0.130072,0.454835,0.15703,w,w
15887,NEXT,15887,0.967665,1,-83.4928,-294.722,1516.06,-0.0535551,0.453576,0.115662,w,w
15888,NEXT,15888,0.955999,1,-82.1549,-287.411,1520.09,0.0260111,0.449861,0.0715056,w,w
15889,NEXT,15889,0.941337,1,-80.2732,-279.285,1519.91,0.105986,0.438639,0.026553,w,w
15890,NEXT,15890,0.955186,1,-78.4428,-272.1,1516.41,0.17206,0.418176,-0.0132163,w,w
15891,NEXT,15891,0.963887,1,-78.0503,-269.654,1507.56,0.179892,0.40961,-0.0268539,w,w
15892,NEXT,15892,0.967846,1,-79.4252,-271.014,1501.58,0.148008,0.40926,-0.0113237,w,w
15893,NEXT,15893,0.964345,1,-81.4017,-273.05,1498.37,0.111234,0.407676,0.00650965,w,w
15894,NEXT,15894,0.966164,1,-82.4355,-275.027,1512.51,0.0957481,0.396272,0.00987593,w,w
15895,NEXT,15895,0.966628,1,-81.1794,-277.217,1553.84,0.129586,0.354799,0.00585249,w,w
15896,NEXT,15896,0.921069,1,-79.4528,-283.13,1618.2,0.192108,0.271608,0.00900663,w,w
15897,NEXT,15897,0.836455,1,-79.4528,-283.13,1618.2,0.192108,0.271608,0.00900663,w,w
15898,NEXT,15898,0.918851,1,-59.4638,-272.891,1605.89,0.161875,0.0655425,0.00469558,w,w
15899,NEXT,15899,0.923927,1,-59.4638,-272.891,1605.89,0.161875,0.0655425,0.00469558,w,w
15900,NEXT,15900,0.912372,1,-59.4638,-272.891,1605.89,0.161875,0.0655425,0.00469558,w,w
15901,NEXT,15901,0.928818,1,-59.4638,-272.891,1605.89,0.161875,0.0655425,0.00469558,w,w
15902,NEXT,15902,0.914367,1,-59.4638,-272.891,1605.89,0.161875,0.0655425,0.00469558,w,w
15903,NEXT,15903,0.745531,1,-59.4638,-272.891,1605.89,0.161875,0.0655425,0.00469558,w,w
15904,NEXT,15904,0.872627,1,-68.8882,-266.181,1608.26,0.182116,0.0774468,-0.0223324,w,w
15905,NEXT,15905,0.754959,1,-72.8339,-266.428,1623.95,0.195664,0.136392,-0.0422021,w,w
15906,NEXT,15906,0.948008,1,-75.1003,-258.836,1593.47,0.189793,0.188083,-0.0623762,w,w
15907,NEXT,15907,0.920886,1,-75.1003,-258.836,1593.47,0.189793,0.188083,-0.0623762,w,w
15908,NEXT,15908,0.896915,1,-75.1003,-258.836,1593.47,0.189793,0.188083,-0.0623762,w,w
15909,NEXT,15909,0.812596,1,-75.1003,-258.836,1593.47,0.189793,0.188083,-0.0623762,w,w
9204,NEXT,9204,0.825638,1,-57.2202,-225.295,1289.17,-0.0349776,-0.323569,-0.0858356,w,w
9210,NEXT,9210,0.853813,1,-5.9342,-243.559,1363.93,0.00239056,-0.720436,-0.0730976,w,w
9211,NEXT,9211,0.788804,1,-6.16832,-240.862,1349.9,0.0834472,-0.732706,-0.0268397,w,w
9216,NEXT,9216,0.967298,1,-7.10876,-233.28,1353.14,0.0924033,-0.469575,0.0136853,w,w
9217,NEXT,9217,0.978562,1,-13.4078,-232.235,1360.53,0.0888285,-0.460088,0.0087061,w,w
9218,NEXT,9218,0.983552,1,-20.4752,-230.816,1368.8,0.099942,-0.450165,0.0127682,w,w
9219,NEXT,9219,0.984463,1,-27.6576,-228.88,1384.46,0.135994,-0.440365,0.0298785,w,w
9220,NEXT,9220,0.986022,1,-34.7126,-226.742,1402.93,0.194039,-0.431165,0.0577355,w,w
9221,NEXT,9221,0.979147,1,-41.2184,-225.171,1413.91,0.221332,-0.415,0.0809211,w,w
9222,NEXT,9222,0.982507,1,-47.0567,-223.971,1409.42,0.218485,-0.406592,0.0844961,w,w
9223,NEXT,9223,0.981691,1,-52.7813,-223.208,1405.35,0.220195,-0.396152,0.0751458,w,w
9224,NEXT,9224,0.987402,1,-57.0503,-221.942,1401.63,0.235816,-0.400031,0.0703328,w,w
9225,NEXT,9225,0.983577,1,-58.3472,-220.523,1395.94,0.25066,-0.419389,0.0641742,w,w
9226,NEXT,9226,0.970809,1,-57.3972,-220.036,1397.07,0.247698,-0.460055,0.0537763,w,w
9227,NEXT,9227,0.976139,1,-56.8532,-218.979,1398.09,0.2391,-0.482567,0.0472121,w,w
9228,NEXT,9228,0.97756,1,-57.1194,-216.051,1392.16,0.280821,-0.510807,0.0810349,w,w
9229,NEXT,9229,0.961084,1,-59.591,-219.425,1416.34,0.330663,-0.514885,0.121953,w,w
9230,NEXT,9230,0.952486,1,-59.1368,-218.945,1415.7,0.354143,-0.514168,0.132589,w,w
9231,NEXT,9231,0.979131,1,-55.9246,-212.186,1380.4,0.310452,-0.511294,0.104863,w,w
9232,NEXT,9232,0.963739,1,-54.2213,-208.835,1360.08,0.252683,-0.469064,0.0438833,w,w
9233,NEXT,9233,0.968447,1,-54.5372,-208.459,1350.46,0.192907,-0.447953,-0.00812145,w,w
9234,NEXT,9234,0.974117,1,-57.6207,-212.049,1355.34,0.168008,-0.41897,-0.043128,w,w
