time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
3147,MUST,3147,0.956954,1,-86.1538,-264.683,1321.24,0.231929,-0.138973,0.108443,m,w
3148,MUST,3148,0.953466,1,-84.1138,-262.991,1324.11,0.260605,-0.155212,0.11579,m,w
3149,MUST,3149,0.950791,1,-82.5508,-261.824,1328.61,0.280242,-0.16532,0.117622,m,w
3150,MUST,3150,0.963801,1,-81.4692,-261.245,1333.7,0.289526,-0.171049,0.116834,m,w
3151,MUST,3151,0.964973,1,-78.9301,-257.033,1319.5,0.302424,-0.21198,0.112024,m,w
3152,MUST,3152,0.966819,1,-78.237,-257.373,1321.64,0.289115,-0.22127,0.106384,m,w
3153,MUST,3153,0.96885,1,-77.8608,-259.13,1325.73,0.263488,-0.230181,0.10392,m,w
3154,MUST,3154,0.968592,1,-78.1625,-261.079,1329.84,0.245909,-0.237807,0.0994526,m,w
3155,MUST,3155,0.964968,1,-78.1789,-264.181,1336.69,0.231445,-0.261031,0.0949842,m,w
3156,MUST,3156,0.95765,1,-77.7945,-270.637,1349.83,0.217847,-0.298778,0.0960919,m,w
3157,MUST,3157,0.948518,1,-76.4629,-278.157,1356.85,0.192813,-0.370776,0.109503,m,w
3158,MUST,3158,0.927678,1,-73.3556,-284.276,1353.58,0.172677,-0.461269,0.135005,m,w
3159,MUST,3159,0.871144,1,-68.1919,-290.714,1352.95,0.151159,-0.505557,0.150843,m,w
3160,MUST,3160,0.791478,1,-62.9217,-298.186,1361.06,0.135705,-0.501799,0.153256,m,w
3161,MUST,3161,0.88089,1,-47.8767,-316.993,1413.75,0.273021,-0.315422,0.0624657,m,w
3170,MUST,3170,0.726612,1,-54.1531,-307.247,1407.92,0.278761,-0.600634,0.179217,m,w
3171,MUST,3171,0.778458,1,-57.9506,-311.371,1409.26,0.248419,-0.588931,0.160214,m,w
3172,MUST,3172,0.791825,1,-61.9419,-313.967,1413.21,0.237515,-0.578859,0.146279,m,w
3173,MUST,3173,0.788345,1,-64.9244,-310.159,1401.92,0.253293,-0.583876,0.150334,m,w
3174,MUST,3174,0.775599,1,-66.42,-301.878,1383.86,0.269435,-0.573393,0.157781,m,w
3175,MUST,3175,0.741745,1,-66.7969,-292.358,1367.73,0.285007,-0.565643,0.1594,m,w
3176,MUST,3176,0.954084,1,-61.5268,-268.674,1294.3,0.233121,-0.19639,0.0815382,m,w
3177,MUST,3177,0.959237,1,-62.1552,-264.588,1303.7,0.260485,-0.228853,0.0783301,m,w
3178,MUST,3178,0.967249,1,-62.5414,-262.542,1303.56,0.231,-0.237304,0.0766642,m,w
