time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
1,GOOD,1,0.947726,1,-120.75,-262.33,1368.78,0.0248855,0.0146353,0.107111,m,w
2,GOOD,2,0.959233,1,-127.189,-263.597,1394.18,0.115246,0.0360104,0.144404,m,w
3,GOOD,3,0.972448,1,-129.437,-261.827,1397.33,0.173344,0.0388408,0.181908,m,w
4,GOOD,4,0.9784,1,-127.758,-263.092,1395.08,0.158289,0.0139325,0.216195,m,w
5,GOOD,5,0.979763,1,-125.653,-267.078,1392.97,0.117897,-0.0122271,0.240668,m,w
6,GOOD,6,0.979074,1,-125.856,-271.794,1394.55,0.086309,-0.0239535,0.252402,m,w
7,GOOD,7,0.980052,1,-128.422,-272.103,1394.12,0.10077,-0.00915746,0.254502,m,w
8,GOOD,8,0.97526,1,-131.542,-268.063,1393.33,0.162378,0.0172688,0.251535,m,w
9,GOOD,9,0.964986,1,-133.834,-262.953,1393.91,0.225124,0.0418723,0.252046,m,w
10,GOOD,10,0.969564,1,-133.866,-260.535,1393.36,0.234398,0.044661,0.258752,m,w
11,GOOD,11,0.975304,1,-132.308,-263.286,1396.35,0.182183,0.0255646,0.270442,m,w
12,GOOD,12,0.978936,1,-130.796,-267.343,1393.82,0.118264,0.0133174,0.27691,m,w
13,GOOD,13,0.979615,1,-130.71,-272.545,1398.5,0.0687326,0.00861485,0.281019,m,w
14,GOOD,14,0.979209,1,-131.537,-272.862,1397.39,0.0740289,0.0235516,0.282407,m,w
15,GOOD,15,0.972988,1,-133.07,-269.999,1398.45,0.121675,0.0443415,0.279331,m,w
16,GOOD,16,0.967493,1,-134.24,-266.726,1402.04,0.167266,0.0603758,0.27854,m,w
17,GOOD,17,0.972834,1,-132.17,-266.028,1401.29,0.157942,0.0463561,0.281421,m,w
18,GOOD,18,0.979202,1,-129.332,-268.991,1402.74,0.102366,0.0230707,0.284096,m,w
19,GOOD,19,0.978038,1,-126.684,-271.886,1401.18,0.0496647,0.00860654,0.285601,m,w
