time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
4825,EXCITED,4825,0.973351,1,-158.771,-267.636,1390,0.0330417,0.4071,0.292439,m,w
4826,EXCITED,4826,0.974972,1,-158.795,-267.836,1390.75,0.0317718,0.407094,0.293019,m,w
4827,EXCITED,4827,0.975145,1,-158.858,-268.209,1392.52,0.029222,0.406722,0.294698,m,w
4828,EXCITED,4828,0.974561,1,-158.871,-268.408,1393.65,0.0268574,0.408215,0.296238,m,w
4829,EXCITED,4829,0.976063,1,-158.81,-268.44,1393.64,0.0263303,0.407257,0.296685,m,w
4830,EXCITED,4830,0.974705,1,-158.782,-268.538,1394.03,0.027027,0.406429,0.296764,m,w
4831,EXCITED,4831,0.974214,1,-158.744,-268.567,1394.17,0.027462,0.405833,0.29682,m,w
4832,EXCITED,4832,0.971532,1,-158.769,-268.702,1394.96,0.0278915,0.40566,0.297037,m,w
4833,EXCITED,4833,0.972622,1,-158.752,-268.742,1395.37,0.028433,0.405492,0.297189,m,w
4834,EXCITED,4834,0.972405,1,-158.743,-268.742,1395.78,0.0292722,0.4051,0.297289,m,w
4835,EXCITED,4835,0.970824,1,-158.735,-268.716,1395.97,0.0304143,0.405342,0.297452,m,w
4836,EXCITED,4836,0.97131,1,-158.684,-268.621,1395.79,0.0314562,0.405863,0.297467,m,w
4837,EXCITED,4837,0.970157,1,-158.635,-268.53,1395.57,0.031986,0.406609,0.2974,m,w
4838,EXCITED,4838,0.969557,1,-158.37,-268.162,1393.89,0.0312131,0.410163,0.296779,m,w
4839,EXCITED,4839,0.970492,1,-158.316,-268.081,1393.56,0.0315623,0.409721,0.296437,m,w
4840,EXCITED,4840,0.969188,1,-158.227,-267.922,1392.91,0.0320303,0.409597,0.295877,m,w
4841,EXCITED,4841,0.969495,1,-158.211,-267.891,1392.89,0.0327208,0.409477,0.29519,m,w
4842,EXCITED,4842,0.971436,1,-158.205,-267.824,1392.76,0.0332056,0.409907,0.294684,m,w
4843,EXCITED,4843,0.971399,1,-158.222,-267.805,1392.84,0.0334321,0.410455,0.29438,m,w
4844,EXCITED,4844,0.970654,1,-158.25,-267.714,1392.74,0.0338822,0.410998,0.293979,m,w
4845,EXCITED,4845,0.971676,1,-158.259,-267.641,1392.6,0.0340191,0.411464,0.293764,m,w
4846,EXCITED,4846,0.971775,1,-158.275,-267.64,1392.58,0.0334384,0.411559,0.293688,m,w
4847,EXCITED,4847,0.972444,1,-158.282,-267.661,1392.61,0.0321246,0.411223,0.293932,m,w
4848,EXCITED,4848,0.973109,1,-158.287,-267.867,1393.01,0.0283954,0.410791,0.295141,m,w
4849,EXCITED,4849,0.973481,1,-158.255,-267.875,1392.97,0.027168,0.410038,0.2957,m,w
4850,EXCITED,4850,0.972492,1,-158.262,-267.921,1393.17,0.0270209,0.4103,0.29615,m,w
4851,EXCITED,4851,0.973618,1,-158.272,-267.9,1393.14,0.0277377,0.410159,0.296255,m,w
4852,EXCITED,4852,0.972547,1,-158.282,-267.806,1392.88,0.0288185,0.410213,0.295901,m,w
4853,EXCITED,4853,0.972285,1,-158.208,-267.588,1391.89,0.0292928,0.410526,0.29608,m,w
4854,EXCITED,4854,0.972381,1,-158.155,-267.44,1391.22,0.0300812,0.410653,0.296034,m,w
4855,EXCITED,4855,0.971211,1,-158.126,-267.334,1390.8,0.0311329,0.410437,0.295729,m,w
4856,EXCITED,4856,0.971378,1,-158.031,-266.923,1389.35,0.0336491,0.412024,0.29532,m,w
4857,EXCITED,4857,0.970857,1,-158.046,-266.915,1389.34,0.0328666,0.412,0.295327,m,w
4858,EXCITED,4858,0.964919,1,-158.969,-268.074,1396.59,0.0236973,0.409186,0.29838,m,w
4859,EXCITED,4859,0.954904,1,-159.515,-269.142,1401.1,0.00259342,0.404525,0.302739,m,w
4860,EXCITED,4860,0.962483,1,-159.791,-270.595,1401.24,-0.0176479,0.400983,0.306153,m,w
4861,EXCITED,4861,0.965764,1,-160.222,-273.056,1401.36,-0.0353241,0.405045,0.311862,m,w
