time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
1114,TWO,1114,0.879319,1,-13.8127,-262.79,1260.35,0.0150023,-0.115703,0.0206564,w,m
1115,TWO,1115,0.858853,1,-15.7791,-262.178,1260.9,-0.017671,-0.12211,0.0233218,w,m
1116,TWO,1116,0.815756,1,-18.3336,-262.154,1261.13,-0.0615332,-0.107534,0.025469,w,m
1117,TWO,1117,0.834569,1,-22.1849,-262.518,1262.05,-0.126653,-0.0433777,0.0432037,w,m
1118,TWO,1118,0.837234,1,-26.2167,-266.468,1276.54,-0.14953,0.0100891,0.0565469,w,m
1119,TWO,1119,0.852249,1,-29.567,-269.994,1291.01,-0.140107,0.0285408,0.0692629,w,m
1120,TWO,1120,0.878421,1,-32.8596,-274.212,1310.17,-0.0962184,0.0387422,0.0687999,w,m
1121,TWO,1121,0.891714,1,-36.2682,-277.663,1325.11,-0.0572,0.0634487,0.0559019,w,m
1122,TWO,1122,0.920261,1,-39.3784,-281.53,1336.59,-0.0257657,0.0906228,0.0342001,w,m
1123,TWO,1123,0.928137,1,-42.9749,-285.802,1348.7,-0.0044441,0.123392,0.00615578,w,m
1124,TWO,1124,0.937245,1,-46.8562,-288.994,1356.01,0.00169443,0.14412,-0.0228815,w,m
1125,TWO,1125,0.936568,1,-50.5413,-292.392,1367.05,0.016809,0.141861,-0.0526278,w,m
1126,TWO,1126,0.933609,1,-54.0508,-294.645,1374.46,0.0184577,0.133539,-0.0787473,w,m
1127,TWO,1127,0.940082,1,-57.4415,-297.614,1386.48,0.0300943,0.116859,-0.102311,w,m
5468,TWO,5468,0.922203,1,-85.4183,-235.772,1312.91,-0.0201421,0.122554,0.048834,m,w
5469,TWO,5469,0.896091,1,-84.0682,-228.973,1277.47,-0.00875096,0.144117,0.0293488,m,w
5470,TWO,5470,0.879382,1,-85.6264,-230.494,1278.41,0.00566281,0.179907,0.023205,m,w
5471,TWO,5471,0.921945,1,-90.974,-238.932,1298.24,-0.00168616,0.251541,0.0162017,m,w
5472,TWO,5472,0.925449,1,-95.2206,-240.84,1285.38,0.0181716,0.299447,0.0188578,m,w
5473,TWO,5473,0.888206,1,-98.4748,-238.431,1254.05,0.02026,0.339452,0.0268006,m,w
5474,TWO,5474,0.873576,1,-102.782,-236.626,1231.03,0.0268684,0.391311,0.0292203,m,w
5475,TWO,5475,0.875699,1,-107.706,-236.784,1227.67,0.0212363,0.436911,0.0295168,m,w
5476,TWO,5476,0.910568,1,-112.167,-240.99,1244.23,-0.000795351,0.46176,0.0344126,m,w
5477,TWO,5477,0.908905,1,-114.557,-243.93,1256.79,0.00276979,0.465038,0.038764,m,w
5478,TWO,5478,0.952582,1,-115.76,-245.684,1261.24,-0.000362868,0.455101,0.0433053,m,w
5479,TWO,5479,0.928466,1,-117.016,-249.879,1277.12,-0.0168265,0.4337,0.0394368,m,w
5480,TWO,5480,0.948894,1,-117.345,-249.771,1276.27,-0.0216433,0.452284,0.0544472,m,w
5481,TWO,5481,0.95115,1,-115.699,-250.665,1275.63,-0.0368445,0.454091,0.0581004,m,w
5482,TWO,5482,0.961007,1,-111.823,-251.477,1276.54,-0.0403266,0.429734,0.0580914,m,w
5483,TWO,5483,0.946213,1,-107.273,-253.11,1278.66,-0.046274,0.40083,0.0656731,m,w
5484,TWO,5484,0.96225,1,-105.318,-259.565,1296.07,-0.0744673,0.360758,0.0631906,m,w
5485,TWO,5485,0.922208,1,-107.28,-262.557,1297.52,-0.0855143,0.348818,0.0543685,m,w
5486,TWO,5486,0.934817,1,-113.106,-264.77,1297.73,-0.099689,0.346964,0.0468607,m,w
5487,TWO,5487,0.910771,1,-119.206,-261.975,1283.85,-0.0870068,0.36596,0.0380128,m,w
5488,TWO,5488,0.859671,1,-125.887,-259.747,1275.99,-0.0515208,0.37736,0.0234332,m,w
5489,TWO,5489,0.769665,1,-131.877,-258.487,1271.43,-0.0268224,0.366907,0.00756702,m,w
5490,TWO,5490,0.786274,1,-137.659,-257.391,1266.91,-0.0214625,0.35937,-0.00380345,m,w
