time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
2495,LOOK,2495,0.92886,1,-44.3786,-302.74,1494.7,0.18363,-0.480441,-0.00408056,w,m
2496,LOOK,2496,0.933864,1,-44.4479,-304.833,1502,0.174813,-0.47939,-0.0126012,w,m
2497,LOOK,2497,0.938232,1,-44.4524,-306.499,1507.39,0.17093,-0.480116,-0.0193374,w,m
2498,LOOK,2498,0.929506,1,-44.3463,-307.354,1509.69,0.165149,-0.481341,-0.0256415,w,m
2499,LOOK,2499,0.931534,1,-44.4445,-308.385,1513.74,0.164525,-0.481803,-0.0281277,w,m
2500,LOOK,2500,0.928119,1,-44.5075,-309.109,1517.25,0.164095,-0.480848,-0.0285997,w,m
2501,LOOK,2501,0.929152,1,-44.4536,-308.997,1516.71,0.16302,-0.481911,-0.0296159,w,m
2502,LOOK,2502,0.93295,1,-44.4965,-309.229,1517.86,0.162461,-0.481118,-0.0299211,w,m
2503,LOOK,2503,0.931855,1,-44.5552,-309.491,1519.39,0.161415,-0.480355,-0.0308141,w,m
2504,LOOK,2504,0.928252,1,-44.585,-309.37,1520.23,0.161192,-0.480089,-0.030853,w,m
2505,LOOK,2505,0.925967,1,-44.6829,-310,1524.7,0.163222,-0.479111,-0.0306438,w,m
2506,LOOK,2506,0.928298,1,-44.706,-309.41,1523.17,0.165116,-0.482569,-0.0280956,w,m
2507,LOOK,2507,0.921999,1,-44.8753,-309.52,1524.99,0.17408,-0.478922,-0.0237319,w,m
2508,LOOK,2508,0.925246,1,-44.8658,-309.128,1525.1,0.182942,-0.479598,-0.0222746,w,m
2509,LOOK,2509,0.917162,1,-44.9315,-308.123,1523.57,0.191618,-0.481991,-0.0149953,w,m
2510,LOOK,2510,0.916186,1,-44.7053,-308.287,1526.28,0.198336,-0.482858,-0.0108552,w,m
2511,LOOK,2511,0.922825,1,-44.5488,-306.771,1522.74,0.203871,-0.482873,-0.00759151,w,m
2512,LOOK,2512,0.908136,1,-44.631,-306.454,1523.49,0.203347,-0.480365,-0.00674067,w,m
2513,LOOK,2513,0.915711,1,-44.6769,-305.884,1522.64,0.206164,-0.481408,-0.00394477,w,m
2514,LOOK,2514,0.920798,1,-44.7198,-304.001,1515.39,0.206979,-0.483646,-0.00105072,w,m
2515,LOOK,2515,0.919488,1,-44.5742,-302.437,1509.33,0.209104,-0.486773,-6.25759e-05,w,m
2516,LOOK,2516,0.927018,1,-44.365,-300.542,1500.51,0.210161,-0.489978,0.00411587,w,m
2517,LOOK,2517,0.933405,1,-44.3339,-299.896,1496.31,0.205853,-0.491356,0.00565995,w,m
2518,LOOK,2518,0.936714,1,-44.4821,-299.531,1492.18,0.199802,-0.495682,0.0070116,w,m
8038,LOOK,8038,0.873815,1,-122.657,-288,1316.66,-0.109781,-0.637959,-0.172441,w,m
8039,LOOK,8039,0.878579,1,-121.345,-282.146,1289.08,-0.0808556,-0.664469,-0.159747,w,m
8040,LOOK,8040,0.87003,1,-123.313,-286.631,1299.3,-0.0780904,-0.646914,-0.14496,w,m
8041,LOOK,8041,0.88959,1,-122.773,-287.652,1299.41,-0.0715317,-0.656946,-0.136813,w,m
8042,LOOK,8042,0.896587,1,-122.154,-286.935,1300.62,-0.0523064,-0.657583,-0.131926,w,m
8043,LOOK,8043,0.915463,1,-120.389,-282.436,1294.61,0.00914727,-0.673078,-0.105774,w,m
8044,LOOK,8044,0.937091,1,-117.711,-277.618,1289.07,0.0376878,-0.690507,-0.0931473,w,m
8045,LOOK,8045,0.887082,1,-115.625,-272.479,1283.64,0.0506883,-0.716172,-0.0807313,w,m
8046,LOOK,8046,0.85696,1,-115.051,-270.371,1287.65,0.0508521,-0.733525,-0.0736658,w,m
8047,LOOK,8047,0.898547,1,-115.591,-269.758,1293.69,0.0660813,-0.738126,-0.0637295,w,m
8048,LOOK,8048,0.909396,1,-116.012,-269.356,1294.69,0.076996,-0.736117,-0.0543227,w,m
8049,LOOK,8049,0.91693,1,-116.831,-269.663,1298.2,0.0912598,-0.733614,-0.0376281,w,m
8050,LOOK,8050,0.936621,1,-117.48,-267.315,1293.93,0.117584,-0.732681,-0.0134267,w,m
8051,LOOK,8051,0.941545,1,-117.919,-264.898,1290.5,0.129697,-0.732764,0.00559435,w,m
8052,LOOK,8052,0.922876,1,-113.025,-257.163,1262.41,0.0557783,-0.738034,-0.0485817,w,m
8053,LOOK,8053,0.937414,1,-116.229,-259.354,1279.57,0.103591,-0.743029,-0.0130315,w,m
8054,LOOK,8054,0.96295,1,-117.723,-257.094,1279.03,0.139769,-0.73255,0.0240067,w,m
8055,LOOK,8055,0.949133,1,-120.091,-258.187,1291.74,0.141566,-0.721514,0.0469546,w,m
8056,LOOK,8056,0.952896,1,-120.365,-259.098,1291.63,0.116883,-0.719911,0.0388469,w,m
8057,LOOK,8057,0.945296,1,-120.848,-260.832,1288.9,0.0857041,-0.715427,0.00537289,w,m
8058,LOOK,8058,0.949395,1,-122.358,-265.631,1295.6,0.0490193,-0.719492,-0.0274519,w,m
8059,LOOK,8059,0.958775,1,-124.753,-271.036,1301.74,0.0154222,-0.718014,-0.0638345,w,m
8060,LOOK,8060,0.958369,1,-128.062,-275.359,1303.39,-0.00571913,-0.714991,-0.0900239,w,m
8061,LOOK,8061,0.955774,1,-133.275,-281.098,1316.62,-0.0149888,-0.703745,-0.10877,w,m
8062,LOOK,8062,0.951921,1,-138.835,-284.375,1326.83,-0.0154735,-0.69325,-0.124549,w,m
8063,LOOK,8063,0.953663,1,-145.127,-287.394,1341.36,-0.0213056,-0.696376,-0.136877,w,m
8064,LOOK,8064,0.947864,1,-150.635,-286.564,1344.16,-0.0137498,-0.694685,-0.143871,w,m
8065,LOOK,8065,0.947772,1,-155.738,-286.644,1353.51,-0.0130491,-0.692869,-0.153908,w,m
8066,LOOK,8066,0.943115,1,-160.553,-284.311,1356.06,0.0109411,-0.681529,-0.153321,w,m
8067,LOOK,8067,0.939904,1,-165.042,-281.786,1361.52,0.0373564,-0.674923,-0.148796,w,m
8068,LOOK,8068,0.951347,1,-167.415,-276.149,1355.12,0.0674113,-0.664645,-0.137062,w,m
8069,LOOK,8069,0.959508,1,-167.568,-268.485,1340.72,0.0961311,-0.661425,-0.114952,w,m
8070,LOOK,8070,0.959454,1,-166.033,-262.007,1325.11,0.111879,-0.648313,-0.0957434,w,m
8071,LOOK,8071,0.958509,1,-164.057,-259.342,1315.65,0.104142,-0.652234,-0.074789,w,m
8072,LOOK,8072,0.958991,1,-161.666,-258.058,1306.45,0.0987906,-0.642877,-0.0503921,w,m
8073,LOOK,8073,0.956406,1,-159.369,-256.662,1298.68,0.103519,-0.641461,-0.0314361,w,m
8074,LOOK,8074,0.96393,1,-156.633,-256.426,1297.56,0.119601,-0.640498,-0.00787381,w,m
8075,LOOK,8075,0.959498,1,-154.246,-255.955,1301.7,0.13457,-0.641187,0.0113616,w,m
8076,LOOK,8076,0.968136,1,-150.905,-254.02,1303.25,0.149226,-0.646788,0.0216934,w,m
8077,LOOK,8077,0.956015,1,-148.16,-253.094,1309.7,0.171346,-0.651604,0.0294076,w,m
8993,LOOK,8993,0.843439,1,-151.164,-232.553,1232.68,0.190924,-0.529524,0.0348093,w,m
9000,LOOK,9000,0.741674,1,-173.248,-278.461,1380.67,0.27822,-0.667493,0.166998,w,m
9001,LOOK,9001,0.937933,1,-160.541,-268.682,1320.08,0.187096,-0.706958,0.0900228,w,m
9002,LOOK,9002,0.909227,1,-154.089,-259.287,1278.04,0.12168,-0.690871,0.040019,w,m
9003,LOOK,9003,0.888173,1,-153.512,-256.121,1272.89,0.114191,-0.684745,0.0351437,w,m
9004,LOOK,9004,0.939114,1,-156.291,-255.429,1289,0.116347,-0.661332,0.028699,w,m
9005,LOOK,9005,0.946826,1,-156.471,-253.893,1295.41,0.14406,-0.680258,0.0383768,w,m
9006,LOOK,9006,0.923598,1,-157.223,-256.323,1315.15,0.131232,-0.684104,0.0251359,w,m
9007,LOOK,9007,0.930364,1,-156.305,-253.66,1308.5,0.169205,-0.682719,0.0584172,w,m
9008,LOOK,9008,0.954913,1,-154.585,-253.086,1312,0.139936,-0.6705,0.0446217,w,m
9009,LOOK,9009,0.936564,1,-152.358,-251.017,1310.61,0.142205,-0.665394,0.0486084,w,m
9010,LOOK,9010,0.948074,1,-145.905,-243.068,1275.96,0.155172,-0.682753,0.0677564,w,m
9011,LOOK,9011,0.918313,1,-138.379,-237.34,1245.86,0.185616,-0.726762,0.102025,w,m
9012,LOOK,9012,0.905178,1,-132.273,-233.742,1222.04,0.191909,-0.757816,0.111398,w,m
9013,LOOK,9013,0.893181,1,-129.256,-234.336,1209.55,0.140308,-0.781965,0.0848248,w,m
9014,LOOK,9014,0.857826,1,-129.46,-238.424,1211.71,0.0806226,-0.775719,0.0524645,w,m
9015,LOOK,9015,0.880015,1,-131.537,-243.664,1228.03,0.039613,-0.705212,0.0214922,w,m
9016,LOOK,9016,0.909399,1,-134.954,-254.387,1265.82,-0.0319092,-0.644083,-0.0424075,w,m
9017,LOOK,9017,0.927607,1,-138.849,-260.095,1289.44,-0.0364808,-0.623265,-0.0715078,w,m
