time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
1536,PT:PRO3SG,1536,0.749278,1,-45.9097,-249.394,1406.7,0.198948,-0.128983,0.102958,w,m
1537,PT:PRO3SG,1537,0.735624,1,-43.7339,-244.23,1389.33,0.21304,-0.146007,0.119559,w,m
1541,PT:PRO3SG,1541,0.777704,1,-38.1628,-250.783,1434.06,0.170415,-0.0819469,0.104735,w,m
1546,PT:PRO3SG,1546,0.73661,1,-28.6842,-254.206,1437.35,0.221441,-0.148918,0.1484,w,m
1553,PT:PRO3SG,1553,0.775518,1,-22.5756,-255.813,1457.39,0.177087,-0.107261,0.119608,w,m
1554,PT:PRO3SG,1554,0.752469,1,-24.1882,-252.536,1441.7,0.221382,-0.131161,0.140903,w,m
1556,PT:PRO3SG,1556,0.750882,1,-23.4628,-254.54,1465.09,0.225461,-0.178417,0.139976,w,m
1558,PT:PRO3SG,1558,0.874451,1,-23.636,-263.792,1534.05,0.247343,-0.094218,0.108887,w,m
1559,PT:PRO3SG,1559,0.814311,1,-25.0036,-261.518,1530.71,0.260457,-0.0770714,0.113365,w,m
1968,PT:PRO3SG,1968,0.927367,1,-151.206,-276.225,1436.5,0.166204,-0.0110383,-0.228521,w,m
1969,PT:PRO3SG,1969,0.931368,1,-151.227,-276.876,1439.42,0.158286,-0.0111381,-0.224178,w,m
1970,PT:PRO3SG,1970,0.936716,1,-151.083,-278.86,1447.61,0.163916,-0.0199809,-0.224525,w,m
1987,PT:PRO3SG,1987,0.941407,1,-90.5056,-315.348,1481.14,0.0384423,-0.137835,0.0440903,w,m
1988,PT:PRO3SG,1988,0.953183,1,-89.7711,-311.227,1471.99,0.0750796,-0.224358,0.0497351,w,m
1989,PT:PRO3SG,1989,0.95718,1,-87.6654,-304.705,1447.46,0.100447,-0.275715,0.0481714,w,m
1990,PT:PRO3SG,1990,0.956874,1,-84.8676,-300.375,1428.05,0.109433,-0.300096,0.0565785,w,m
1991,PT:PRO3SG,1991,0.967221,1,-81.3697,-298.865,1418.58,0.109218,-0.310037,0.0675264,w,m
2160,PT:PRO3SG,2160,0.959594,1,-39.3743,-288.368,1433.36,0.223072,-0.335099,0.144068,w,m
2161,PT:PRO3SG,2161,0.961048,1,-39.8177,-276.463,1392.52,0.252017,-0.348891,0.143003,w,m
2162,PT:PRO3SG,2162,0.965401,1,-39.6222,-266.308,1361.84,0.274444,-0.369124,0.134055,w,m
2163,PT:PRO3SG,2163,0.920746,1,-38.159,-260.28,1343.88,0.354481,-0.40112,0.15658,w,m
2164,PT:PRO3SG,2164,0.842111,1,-35.5316,-255.764,1326.15,0.410731,-0.38873,0.159945,w,m
2165,PT:PRO3SG,2165,0.774721,1,-34.1692,-256.417,1333.96,0.430081,-0.384953,0.168371,w,m
2166,PT:PRO3SG,2166,0.88439,1,-33.223,-245.331,1298.83,0.462633,-0.369334,0.160693,w,m
2167,PT:PRO3SG,2167,0.869102,1,-33.6502,-240.983,1288.42,0.454427,-0.364934,0.146671,w,m
2168,PT:PRO3SG,2168,0.914156,1,-34.7901,-241.208,1289.14,0.417622,-0.367238,0.144546,w,m
2169,PT:PRO3SG,2169,0.929332,1,-35.8067,-247.66,1310.4,0.332141,-0.391646,0.153231,w,m
2170,PT:PRO3SG,2170,0.928448,1,-35.7425,-257.941,1344.49,0.268263,-0.416989,0.154555,w,m
2171,PT:PRO3SG,2171,0.953985,1,-34.5818,-271.3,1392.66,0.229151,-0.4264,0.138611,w,m
2172,PT:PRO3SG,2172,0.944483,1,-33.8282,-280.361,1425.35,0.212204,-0.423689,0.12207,w,m
2173,PT:PRO3SG,2173,0.935573,1,-34.004,-283.257,1434.53,0.209197,-0.418237,0.108742,w,m
2174,PT:PRO3SG,2174,0.94032,1,-34.9337,-281.41,1426.41,0.210018,-0.417997,0.109595,w,m
2175,PT:PRO3SG,2175,0.932166,1,-36.6151,-277.442,1409.36,0.241891,-0.440822,0.118552,w,m
2176,PT:PRO3SG,2176,0.853776,1,-37.7656,-277.488,1401.39,0.235384,-0.44665,0.103963,w,m
2177,PT:PRO3SG,2177,0.818042,1,-39.3947,-281.167,1417.91,0.233891,-0.444082,0.0868041,w,m
2178,PT:PRO3SG,2178,0.841912,1,-38.3937,-278.193,1399.23,0.21692,-0.474065,0.0755158,w,m
2179,PT:PRO3SG,2179,0.93788,1,-39.6547,-275.408,1392.98,0.25785,-0.458046,0.122743,w,m
2180,PT:PRO3SG,2180,0.943786,1,-38.3776,-271.916,1381.27,0.255643,-0.452808,0.147756,w,m
2181,PT:PRO3SG,2181,0.948494,1,-36.5619,-267.982,1369.02,0.261145,-0.446224,0.170853,w,m
2182,PT:PRO3SG,2182,0.937477,1,-35.6775,-265.693,1368.17,0.28221,-0.427474,0.178982,w,m
2183,PT:PRO3SG,2183,0.919207,1,-34.2264,-262.136,1364.83,0.286277,-0.404191,0.176546,w,m
5854,PT:PRO3SG,5854,0.850847,1,-27.3897,-284.629,1427.12,-0.0474015,-0.240397,-0.0349173,w,m
5855,PT:PRO3SG,5855,0.848914,1,-27.4634,-287.052,1437.53,-0.0597345,-0.287866,-0.0401718,w,m
5856,PT:PRO3SG,5856,0.877963,1,-29.4034,-293.446,1464.63,-0.0191435,-0.415438,-0.0503168,w,m
5857,PT:PRO3SG,5857,0.902655,1,-30.9502,-295.463,1469.13,0.0159415,-0.519265,-0.0596516,w,m
5858,PT:PRO3SG,5858,0.84984,1,-28.4582,-292.759,1458.28,-0.0228524,-0.299591,-0.0524402,w,m
5859,PT:PRO3SG,5859,0.885326,1,-29.9902,-297.921,1480.52,0.00949304,-0.43327,-0.0598163,w,m
5860,PT:PRO3SG,5860,0.896012,1,-30.9889,-298.217,1480.36,0.0216306,-0.515819,-0.0655785,w,m
5861,PT:PRO3SG,5861,0.881465,1,-31.3405,-298.135,1479.91,0.0214211,-0.54102,-0.0720128,w,m
5862,PT:PRO3SG,5862,0.882216,1,-31.228,-298.456,1481.55,0.0147055,-0.548831,-0.07953,w,m
5863,PT:PRO3SG,5863,0.89176,1,-31.0587,-299.038,1484.76,0.00973506,-0.548244,-0.0851903,w,m
5864,PT:PRO3SG,5864,0.857435,1,-27.3369,-296.235,1476.87,-0.0384358,-0.300282,-0.0638012,w,m
5865,PT:PRO3SG,5865,0.900144,1,-28.74,-301.93,1502.9,-0.0158504,-0.420787,-0.0813967,w,m
5866,PT:PRO3SG,5866,0.905637,1,-29.9106,-303.763,1511.72,-0.0111162,-0.493651,-0.0961417,w,m
5867,PT:PRO3SG,5867,0.902658,1,-30.2638,-303.362,1510.7,-0.0164535,-0.519661,-0.108297,w,m
5868,PT:PRO3SG,5868,0.911765,1,-30.4666,-302.35,1507.41,-0.0151742,-0.520835,-0.111304,w,m
5869,PT:PRO3SG,5869,0.910409,1,-31.0398,-301.94,1509.06,-0.00186954,-0.509866,-0.108113,w,m
5870,PT:PRO3SG,5870,0.907319,1,-32.4446,-300.18,1508.92,0.0123152,-0.495607,-0.10052,w,m
5871,PT:PRO3SG,5871,0.914013,1,-34.2043,-294.283,1491.96,0.0343754,-0.467942,-0.0880369,w,m
5872,PT:PRO3SG,5872,0.931623,1,-36.6268,-288.05,1476.33,0.0584,-0.430177,-0.0702096,w,m
5873,PT:PRO3SG,5873,0.933437,1,-38.6468,-282.179,1463.21,0.0787894,-0.401591,-0.0510233,w,m
5874,PT:PRO3SG,5874,0.946303,1,-40.318,-276.765,1448.82,0.0907365,-0.407802,-0.0362947,w,m
5875,PT:PRO3SG,5875,0.949173,1,-41.3201,-271.106,1431.16,0.100068,-0.410133,-0.0252808,w,m
5876,PT:PRO3SG,5876,0.951884,1,-42.2783,-266.899,1418.03,0.111121,-0.414452,-0.0140003,w,m
5877,PT:PRO3SG,5877,0.959864,1,-42.9481,-264.339,1410.98,0.120508,-0.41562,-0.00442851,w,m
6190,PT:PRO3SG,6190,0.9019,1,-34.8149,-322.869,1603.95,0.0606599,-0.4079,-0.082203,w,m
6191,PT:PRO3SG,6191,0.900975,1,-34.8149,-322.869,1603.95,0.0606599,-0.4079,-0.082203,w,m
6192,PT:PRO3SG,6192,0.903191,1,-34.8149,-322.869,1603.95,0.0606599,-0.4079,-0.082203,w,m
6193,PT:PRO3SG,6193,0.900468,1,-34.8149,-322.869,1603.95,0.0606599,-0.4079,-0.082203,w,m
6194,PT:PRO3SG,6194,0.902198,1,-34.8149,-322.869,1603.95,0.0606599,-0.4079,-0.082203,w,m
6195,PT:PRO3SG,6195,0.904833,1,-34.8149,-322.869,1603.95,0.0606599,-0.4079,-0.082203,w,m
6196,PT:PRO3SG,6196,0.909106,1,-34.8149,-322.869,1603.95,0.0606599,-0.4079,-0.082203,w,m
