time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
3821,GO-TO,3821,0.928233,1,-81.5252,-212.362,1256.62,0.0474146,-0.788902,-0.0578878,w,m
3822,GO-TO,3822,0.926477,1,-81.5686,-212.335,1256.65,0.0477889,-0.788398,-0.0578544,w,m
3823,GO-TO,3823,0.925271,1,-81.6341,-212.333,1256.9,0.0478388,-0.787788,-0.0580217,w,m
3824,GO-TO,3824,0.925582,1,-81.6668,-212.37,1257.19,0.0474458,-0.787221,-0.0587126,w,m
3825,GO-TO,3825,0.923294,1,-81.4584,-212.407,1257.26,0.0423116,-0.786786,-0.0647988,w,m
3826,GO-TO,3826,0.922289,1,-81.4936,-212.64,1258.52,0.0399312,-0.786371,-0.0667609,w,m
3827,GO-TO,3827,0.923424,1,-81.4963,-212.721,1258.88,0.0384812,-0.785536,-0.0681081,w,m
3828,GO-TO,3828,0.921949,1,-81.57,-212.913,1260.03,0.0368719,-0.784457,-0.0689904,w,m
3829,GO-TO,3829,0.920348,1,-81.6308,-213.113,1261.21,0.0358144,-0.782983,-0.0698142,w,m
3830,GO-TO,3830,0.918217,1,-81.701,-213.535,1263.7,0.0326019,-0.779384,-0.072296,w,m
3831,GO-TO,3831,0.916786,1,-81.7873,-213.871,1265.62,0.0307947,-0.77818,-0.0735281,w,m
3832,GO-TO,3832,0.915024,1,-81.8128,-214.115,1267.06,0.0282352,-0.775519,-0.0759659,w,m
3833,GO-TO,3833,0.913821,1,-81.8369,-214.246,1267.79,0.0268824,-0.774599,-0.0770152,w,m
3834,GO-TO,3834,0.91509,1,-81.8753,-214.388,1268.6,0.0255605,-0.774144,-0.0779746,w,m
3835,GO-TO,3835,0.91621,1,-81.9622,-214.551,1269.65,0.0253169,-0.773612,-0.0780861,w,m
3836,GO-TO,3836,0.92551,1,-82.4157,-215.221,1273.06,0.0313359,-0.773542,-0.0718515,w,m
3837,GO-TO,3837,0.929131,1,-82.4653,-215.288,1272.3,0.0380576,-0.779754,-0.0660597,w,m
3838,GO-TO,3838,0.927251,1,-82.8035,-215.422,1272.62,0.0466455,-0.784636,-0.0597622,w,m
3839,GO-TO,3839,0.928437,1,-83.1222,-215.568,1273.04,0.0556467,-0.78748,-0.0528867,w,m
3840,GO-TO,3840,0.929931,1,-83.2715,-215.406,1271.85,0.0630324,-0.789832,-0.0472547,w,m
3841,GO-TO,3841,0.934143,1,-83.2209,-215.115,1269.83,0.0626393,-0.793395,-0.047645,w,m
3842,GO-TO,3842,0.93698,1,-83.1731,-214.851,1268.12,0.0623057,-0.793226,-0.0481901,w,m
3843,GO-TO,3843,0.938729,1,-83.0779,-214.508,1265.91,0.0605834,-0.792724,-0.0498145,w,m
3844,GO-TO,3844,0.938439,1,-82.9651,-214.198,1263.92,0.0598838,-0.79255,-0.0507947,w,m
3845,GO-TO,3845,0.937274,1,-82.8935,-214.032,1262.87,0.0593745,-0.792474,-0.0515145,w,m
3846,GO-TO,3846,0.935783,1,-82.9122,-214.048,1262.79,0.0586574,-0.79257,-0.0520863,w,m
3847,GO-TO,3847,0.931827,1,-82.9662,-214.143,1263.06,0.058051,-0.792262,-0.0524541,w,m
3848,GO-TO,3848,0.933607,1,-83.058,-214.255,1263.54,0.057679,-0.791412,-0.0526271,w,m
3849,GO-TO,3849,0.935391,1,-83.3315,-214.57,1265.27,0.0595827,-0.789782,-0.0507562,w,m
3850,GO-TO,3850,0.935137,1,-83.3778,-214.643,1265.48,0.0602756,-0.78887,-0.0502476,w,m
3851,GO-TO,3851,0.933927,1,-83.438,-214.781,1266.04,0.0606592,-0.787857,-0.0496021,w,m
3852,GO-TO,3852,0.934145,1,-83.4749,-214.847,1266.28,0.0617285,-0.78761,-0.0486438,w,m
3853,GO-TO,3853,0.934515,1,-83.4856,-214.851,1266.25,0.0631132,-0.78795,-0.0475514,w,m
3854,GO-TO,3854,0.934415,1,-83.5018,-214.856,1266.28,0.0644961,-0.788432,-0.0465089,w,m
3855,GO-TO,3855,0.933786,1,-83.5179,-214.857,1266.3,0.065763,-0.788829,-0.0455348,w,m
