time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
5722,INDECIPHERABLE,5722,0.960744,1,-89.7068,-242.406,1458.85,0.129095,0.450735,-0.119547,w,w
5723,INDECIPHERABLE,5723,0.948756,1,-93.6148,-241.223,1456.48,0.13211,0.44558,-0.122847,w,w
5724,INDECIPHERABLE,5724,0.94374,1,-97.8413,-239.747,1451.52,0.13436,0.438934,-0.120941,w,w
5725,INDECIPHERABLE,5725,0.940542,1,-102.877,-238.227,1446.36,0.135954,0.43743,-0.117162,w,w
5726,INDECIPHERABLE,5726,0.938412,1,-108.591,-237,1442.4,0.138929,0.431273,-0.114162,w,w
5727,INDECIPHERABLE,5727,0.916117,1,-114.808,-235.827,1439.47,0.137521,0.425621,-0.112331,w,w
5728,INDECIPHERABLE,5728,0.906313,1,-121.291,-234.861,1436.81,0.135885,0.422995,-0.112695,w,w
5729,INDECIPHERABLE,5729,0.893659,1,-127.938,-234.711,1436.4,0.130483,0.422249,-0.115441,w,w
5730,INDECIPHERABLE,5730,0.870338,1,-134.144,-234.02,1432.51,0.125368,0.42555,-0.116476,w,w
5731,INDECIPHERABLE,5731,0.867423,1,-140.185,-233.147,1429.35,0.116495,0.436008,-0.120861,w,w
5732,INDECIPHERABLE,5732,0.886843,1,-146.447,-232.215,1427.98,0.113289,0.445928,-0.128736,w,w
5733,INDECIPHERABLE,5733,0.907089,1,-152.777,-231.705,1427.46,0.106713,0.458735,-0.136237,w,w
5734,INDECIPHERABLE,5734,0.933732,1,-158.9,-231.599,1426.97,0.0976636,0.461297,-0.141112,w,w
5735,INDECIPHERABLE,5735,0.949348,1,-165.031,-232.375,1431.63,0.0857019,0.446262,-0.139411,w,w
5736,INDECIPHERABLE,5736,0.955157,1,-170.484,-234.245,1439.32,0.0598885,0.413757,-0.121648,w,w
5737,INDECIPHERABLE,5737,0.956122,1,-174.227,-234.643,1440.49,0.0357665,0.384512,-0.102807,w,w
5738,INDECIPHERABLE,5738,0.956612,1,-176.924,-235.034,1442.12,0.020264,0.367516,-0.0880275,w,w
5739,INDECIPHERABLE,5739,0.95788,1,-178.681,-235.298,1443.11,0.0090756,0.360601,-0.0791108,w,w
5740,INDECIPHERABLE,5740,0.958369,1,-179.828,-235.851,1444.63,-0.00162626,0.356575,-0.0729706,w,w
5741,INDECIPHERABLE,5741,0.962193,1,-180.33,-236.195,1444.27,-0.0126722,0.35744,-0.0649811,w,w
5742,INDECIPHERABLE,5742,0.963674,1,-180.596,-236.627,1443.88,-0.0202458,0.35493,-0.0604102,w,w
5743,INDECIPHERABLE,5743,0.962808,1,-180.821,-236.83,1443.16,-0.0205106,0.352514,-0.0560685,w,w
5744,INDECIPHERABLE,5744,0.966637,1,-181.277,-236.656,1441.94,-0.0174191,0.352829,-0.0555187,w,w
5745,INDECIPHERABLE,5745,0.967836,1,-181.866,-236.317,1439.97,-0.0167201,0.354574,-0.055594,w,w
5746,INDECIPHERABLE,5746,0.967331,1,-182.566,-236.415,1434.44,-0.024605,0.358236,-0.0510038,w,w
5747,INDECIPHERABLE,5747,0.959233,1,-183.791,-236.866,1431.47,-0.0285049,0.358493,-0.0444126,w,w
5748,INDECIPHERABLE,5748,0.963428,1,-185.341,-237.185,1429.79,-0.0269349,0.364701,-0.0384108,w,w
5749,INDECIPHERABLE,5749,0.964402,1,-186.896,-237.57,1428.85,-0.0265045,0.374302,-0.0280389,w,w
5750,INDECIPHERABLE,5750,0.967938,1,-187.92,-237.492,1425.85,-0.027238,0.384234,-0.0158944,w,w
5751,INDECIPHERABLE,5751,0.969603,1,-188.331,-237.657,1426.37,-0.0283357,0.386687,-0.00609699,w,w
5752,INDECIPHERABLE,5752,0.967713,1,-188.008,-238.009,1429.47,-0.0188814,0.38809,-0.000239674,w,w
5753,INDECIPHERABLE,5753,0.967446,1,-186.622,-238.753,1435.28,-0.0162685,0.390856,0.00564762,w,w
5754,INDECIPHERABLE,5754,0.970364,1,-184.141,-240.286,1446.14,-0.00763124,0.390575,0.00748475,w,w
5755,INDECIPHERABLE,5755,0.963146,1,-181.143,-243.461,1466.56,-0.00428162,0.386877,0.00888781,w,w
5756,INDECIPHERABLE,5756,0.924015,1,-180.542,-251.914,1516.5,-0.0034629,0.365118,0.015151,w,w
5757,INDECIPHERABLE,5757,0.83727,1,-178.837,-261.035,1567.71,0.00281628,0.333732,0.0180962,w,w
5758,INDECIPHERABLE,5758,0.968941,1,-142.696,-238.511,1435.63,0.0409116,0.363654,-0.0336364,w,w
5759,INDECIPHERABLE,5759,0.921747,1,-142.074,-249.957,1501.66,0.0303449,0.338627,-0.0210936,w,w
5760,INDECIPHERABLE,5760,0.846985,1,-139.525,-259.603,1555.91,0.0294644,0.283154,-0.00832129,w,w
5761,INDECIPHERABLE,5761,0.961607,1,-106.421,-239.717,1442.94,0.0609041,0.380729,-0.0363873,w,w
5762,INDECIPHERABLE,5762,0.946005,1,-103.245,-248.67,1493.64,0.0577405,0.367831,-0.0253086,w,w
5763,INDECIPHERABLE,5763,0.852414,1,-99.8372,-258.999,1549.23,0.0579564,0.322489,-0.0175679,w,w
5764,INDECIPHERABLE,5764,0.816097,1,-94.3485,-263.717,1570.05,0.0533406,0.247448,-0.0101062,w,w
5765,INDECIPHERABLE,5765,0.908276,1,-87.8519,-262.841,1563.31,0.0371962,0.15024,-0.005625,w,w
5766,INDECIPHERABLE,5766,0.894618,1,-80.3819,-258.051,1533.95,0.0339223,0.0429593,-0.00355305,w,w
5767,INDECIPHERABLE,5767,0.887772,1,-73.1094,-254.901,1516.56,0.0199933,-0.0176717,-0.0014876,w,w
5768,INDECIPHERABLE,5768,0.878881,1,-67.3209,-253.042,1506.5,0.0201695,-0.0547583,0.00205485,w,w
5769,INDECIPHERABLE,5769,0.883937,1,-63.3928,-254.993,1517.53,0.0104242,-0.0386765,-0.0026744,w,w
5770,INDECIPHERABLE,5770,0.890405,1,-60.9554,-257.957,1531.84,-0.00459088,-0.0148871,-0.00793883,w,w
5771,INDECIPHERABLE,5771,0.874011,1,-59.4137,-259.96,1539.72,-0.0119573,0.0163625,-0.0139787,w,w
35735,INDECIPHERABLE,35735,0.976204,1,-103.623,-254.003,1470.33,0.000786721,0.494388,-0.0358806,w,w
35736,INDECIPHERABLE,35736,0.976259,1,-103.664,-254.076,1470.55,2.12765e-05,0.494395,-0.0355261,w,w
35737,INDECIPHERABLE,35737,0.977865,1,-101.957,-254.883,1476.32,-0.00527051,0.473015,-0.0294574,w,w
35738,INDECIPHERABLE,35738,0.956979,1,-96.9267,-257.088,1493.1,-0.0355412,0.434857,-0.0187377,w,w
35739,INDECIPHERABLE,35739,0.860886,1,-89.4647,-255.923,1491.53,-0.0496586,0.405989,-0.00218971,w,w
35740,INDECIPHERABLE,35740,0.960638,1,-59.8791,-257.998,1492.8,-0.0745704,0.0636864,-0.0729006,w,w
35741,INDECIPHERABLE,35741,0.874436,1,-35.4611,-260.646,1498.13,-0.129761,-0.217845,-0.0585915,w,w
35750,INDECIPHERABLE,35750,0.828384,1,-11.7139,-285.667,1617.67,-0.0202406,-0.460514,-0.162824,w,w
35751,INDECIPHERABLE,35751,0.952145,1,-32.2128,-286.127,1596.32,-0.121886,-0.112445,-0.0573322,w,w
35752,INDECIPHERABLE,35752,0.960283,1,-52.7683,-264.911,1477.9,-0.235312,-0.0589786,-0.0701218,w,w
35753,INDECIPHERABLE,35753,0.917177,1,-59.6595,-260.789,1469.95,-0.209526,-0.0485832,-0.0796885,w,w
35754,INDECIPHERABLE,35754,0.943949,1,-87.7207,-259.671,1491.48,-0.0477854,0.316717,-0.028752,w,w
35755,INDECIPHERABLE,35755,0.948411,1,-91.7596,-247.664,1452.91,0.0540324,0.368852,-0.041974,w,w
35756,INDECIPHERABLE,35756,0.957252,1,-94.8856,-234.715,1410.34,0.112796,0.41777,-0.059184,w,w
35757,INDECIPHERABLE,35757,0.957328,1,-98.8913,-226.701,1397.55,0.179193,0.477155,-0.0901685,w,w
35758,INDECIPHERABLE,35758,0.960426,1,-102.138,-222.326,1402.8,0.244266,0.506738,-0.142545,w,w
35759,INDECIPHERABLE,35759,0.965861,1,-104.94,-221.223,1416.91,0.281809,0.523829,-0.190993,w,w
35760,INDECIPHERABLE,35760,0.960809,1,-107.615,-222.103,1427.6,0.289506,0.539215,-0.222761,w,w
35761,INDECIPHERABLE,35761,0.964296,1,-109.778,-224.028,1430.02,0.265283,0.549944,-0.224797,w,w
35762,INDECIPHERABLE,35762,0.859926,1,-112.283,-228.388,1434,0.230836,0.55839,-0.210425,w,w
35763,INDECIPHERABLE,35763,0.860083,1,-114.531,-233.103,1430.04,0.161903,0.615873,-0.154746,w,w
35764,INDECIPHERABLE,35764,0.871474,1,-116.781,-238.249,1425.87,0.108153,0.647694,-0.104496,w,w
35765,INDECIPHERABLE,35765,0.873342,1,-119.628,-243.737,1426.64,0.0638779,0.649968,-0.0622904,w,w
35766,INDECIPHERABLE,35766,0.885062,1,-122.989,-249.058,1430.23,0.0369804,0.64924,-0.0258873,w,w
35767,INDECIPHERABLE,35767,0.875343,1,-126.619,-253.701,1434.48,0.019469,0.64645,0.00115885,w,w
35768,INDECIPHERABLE,35768,0.875832,1,-130.157,-256.842,1439.85,0.00963694,0.642903,0.0200088,w,w
35769,INDECIPHERABLE,35769,0.871524,1,-133.632,-258.343,1447.13,0.0183096,0.634504,0.019183,w,w
35770,INDECIPHERABLE,35770,0.846447,1,-136.535,-257.307,1451.42,0.0476654,0.631504,0.000713769,w,w
35771,INDECIPHERABLE,35771,0.81899,1,-138.286,-253.374,1449.85,0.0855841,0.620221,-0.0286916,w,w
35772,INDECIPHERABLE,35772,0.806998,1,-139.547,-248.866,1447.63,0.132546,0.607845,-0.0646892,w,w
35773,INDECIPHERABLE,35773,0.792102,1,-140.944,-244.974,1445.68,0.169889,0.583029,-0.0989114,w,w
35774,INDECIPHERABLE,35774,0.821084,1,-142.653,-243.373,1448.66,0.186914,0.57913,-0.12355,w,w
35775,INDECIPHERABLE,35775,0.8385,1,-143.946,-243.62,1447.97,0.181094,0.58436,-0.127095,w,w
35776,INDECIPHERABLE,35776,0.84854,1,-145.082,-245.493,1448.19,0.163411,0.594085,-0.122151,w,w
35777,INDECIPHERABLE,35777,0.829568,1,-145.634,-247.066,1445.27,0.139722,0.591017,-0.107191,w,w
35778,INDECIPHERABLE,35778,0.8398,1,-146.006,-248.982,1445.65,0.109753,0.588068,-0.0895264,w,w
35779,INDECIPHERABLE,35779,0.847126,1,-145.859,-249.918,1443.67,0.0869693,0.582479,-0.0757574,w,w
35780,INDECIPHERABLE,35780,0.849017,1,-145.287,-250.59,1441.12,0.0694498,0.58438,-0.0615444,w,w
35781,INDECIPHERABLE,35781,0.854158,1,-145.069,-251.663,1438.67,0.0625066,0.588899,-0.0498621,w,w
35782,INDECIPHERABLE,35782,0.843212,1,-145.315,-252.094,1432.94,0.0608486,0.599192,-0.0362343,w,w
35783,INDECIPHERABLE,35783,0.841453,1,-146.406,-251.779,1429.6,0.0685948,0.603757,-0.0330596,w,w
35784,INDECIPHERABLE,35784,0.814189,1,-147.952,-250.528,1427.41,0.0983024,0.616825,-0.04179,w,w
56455,INDECIPHERABLE,56455,0.869221,1,-120.985,-221.466,1351.78,0.391553,0.91527,-0.186511,m,w
56456,INDECIPHERABLE,56456,0.868175,1,-121.117,-222.197,1351.21,0.373189,0.910733,-0.172821,m,w
56457,INDECIPHERABLE,56457,0.874743,1,-121.239,-222.597,1354.18,0.376177,0.904895,-0.176736,m,w
56458,INDECIPHERABLE,56458,0.872338,1,-121.483,-222.594,1356.42,0.376507,0.901575,-0.176411,m,w
56459,INDECIPHERABLE,56459,0.870154,1,-121.539,-222.257,1356.58,0.374146,0.90138,-0.177189,m,w
56460,INDECIPHERABLE,56460,0.882801,1,-121.84,-222.036,1358.29,0.3784,0.900314,-0.179449,m,w
56461,INDECIPHERABLE,56461,0.8816,1,-122.035,-221.498,1358.14,0.378945,0.903486,-0.177431,m,w
56462,INDECIPHERABLE,56462,0.876496,1,-122.209,-220.837,1357.98,0.384973,0.905208,-0.17929,m,w
56463,INDECIPHERABLE,56463,0.867032,1,-122.371,-220.739,1360.76,0.395354,0.902233,-0.184054,m,w
56464,INDECIPHERABLE,56464,0.880552,1,-122.064,-219.956,1357.93,0.407692,0.900365,-0.188263,m,w
56465,INDECIPHERABLE,56465,0.880317,1,-121.977,-219.761,1357.25,0.407648,0.900676,-0.188144,m,w
56466,INDECIPHERABLE,56466,0.874122,1,-121.906,-219.368,1356.57,0.406306,0.901687,-0.187493,m,w
56467,INDECIPHERABLE,56467,0.876384,1,-121.584,-218.626,1354.18,0.403432,0.906659,-0.187135,m,w
56468,INDECIPHERABLE,56468,0.875798,1,-121.554,-218.357,1354.34,0.403569,0.90624,-0.187155,m,w
56469,INDECIPHERABLE,56469,0.869033,1,-121.369,-218.028,1354.01,0.409008,0.904639,-0.190394,m,w
56470,INDECIPHERABLE,56470,0.864356,1,-121.053,-217.505,1352.02,0.412659,0.903098,-0.19398,m,w
56471,INDECIPHERABLE,56471,0.867803,1,-121.033,-217.543,1353.9,0.416836,0.900262,-0.197859,m,w
56472,INDECIPHERABLE,56472,0.86185,1,-121.024,-217.66,1354.11,0.417283,0.899872,-0.198193,m,w
56473,INDECIPHERABLE,56473,0.875846,1,-121.011,-218.044,1353.94,0.411278,0.899616,-0.197509,m,w
56474,INDECIPHERABLE,56474,0.880506,1,-120.843,-218.569,1352.99,0.402759,0.900518,-0.191397,m,w
56475,INDECIPHERABLE,56475,0.878805,1,-120.868,-219.352,1354.09,0.391,0.90143,-0.181977,m,w
56476,INDECIPHERABLE,56476,0.88395,1,-120.69,-219.671,1353.01,0.383833,0.900761,-0.178313,m,w
56477,INDECIPHERABLE,56477,0.876789,1,-120.567,-220.04,1353.63,0.382496,0.899135,-0.176248,m,w
56478,INDECIPHERABLE,56478,0.880888,1,-120.519,-220.107,1353.8,0.381757,0.899353,-0.17548,m,w
56479,INDECIPHERABLE,56479,0.882815,1,-120.231,-220.119,1353.59,0.380441,0.899531,-0.173941,m,w
56480,INDECIPHERABLE,56480,0.883894,1,-119.962,-219.973,1351.88,0.372828,0.901135,-0.169335,m,w
56481,INDECIPHERABLE,56481,0.882865,1,-119.928,-220.151,1352.42,0.373593,0.901676,-0.168013,m,w
56482,INDECIPHERABLE,56482,0.88204,1,-119.743,-220.467,1352.85,0.370726,0.899636,-0.166397,m,w
56483,INDECIPHERABLE,56483,0.887164,1,-119.539,-220.423,1350.38,0.371177,0.900989,-0.16486,m,w
56484,INDECIPHERABLE,56484,0.886138,1,-119.823,-221.106,1354.86,0.367147,0.90154,-0.158988,m,w
56485,INDECIPHERABLE,56485,0.880614,1,-120.188,-221.761,1359.39,0.360042,0.903505,-0.149949,m,w
56486,INDECIPHERABLE,56486,0.887241,1,-119.986,-221.514,1355.46,0.354837,0.906886,-0.14648,m,w
56487,INDECIPHERABLE,56487,0.889555,1,-119.491,-221.005,1349.04,0.359661,0.90868,-0.150617,m,w
56488,INDECIPHERABLE,56488,0.880125,1,-119.266,-221.342,1348.63,0.356582,0.907391,-0.148137,m,w
56489,INDECIPHERABLE,56489,0.87936,1,-119.204,-221.605,1348.04,0.361786,0.906887,-0.147762,m,w
56490,INDECIPHERABLE,56490,0.878728,1,-119.037,-221.77,1346.8,0.367984,0.906642,-0.148632,m,w
56491,INDECIPHERABLE,56491,0.878972,1,-119.023,-222.022,1346.59,0.367625,0.906595,-0.148108,m,w
56492,INDECIPHERABLE,56492,0.880672,1,-119.022,-222.165,1345.43,0.358426,0.907958,-0.142386,m,w
56493,INDECIPHERABLE,56493,0.886367,1,-119.12,-222.671,1346.14,0.346312,0.907482,-0.134461,m,w
56494,INDECIPHERABLE,56494,0.878665,1,-119.07,-222.931,1345.73,0.341538,0.908131,-0.132606,m,w
56495,INDECIPHERABLE,56495,0.878704,1,-119.131,-223.35,1346.89,0.337076,0.904379,-0.128814,m,w
56496,INDECIPHERABLE,56496,0.882179,1,-119.137,-223.485,1348.71,0.341795,0.90204,-0.132062,m,w
56497,INDECIPHERABLE,56497,0.873285,1,-119.288,-223.634,1350.67,0.341169,0.901497,-0.132092,m,w
56498,INDECIPHERABLE,56498,0.862237,1,-119.302,-223.712,1351.34,0.341539,0.901792,-0.132441,m,w
56499,INDECIPHERABLE,56499,0.866128,1,-119.309,-223.781,1351.84,0.34143,0.901808,-0.13248,m,w
56500,INDECIPHERABLE,56500,0.86664,1,-119.167,-223.745,1352.76,0.347731,0.900736,-0.137172,m,w
56501,INDECIPHERABLE,56501,0.863171,1,-118.967,-223.561,1352.67,0.353776,0.90091,-0.14077,m,w
56502,INDECIPHERABLE,56502,0.86932,1,-118.648,-223.163,1352.02,0.358925,0.901265,-0.146772,m,w
56503,INDECIPHERABLE,56503,0.862992,1,-118.685,-222.911,1352.09,0.358745,0.901862,-0.147351,m,w
56504,INDECIPHERABLE,56504,0.8688,1,-118.685,-222.898,1352.04,0.358401,0.902137,-0.147751,m,w
56505,INDECIPHERABLE,56505,0.865204,1,-118.652,-222.835,1351.41,0.358522,0.902556,-0.147912,m,w
56506,INDECIPHERABLE,56506,0.868133,1,-118.666,-222.909,1351.5,0.356723,0.903308,-0.147176,m,w
56507,INDECIPHERABLE,56507,0.866763,1,-118.604,-222.826,1350.68,0.356287,0.904266,-0.146564,m,w
56508,INDECIPHERABLE,56508,0.867712,1,-118.52,-222.774,1350.69,0.35492,0.903485,-0.147367,m,w
56509,INDECIPHERABLE,56509,0.870297,1,-118.474,-222.711,1351.63,0.361591,0.902882,-0.152264,m,w
56510,INDECIPHERABLE,56510,0.87308,1,-118.162,-221.995,1350.91,0.376097,0.902608,-0.160899,m,w
56511,INDECIPHERABLE,56511,0.869371,1,-117.798,-221.222,1352.04,0.399249,0.89844,-0.178508,m,w
56512,INDECIPHERABLE,56512,0.869185,1,-117.658,-220.314,1354.2,0.415128,0.896212,-0.194008,m,w
6656,INDECIPHERABLE,6656,0.97661,1,-0.824996,-205.985,1388.45,0.272039,-0.342403,-0.0114035,w,m
6657,INDECIPHERABLE,6657,0.976851,1,0.76623,-203.712,1391.77,0.276367,-0.345706,-0.00809153,w,m
6658,INDECIPHERABLE,6658,0.970753,1,2.82916,-201.918,1396.15,0.273917,-0.354374,-0.00379904,w,m
6659,INDECIPHERABLE,6659,0.966789,1,5.545,-201.54,1408.05,0.270407,-0.36769,-0.00383801,w,m
6660,INDECIPHERABLE,6660,0.955769,1,9.17717,-200.126,1413.01,0.28288,-0.395401,0.0113073,w,m
