time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
1684,KNOW,1684,0.789324,1,-132.715,-286.027,1420.11,0.0791914,-0.121583,-0.14263,m,w
1685,KNOW,1685,0.794416,1,-129.023,-281.377,1378.11,-0.0130626,-0.0336137,-0.138574,m,w
1686,KNOW,1686,0.839134,1,-126.528,-278.964,1348.31,-0.0535072,0.0380599,-0.13804,m,w
1687,KNOW,1687,0.892784,1,-124.991,-278.87,1330.22,-0.0674399,0.0727139,-0.137321,m,w
1688,KNOW,1688,0.945155,1,-124.616,-281.131,1324.5,-0.0982967,0.108626,-0.135775,m,w
1689,KNOW,1689,0.953982,1,-125.617,-287.432,1336.7,-0.124071,0.138866,-0.133879,m,w
1690,KNOW,1690,0.958794,1,-124.619,-290.836,1334.92,-0.145487,0.156998,-0.139877,m,w
1691,KNOW,1691,0.958829,1,-125.102,-296.524,1342.24,-0.158206,0.140473,-0.1498,m,w
1692,KNOW,1692,0.963303,1,-127.077,-299.368,1343.9,-0.160598,0.140756,-0.162314,m,w
1693,KNOW,1693,0.960948,1,-128.472,-299.608,1339.91,-0.128447,0.110459,-0.180669,m,w
1694,KNOW,1694,0.959656,1,-129.008,-298.893,1336.49,-0.0668423,0.0729767,-0.202116,m,w
1695,KNOW,1695,0.959158,1,-129.589,-299.384,1339.33,-0.0154614,0.05148,-0.21822,m,w
1696,KNOW,1696,0.959164,1,-129.747,-299.253,1340.96,0.0201166,0.0381576,-0.230893,m,w
1697,KNOW,1697,0.953003,1,-130.075,-301.492,1357.74,0.0601694,0.0126829,-0.231155,m,w
1698,KNOW,1698,0.952538,1,-127.857,-300.191,1360.23,0.103487,-0.0239042,-0.225593,m,w
1699,KNOW,1699,0.953606,1,-122.839,-294.099,1344.43,0.157767,-0.0766625,-0.215724,m,w
1700,KNOW,1700,0.930861,1,-115.835,-285.734,1322.52,0.225711,-0.137875,-0.197847,m,w
1701,KNOW,1701,0.929037,1,-108.925,-279.053,1311.98,0.306434,-0.200236,-0.173231,m,w
1702,KNOW,1702,0.92321,1,-101.346,-271.956,1301.9,0.356199,-0.263837,-0.148539,m,w
1703,KNOW,1703,0.909854,1,-94.5644,-266.676,1296.81,0.400562,-0.324801,-0.11632,m,w
1704,KNOW,1704,0.901566,1,-87.7087,-261.729,1291.78,0.425975,-0.374029,-0.0961178,m,w
1705,KNOW,1705,0.850387,1,-81.4787,-257.4,1289.34,0.445043,-0.450525,-0.0645126,m,w
1706,KNOW,1706,0.835046,1,-75.4312,-255.588,1293.03,0.453477,-0.517389,-0.0342526,m,w
1708,KNOW,1708,0.798017,1,-55.2464,-260.87,1336.68,0.36459,-0.668214,-0.0437762,m,w
1710,KNOW,1710,0.785917,1,-38.8429,-269.922,1393.41,0.215842,-0.746546,-0.0526866,m,w
1711,KNOW,1711,0.728093,1,-33.9936,-265.374,1373.29,0.262694,-0.801543,-0.00155578,m,w
