time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
5580,MOVE,5580,0.884017,1,-176.853,-276.303,1415.59,-0.0370505,0.568098,0.137733,m,w
5581,MOVE,5581,0.884488,1,-176.751,-276.162,1415,-0.0369502,0.56833,0.13823,m,w
5582,MOVE,5582,0.881222,1,-176.662,-276.041,1414.5,-0.0362206,0.568526,0.138434,m,w
5583,MOVE,5583,0.881328,1,-176.587,-275.978,1414.2,-0.0362073,0.569168,0.138639,m,w
5584,MOVE,5584,0.879279,1,-176.486,-275.858,1413.52,-0.03612,0.569466,0.138998,m,w
5585,MOVE,5585,0.881576,1,-176.418,-275.778,1413.13,-0.0361383,0.569986,0.139265,m,w
5586,MOVE,5586,0.884964,1,-176.409,-275.853,1413.32,-0.0367071,0.57054,0.140111,m,w
5587,MOVE,5587,0.883241,1,-176.391,-275.847,1413.21,-0.0370055,0.570858,0.140813,m,w
5588,MOVE,5588,0.883877,1,-176.386,-275.897,1413.48,-0.0369546,0.569994,0.140901,m,w
5589,MOVE,5589,0.88257,1,-176.327,-275.849,1413.21,-0.0374508,0.569806,0.141402,m,w
5590,MOVE,5590,0.885711,1,-176.319,-275.811,1413.18,-0.0363017,0.569934,0.141372,m,w
5591,MOVE,5591,0.886947,1,-176.346,-275.779,1413.34,-0.0350062,0.570535,0.141181,m,w
5592,MOVE,5592,0.887368,1,-176.338,-275.724,1413.27,-0.0337794,0.57044,0.140635,m,w
5593,MOVE,5593,0.889672,1,-176.28,-275.629,1412.98,-0.0330886,0.570736,0.140114,m,w
5594,MOVE,5594,0.891856,1,-176.216,-275.363,1411.93,-0.0334634,0.571373,0.140165,m,w
5595,MOVE,5595,0.891536,1,-176.22,-275.262,1411.59,-0.0337594,0.572458,0.140194,m,w
5596,MOVE,5596,0.890838,1,-176.168,-275.06,1410.92,-0.0334665,0.57243,0.140316,m,w
5597,MOVE,5597,0.893255,1,-176.15,-274.731,1410.19,-0.030719,0.572765,0.140019,m,w
5598,MOVE,5598,0.890276,1,-176.15,-274.609,1409.68,-0.0303614,0.573071,0.139956,m,w
5599,MOVE,5599,0.892293,1,-176.111,-274.348,1408.3,-0.0298216,0.569923,0.139821,m,w
5600,MOVE,5600,0.888432,1,-176.185,-274.005,1408.11,-0.0279411,0.569453,0.139791,m,w
5601,MOVE,5601,0.887573,1,-176.251,-273.329,1406.77,-0.0202158,0.56549,0.137702,m,w
5602,MOVE,5602,0.888565,1,-176.311,-273.022,1406.53,-0.0170383,0.566911,0.137405,m,w
5603,MOVE,5603,0.880351,1,-176.354,-272.454,1405.4,-0.00997432,0.565385,0.136311,m,w
5604,MOVE,5604,0.881546,1,-176.389,-271.899,1405.03,-0.00500837,0.566926,0.137087,m,w
5605,MOVE,5605,0.889466,1,-176.311,-271.529,1404.23,-0.00338036,0.568091,0.137983,m,w
5606,MOVE,5606,0.880158,1,-176.268,-271.371,1404.89,-0.00526037,0.56648,0.140157,m,w
5607,MOVE,5607,0.890674,1,-176.118,-270.648,1403.25,-0.00243851,0.566993,0.139541,m,w
5608,MOVE,5608,0.883237,1,-176.152,-270.58,1403.62,-0.000688973,0.565598,0.140179,m,w
5609,MOVE,5609,0.877953,1,-176.134,-270.603,1404.58,0.00248128,0.559646,0.140595,m,w
5610,MOVE,5610,0.879418,1,-175.833,-269.908,1403.05,0.00889566,0.560083,0.137346,m,w
5611,MOVE,5611,0.877077,1,-175.857,-269.605,1402.66,0.0102422,0.560858,0.138418,m,w
5612,MOVE,5612,0.87221,1,-175.822,-269.473,1402.09,0.00954986,0.561347,0.138758,m,w
5613,MOVE,5613,0.876318,1,-175.773,-268.879,1400.49,0.0104364,0.558735,0.13837,m,w
5614,MOVE,5614,0.878359,1,-175.818,-268.54,1400.12,0.0103596,0.560063,0.138256,m,w
5615,MOVE,5615,0.876519,1,-175.855,-268.392,1399.77,0.0109983,0.56086,0.137892,m,w
5616,MOVE,5616,0.874646,1,-175.955,-267.967,1399.76,0.0140471,0.562056,0.137589,m,w
5617,MOVE,5617,0.873459,1,-176.005,-267.604,1399.45,0.0138337,0.562435,0.137261,m,w
5618,MOVE,5618,0.874772,1,-175.961,-267.449,1398.68,0.012709,0.562833,0.138021,m,w
5619,MOVE,5619,0.878783,1,-175.886,-267.272,1397.9,0.0122265,0.5625,0.138315,m,w
5620,MOVE,5620,0.869352,1,-175.904,-267.174,1397.71,0.0131339,0.562637,0.138655,m,w
5621,MOVE,5621,0.869152,1,-175.883,-267.066,1397.34,0.0132822,0.562327,0.139218,m,w
5622,MOVE,5622,0.868817,1,-175.805,-266.707,1396.63,0.0152269,0.562211,0.139848,m,w
5623,MOVE,5623,0.875007,1,-175.817,-266.363,1396.45,0.0156976,0.561919,0.139931,m,w
5624,MOVE,5624,0.871425,1,-175.851,-266.317,1396.47,0.0157582,0.561749,0.140082,m,w
5625,MOVE,5625,0.8732,1,-175.779,-266.172,1395.8,0.0159135,0.562025,0.140159,m,w
5626,MOVE,5626,0.865808,1,-175.688,-265.723,1394.99,0.0194525,0.562139,0.140046,m,w
5627,MOVE,5627,0.86951,1,-175.654,-265.412,1394.5,0.0219445,0.561888,0.140195,m,w
5628,MOVE,5628,0.868644,1,-175.705,-265.496,1394.94,0.0215799,0.561418,0.140518,m,w
