time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
144,REMEMBER,144,0.854003,1,-117.823,-316.744,1502.97,-0.0123179,-0.311046,-0.266562,w,m
145,REMEMBER,145,0.7635,1,-119.345,-318.181,1494.77,-0.0489967,-0.321764,-0.304985,w,m
146,REMEMBER,146,0.835917,1,-120.409,-318.845,1484.94,-0.027211,-0.307847,-0.312169,w,m
150,REMEMBER,150,0.839041,1,-134.193,-321.876,1487.46,-0.0151109,-0.333501,-0.370741,w,m
151,REMEMBER,151,0.87553,1,-136.787,-323.487,1500.45,-0.0152978,-0.329923,-0.38953,w,m
152,REMEMBER,152,0.878994,1,-140.199,-323.759,1512.57,0.00496074,-0.316393,-0.406901,w,m
154,REMEMBER,154,0.790093,1,-135.597,-299.139,1432.59,0.00263249,-0.327809,-0.443708,w,m
155,REMEMBER,155,0.849883,1,-135.678,-298.47,1435.37,0.0113172,-0.286168,-0.443735,w,m
156,REMEMBER,156,0.819409,1,-136.479,-299.845,1456.78,0.0430338,-0.277621,-0.448175,w,m
157,REMEMBER,157,0.819913,1,-137.31,-301.285,1485.99,0.0923571,-0.298727,-0.449493,w,m
158,REMEMBER,158,0.829636,1,-136.623,-297.321,1492.81,0.129362,-0.310476,-0.451013,w,m
159,REMEMBER,159,0.757551,1,-138.202,-298.693,1510.38,0.14085,-0.317553,-0.440339,w,m
164,REMEMBER,164,0.761098,1,-136.756,-294.576,1446.61,0.135442,-0.291719,-0.298917,w,m
165,REMEMBER,165,0.822873,1,-136.695,-290.046,1435.62,0.194112,-0.284029,-0.318731,w,m
341,REMEMBER,341,0.868918,1,-119.435,-222.372,1245.06,0.147234,0.696276,-0.0684089,w,w
342,REMEMBER,342,0.874216,1,-118.011,-224.733,1248.75,0.127361,0.684618,-0.0506092,w,w
343,REMEMBER,343,0.866298,1,-116.294,-225.716,1247.48,0.11198,0.686199,-0.0375392,w,w
344,REMEMBER,344,0.863039,1,-114.132,-226.137,1244.93,0.0966888,0.68304,-0.0212965,w,w
345,REMEMBER,345,0.85823,1,-111.624,-226.039,1242.56,0.0952526,0.682559,-0.0142468,w,w
346,REMEMBER,346,0.861805,1,-109.128,-225.345,1243.38,0.0978611,0.6766,-0.0121952,w,w
