time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
432,WITH,432,0.864811,1,-75.0454,-303.637,1519.03,0.135091,-0.0746609,0.115338,w,m
433,WITH,433,0.838971,1,-70.417,-292.836,1439.66,0.0866495,-0.158397,0.100695,w,m
434,WITH,434,0.858705,1,-51.7804,-227.66,1076.18,-0.0660194,-0.133415,-0.0472309,w,m
435,WITH,435,0.879107,1,-53.1562,-234.987,1098.92,-0.191727,-0.141303,-0.0852446,w,m
436,WITH,436,0.893386,1,-55.3817,-241.139,1125.78,-0.21708,-0.136762,-0.104302,w,m
437,WITH,437,0.841044,1,-59.3736,-250.521,1169.69,-0.220087,-0.172783,-0.120035,w,m
438,WITH,438,0.810674,1,-63.0751,-261.479,1217.1,-0.214786,-0.21966,-0.128338,w,m
439,WITH,439,0.852081,1,-66.8116,-272.941,1265.97,-0.183001,-0.215429,-0.130141,w,m
440,WITH,440,0.935051,1,-74.011,-293.276,1366.04,-0.0799694,-0.182193,-0.107449,w,m
441,WITH,441,0.891369,1,-80.9925,-303.776,1428.91,0.0591249,-0.224424,-0.0908619,w,m
442,WITH,442,0.855198,1,-84.4642,-301.818,1431.83,0.111462,-0.213736,-0.0719955,w,m
443,WITH,443,0.864239,1,-88.4891,-303.487,1436.28,0.0945315,-0.178525,-0.06058,w,m
444,WITH,444,0.824725,1,-94.1757,-313.594,1456.91,0.103762,-0.0998577,-0.0178504,w,m
445,WITH,445,0.882658,1,-94.9172,-304.051,1414.65,0.103138,-0.0649334,-0.0055414,w,m
446,WITH,446,0.801937,1,-95.6949,-303.607,1410.47,0.0810723,-0.096153,-0.0217772,w,m
449,WITH,449,0.812367,1,-95.7289,-313.713,1469.95,0.0838729,-0.152164,0.00264438,w,m
454,WITH,454,0.738918,1,-69.2395,-306.366,1443.05,0.00407429,-0.427037,-0.00727335,w,m
455,WITH,455,0.799674,1,-71.7326,-312.072,1474.54,0.0111131,-0.393572,-0.0207285,w,m
456,WITH,456,0.817007,1,-72.9989,-311.114,1470.35,0.000978858,-0.388372,-0.0523895,w,m
457,WITH,457,0.794376,1,-74.5831,-312.634,1475.68,-0.00512257,-0.391318,-0.07921,w,m
458,WITH,458,0.729828,1,-77.451,-320.21,1505.75,-0.0220796,-0.373237,-0.092234,w,m
459,WITH,459,0.770753,1,-80.8794,-328.613,1521.59,-0.140493,-0.36527,-0.125393,w,m
460,WITH,460,0.725269,1,-79.1995,-304.869,1373.41,0.113623,-0.0651293,-0.100087,w,m
467,WITH,467,0.763148,1,-98.1706,-338.001,1529.09,-0.0188046,-0.397741,-0.0184088,w,m
469,WITH,469,0.765355,1,-96.5937,-337.418,1486.23,0.0921365,-0.308908,0.00969805,w,m
470,WITH,470,0.779841,1,-97.1185,-333.432,1478.7,0.138685,-0.34389,0.00436227,w,m
471,WITH,471,0.790053,1,-97.4963,-329.083,1470.77,0.162377,-0.36542,0.00708001,w,m
472,WITH,472,0.809123,1,-96.057,-326.633,1466.08,0.159214,-0.402199,0.0169305,w,m
