time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
5672,BE,5672,0.922013,1,10.6211,-240.013,1464.87,0.125075,-0.11386,-0.0219715,m,w
5673,BE,5673,0.919686,1,10.4565,-240.917,1465.42,0.125519,-0.139139,-0.021336,m,w
5674,BE,5674,0.924818,1,10.0652,-241.711,1466.19,0.121495,-0.147913,-0.0215264,m,w
5675,BE,5675,0.91384,1,9.72243,-241.565,1464.08,0.137528,-0.163893,-0.0212761,m,w
5676,BE,5676,0.910445,1,9.20778,-242.087,1466.95,0.156063,-0.159766,-0.0216025,m,w
5677,BE,5677,0.895733,1,8.55691,-242.804,1472.17,0.16206,-0.164491,-0.0219061,m,w
5678,BE,5678,0.896368,1,7.91064,-242.73,1475.63,0.163405,-0.144126,-0.0225974,m,w
5679,BE,5679,0.886282,1,7.13397,-242.329,1477.67,0.160853,-0.134527,-0.0258584,m,w
5680,BE,5680,0.905579,1,6.30768,-242.619,1481.4,0.160931,-0.138693,-0.0237634,m,w
5681,BE,5681,0.900317,1,5.45308,-242.283,1481.28,0.174664,-0.151247,-0.024342,m,w
5682,BE,5682,0.890957,1,4.71354,-241.81,1479.61,0.16532,-0.14371,-0.0237193,m,w
5683,BE,5683,0.875591,1,3.75426,-242.002,1485.51,0.173909,-0.136473,-0.0213829,m,w
5684,BE,5684,0.831999,1,2.88059,-240.527,1486.45,0.19527,-0.115068,-0.0140342,m,w
5685,BE,5685,0.833424,1,1.89147,-238.729,1482.55,0.211072,-0.10587,-0.00798301,m,w
5686,BE,5686,0.844042,1,1.05711,-239.099,1484.07,0.194853,-0.103254,-0.0124255,m,w
5687,BE,5687,0.831727,1,0.412988,-243.189,1499.24,0.146709,-0.0980066,-0.0267058,m,w
5688,BE,5688,0.814025,1,-0.398852,-244.864,1498.85,0.0948554,-0.0797671,-0.0314959,m,w
5689,BE,5689,0.808785,1,-0.789612,-244.836,1495.38,0.0737437,-0.0567135,-0.0315183,m,w
5690,BE,5690,0.805797,1,-1.19722,-243.542,1493.39,0.0863747,-0.0366951,-0.0207868,m,w
5691,BE,5691,0.777196,1,-1.10694,-242.504,1492.01,0.120215,-0.0331513,-0.0145898,m,w
5692,BE,5692,0.786929,1,-0.555458,-241.484,1480.96,0.10071,-0.0277182,-0.00792236,m,w
5693,BE,5693,0.774606,1,-0.00190888,-241.122,1467.28,0.0534954,-0.0184139,-0.00424629,m,w
5694,BE,5694,0.726082,1,0.483423,-242.128,1462.89,0.0140608,-0.0131711,0.00128725,m,w
5695,BE,5695,0.732347,1,0.934761,-243.26,1466.98,0.00506146,-0.0018161,0.00659957,m,w
5696,BE,5696,0.74359,1,1.36171,-244.419,1475.2,0.0155396,-0.00507238,0.0146291,m,w
5697,BE,5697,0.748866,1,1.65765,-244.762,1477.18,0.0174395,-0.00101893,0.0217123,m,w
5698,BE,5698,0.75414,1,1.88421,-245.009,1474.45,0.021669,-0.00829059,0.0247104,m,w
5699,BE,5699,0.743486,1,1.72213,-245.031,1470.49,0.0187591,-0.0244779,0.0297272,m,w
5700,BE,5700,0.74248,1,1.70367,-245.344,1467.78,0.0181291,-0.0256379,0.0313991,m,w
5701,BE,5701,0.747413,1,1.53944,-246.143,1469.09,0.0151401,-0.0218015,0.0337166,m,w
5702,BE,5702,0.75871,1,1.08566,-246.939,1471.86,0.0344247,-0.0313839,0.0353813,m,w
5703,BE,5703,0.766237,1,0.822599,-247.272,1474.17,0.03514,-0.0480071,0.0443049,m,w
5704,BE,5704,0.779274,1,0.470239,-246.843,1470.99,0.0535854,-0.0620006,0.0469072,m,w
5705,BE,5705,0.773011,1,0.158557,-247.049,1471.4,0.0793564,-0.0761759,0.0467123,m,w
5706,BE,5706,0.786821,1,0.193991,-247.24,1471.76,0.0982865,-0.0875175,0.0445694,m,w
5707,BE,5707,0.800429,1,0.237363,-246.79,1467.83,0.126102,-0.106388,0.0378158,m,w
5708,BE,5708,0.814471,1,0.320988,-247.025,1469.13,0.128571,-0.109115,0.0366221,m,w
5709,BE,5709,0.811582,1,0.512105,-247.579,1473.75,0.158266,-0.115278,0.0341306,m,w
5710,BE,5710,0.806298,1,0.46971,-247.246,1476.96,0.168027,-0.11859,0.0346898,m,w
5711,BE,5711,0.787104,1,0.465431,-246.522,1478.11,0.180424,-0.123967,0.0355886,m,w
5712,BE,5712,0.813972,1,0.642923,-246.81,1479.22,0.161769,-0.132843,0.0361402,m,w
5713,BE,5713,0.834946,1,0.855716,-247.149,1476.4,0.140572,-0.150242,0.0328773,m,w
5714,BE,5714,0.860656,1,1.00067,-246.947,1471.47,0.125663,-0.165727,0.0316641,m,w
5715,BE,5715,0.875332,1,1.28743,-247.033,1465.18,0.153946,-0.29119,0.00814138,m,w
5716,BE,5716,0.886786,1,1.27139,-245.333,1452.02,0.161789,-0.381585,0.00185632,m,w
5717,BE,5717,0.881884,1,1.41525,-244.241,1442.75,0.162007,-0.425414,-0.0031217,m,w
5718,BE,5718,0.890834,1,1.55565,-243.828,1437.95,0.1553,-0.441526,-0.00348841,m,w
5719,BE,5719,0.879948,1,1.79146,-243.718,1434.98,0.149807,-0.445838,-0.00281017,m,w
5720,BE,5720,0.876403,1,1.74835,-244.343,1437.18,0.14473,-0.444519,-0.00308421,m,w
5721,BE,5721,0.877913,1,1.45974,-245.124,1440.76,0.138595,-0.443385,-0.00488546,m,w
5722,BE,5722,0.87977,1,1.17635,-246.027,1443.79,0.132652,-0.441427,-0.00564158,m,w
5723,BE,5723,0.882058,1,0.85733,-246.483,1443.51,0.129831,-0.440086,-0.00501408,m,w
5724,BE,5724,0.893184,1,0.803385,-247.061,1443.57,0.126785,-0.44076,-0.00493345,m,w
5725,BE,5725,0.893343,1,0.774625,-247.958,1445.87,0.119189,-0.4409,-0.00568703,m,w
5726,BE,5726,0.89242,1,0.7323,-248.635,1447.24,0.111491,-0.443988,-0.00666249,m,w
5727,BE,5727,0.893638,1,0.702236,-249.233,1447.26,0.111286,-0.444276,-0.00639815,m,w
5728,BE,5728,0.89644,1,0.699487,-250.692,1451.65,0.101837,-0.444793,-0.00924178,m,w
5729,BE,5729,0.900994,1,0.687856,-251.323,1451.43,0.0950826,-0.445053,-0.00960437,m,w
5730,BE,5730,0.889794,1,0.693981,-252.344,1453.4,0.0914124,-0.444717,-0.0107325,m,w
5731,BE,5731,0.889404,1,0.827928,-253.584,1456.71,0.0813814,-0.445925,-0.0171329,m,w
5732,BE,5732,0.897695,1,1.237,-254.671,1461.1,0.0791648,-0.447465,-0.0166683,m,w
5733,BE,5733,0.884536,1,1.54664,-255.095,1461.92,0.0762637,-0.447052,-0.0160193,m,w
5734,BE,5734,0.888346,1,1.71862,-255.845,1464.6,0.0778475,-0.445995,-0.0113626,m,w
5735,BE,5735,0.880415,1,1.81756,-256.251,1465.21,0.0792069,-0.448194,-0.00978806,m,w
5736,BE,5736,0.886447,1,1.89045,-257.063,1469.81,0.0857552,-0.439677,-0.00628381,m,w
5737,BE,5737,0.881037,1,1.49705,-257.362,1473.57,0.0921208,-0.431846,-0.00415859,m,w
5738,BE,5738,0.867124,1,0.601607,-257.608,1478.88,0.0926861,-0.412843,-0.00490404,m,w
5739,BE,5739,0.833936,1,-0.968363,-256.412,1476.79,0.092081,-0.396068,-0.00279543,m,w
5740,BE,5740,0.849141,1,-2.22711,-255.02,1472.86,0.0882756,-0.376762,0.00444511,m,w
5741,BE,5741,0.875088,1,-2.5549,-253.851,1467.48,0.0904798,-0.369186,0.0119323,m,w
5742,BE,5742,0.886202,1,-2.17662,-253.035,1462.4,0.0899277,-0.370627,0.0144249,m,w
5743,BE,5743,0.890377,1,-1.5879,-252.589,1459.06,0.0876999,-0.380925,0.0139403,m,w
5744,BE,5744,0.878404,1,-0.609858,-252.254,1455.16,0.0863757,-0.392884,0.0111925,m,w
5745,BE,5745,0.869496,1,0.471537,-252.456,1453.92,0.0884062,-0.40441,0.00659939,m,w
5746,BE,5746,0.869675,1,1.0368,-252.226,1449.75,0.0868412,-0.419502,0.00182627,m,w
5747,BE,5747,0.879653,1,1.88281,-252.733,1449.85,0.0829586,-0.426107,-0.00284859,m,w
5748,BE,5748,0.881715,1,2.54173,-253.835,1453.79,0.0847767,-0.432069,-0.00864573,m,w
5749,BE,5749,0.875284,1,2.99531,-254.438,1454.8,0.0815548,-0.435911,-0.0144044,m,w
5750,BE,5750,0.855892,1,3.4836,-255.484,1457.93,0.0770894,-0.440614,-0.019615,m,w
5751,BE,5751,0.852952,1,4.0016,-256.946,1463.45,0.0747014,-0.444009,-0.0263048,m,w
5752,BE,5752,0.845856,1,4.24865,-258.325,1469.22,0.0750398,-0.447554,-0.0339931,m,w
5753,BE,5753,0.848658,1,4.40989,-259.057,1471.74,0.0721834,-0.449599,-0.0367217,m,w
5754,BE,5754,0.848604,1,4.4417,-259.12,1471.75,0.0735885,-0.449397,-0.0359256,m,w
5755,BE,5755,0.834149,1,4.1435,-259.548,1473.38,0.0771745,-0.448751,-0.0377368,m,w
5756,BE,5756,0.829171,1,4.10862,-259.736,1473.9,0.0768107,-0.448557,-0.0384355,m,w
5757,BE,5757,0.83113,1,4.1571,-259.943,1474.66,0.0764913,-0.447676,-0.0380253,m,w
5758,BE,5758,0.815242,1,3.76134,-260.604,1476.19,0.0726363,-0.444383,-0.0419817,m,w
5759,BE,5759,0.813207,1,3.39091,-261.407,1479.96,0.0764564,-0.437229,-0.0405925,m,w
5760,BE,5760,0.812543,1,3.30217,-261.101,1479.9,0.0840566,-0.431481,-0.03282,m,w
5761,BE,5761,0.842964,1,2.46515,-262.348,1487.86,0.0895928,-0.421436,-0.026126,m,w
5762,BE,5762,0.828601,1,2.17518,-261.955,1487.76,0.0941378,-0.421218,-0.0143981,m,w
5763,BE,5763,0.815868,1,2.22939,-261.185,1485.86,0.0961697,-0.421796,-0.000339757,m,w
5764,BE,5764,0.815109,1,1.62076,-261.224,1488.78,0.0983037,-0.41055,0.00934358,m,w
6233,BE,6233,0.931732,1,10.1151,-253.329,1470.99,0.142104,-0.404334,0.0915385,m,w
6234,BE,6234,0.931344,1,10.0679,-253.271,1470.42,0.141499,-0.403353,0.0917034,m,w
6235,BE,6235,0.9341,1,10.053,-253.212,1469.93,0.140734,-0.402878,0.0916665,m,w
6236,BE,6236,0.93362,1,10.0566,-253.322,1470.23,0.139271,-0.402424,0.0916427,m,w
6237,BE,6237,0.930573,1,10.0682,-253.566,1470.97,0.13729,-0.401764,0.0916396,m,w
6238,BE,6238,0.936667,1,10.0856,-253.765,1470.59,0.134293,-0.401861,0.0918098,m,w
6239,BE,6239,0.935097,1,10.1481,-254.3,1472.04,0.133294,-0.400611,0.0916466,m,w
6240,BE,6240,0.934794,1,10.2278,-254.971,1474.89,0.130037,-0.396626,0.0906672,m,w
6241,BE,6241,0.914481,1,10.1877,-255.784,1477.27,0.128243,-0.393538,0.0909165,m,w
6242,BE,6242,0.903738,1,9.94554,-256.791,1481.7,0.128188,-0.387148,0.0915062,m,w
6243,BE,6243,0.907652,1,9.64104,-257.709,1485.4,0.126597,-0.379734,0.0922955,m,w
6244,BE,6244,0.908864,1,9.4254,-258.515,1488.94,0.123514,-0.376316,0.0932009,m,w
6245,BE,6245,0.899427,1,8.65419,-259.312,1491.57,0.120522,-0.377068,0.0889477,m,w
6246,BE,6246,0.933252,1,7.27173,-258.445,1484.38,0.119507,-0.383808,0.0854034,m,w
6247,BE,6247,0.921729,1,5.0972,-257.887,1479.59,0.11464,-0.375541,0.0885543,m,w
6248,BE,6248,0.90209,1,2.64533,-257.421,1475.74,0.104723,-0.359468,0.0844152,m,w
6249,BE,6249,0.882703,1,0.146263,-256.264,1468.49,0.101485,-0.338636,0.0859733,m,w
6250,BE,6250,0.858265,1,-2.77672,-254.956,1458.33,0.090229,-0.302317,0.0906111,m,w
6251,BE,6251,0.869699,1,-5.26984,-254.541,1453.67,0.0839428,-0.274823,0.0966405,m,w
6252,BE,6252,0.866426,1,-7.84265,-254.227,1448.28,0.0705846,-0.251772,0.101049,m,w
6253,BE,6253,0.87241,1,-9.96776,-253.488,1440.55,0.057554,-0.234521,0.1064,m,w
