time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
2113,GO-IN,2113,0.903984,1,-94.1291,-233.326,1286.12,0.105813,0.647275,-0.126756,m,w
2114,GO-IN,2114,0.899465,1,-94.1854,-233.723,1289.09,0.102178,0.65304,-0.122083,m,w
2115,GO-IN,2115,0.897167,1,-94.3755,-234.253,1292.91,0.0982661,0.656927,-0.117818,m,w
2116,GO-IN,2116,0.895971,1,-94.325,-234.848,1294.93,0.0937014,0.654665,-0.116358,m,w
2117,GO-IN,2117,0.896383,1,-94.2103,-235.367,1296.29,0.0909904,0.651408,-0.116769,m,w
2118,GO-IN,2118,0.902164,1,-94.2428,-235.123,1294.01,0.0971471,0.650023,-0.124512,m,w
2119,GO-IN,2119,0.904066,1,-94.2144,-234.808,1291.22,0.10396,0.647956,-0.130705,m,w
2120,GO-IN,2120,0.904969,1,-94.3513,-234.987,1291.41,0.101933,0.644651,-0.131759,m,w
2121,GO-IN,2121,0.905551,1,-94.9314,-235.015,1291.36,0.102628,0.644996,-0.13313,m,w
2122,GO-IN,2122,0.903847,1,-95.2478,-235.255,1291.18,0.102264,0.645651,-0.133127,m,w
2123,GO-IN,2123,0.898967,1,-95.4811,-235.358,1290.39,0.101709,0.64809,-0.133535,m,w
2124,GO-IN,2124,0.899164,1,-96.0557,-235.348,1290.24,0.102447,0.647963,-0.134691,m,w
2125,GO-IN,2125,0.897742,1,-96.6643,-235.355,1290.34,0.101297,0.646647,-0.134499,m,w
2126,GO-IN,2126,0.897966,1,-97.2834,-235.625,1290.89,0.0997119,0.647374,-0.135569,m,w
2127,GO-IN,2127,0.889649,1,-97.9958,-236,1292.12,0.0999248,0.649499,-0.13866,m,w
2128,GO-IN,2128,0.894259,1,-98.8723,-236.867,1295.18,0.0989622,0.648078,-0.138672,m,w
2129,GO-IN,2129,0.894477,1,-99.5148,-236.931,1295.61,0.0981649,0.648768,-0.139136,m,w
2130,GO-IN,2130,0.895283,1,-100.357,-237.502,1297.59,0.0984481,0.648159,-0.142943,m,w
2131,GO-IN,2131,0.89091,1,-100.884,-237.647,1297.22,0.100194,0.648277,-0.145059,m,w
2132,GO-IN,2132,0.892295,1,-101.237,-237.434,1296.01,0.0978877,0.650272,-0.143577,m,w
2133,GO-IN,2133,0.895025,1,-101.787,-238.032,1298.61,0.0945461,0.649391,-0.142369,m,w
2134,GO-IN,2134,0.897322,1,-102.173,-237.409,1296.02,0.0964435,0.64971,-0.14627,m,w
2135,GO-IN,2135,0.897816,1,-102.348,-236.899,1293.81,0.0935285,0.65174,-0.144168,m,w
2136,GO-IN,2136,0.898121,1,-102.668,-236.809,1294.47,0.0960352,0.652029,-0.143929,m,w
2137,GO-IN,2137,0.899497,1,-102.998,-236.64,1294.81,0.0984594,0.652635,-0.143378,m,w
2138,GO-IN,2138,0.898788,1,-103.229,-236.241,1294.15,0.0991211,0.652434,-0.142884,m,w
2139,GO-IN,2139,0.898919,1,-103.27,-235.686,1292.68,0.0973771,0.648106,-0.142053,m,w
2140,GO-IN,2140,0.899968,1,-103.583,-235.687,1293,0.0979003,0.648552,-0.14259,m,w
2141,GO-IN,2141,0.897208,1,-103.899,-235.755,1293.64,0.0989193,0.650258,-0.143495,m,w
2142,GO-IN,2142,0.899731,1,-104.5,-235.802,1294.35,0.098307,0.649934,-0.143002,m,w
2143,GO-IN,2143,0.895473,1,-105.123,-235.983,1295.69,0.0991264,0.652532,-0.143296,m,w
2144,GO-IN,2144,0.893932,1,-105.461,-235.786,1294.33,0.102151,0.654465,-0.142626,m,w
2145,GO-IN,2145,0.895453,1,-105.483,-235.62,1293.01,0.105078,0.652411,-0.142664,m,w
2146,GO-IN,2146,0.892261,1,-105.703,-235.976,1293.41,0.0984114,0.652253,-0.140475,m,w
2147,GO-IN,2147,0.888756,1,-103.694,-235.622,1288.82,0.0872339,0.650031,-0.131705,m,w
2148,GO-IN,2148,0.893513,1,-102.188,-235.318,1288.47,0.0718635,0.629524,-0.129754,m,w
2149,GO-IN,2149,0.893099,1,-100.897,-234.974,1285,0.0547646,0.613454,-0.126488,m,w
2150,GO-IN,2150,0.897544,1,-100.502,-235.978,1287.59,0.0447315,0.610091,-0.121152,m,w
2151,GO-IN,2151,0.897904,1,-100.76,-236.471,1290.11,0.0489024,0.608976,-0.121063,m,w
2152,GO-IN,2152,0.894862,1,-102.619,-237.674,1295.45,0.0660274,0.624641,-0.124683,m,w
2153,GO-IN,2153,0.892135,1,-104.682,-238.083,1297.01,0.0779247,0.63933,-0.125871,m,w
2154,GO-IN,2154,0.887796,1,-106.825,-239.61,1304.95,0.0918075,0.648252,-0.130825,m,w
2155,GO-IN,2155,0.893511,1,-108.596,-241.077,1312.83,0.106901,0.653713,-0.138094,m,w
2156,GO-IN,2156,0.888242,1,-108.927,-240.863,1309.97,0.103188,0.657273,-0.139568,m,w
2157,GO-IN,2157,0.886189,1,-108.351,-242.411,1315.41,0.095125,0.654535,-0.137069,m,w
2158,GO-IN,2158,0.89435,1,-106.465,-242.814,1315.79,0.0790037,0.646442,-0.126207,m,w
