time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
2085,NOT,2085,0.974548,1,-36.3851,-244.955,1183.96,0.0114935,-0.386842,-0.0825791,m,w
2086,NOT,2086,0.971209,1,-36.3266,-244.754,1183.43,0.0130263,-0.389348,-0.082788,m,w
2087,NOT,2087,0.963774,1,-36.3344,-244.753,1185.51,0.0052442,-0.393716,-0.0863991,m,w
2088,NOT,2088,0.953689,1,-36.4736,-242.679,1176.92,-0.00540854,-0.380951,-0.0941809,m,w
2089,NOT,2089,0.958331,1,-36.4746,-242.602,1176.59,-0.00747885,-0.380621,-0.0943724,m,w
2090,NOT,2090,0.960406,1,-36.2955,-243.305,1180.55,-0.00894553,-0.388349,-0.0902552,m,w
2091,NOT,2091,0.962983,1,-36.2784,-243.65,1181.76,-0.00517322,-0.393289,-0.0887984,m,w
2092,NOT,2092,0.96377,1,-36.1699,-243.717,1181.52,-0.00318554,-0.395057,-0.0876422,m,w
2093,NOT,2093,0.96429,1,-36.1139,-243.593,1180.59,-0.00102563,-0.395936,-0.0880827,m,w
2094,NOT,2094,0.965677,1,-35.9332,-243.304,1179.04,-0.00187526,-0.397728,-0.0893423,m,w
2095,NOT,2095,0.966798,1,-35.8827,-243.247,1178.63,-0.00201337,-0.397444,-0.0895114,m,w
2096,NOT,2096,0.968009,1,-35.8563,-243.295,1178.57,-0.00172834,-0.397369,-0.0897436,m,w
2097,NOT,2097,0.966503,1,-35.8217,-243.264,1177.94,-0.00020053,-0.397703,-0.0904657,m,w
2098,NOT,2098,0.968066,1,-35.7817,-243.261,1178.03,-0.000787085,-0.397139,-0.0906626,m,w
2099,NOT,2099,0.965246,1,-35.8359,-243.276,1179.12,0.00218639,-0.39547,-0.0889135,m,w
2100,NOT,2100,0.957072,1,-35.4886,-242.577,1176.47,0.000404653,-0.39733,-0.0890527,m,w
2101,NOT,2101,0.957005,1,-35.2684,-242.197,1174.93,-0.00371843,-0.400792,-0.0913979,m,w
2102,NOT,2102,0.95557,1,-35.2145,-241.754,1173.46,-0.00438869,-0.401609,-0.0914109,m,w
2103,NOT,2103,0.953839,1,-35.1855,-241.067,1170.91,-0.0049059,-0.402547,-0.0904793,m,w
2104,NOT,2104,0.953892,1,-35.1427,-240.824,1170.15,-0.00709939,-0.402902,-0.0903874,m,w
2105,NOT,2105,0.952645,1,-35.0387,-240.098,1167.52,-0.00693295,-0.40491,-0.0903356,m,w
2106,NOT,2106,0.955048,1,-35.0171,-240.008,1167.32,-0.00794191,-0.405006,-0.0904725,m,w
2107,NOT,2107,0.955368,1,-35.0361,-240.036,1167.64,-0.00862558,-0.405266,-0.0902289,m,w
