time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
7004,SINCE,7004,0.731908,1,-134.463,-261.2,1267.82,0.0588541,-0.687818,-0.0489476,w,m
7005,SINCE,7005,0.873466,1,-134.86,-259.632,1269.77,0.0765125,-0.709219,-0.0333973,w,m
7006,SINCE,7006,0.86936,1,-136.658,-263.789,1287,0.122545,-0.686402,0.0031422,w,m
7007,SINCE,7007,0.740995,1,-128.527,-259.123,1251.01,0.141056,-0.689502,0.0126716,w,m
7010,SINCE,7010,0.734194,1,-102.303,-266.08,1235.86,-0.0323784,-0.758856,-0.159135,w,m
7011,SINCE,7011,0.746806,1,-99.5377,-265.209,1224.34,-0.11194,-0.775885,-0.229505,w,m
7012,SINCE,7012,0.767327,1,-98.8077,-263.958,1214.18,-0.189839,-0.783476,-0.286228,w,m
7013,SINCE,7013,0.786485,1,-99.8392,-264.714,1213.65,-0.250885,-0.784814,-0.333581,w,m
7014,SINCE,7014,0.781219,1,-102.393,-266.223,1224.38,-0.260073,-0.770871,-0.348435,w,m
7015,SINCE,7015,0.75058,1,-107.805,-272.901,1268.6,-0.199194,-0.761574,-0.328709,w,m
7016,SINCE,7016,0.742512,1,-111.893,-271.303,1287.08,-0.116871,-0.753877,-0.262264,w,m
7018,SINCE,7018,0.861401,1,-121.52,-259.001,1274.29,0.0792815,-0.633894,-0.064749,w,m
7019,SINCE,7019,0.925874,1,-122.746,-260.627,1274.76,0.0499589,-0.592864,-0.0671518,w,m
7020,SINCE,7020,0.978633,1,-126.305,-267.14,1293.7,0.0166784,-0.547862,-0.0646814,w,m
7021,SINCE,7021,0.980364,1,-128.868,-271.417,1308.53,-0.0219861,-0.480889,-0.0706444,w,m
7022,SINCE,7022,0.946829,1,-136.423,-281.84,1350.8,0.0217406,-0.439011,-0.0511628,w,m
7023,SINCE,7023,0.948162,1,-140.918,-289.179,1379.59,0.0135631,-0.44064,-0.0566186,w,m
7024,SINCE,7024,0.94583,1,-137.57,-277.364,1334.32,0.0588086,-0.475543,-0.0402502,w,m
7025,SINCE,7025,0.94808,1,-136.65,-271.182,1317.72,0.103347,-0.493389,-0.0260399,w,m
7026,SINCE,7026,0.913959,1,-135.375,-269.444,1315.88,0.115891,-0.520841,-0.0268651,w,m
7027,SINCE,7027,0.920139,1,-134.582,-268.517,1319.03,0.122908,-0.529318,-0.0279642,w,m
7028,SINCE,7028,0.972332,1,-131.68,-266.081,1313.98,0.118822,-0.539717,-0.0343838,w,m
7029,SINCE,7029,0.889581,1,-126.968,-259.4,1286.97,0.12228,-0.579992,-0.0185807,w,m
7030,SINCE,7030,0.907911,1,-123.333,-254.932,1266.11,0.10981,-0.633375,-0.0139789,w,m
7031,SINCE,7031,0.918631,1,-120.192,-254.588,1260.14,0.0910853,-0.670711,-0.00955031,w,m
7032,SINCE,7032,0.922905,1,-116.235,-252.837,1244.46,0.0638544,-0.701291,-0.0240171,w,m
7033,SINCE,7033,0.908959,1,-112.785,-253.337,1237.19,0.0428412,-0.736526,-0.03802,w,m
7042,SINCE,7042,0.89369,1,-102.067,-254.497,1269.19,0.0496495,-0.756282,-0.0553093,w,m
7043,SINCE,7043,0.942243,1,-101.554,-250.21,1269.03,0.0997024,-0.7639,-0.0227058,w,m
7044,SINCE,7044,0.947717,1,-102.678,-247.482,1285.5,0.168756,-0.740428,0.0239387,w,m
7045,SINCE,7045,0.919216,1,-101.86,-238.286,1278.92,0.234713,-0.730168,0.0765256,w,m
7046,SINCE,7046,0.88226,1,-104.699,-235.685,1299.11,0.302688,-0.698971,0.12959,w,m
7047,SINCE,7047,0.911322,1,-109.425,-241.9,1341.08,0.30348,-0.676871,0.141599,w,m
7048,SINCE,7048,0.9424,1,-107.856,-240.37,1319.6,0.281446,-0.681693,0.131755,w,m
7049,SINCE,7049,0.940828,1,-109.227,-244.249,1314.69,0.215312,-0.684037,0.100631,w,m
7050,SINCE,7050,0.948402,1,-112.358,-250.268,1313.62,0.137719,-0.671012,0.0628818,w,m
7051,SINCE,7051,0.942284,1,-114.758,-254.087,1298.39,0.048266,-0.66014,0.0204547,w,m
7052,SINCE,7052,0.944368,1,-117.004,-256.6,1276.46,-0.0271324,-0.630262,-0.0174597,w,m
7053,SINCE,7053,0.929788,1,-119.217,-259.496,1258.14,-0.0995727,-0.610345,-0.0642953,w,m
7054,SINCE,7054,0.948097,1,-121.979,-263.027,1247.08,-0.168424,-0.599966,-0.10141,w,m
7055,SINCE,7055,0.948985,1,-124.899,-266.868,1245.41,-0.246161,-0.591079,-0.132786,w,m
7056,SINCE,7056,0.93069,1,-128.705,-272.387,1256.35,-0.316585,-0.561826,-0.160043,w,m
7057,SINCE,7057,0.934534,1,-132.047,-277.11,1268.31,-0.353661,-0.546885,-0.188973,w,m
7058,SINCE,7058,0.929109,1,-134.493,-279.782,1277.52,-0.361751,-0.55812,-0.212032,w,m
7059,SINCE,7059,0.928578,1,-135.482,-280.633,1276.55,-0.372494,-0.556027,-0.225686,w,m
7060,SINCE,7060,0.938629,1,-137.384,-283.834,1286.63,-0.367492,-0.564887,-0.233742,w,m
7061,SINCE,7061,0.951775,1,-137.33,-283.706,1285.88,-0.310308,-0.570966,-0.243232,w,m
7062,SINCE,7062,0.940364,1,-137.95,-280.935,1280.07,-0.229728,-0.567631,-0.214646,w,m
7063,SINCE,7063,0.937867,1,-138.747,-279.806,1283.51,-0.202387,-0.56462,-0.205748,w,m
7064,SINCE,7064,0.960786,1,-139.923,-282.702,1295.78,-0.167017,-0.534947,-0.198113,w,m
7065,SINCE,7065,0.97008,1,-146.71,-293.617,1340.68,-0.117189,-0.445176,-0.144294,w,m
7066,SINCE,7066,0.976524,1,-148.531,-297.148,1354.85,-0.0999448,-0.439268,-0.126299,w,m
7067,SINCE,7067,0.972815,1,-148.235,-294.841,1350.07,-0.0706739,-0.44469,-0.10708,w,m
7068,SINCE,7068,0.940726,1,-146.876,-287.872,1329.96,-0.0463774,-0.465787,-0.0875777,w,m
7069,SINCE,7069,0.860548,1,-144.795,-279.557,1307,-0.0245572,-0.513232,-0.0710182,w,m
7070,SINCE,7070,0.879195,1,-143.248,-272.84,1286.89,-0.0124278,-0.544748,-0.051097,w,m
7071,SINCE,7071,0.920619,1,-145.708,-272.1,1294.95,0.00455943,-0.535041,-0.034208,w,m
7072,SINCE,7072,0.942791,1,-148.677,-278.015,1325.87,0.0223112,-0.540431,-0.0168774,w,m
7073,SINCE,7073,0.933491,1,-147.345,-281.287,1340.54,0.0187566,-0.550993,0.00264099,w,m
7074,SINCE,7074,0.944324,1,-143.2,-283.979,1348.99,0.0112833,-0.584079,-0.00787603,w,m
7075,SINCE,7075,0.924126,1,-139.055,-289.82,1371.92,0.0441937,-0.605606,-0.00416197,w,m
7076,SINCE,7076,0.818492,1,-133.989,-293.383,1386.22,0.082169,-0.631085,0.0127336,w,m
7077,SINCE,7077,0.762222,1,-129.244,-297.652,1403.63,0.141411,-0.659419,0.0298762,w,m
7078,SINCE,7078,0.795514,1,-123.163,-295.221,1399.13,0.188377,-0.67988,0.06562,w,m
7079,SINCE,7079,0.783103,1,-114.829,-285.414,1367.75,0.209908,-0.715243,0.0867281,w,m
7080,SINCE,7080,0.799823,1,-104.883,-271.346,1315.6,0.22498,-0.769253,0.101346,w,m
7081,SINCE,7081,0.826485,1,-101.54,-269.056,1316.92,0.238444,-0.789217,0.128098,w,m
7084,SINCE,7084,0.902682,1,-80.7082,-285.45,1369.11,0.171467,-0.77658,0.0360338,w,m
7085,SINCE,7085,0.899264,1,-77.9387,-287.722,1386.56,0.214382,-0.789399,0.0697998,w,m
7086,SINCE,7086,0.913419,1,-73.8151,-284.396,1385.46,0.257435,-0.781409,0.120495,w,m
7087,SINCE,7087,0.93925,1,-69.8307,-273.903,1365.18,0.351114,-0.769617,0.212991,w,m
7088,SINCE,7088,0.903055,1,-67.0208,-265.554,1360.19,0.475774,-0.75558,0.317397,w,m
7089,SINCE,7089,0.904589,1,-62.7576,-254.775,1336.6,0.569066,-0.771625,0.426962,w,m
7090,SINCE,7090,0.845027,1,-56.0527,-252.963,1331.55,0.553784,-0.810869,0.468688,w,m
7091,SINCE,7091,0.769249,1,-23.7478,-256.107,1343.53,0.029034,-0.34365,0.0512097,w,m
7092,SINCE,7092,0.830274,1,-18.7801,-256.858,1326.11,-0.0760577,-0.447601,0.0502581,w,m
7093,SINCE,7093,0.906903,1,-13.8548,-264.053,1341.9,-0.0108474,-0.591919,0.0678877,w,m
7094,SINCE,7094,0.896389,1,-9.15598,-264.912,1350.23,0.0768027,-0.667953,0.0994942,w,m
7095,SINCE,7095,0.918322,1,-5.90404,-257.3,1340.51,0.218699,-0.672509,0.204653,w,m
7096,SINCE,7096,0.918545,1,-3.43681,-250.404,1339.91,0.361755,-0.662912,0.320643,w,m
7097,SINCE,7097,0.946491,1,-2.21735,-247.24,1348.33,0.428875,-0.665192,0.396919,w,m
7098,SINCE,7098,0.953937,1,-2.86122,-245.971,1341.56,0.399648,-0.688879,0.387424,w,m
7099,SINCE,7099,0.914866,1,-5.4381,-250.45,1341.6,0.293861,-0.703702,0.322194,w,m
7100,SINCE,7100,0.903445,1,-9.79341,-256.984,1341.66,0.186405,-0.719558,0.256376,w,m
7101,SINCE,7101,0.755239,1,-15.1174,-262.686,1336.54,0.0624856,-0.752325,0.178044,w,m
7102,SINCE,7102,0.734798,1,-25.9738,-298.386,1435.59,0.146388,-0.063868,0.0591591,w,m
7103,SINCE,7103,0.783905,1,-31.7873,-241.565,1161.57,-0.139054,-0.1674,0.0235659,w,m
7112,SINCE,7112,0.779662,1,-115.807,-241.475,1087.12,-0.630973,-0.0670757,0.0439002,w,m
7113,SINCE,7113,0.815748,1,-123.572,-248.276,1117.5,-0.600706,-0.0648072,0.0262759,w,m
7114,SINCE,7114,0.832291,1,-129.856,-253.746,1138.8,-0.567003,-0.0561939,0.00960629,w,m
7115,SINCE,7115,0.830535,1,-134.276,-255.308,1148.51,-0.525061,-0.0893697,-0.0172757,w,m
7116,SINCE,7116,0.836828,1,-141.556,-261.082,1179.6,-0.448023,-0.0691865,-0.0184023,w,m
7117,SINCE,7117,0.785206,1,-146.873,-267.912,1212.02,-0.393916,-0.0903991,-0.0520918,w,m
7118,SINCE,7118,0.82201,1,-153.838,-277.01,1257.61,-0.329525,-0.155426,-0.0797476,w,m
7119,SINCE,7119,0.879253,1,-161.303,-291.152,1317.12,-0.2588,-0.296928,-0.114676,w,m
7120,SINCE,7120,0.916807,1,-169.934,-304.605,1382.71,-0.195185,-0.315265,-0.077495,w,m
7121,SINCE,7121,0.960353,1,-164.947,-302.304,1379.34,-0.110987,-0.398372,-0.0842408,w,m
7122,SINCE,7122,0.930193,1,-158.801,-290.645,1350.13,-0.0486504,-0.411743,-0.0724702,w,m
7561,SINCE,7561,0.980599,1,-153.191,-284.601,1382.27,0.0803475,-0.544337,0.0554631,w,m
7562,SINCE,7562,0.945487,1,-157.918,-284.045,1392.01,0.0845578,-0.5537,0.0551329,w,m
7563,SINCE,7563,0.948615,1,-161.392,-281.458,1398.89,0.0994867,-0.598725,0.0432699,w,m
7564,SINCE,7564,0.955329,1,-158.288,-278.022,1384.86,0.106045,-0.625327,0.0422581,w,m
