time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
5943,ARRIVE,5943,0.931501,1,-111.073,-257.451,1308.15,-0.155031,0.265901,-0.0102219,m,w
5944,ARRIVE,5944,0.934443,1,-108.666,-251.25,1280.73,-0.146802,0.268934,-0.0070983,m,w
5945,ARRIVE,5945,0.930867,1,-108.348,-250.285,1278.97,-0.138903,0.267117,-0.00978849,m,w
5946,ARRIVE,5946,0.932028,1,-110.258,-253.582,1295.47,-0.151001,0.260901,-0.0166547,m,w
5947,ARRIVE,5947,0.9267,1,-111.18,-255.555,1302.15,-0.160093,0.264871,-0.0128686,m,w
5948,ARRIVE,5948,0.919645,1,-110.469,-254.801,1297.13,-0.156304,0.275431,-0.00444106,m,w
5949,ARRIVE,5949,0.932586,1,-107.557,-249.183,1273.54,-0.134995,0.276933,-0.00503627,m,w
5950,ARRIVE,5950,0.929212,1,-108.198,-251.861,1290.58,-0.140761,0.248717,-0.0159214,m,w
5951,ARRIVE,5951,0.925979,1,-109.572,-255.627,1312.06,-0.150628,0.238772,-0.0206718,m,w
5952,ARRIVE,5952,0.926418,1,-108.746,-255.367,1309.67,-0.15929,0.248656,-0.0181093,m,w
5953,ARRIVE,5953,0.926179,1,-105.872,-251.489,1289.49,-0.145939,0.257892,-0.0159582,m,w
5954,ARRIVE,5954,0.945396,1,-104.516,-251.299,1290.56,-0.141117,0.248093,-0.0174172,m,w
5955,ARRIVE,5955,0.942441,1,-104.905,-254.447,1307.72,-0.15571,0.243279,-0.0139092,m,w
5956,ARRIVE,5956,0.946961,1,-104.766,-254.505,1309.4,-0.15469,0.248887,-0.00974638,m,w
5957,ARRIVE,5957,0.94526,1,-103.972,-253.173,1304.17,-0.140939,0.266621,-0.00767751,m,w
5958,ARRIVE,5958,0.943143,1,-102.569,-250.912,1295.2,-0.137124,0.28129,-0.00611735,m,w
5959,ARRIVE,5959,0.941331,1,-103.705,-250.172,1295.71,-0.127836,0.316013,-0.0082723,m,w
5960,ARRIVE,5960,0.925602,1,-107.583,-249.095,1299.53,-0.110411,0.361578,-0.0175572,m,w
5961,ARRIVE,5961,0.945563,1,-110.368,-243.101,1283.71,-0.0687464,0.402941,-0.0357251,m,w
5962,ARRIVE,5962,0.927295,1,-113.152,-239.029,1278.08,-0.0397625,0.422748,-0.0471777,m,w
5963,ARRIVE,5963,0.959759,1,-112.249,-235.945,1255.94,-0.04364,0.449722,-0.0449435,m,w
5964,ARRIVE,5964,0.951344,1,-112.195,-239.163,1243.1,-0.0969421,0.483957,-0.0241016,m,w
5965,ARRIVE,5965,0.937057,1,-112.128,-245.489,1246.48,-0.174891,0.500961,0.00978986,m,w
5966,ARRIVE,5966,0.933024,1,-111.819,-253.899,1271.86,-0.250335,0.469285,0.0321847,m,w
5967,ARRIVE,5967,0.950917,1,-111.598,-259.26,1296.03,-0.244789,0.423557,0.0247705,m,w
5968,ARRIVE,5968,0.949817,1,-110.767,-260.889,1322.98,-0.171585,0.388966,0.0172774,m,w
5969,ARRIVE,5969,0.892022,1,-107.259,-255.47,1330.32,-0.103114,0.366017,0.00834702,m,w
5970,ARRIVE,5970,0.894355,1,-103.825,-247.993,1331.3,-0.0395033,0.367213,-0.0127234,m,w
5971,ARRIVE,5971,0.909866,1,-101.23,-235.964,1305.01,0.0210951,0.373186,-0.036049,m,w
5972,ARRIVE,5972,0.94505,1,-101.142,-227.751,1279.76,0.0359575,0.392162,-0.0374263,m,w
5973,ARRIVE,5973,0.958145,1,-101.743,-225.404,1269.62,0.0110415,0.402452,-0.0344874,m,w
5974,ARRIVE,5974,0.941867,1,-101.274,-223.728,1270.08,-0.0129772,0.407565,-0.023893,m,w
5975,ARRIVE,5975,0.944014,1,-99.4107,-221.982,1285.6,-0.00101396,0.377602,-0.0194529,m,w
5976,ARRIVE,5976,0.921036,1,-96.0617,-219.978,1302.7,0.0016066,0.301283,-0.0289386,m,w
5977,ARRIVE,5977,0.937815,1,-93.1978,-216.431,1304.99,0.0215013,0.277775,-0.0472194,m,w
5978,ARRIVE,5978,0.951398,1,-91.2926,-211.058,1298.39,0.0559998,0.261321,-0.0560636,m,w
5979,ARRIVE,5979,0.92212,1,-90.4359,-205.29,1297.45,0.103327,0.248305,-0.0641271,m,w
5980,ARRIVE,5980,0.929254,1,-89.5397,-201.845,1283.96,0.0856426,0.253866,-0.0602237,m,w
5981,ARRIVE,5981,0.85222,1,-88.7133,-204.27,1258.51,0.0528031,0.323705,-0.0533502,m,w
5982,ARRIVE,5982,0.816572,1,-88.4508,-223.437,1239.99,-0.0957104,0.298867,-0.017391,m,w
5983,ARRIVE,5983,0.768392,1,-86.2051,-221.511,1166.47,-0.216137,0.116712,-0.0417261,m,w
5984,ARRIVE,5984,0.768431,1,-84.7275,-221.328,1136.93,-0.268086,0.141097,-0.0414023,m,w
5985,ARRIVE,5985,0.749683,1,-84.9807,-222.272,1118.09,-0.317509,0.149849,-0.0524409,m,w
5986,ARRIVE,5986,0.806759,1,-86.0697,-225.677,1117.02,-0.350138,0.15575,-0.0555035,m,w
5987,ARRIVE,5987,0.752176,1,-86.3355,-228.139,1115.67,-0.378433,0.153518,-0.0561461,m,w
5988,ARRIVE,5988,0.793349,1,-86.4745,-231.007,1121.88,-0.393689,0.155566,-0.0510112,m,w
5989,ARRIVE,5989,0.796445,1,-86.7885,-233.826,1133.57,-0.389454,0.142475,-0.0537177,m,w
5990,ARRIVE,5990,0.884655,1,-87.9687,-236.886,1158.89,-0.332023,0.134076,-0.0677458,m,w
5991,ARRIVE,5991,0.894173,1,-88.6827,-239.627,1190.43,-0.271753,0.109874,-0.0874964,m,w
5992,ARRIVE,5992,0.843982,1,-87.9873,-238.483,1203.66,-0.224868,0.0925033,-0.103666,m,w
5993,ARRIVE,5993,0.846576,1,-86.1828,-233.85,1183.8,-0.221231,0.103291,-0.114756,m,w
5994,ARRIVE,5994,0.8828,1,-85.1898,-233.825,1167.32,-0.273962,0.123686,-0.120298,m,w
5995,ARRIVE,5995,0.911969,1,-85.1914,-237.693,1164.19,-0.342533,0.133172,-0.123079,m,w
5996,ARRIVE,5996,0.906768,1,-86.433,-241.143,1167.71,-0.365962,0.152789,-0.132166,m,w
5997,ARRIVE,5997,0.934487,1,-88.4421,-241.396,1173.68,-0.333196,0.182279,-0.140583,m,w
5998,ARRIVE,5998,0.870508,1,-91.5216,-239.81,1180.43,-0.329056,0.232943,-0.129149,m,w
5999,ARRIVE,5999,0.799869,1,-94.1753,-236.991,1178.74,-0.288524,0.279027,-0.138717,m,w
6000,ARRIVE,6000,0.824421,1,-98.375,-238.144,1192.7,-0.211075,0.333565,-0.15796,m,w
6001,ARRIVE,6001,0.827404,1,-103.554,-241.175,1207.83,-0.147126,0.412778,-0.178053,m,w
6002,ARRIVE,6002,0.850068,1,-109.683,-244.872,1224.49,-0.0889707,0.469321,-0.20874,m,w
6003,ARRIVE,6003,0.813044,1,-115.43,-244.956,1227.06,-0.0638226,0.484209,-0.237101,m,w
6004,ARRIVE,6004,0.8458,1,-120.109,-241.452,1212.3,-0.0512131,0.487106,-0.258425,m,w
6005,ARRIVE,6005,0.847129,1,-123.786,-235.496,1191.07,-0.0272215,0.4884,-0.276447,m,w
6006,ARRIVE,6006,0.822324,1,-128.674,-231.523,1180.59,-0.00186441,0.482951,-0.289679,m,w
6007,ARRIVE,6007,0.835452,1,-133.868,-227.53,1170.23,0.0172761,0.486747,-0.302573,m,w
6008,ARRIVE,6008,0.843383,1,-139.376,-224.881,1164.89,0.0274581,0.489903,-0.312268,m,w
6009,ARRIVE,6009,0.873834,1,-146.348,-224.737,1173.2,0.0550493,0.488882,-0.335237,m,w
6010,ARRIVE,6010,0.939797,1,-151.109,-223.572,1174.73,0.100742,0.484643,-0.35843,m,w
6013,ARRIVE,6013,0.885926,1,-176.758,-235.883,1254.72,0.0508955,0.351913,-0.408777,m,w
6201,ARRIVE,6201,0.759326,1,-130.993,-145.827,1130.84,0.106617,0.00430471,-0.114416,m,w
6202,ARRIVE,6202,0.886559,1,-130.311,-158.301,1126.5,-0.115539,0.11465,-0.155396,m,w
6203,ARRIVE,6203,0.859866,1,-124.851,-157.206,1063.24,-0.298257,0.145097,-0.172381,m,w
6204,ARRIVE,6204,0.930749,1,-140.119,-195.279,1187.54,0.211505,0.179167,-0.204763,m,w
6205,ARRIVE,6205,0.935574,1,-145.117,-204.924,1225.04,0.138205,0.256166,-0.18298,m,w
6206,ARRIVE,6206,0.895047,1,-145.828,-210.097,1238.03,0.0998431,0.340022,-0.164238,m,w
6207,ARRIVE,6207,0.910802,1,-145.492,-214.998,1247.98,0.105418,0.398692,-0.167584,m,w
6208,ARRIVE,6208,0.917618,1,-142.958,-218.06,1239.04,0.0874895,0.432166,-0.1547,m,w
6209,ARRIVE,6209,0.916575,1,-140,-219.894,1224.14,0.0717959,0.484143,-0.1384,m,w
6210,ARRIVE,6210,0.902407,1,-138.345,-222.071,1216.75,0.0702206,0.521198,-0.124886,m,w
6211,ARRIVE,6211,0.89148,1,-137.091,-222.597,1205.7,0.0572068,0.541527,-0.107079,m,w
6212,ARRIVE,6212,0.81906,1,-124.828,-207.753,1118.2,0.0212944,0.331965,-0.076803,m,w
6213,ARRIVE,6213,0.877107,1,-128.892,-211.203,1136.94,-0.000400958,0.372843,-0.0628684,m,w
6214,ARRIVE,6214,0.869579,1,-134.108,-215.81,1167.31,0.032185,0.409057,-0.0639429,m,w
6215,ARRIVE,6215,0.845983,1,-136.322,-217.287,1179.1,0.0436034,0.415245,-0.0535144,m,w
6216,ARRIVE,6216,0.863068,1,-138.351,-219.045,1191.66,0.0500027,0.421637,-0.047782,m,w
6217,ARRIVE,6217,0.883412,1,-136.828,-215.647,1182.94,0.0757256,0.424161,-0.0465399,m,w
6218,ARRIVE,6218,0.874467,1,-133.712,-211.954,1170.54,0.113004,0.408996,-0.0584735,m,w
6219,ARRIVE,6219,0.891842,1,-131.043,-208.842,1165.1,0.119365,0.395128,-0.060743,m,w
6220,ARRIVE,6220,0.878492,1,-128.448,-204.464,1162.23,0.154825,0.356849,-0.0635368,m,w
6221,ARRIVE,6221,0.875878,1,-127.182,-200.627,1169.89,0.213907,0.33461,-0.0854402,m,w
6222,ARRIVE,6222,0.838037,1,-125.963,-195.947,1172.07,0.273038,0.334282,-0.111567,m,w
6223,ARRIVE,6223,0.858253,1,-125.917,-193.098,1177.91,0.307204,0.34384,-0.137357,m,w
6224,ARRIVE,6224,0.830662,1,-126.909,-192.919,1186.55,0.315095,0.37841,-0.161165,m,w
6225,ARRIVE,6225,0.880717,1,-128.433,-195.358,1201.48,0.301604,0.409592,-0.186035,m,w
6226,ARRIVE,6226,0.876585,1,-130.717,-198.883,1216.69,0.264261,0.484186,-0.205293,m,w
6228,ARRIVE,6228,0.784445,1,-137.455,-207.522,1244.21,0.110275,0.662798,-0.128298,m,w
6229,ARRIVE,6229,0.749732,1,-136.328,-206.214,1232.47,0.111683,0.682691,-0.127278,m,w
6238,ARRIVE,6238,0.808366,1,-100.32,-191.152,1204.94,0.00698572,0.40783,-0.0479498,m,w
6239,ARRIVE,6239,0.851854,1,-97.9618,-192.192,1225.08,0.0271073,0.285207,-0.063117,m,w
6240,ARRIVE,6240,0.820062,1,-96.6632,-190.595,1225.94,0.0491976,0.228523,-0.0614889,m,w
6242,ARRIVE,6242,0.763668,1,-101.399,-190.713,1244.33,0.0519245,0.187935,-0.0755269,m,w
6243,ARRIVE,6243,0.810289,1,-101.57,-190.834,1247.32,0.0489306,0.18781,-0.0657432,m,w
6244,ARRIVE,6244,0.795956,1,-102.205,-191.784,1254.79,0.0485155,0.181034,-0.0586211,m,w
6245,ARRIVE,6245,0.797904,1,-102.233,-194.476,1270.32,0.0208495,0.168123,-0.041013,m,w
6246,ARRIVE,6246,0.814191,1,-100.552,-196.419,1277.98,-0.00680479,0.151233,-0.0272946,m,w
6247,ARRIVE,6247,0.879313,1,-97.6993,-198.561,1285.76,-0.00488124,0.132814,-0.0530749,m,w
6248,ARRIVE,6248,0.852234,1,-95.2249,-198.575,1286.8,0.0214538,0.111085,-0.0678302,m,w
6249,ARRIVE,6249,0.886648,1,-93.3916,-198.948,1290.82,0.0350475,0.0992722,-0.0698946,m,w
6250,ARRIVE,6250,0.877423,1,-91.8043,-198.509,1287.93,0.0392124,0.0981403,-0.0753741,m,w
6251,ARRIVE,6251,0.858973,1,-90.7387,-198.878,1289.31,0.0391249,0.0905963,-0.0799416,m,w
7274,ARRIVE,7274,0.893862,1,-104.31,-244.445,1278.84,-0.107174,0.11346,-0.149317,m,w
7275,ARRIVE,7275,0.897207,1,-104.709,-245.408,1284.86,-0.0922918,0.113975,-0.149874,m,w
7276,ARRIVE,7276,0.922522,1,-105.812,-247.89,1295.07,-0.114209,0.104901,-0.147738,m,w
7277,ARRIVE,7277,0.923946,1,-106.928,-249.311,1302.58,-0.123885,0.106975,-0.144285,m,w
7278,ARRIVE,7278,0.930276,1,-107.684,-250.246,1308.41,-0.130033,0.116603,-0.142935,m,w
7279,ARRIVE,7279,0.924234,1,-108.838,-252.227,1316.04,-0.173915,0.120267,-0.148059,m,w
7280,ARRIVE,7280,0.954785,1,-111.737,-254.413,1335.28,-0.162235,0.105466,-0.1623,m,w
7281,ARRIVE,7281,0.964291,1,-114.478,-258.822,1367.4,-0.16202,0.0693961,-0.165596,m,w
7282,ARRIVE,7282,0.976643,1,-117.909,-262.816,1399.39,-0.131011,0.0408079,-0.17431,m,w
7283,ARRIVE,7283,0.973649,1,-119.132,-264.257,1417.37,-0.106118,0.0236512,-0.172455,m,w
7284,ARRIVE,7284,0.977674,1,-118.713,-262.628,1417.2,-0.0864061,0.0105886,-0.171503,m,w
7285,ARRIVE,7285,0.974328,1,-117.554,-261.429,1411.07,-0.0935162,0.0034665,-0.171146,m,w
7286,ARRIVE,7286,0.976782,1,-115.046,-257.973,1387.47,-0.115994,0.00441816,-0.159859,m,w
7287,ARRIVE,7287,0.96805,1,-115.754,-260.578,1396.84,-0.0997352,-0.013411,-0.153316,m,w
7288,ARRIVE,7288,0.925355,1,-115.078,-258.456,1391.27,-0.0226437,-0.00157644,-0.151534,m,w
7289,ARRIVE,7289,0.931497,1,-113.56,-253.789,1370.93,-0.0128412,0.00346,-0.153637,m,w
7290,ARRIVE,7290,0.937993,1,-113.587,-253.101,1366.26,-0.0199518,0.0156519,-0.155715,m,w
7291,ARRIVE,7291,0.934734,1,-113.547,-252.276,1360.13,-0.0239424,0.0229341,-0.157115,m,w
7292,ARRIVE,7292,0.941718,1,-113.678,-252.773,1361.97,-0.028894,0.0205637,-0.158872,m,w
7293,ARRIVE,7293,0.924795,1,-114.347,-254.733,1372.05,-0.0183647,0.014818,-0.155304,m,w
7294,ARRIVE,7294,0.91371,1,-112.459,-252.718,1364.04,0.00724757,-0.0124938,-0.154038,m,w
7295,ARRIVE,7295,0.935566,1,-109.714,-250.639,1354.83,0.032299,-0.0355811,-0.146659,m,w
7296,ARRIVE,7296,0.947481,1,-107.248,-250.972,1351.01,0.00714028,-0.0526347,-0.143748,m,w
7297,ARRIVE,7297,0.938937,1,-104.549,-251.059,1344.72,0.000318531,-0.0636897,-0.134525,m,w
7298,ARRIVE,7298,0.931372,1,-102.868,-252.464,1348.87,-0.00307061,-0.0694354,-0.124524,m,w
7299,ARRIVE,7299,0.93498,1,-102.597,-254.372,1357.66,0.00461633,-0.0661169,-0.118493,m,w
7300,ARRIVE,7300,0.935056,1,-103.65,-256.147,1367.13,-0.0102516,-0.0525829,-0.114155,m,w
7301,ARRIVE,7301,0.923396,1,-105.143,-256.615,1370.63,-0.0210543,-0.0432119,-0.112558,m,w
7302,ARRIVE,7302,0.929203,1,-106.863,-256.82,1371.83,-0.0331671,-0.0450597,-0.113192,m,w
7303,ARRIVE,7303,0.972513,1,-106,-251.376,1341.05,-0.0809299,-0.0650781,-0.109913,m,w
7304,ARRIVE,7304,0.97378,1,-104.466,-245.412,1314.46,-0.0583559,-0.0680489,-0.0972855,m,w
7305,ARRIVE,7305,0.970867,1,-102.838,-243.776,1305.2,-0.0558831,-0.07464,-0.090124,m,w
7306,ARRIVE,7306,0.958914,1,-99.13,-241.702,1287.26,-0.0815634,-0.0779527,-0.0769645,m,w
