time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
6158,BEEN,6158,0.964602,1,-74.7113,-202.931,1210.5,-0.052847,0.573826,0.279452,m,w
6159,BEEN,6159,0.96488,1,-74.6856,-202.968,1210.55,-0.0534855,0.573771,0.279726,m,w
6160,BEEN,6160,0.965562,1,-74.6589,-202.996,1210.59,-0.053777,0.573683,0.279784,m,w
6161,BEEN,6161,0.966071,1,-74.632,-203.033,1210.68,-0.0538732,0.573363,0.279645,m,w
6162,BEEN,6162,0.965902,1,-74.6195,-203.055,1210.74,-0.0539333,0.573203,0.279573,m,w
6163,BEEN,6163,0.965883,1,-74.6046,-203.052,1210.71,-0.0537176,0.573126,0.279426,m,w
6164,BEEN,6164,0.965674,1,-74.6067,-203.005,1210.47,-0.0528863,0.573429,0.278876,m,w
6165,BEEN,6165,0.965105,1,-74.6198,-202.939,1210.14,-0.0519582,0.573896,0.278165,m,w
6166,BEEN,6166,0.965873,1,-74.6496,-202.851,1209.77,-0.0509022,0.574259,0.27733,m,w
6167,BEEN,6167,0.966603,1,-74.698,-202.783,1209.56,-0.049987,0.574561,0.276533,m,w
6168,BEEN,6168,0.967224,1,-74.7282,-202.748,1209.41,-0.0493458,0.574708,0.276039,m,w
6169,BEEN,6169,0.967505,1,-74.7449,-202.73,1209.27,-0.0488152,0.574767,0.275719,m,w
6170,BEEN,6170,0.967646,1,-74.7728,-202.752,1209.39,-0.0483515,0.575017,0.275455,m,w
6171,BEEN,6171,0.967859,1,-74.8137,-202.807,1209.71,-0.0478436,0.575563,0.275131,m,w
6172,BEEN,6172,0.967664,1,-74.8579,-202.737,1209.59,-0.0464071,0.575987,0.274343,m,w
6173,BEEN,6173,0.967797,1,-74.8871,-202.513,1208.92,-0.0437425,0.576738,0.272961,m,w
6174,BEEN,6174,0.966933,1,-74.9846,-202.355,1209.35,-0.0420804,0.575993,0.271141,m,w
6175,BEEN,6175,0.966625,1,-75.1596,-202.508,1211.25,-0.0422713,0.573872,0.270196,m,w
6176,BEEN,6176,0.966749,1,-75.1531,-202.433,1211.02,-0.0419853,0.574041,0.269845,m,w
6177,BEEN,6177,0.967436,1,-75.1528,-202.381,1210.88,-0.0423344,0.574336,0.269674,m,w
6178,BEEN,6178,0.967339,1,-75.1436,-202.24,1210.84,-0.0416011,0.574042,0.269278,m,w
6179,BEEN,6179,0.966486,1,-75.2079,-202.123,1211.66,-0.0422802,0.573408,0.26898,m,w
6180,BEEN,6180,0.967566,1,-75.1493,-202.371,1213.89,-0.0412324,0.569634,0.27027,m,w
6181,BEEN,6181,0.96798,1,-75.125,-202.385,1214.16,-0.0398358,0.568102,0.269978,m,w
6182,BEEN,6182,0.968287,1,-75.0261,-202.478,1215.86,-0.0385196,0.564757,0.269473,m,w
6183,BEEN,6183,0.968923,1,-75.0166,-202.434,1215.85,-0.0380036,0.564534,0.2694,m,w
6184,BEEN,6184,0.969816,1,-74.9783,-202.34,1215.77,-0.0363157,0.564578,0.269004,m,w
