time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz,speaker_gender,listener_gender
1584,WANT,1584,0.899238,1,-65.2751,-287.087,1464.42,0.20534,-0.0492249,-0.103886,w,m
1585,WANT,1585,0.795378,1,-65.5513,-283.183,1453.26,0.209321,-0.050435,-0.119087,w,m
1587,WANT,1587,0.738095,1,-72.6546,-300.772,1521.71,0.129515,-0.0431682,-0.0555811,w,m
1588,WANT,1588,0.732699,1,-67.9284,-283.498,1425.96,0.130664,-0.0219608,-0.0233292,w,m
1589,WANT,1589,0.816498,1,-63.8188,-280.344,1385.06,0.0637989,-0.0568858,0.00488243,w,m
1590,WANT,1590,0.902004,1,-58.9517,-282.151,1369.89,0.0266283,-0.101876,0.0329599,w,m
1591,WANT,1591,0.890911,1,-54.0791,-288.551,1382.21,-0.0267329,-0.12197,0.0550845,w,m
1592,WANT,1592,0.884986,1,-48.5997,-293.383,1392.64,-0.0551051,-0.153443,0.0761522,w,m
1593,WANT,1593,0.939733,1,-42.1563,-295.171,1387.21,-0.0861393,-0.200473,0.073989,w,m
1594,WANT,1594,0.940646,1,-38.6042,-290.334,1343.8,-0.123963,-0.23712,0.056603,w,m
1595,WANT,1595,0.783047,1,-40.3065,-293.412,1333.87,-0.206923,-0.234551,0.0311306,w,m
1596,WANT,1596,0.901291,1,-43.8247,-297.458,1335.72,-0.196887,-0.181524,0.0189079,w,m
1597,WANT,1597,0.916379,1,-46.9195,-306.332,1358.48,-0.21314,-0.114723,0.00637999,w,m
1598,WANT,1598,0.913996,1,-49.4644,-310.645,1366.65,-0.203411,-0.0609462,-0.0121812,w,m
1599,WANT,1599,0.91314,1,-51.7452,-316.028,1384.37,-0.160648,-0.0386986,-0.0307614,w,m
1600,WANT,1600,0.907179,1,-53.9084,-318.548,1395.96,-0.0983419,-0.0273827,-0.0475266,w,m
1601,WANT,1601,0.916854,1,-56.8164,-322.452,1418.71,-0.0393449,0.0187724,-0.0586481,w,m
1602,WANT,1602,0.930041,1,-59.6467,-325.289,1442.52,-0.0051215,0.0705439,-0.0717787,w,m
1603,WANT,1603,0.935107,1,-61.9277,-319.891,1436.8,0.0492883,0.120218,-0.0910613,w,m
1604,WANT,1604,0.925405,1,-64.6311,-315.813,1440.69,0.113572,0.160532,-0.103558,w,m
1605,WANT,1605,0.933071,1,-67.6384,-313.253,1453.67,0.167925,0.202922,-0.101579,w,m
1606,WANT,1606,0.891831,1,-68.104,-308.094,1459.59,0.260065,0.185154,-0.113494,w,m
1607,WANT,1607,0.860785,1,-69.9648,-305.539,1476.12,0.289262,0.205541,-0.109411,w,m
2330,WANT,2330,0.967882,1,-53.2068,-255.071,1284.61,-0.0452066,-0.0723053,0.000654648,m,w
2331,WANT,2331,0.966991,1,-52.8037,-253.646,1277.71,-0.036001,-0.0729695,-0.00438079,m,w
2332,WANT,2332,0.96994,1,-52.9111,-251.571,1270.06,-0.0258049,-0.0708876,-0.009294,m,w
2333,WANT,2333,0.967182,1,-53.619,-248.545,1261.88,-0.00803721,-0.0691671,-0.0171458,m,w
