time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,G:WELL,1,1,0.939198,0,0,0,0.635307,0,0,0.568045,0,0.592512,0,0,1.03409,0,0.502281,0,1,0,0,0,0
2,G:WELL,1,1,0.943583,0,0.535729,0,0,0,0,0.554314,0,0.738518,0,0,0.979077,0,0,0,1,0,0,0,0
3,G:WELL,1,1,0.938298,0,0.54486,0,0,0,0,0,0,0.740811,0,0,0.93703,0,0.538531,0,0,0,0,0,0
4,G:WELL,1,1,0.93997,0,0.728191,0,0,0,0,0,0,0.88689,0.639432,0,1.0356,0,0.552238,0,0,0,0,0,0
5,G:WELL,1,1,0.938268,0,0.584931,0,0,0,0,0,0,0.906528,0.50286,0,0.8054,0,0.624374,0,0,0,0,0,0
6,G:WELL,1,1,0.941454,0,0,0,0,0,0,0,0,0.905102,0.513466,0,1.14329,0,0.607901,0,0,0,0,0,0
7,G:WELL,1,1,0.942845,0,0,0,0.510056,0,0,0,0,0.869998,0.590004,0,1.06415,0,0.522805,1,0,0,0,0,0
8,G:WELL,1,1,0.949437,0,0,0,0,0,0,0,0,0.656002,0.566097,0,0.962176,0,0.548271,0,0,0,0,0,0
9,G:WELL,1,1,0.941632,0,0.525284,0,0,0,0,0,0,0.772445,0,0,0.97872,0,0.543267,0,0,0,0,0,0
10,G:WELL,1,1,0.941124,0,0,0,0,0,0,0,0,0.512877,0,0,1.03387,0,0.565879,0,0,0,0,0,0
11,G:WELL,1,1,0.937383,0,0,0,0.597941,0,0,0,0,0.668568,0,0,0.920722,0,0.530029,0,0,0,0,0,0
12,G:WELL,1,1,0.934864,0,0,0,0.620047,0,0,0,0,0,0,0,0.989269,0,0.564651,0,0,0,0,0,0
13,G:WELL,1,1,0.936619,0,0,0,0.515399,0,0,0,0,0.588829,0,0,0.933953,0,0.553791,0,0,0,0,0,0
14,G:WELL,1,1,0.939535,0,0,0,0.730959,0,0,0,0,0.556007,0,0,0.793295,0,0.549462,0,0,0,0,0,0
15,G:WELL,1,1,0.938933,0,0,0,0.671024,0,0,0,0,0.608359,0,0,0.753457,0,0.551934,0,1,0,0,0,0
16,G:WELL,1,1,0.938449,0,0,0,0.7615,0,0,0.546969,0,0.790183,0,0,0.981951,0,0.522736,0,1,0,0,0,0
17,G:WELL,1,1,0.938413,0,0.572943,0,0.71296,0,0,0.530401,0,0.673191,0,0,0.924818,0,0.521063,0,0,0,0,0,0
18,G:WELL,1,1,0.933554,0,0.565579,0,0.65564,0,0,0.515435,0,0.73693,0,0,1.17558,0,0.526926,0,0,0,0,0,0
19,G:WELL,1,1,0.935303,0,0.659295,0,0.612957,0,0,0.516594,0,0.518094,0,0,1.01705,0,0,0,0,0,0,0,0
