time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,PT:PRO,1,1,0.927572,0.606299,0,0.785398,0,0,0,0,0,0.907444,0.697614,0,1.56998,0,0,0,0,0,1,0,0
2,PT:PRO,1,1,0.967455,0,0,0.600432,0,0,0,0,0,1.02197,0.851516,0,1.44418,0,0,0,0,0,1,0,0
3,PT:PRO,1,1,0.979472,0,0,0.546288,0,0,0,0,0.545258,1.14543,1.04413,0,1.85635,0,0,0,0,0,1,0,0
1430,NEWCASTLE,1,1,0.976766,0,0.596874,0,0,0,0.970889,0,1.06647,1.88063,0,0,1.06733,0.814255,0,0,0,0,0,0,0
1431,NEWCASTLE,1,1,0.977123,0,0.636413,0,0,0,0.92356,0,1.09202,1.78087,0,0,1.20836,0.898829,0,0,0,0,0,0,0
1432,NEWCASTLE,1,1,0.977253,0,0,0,0,0,0.958487,0,1.14239,1.80034,0,0,1.06259,0.699348,0,0,0,0,0,0,0
1433,NEWCASTLE,1,1,0.977724,0,0.616618,0,0,0,0.986141,0,1.11669,1.75286,0,0,1.12486,0.732614,0,0,0,0,0,0,0
1434,NEWCASTLE,1,1,0.978203,0,0,0.516155,0,0,0.980642,0,1.02034,1.76594,0,0,1.18404,0.534483,0,0,0,0,0,0,0
1435,NEWCASTLE,1,1,0.978849,0,0,0,0,0,0.965404,0,1.082,1.71977,0,0,1.07533,0.975017,0,0,0,0,0,0,0
1436,NEWCASTLE,1,1,0.977935,0,0,0.716643,0,0,1.14087,0,1.05269,1.77578,0,0,1.24174,0.997837,0,0,0,0,0,0,0
1437,,1,1,0.97634,0,0,0.794564,0,0,1.09753,0,1.09587,1.84138,0,0,1.22364,0.624879,0,0,0,0,0,0,0
1438,,1,1,0.976166,0,0,0.708717,0,0,0.75154,0,1.1209,1.67328,0,0,1.0487,0.825648,0,0,0,0,0,0,0
1439,,1,1,0.977912,0,0,0.71252,0,0,0.796608,0,1.09404,1.80273,0,0,1.09418,0.707966,0,0,0,0,0,0,0
1440,,1,1,0.97679,0,0,0.761714,0,0,1.03477,0,1.04618,1.85396,0,0,0.909267,0.534002,0,0,0,0,0,0,0
1441,,1,1,0.984005,0,0,0.709301,0.779316,0,0.713719,0,1.21224,1.60306,0,0,1.7305,0,0,0,0,0,0,0,0
1442,,1,1,0.983867,0,0,0.612184,0.810303,0,0.571838,0,1.12724,1.52218,0,0,1.70433,0,0,0,0,0,0,0,0
1443,,1,1,0.985951,0,0,0.526696,0.785035,0,0.753134,0,1.01385,1.63588,0,0,1.80267,0,0,0,0,0,0,0,0
1444,,1,1,0.977351,0,0,0.503562,0.783023,0,0.656186,0,0.924079,1.74873,0,0,1.61231,0.638505,0,0,0,0,0,0,0
1445,,1,1,0.97935,0,0,0,0,0,0.80632,0,0.911847,1.85869,0,0,1.45788,0,0,0,0,0,0,0,0
1446,,1,1,0.981176,0,0,0.73916,0,0,0.817049,0,0.877494,1.73451,0,0,1.35461,0.55847,0,0,0,0,0,0,0
1447,,1,1,0.981567,0,0,0.663439,0,0,1.02822,0,0.782515,1.84199,0,0,1.51829,0.535012,0,0,0,0,0,0,0
1448,,1,1,0.98282,0,0,0.807924,0,0,0.915487,0,0.887607,1.77655,0,0,1.4244,0.774927,0,1,0,0,0,0,0
1449,,1,1,0.980643,0,0,0,0.521609,0,0.577594,0,1.02566,1.72192,0,0,1.06166,0.671526,0,0,0,0,0,0,0
1450,,1,1,0.984615,0,0,0.503707,0,0,0.569394,0,0.980644,1.76452,0,0,1.34212,1.38404,0,1,0,0,0,0,0
1451,,1,1,0.982179,0,0,0,0,0,0,0,1.14056,1.73395,0,0,1.26915,0.655146,0,0,0,0,0,0,0
1678,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.969931,0,0,0.753714,0.51094,0,0,0,1.56673,1.89527,0,0,0.841963,0,0,0,1,0,0,0,0
1679,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.968907,0,0,0,0,0,0,0,1.51926,1.94838,0,0,0.915026,0,0,0,1,0,0,0,0
1680,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.969099,0,0,0,0.530009,0.537118,0.541233,0,1.58023,1.85276,0,0,0.591193,0,0,0,1,1,0,0,1
1681,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.963389,0,0,0,0,0.71291,0,0.629934,1.40772,1.54611,0,0,0.938644,0.594928,0,0,1,1,0,0,1
1682,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.967314,0,0,0,0,0.679781,0.531475,0.584344,1.40487,1.49866,0,0,0.726227,0,0,0,1,1,0,0,1
1683,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.972468,0,0,0,0,0.686037,0.724405,0.654937,1.38285,1.69491,0,0,1.00846,0,0,0,1,1,0,0,0
1684,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.972348,0,0,0,0.526393,0.752064,0,0.724872,1.3857,1.67824,0,0,0.885414,0.93367,0,0,1,1,0,0,0
1685,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.972593,0,0,0,0,0.734469,0.536529,0.696205,1.44191,1.58515,0,0,0.75648,0.717394,0,0,1,1,0,0,0
1686,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.974302,0,0,0,0.741711,0.699591,0.543375,0.635333,1.56086,1.59951,0,0,0,0.571371,0,0,1,1,0,0,0
1687,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.973663,0,0,0,0.672002,0.69964,0.772729,0.673349,1.41203,1.54502,0,0,0,0,0,0,1,1,0,0,0
1688,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.977795,0,0,0.543803,0.714738,0.610205,1.03804,0.603737,1.32829,1.64215,0,0,0,0,0,0,1,1,0,0,0
1689,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.976676,0,0,0,0.903866,0.647172,0,0.571899,1.60408,1.55614,0,0,0,0.551031,0,0,1,1,0,0,0
1690,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.978447,0,0,0.503138,0.869121,0.547598,0.778822,0.519779,1.47912,1.65268,0,0,0,0,0,0,1,1,0,0,0
1691,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.977626,0,0,0,0.820507,0.580697,0.644865,0.572127,1.4028,1.65016,0,0,0,0.592792,0,0,1,1,0,0,0
1692,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.977637,0,0,0.506686,0.749424,0.563171,0.78396,0.558303,1.41615,1.73357,0,0,0.563173,0.530023,0,0,1,1,0,0,0
1693,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.975924,0,0,0.605343,0.598316,0.60654,0.631565,0.586975,1.44731,1.54216,0.537551,0,0,0,0,0,1,1,0,0,0
1694,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.970748,0,0,0.691587,0.59111,0.524203,0,0,1.34313,1.34784,0.511782,0,0,0,0,0,1,1,0,0,0
1695,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.970894,0,0,0.682678,0.588552,0.579387,0,0,1.35878,1.34844,0.524256,0,0,0,0,0,1,1,0,0,0
1696,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.973856,0,0,0.767857,0.66788,0.565564,0.525469,0,1.30751,1.3808,0,0,0.556203,0,0,0,0,1,0,0,1
1697,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.975433,0,0,0.575258,0,0.590798,0,0,1.31717,1.425,0,0,0.798355,0,0,0,1,1,0,0,0
1698,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.975626,0,0,0.571467,0,0.591454,0,0,1.29382,1.71178,0,0,0.695832,0,0,0,1,1,0,0,0
1699,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.975075,0,0,0.54323,0,0.608385,0.543049,0,1.28025,1.69393,0,0,0,0,0,0,1,1,0,0,0
1700,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.975039,0,0,0.622377,0,0.608648,0.594813,0,1.31027,1.611,0,0,0,0,0,0,1,1,0,0,0
1701,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.974008,0,0,0.505018,0,0.617152,0.545644,0.505559,1.34862,1.68047,0,0,0.663547,0,0,0,1,1,0,0,0
1702,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.974541,0,0,0,0,0.567417,0.657358,0,1.3332,1.65908,0,0,0.712647,0,0,0,1,1,0,0,0
1703,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.976298,0,0,0.603388,0,0.547069,0.566672,0,1.3576,1.58268,0,0,0,0,0,0,1,1,0,0,0
1704,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.976095,0,0,0.52458,0,0.518351,0.608311,0,1.37178,1.58433,0,0,0,0,0,0,1,1,0,0,0
1705,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.976078,0,0,0.606148,0.50975,0.524956,0.652089,0,1.37212,1.5181,0,0,0.724153,0,0,0,0,1,0,0,0
1706,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.976058,0,0,0.622998,0,0.535058,0.880195,0,1.46751,1.6925,0,0,0.890244,0,0,0,1,1,0,0,0
1707,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.976748,0,0,0.54482,0,0.516247,0.754194,0,1.32271,1.65241,0,0,0.839581,0,0,0,1,1,0,0,0
1708,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.977094,0,0,0.787257,0,0,0.771096,0,1.40257,1.61537,0,0,0.835995,0,0,0,1,1,0,0,0
1709,SN:NEWCASTLEFS:N-NEWCASTLE,1,1,0.976792,0,0,0.741027,0,0,0.751232,0,1.31775,1.61059,0,0,0.9346,0,0,0,1,1,0,0,0
