time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,WHY,1,1,0.983228,0,1.70544,0,0.608529,0,0,0.776534,0.87986,0,0,0,2.23573,0,0,0,1,0,0,0,0
2,WHY,1,1,0.984438,0,1.96236,0,0,0,0,0.76469,0.845151,0.541685,0,0,2.31567,0,0,0,1,0,0,0,0
3,WHY,1,1,0.985457,0,1.96962,0,0,0,0,0.867173,0.788784,0.685854,0,0,2.51227,0,0,0,1,0,0,0,0
4,WHY,1,1,0.986893,0,1.9153,0,0,0,0,0.778066,0.581604,1.06018,0,0,3.05134,0,0,0,1,0,0,0,0
5,WHY,1,1,0.982255,0,1.84143,0,0.601173,0.542586,0,0.984242,0.591888,1.33511,0,0,3.10517,0,0,0,1,0,0,0,0
6,WHY,1,1,0.920607,0,2.25119,0,0.55751,0,0,0.906933,0.91191,1.54511,0,0.588376,3.0313,0,0,1,1,0,0,0,0
7,WHY,1,1,0.787842,0,2.59156,0,0.797394,0,0,0.610081,1.07192,0,0,0,0.971766,1.30491,0,1,1,0,0,0,0
8,WHY,1,1,0.843488,0,2.48397,0,0.545216,0.892166,0.700809,0.715777,1.57635,0,0,1.19245,1.10061,0.576253,0,0,1,1,1,0,0
9,WHY,1,1,0.825607,0.906233,3.68631,0,0,0.579252,0,0.625489,0.932791,0,0,0.963871,2.9101,1.29875,0.657548,0,1,1,0,0,0
14,WHY,1,1,0.763389,1.31509,3.57683,1.44297,0,0,0.937858,0.503961,1.33492,0.876047,0,0,3.91228,2.68156,0.582028,0,1,0,0,0,1
15,WHY,1,1,0.760555,1.39642,3.68681,1.56764,0,0,0,0.512428,1.40718,0.619299,0,0,2.82028,1.71463,0,1,1,0,0,0,1
16,WHY,1,1,0.729345,1.32264,4.0869,1.74033,0,0,0.536657,0,1.26551,0,0,0,3.48834,2.98343,0.623984,0,1,0,0,0,1
36,WHY,1,1,0.921658,1.81392,3.16036,1.86039,0.506576,0.747035,0.556357,1.23646,1.96626,2.26607,0,0,2.49255,1.36432,0,0,1,1,0,0,0
37,WHY,1,1,0.922789,1.37176,2.97521,1.4913,0,0.874198,0,1.43611,2.16487,2.61073,0,0,2.57706,0.680306,0,0,1,1,0,0,0
66,,1,1,0.978115,0,0,0.87943,0,0.848722,1.3192,0.927072,0.979605,2.19814,0,0.681039,1.38099,0.818159,0,0,1,1,0,0,1
67,,1,1,0.978976,0.504283,0,0.719731,0.506128,0.885865,1.57985,1.00225,0.891272,2.01252,0,0.690377,1.20862,0.89021,0,0,1,1,1,0,1
68,,1,1,0.981,0,0,1.18036,0,0.874308,2.03562,0.938851,0.990982,2.15482,0,0,1.07515,1.09477,0,0,1,1,0,0,1
69,,1,1,0.983382,0.544388,0,0.989855,0,1.02373,2.01183,1.1532,1.3123,1.92505,0,0,0.837614,1.28984,0,0,1,1,0,0,1
70,,1,1,0.982232,0.504106,0,1.04326,0.567871,0.861531,1.54602,0.937358,1.29204,1.49696,0,0,0,2.09727,0,1,1,0,1,0,1
71,,1,1,0.976722,0,0,0.87748,0.761268,0.573146,1.60623,0.680107,0.787206,1.11111,0,0,0,1.12827,0,1,1,0,1,0,1
72,,1,1,0.978135,0,0,0.648285,0.668253,0,1.31949,0.502451,0.645429,0.509137,0,0,0,0.916819,0,1,1,0,1,0,1
73,,1,1,0.979132,0,0,0.66854,0.63275,0,1.00516,0.503884,0.572725,0,0,0,0,0.961652,0,1,1,0,1,0,1
74,,1,1,0.979167,0.687424,0,0.874275,0.7547,0,0.690642,0,0.59981,0,0,0,0,1.31466,0.574049,1,1,0,1,0,1
75,,1,1,0.976311,0.997512,0,0.753726,0.625478,0,0.606355,0,0.759112,0.707287,0,0,0,2.11496,0.745247,1,1,0,0,0,1
76,,1,1,0.971793,1.17659,1.11105,0.704479,0.91688,0,0.548363,0,0.776964,0.578814,0,0,0.971443,1.70667,0.875437,1,1,0,0,0,1
77,,1,1,0.96433,1.23638,1.53371,0.801625,1.13843,0,0,0,0.923629,0.751058,0,0,0.907404,1.06549,0.841237,1,1,0,0,0,1
142,NEXT-YEAR,1,1,0.961568,0,0,0,0.61735,0,0,0,0.748176,0.867095,0,0,1.653,0,0,0,1,1,0,0,1
143,NEXT-YEAR,1,1,0.966438,0,0,0,0.776814,0,0,0,0.553055,0.966959,0,0,1.46082,0,0,0,1,1,0,0,1
144,NEXT-YEAR,1,1,0.968642,0,0,0,0.682975,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
145,NEXT-YEAR,1,1,0.955382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
146,NEXT-YEAR,1,1,0.93144,0,0,0,0,0,0,0,0.595656,0,0,0,0,0.98448,0,1,0,0,0,0,1
147,NEXT-YEAR,1,1,0.942329,0,0,0,0,0,0,0,0,0,0,0,0,1.14411,0,1,1,0,1,0,1
148,NEXT-YEAR,1,1,0.95171,0,0,0,0,0,0,0,0,0,0,0.516636,0,0.862883,0,1,0,0,0,0,0
149,NEXT-YEAR,1,1,0.957033,0,0,0,0,0,0,0,0,0,0,0.557968,0,0,0,1,0,0,0,0,0
150,NEXT-YEAR,1,1,0.965056,0,0,0,0,0,0,0,0,0,0,0,0,0.677238,0,1,0,0,0,0,0
151,NEXT-YEAR,1,1,0.97309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
152,NEXT-YEAR,1,1,0.95418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
153,NEXT-YEAR,1,1,0.973791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
154,NEXT-YEAR,1,1,0.986285,0,0,0,0,0,0,0,0,0.92549,0,0,0,0,0,1,1,0,0,0,0
155,NEXT-YEAR,1,1,0.984992,0,0,0,0,0,0,0,0,1.11563,0,0,0,0,0,1,1,0,0,0,0
156,NEXT-YEAR,1,1,0.979029,0,0,0,0.535111,0,0,0,0,0.957303,0,0,0.626064,0,0,1,1,0,0,0,0
157,NEXT-YEAR,1,1,0.979816,0,0,0,0,0,0,0,0,0.956567,0,0.504006,1.04475,0.776224,0,1,1,0,0,0,0
158,NEXT-YEAR,1,1,0.976019,0,0,0,0,0,0,0,0.584299,0.897848,0,0.639445,0.963714,0,0,1,1,0,0,0,0
159,NEXT-YEAR,1,1,0.967702,0,0,0,0,0,0,0,0.576993,0.901809,0,0.76961,0.737298,0,0,1,0,0,0,0,0
160,NEXT-YEAR,1,1,0.895912,0,0.919834,0,0,0,0,0,0.606682,0.548916,0,0.741127,0,0.653135,0,1,0,0,0,0,0
161,NEXT-YEAR,1,1,0.802668,0.764533,1.73404,0,0,0,0,0,0,0,0.659858,0,0,1.40117,0,1,0,0,0,0,0
162,NEXT-YEAR,1,1,0.942522,0,1.44496,0.792631,0.72088,0,1.45096,0,0,1.21981,0,0,1.16698,1.47322,0,1,1,0,1,0,0
163,NEXT-YEAR,1,1,0.891477,0.839766,1.99281,0.78839,0,0,0,0,0.568475,0.718091,0,0,0.645851,1.4525,0,1,1,0,0,0,0
164,NEXT-YEAR,1,1,0.901315,0.643866,1.92525,0,0,0,0,0,0.672121,0,0,0,0,1.41669,0,1,1,0,0,0,0
