time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,GOOD,1,1,0.990332,0,0,1.57619,0,0,0.806358,0,0,0,0,0,0,3.98919,0,0,1,0,0,0,0
2,GOOD,1,1,0.991569,0,0,1.72751,0,0,1.10952,0,0,0.62452,0,0,0,3.69361,0,0,1,0,0,0,0
3,GOOD,1,1,0.992425,0,0,1.62282,0,0,1.07678,0,0,0.736044,0,0,0,3.5954,0,0,1,0,0,0,0
4,GOOD,1,1,0.993102,0,0,1.43965,0,0,0.949591,0,0,0.748833,0,0,0,3.5675,0,0,1,0,0,0,0
5,GOOD,1,1,0.993059,0,0,1.3697,0,0,1.10615,0,0,0.941474,0,0,0,3.2336,0,0,1,0,0,0,0
6,GOOD,1,1,0.993095,0,0,1.47903,0,0,1.07791,0,0,0.994616,0,0,0,3.69353,0,1,1,0,0,0,1
7,GOOD,1,1,0.993404,0,0,1.33683,0,0,1.08933,0,0,1.04557,0,0,0,3.74885,0,0,1,0,0,0,0
8,GOOD,1,1,0.993555,0,0,1.26049,0,0,1.08028,0,0,0.868878,0,0,0,3.38585,0,0,1,0,0,0,0
9,GOOD,1,1,0.993339,0,0,1.10111,0,0,0.821043,0,0.582048,0.903145,0,0,0,3.63432,0,0,1,0,0,0,0
10,GOOD,1,1,0.993418,0,0,1.10673,0,0,0.881529,0,0.613858,0.947298,0,0,0,3.54143,0,0,1,0,0,0,0
11,GOOD,1,1,0.992987,0,0,1.30526,0,0,1.10777,0,0,0.943429,0,0,0,3.67698,0,0,1,0,0,0,0
12,GOOD,1,1,0.992482,0,0,1.30598,0,0,1.49,0,0,0.917973,0,0,0,3.61613,0,0,1,0,0,0,0
13,GOOD,1,1,0.991884,0,0,1.34161,0,0,1.18642,0,0,0.804364,0,0,0,3.42539,0,0,1,0,0,0,0
14,GOOD,1,1,0.992066,0,0,1.15485,0,0,0.976607,0,0,0.99184,0,0,0,3.63317,0,0,1,0,0,0,0
15,GOOD,1,1,0.991761,0,0,0.78875,0,0,0.783817,0,0,0.982711,0,0,0,3.73762,0,0,1,0,0,0,0
16,GOOD,1,1,0.990792,0,0,1.09886,0,0,1.02463,0,0,0.909057,0,0,0,3.72844,0,0,1,0,0,0,0
17,GOOD,1,1,0.989632,0,0,0.966707,0,0,0.836307,0,0.516756,1.04666,0,0,0,3.64354,0,0,1,0,0,0,0
18,GOOD,1,1,0.990298,0,0,1.00791,0,0,1.00945,0,0,0.883556,0,0,0,3.86595,0,0,1,0,0,0,0
19,GOOD,1,1,0.990056,0,0,0.899042,0,0,0.597095,0,0,0.811609,0,0,0,3.32357,0,0,1,0,0,0,0
20,GOOD,1,1,0.991065,0,0,1.00374,0,0,0.756646,0,0,0.667315,0,0,0,3.90934,0,0,1,0,0,0,0
21,GOOD,1,1,0.990888,0,0,0.911655,0,0,0.612514,0,0,0.619111,0,0,0,4.04807,0,0,1,0,0,0,0
22,GOOD,1,1,0.991837,0,0,1.06513,0,0,0.762972,0,0,0.744072,0,0,0,3.9386,0,1,0,0,0,0,0
23,GOOD,1,1,0.991932,0,0,0.926314,0,0,0.622691,0,0,0.741601,0,0,0,3.73389,0,1,0,0,0,0,0
24,GOOD,1,1,0.991427,0,0,1.15251,0,0,0.626685,0,0,0.712,0,0,0,3.9984,0,1,0,0,0,0,0
25,GOOD,1,1,0.991526,0,0,0.994354,0,0,0.507516,0,0,0.602627,0,0,0,3.99974,0,1,0,0,0,0,0
26,GOOD,1,1,0.9914,0,0,0.802568,0,0,0.61094,0,0,0.628817,0,0,0,4.05024,0,1,0,0,0,0,0
27,GOOD,1,1,0.990643,0,0,0.689504,0,0,0.930126,0,0,0.554284,0,0,0,4.30399,0,1,0,0,0,0,1
28,GOOD,1,1,0.990204,0,0,0.887945,0,0,0.803532,0,0,0.585931,0,0,0,4.70223,0,1,0,0,0,0,1
29,GOOD,1,1,0.9796,0,0,1.16355,0,0,0.921606,0,0,0.610047,0,0,0,4.97341,0,1,0,0,0,0,1
30,GOOD,1,1,0.974336,0,0,0.824459,0,0,1.30541,0,0,0.588513,0,0,0,5,0,0,1,0,0,0,1
31,GOOD,1,1,0.978065,0,0,0.662835,0,0,0.999127,0,0.517579,0,0.57751,0,0,4.30195,0,0,1,0,0,0,1
32,GOOD,1,1,0.978437,0,0,0.975748,0,0,1.07455,0,0,0.575549,0,0,0,3.8667,0,0,1,0,0,0,1
33,GOOD,1,1,0.978545,0,0,1.08343,0,0,0.971037,0,0.56616,0.867848,0,0,0,3.98754,0,0,1,0,0,0,1
34,GOOD,1,1,0.987773,0,0,1.33688,0,0,1.34129,0,0.562597,0.911191,0,0,0,4.19637,0,0,1,0,0,0,1
35,GOOD,1,1,0.989074,0,0.796199,1.03192,0,0,1.03908,0,0,0.905909,0,0,0,3.29585,0,0,1,0,0,0,0
36,GOOD,1,1,0.989709,0,0.84224,1.12779,0,0,1.66564,0,0.508757,0.629667,0,0,0,3.21108,0,0,1,0,0,0,0
37,GOOD,1,1,0.988892,0,0.968728,1.35103,0,0,1.36551,0,0,0.925131,0,0,0,3.30684,0,0,1,0,0,0,0
38,GOOD,1,1,0.988627,0,0.579936,1.18022,0,0,1.06679,0,0.634238,0.897528,0,0,0,3.45511,0,0,1,0,0,0,0
39,GOOD,1,1,0.98857,0,0.553175,1.25892,0,0,0.99398,0,0.604097,0.92542,0,0,0,3.72191,0,0,1,0,0,0,0
40,GOOD,1,1,0.98941,0,0.79659,1.35013,0,0,1.20414,0,0.629681,0.863763,0,0,0,3.63917,0,0,1,0,0,0,0
41,GOOD,1,1,0.988434,0,0.606865,1.12394,0,0.536686,1.1807,0.53553,0.5841,0.627491,0,0,0,3.83019,0,0,1,0,0,0,1
42,GOOD,1,1,0.971568,0,0,0.821399,0,0.581567,1.04889,0,0.696286,1.0871,0,0,0,4.81907,0,0,1,0,0,0,1
43,GOOD,1,1,0.93891,0,0,0.857291,0,0.675421,0,0,1.00485,1.50757,0,0,0,5,0,0,1,0,0,0,1
44,GOOD,1,1,0.982193,0,0,0,0,0.508004,0.793746,0.617928,0.903266,0.981851,0,0,0,1.54663,0,0,1,0,0,0,1
45,GOOD,1,1,0.97145,0,0,0,0,0.548712,1.10302,0.956588,0.818003,1.39501,0,0,0,0.65182,0,0,1,0,0,0,1
46,GOOD,1,1,0.948943,0,0,0,0,0,1.65645,0.77271,0.885797,1.24205,0,0,0,0,0,0,1,0,0,0,1
67,,1,1,0.962699,0,0,0,0,0,0.955993,0.599274,0.58471,1.34037,0,0,0,0,0,0,1,0,0,0,1
68,,1,1,0.968338,0,0,0,0,0,0.510613,0.512327,0.614271,1.26063,0,0,0,0,0,0,0,0,0,0,1
69,,1,1,0.969094,0,0,0,0,0,0,0.544607,0.699081,1.42346,0,0,0,0.708771,0,0,1,0,0,0,1
70,,1,1,0.968883,0,0,0,0,0,0,0,0.628686,1.4199,0,0,0,1.68195,0,0,1,0,0,0,1
71,,1,1,0.969053,0,0,0,0,0,0,0,0,1.61795,0,0,0,1.09226,0,0,1,0,0,0,1
72,,1,1,0.974552,0,0,0,0,0,0,0,0,1.26332,0,0,0,1.78263,0,0,1,0,0,0,1
73,,1,1,0.970948,0,0,0,0,0,0,0,0,1.27675,0,0,0,2.40679,0,0,1,0,0,0,1
74,,1,1,0.979378,0,0,0.523051,0,0,0,0,0,0.988542,0,0,0,2.73206,0,0,1,0,0,0,1
75,,1,1,0.976934,0,0,0.604256,0,0,0,0,0,0.944911,0,0,0,2.88028,0,0,1,0,0,0,1
76,,1,1,0.984075,0,0,0.827168,0,0,0,0,0,0.595948,0,0,0,3.36637,0,0,1,0,0,0,1
77,,1,1,0.986551,0,0,0.97978,0,0,0,0,0,0.541487,0.541433,0,0,3.51155,0,0,1,0,1,0,1
78,,1,1,0.989136,0,0,1.31779,0,0,0.853362,0,0,0,0.656886,0,0,3.42986,0,0,1,0,1,0,1
79,,1,1,0.984767,0,0,1.18637,0,0,0,0,0,0,0,0,0,3.83898,0,0,1,0,1,0,1
80,,1,1,0.983554,0,0.705865,1.36186,0,0,0.592557,0,0,0.507209,0,0,0,4.40287,0,0,1,0,1,0,1
81,,1,1,0.983644,0,0.835363,1.12337,0,0,0.821122,0.588072,0,0.533738,0,0,0,4.37499,0,0,1,0,1,0,1
