time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,G:WELL,1,1,0.985276,0,0,0,0,0,0.813103,0,0,0.824123,0,0,0,0.507645,0,0,1,0,0,0,0
2,G:WELL,1,1,0.983666,0,0,0,0,0,1.09923,0,0,0.850111,0,0,0,0,0,0,1,0,0,0,0
3,G:WELL,1,1,0.980303,0,0,0,0,0,0.978397,0,0,0.690498,0,0,0,0,0,0,1,0,0,0,0
4,G:WELL,1,1,0.978457,0,0,0,0,0,1.11178,0,0,0.803867,0,0,0,0,0,0,1,0,0,0,0
5,G:WELL,1,1,0.97621,0,0,0,0,0,1.1177,0,0,0.617147,0,0,0.557318,0,0,0,1,0,0,0,0
6,G:WELL,1,1,0.96566,0,0,0,0.687062,0,1.57878,0,0,0.739239,0,0,0,0.747894,0,0,1,0,1,0,0
7,G:WELL,1,1,0.953273,0,0,0,0.695009,0,1.11585,0,0,0.670626,0,0,0,0.879433,0,0,1,0,0,0,0
8,G:WELL,1,1,0.958644,0,0,0.601555,0,0,1.77653,0,0.526894,0.836592,0,0,0,1.2483,0,0,1,0,0,0,1
9,G:WELL,1,1,0.958249,0,0,0,0,0,1.51145,0,0.648337,0.932234,0,0,0.517542,0.931189,0.533715,0,1,0,1,0,0
10,G:WELL,1,1,0.957084,0,0,0,0,0,1.68451,0,0.602205,1.02858,0,0,0,0.938739,0.603132,0,1,0,1,0,0
11,G:WELL,1,1,0.963451,0,0,0,0,0,0.92891,0,0.883891,0.826448,0,0,0,0,0.556094,0,1,0,1,0,0
12,G:WELL,1,1,0.963831,0,0,0,0,0,1.00654,0,0.785644,0.891965,0,0,0,0,0.559585,0,1,0,0,0,0
13,G:WELL,1,1,0.96607,0,0,0,0,0.527505,0.896474,0,0.757968,0.91602,0,0,0,0,0.543411,0,1,0,0,0,0
