time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
257,,1,1,0.958405,0,1.44965,0,0,0,0.798351,0,0,0,0,0,1.47129,0,0,0,0,1,0,0,0
281,,1,1,0.948623,0,0.956851,0,0.899691,0,0,0,0,0,0,0,1.12199,0,0,0,0,1,0,0,0
286,NINE,1,1,0.956461,0,1.61874,0,0.664398,0,0,0,0,0,0.642858,0,1.29682,0.687914,0,0,0,1,0,0,0
287,NINE,1,1,0.95361,0.762447,1.70037,0,0,0,1.14609,0,0,0,0.579273,0,1.68065,0,0,0,0,1,0,0,0
672,,1,1,0.930729,0.616776,1.01512,0,1.01732,0,0,0,0,0.571277,0.841409,0,0.830123,1.05181,0,0,0,1,0,0,0
701,ILL,1,1,0.961953,0,1.3643,0,1.177,0,0,0,0,0,0.761625,0,0.523777,0,0,1,0,1,0,0,0
785,,1,1,0.891359,0,0,0,1.05582,0,0,0,0,0.986688,0.824548,0.591471,0,0,0,0,0,0,0,0,0
790,,1,1,0.95145,0,0.508751,0,1.50636,0,0,0,0,0,0.794597,0,0.755478,0,0,1,0,1,0,0,0
872,MONTH,1,1,0.952561,0,1.01368,0,1.34348,0,0,0,0,0,0.826971,0,0.654016,0,0,1,0,1,0,0,0
985,HOSPITAL,1,1,0.942637,0,0.915842,0,1.03861,0,0,0,0,0,0.78576,0,0.544172,0,0,0,0,1,0,0,0
1069,,1,1,0.874837,0.90605,0.995643,0,0.53983,0,0,0,0,0.68554,1.00576,0,0,0,0,0,0,0,0,0,0
1080,BY,1,1,0.896672,0.542771,0.985555,0,0.956989,0,0,0,0,0.521783,0.755211,0,0,0,0,0,0,1,0,0,0
1083,BY,1,1,0.8971,0.877923,0.887699,0,0.728191,0,0,0,0.768111,0.519422,0.845314,0,0,0,0,0,0,1,0,0,0
1090,BY,1,1,0.823646,0,0,0.553869,0.789496,0,0,0,0,1.99928,0.530057,0.700074,0.771381,0,0,1,0,0,0,0,0
1100,BY,1,1,0.942444,0,0.776284,0,1.09097,0,0,0,0,0,0.647457,0,0,0,0,1,0,1,0,0,0
1253,FS:VACCINEVACCINN,1,1,0.894191,0,1.10072,0,1.15682,0,0,0,0,0.715331,1.03448,0.540298,0,0,0,0,0,0,0,0,0
1281,,1,1,0.945379,0,0.857665,0,1.09247,0,0,0,0,0.53202,0.767417,0,0.60288,0,0,0,0,1,0,0,0
2440,PARENTS,1,1,0.970434,0,1.79754,0,0,0,0,0.657677,0.772488,2.15654,0,0.598298,0.985373,0,0,0,0,1,0,0,0
2441,PARENTS,1,1,0.96883,0,1.65831,0,0.574287,0.568392,0,0.779392,0.712452,2.03973,0,0.831299,0.849,0.777247,0,0,0,1,1,0,0
2442,PARENTS,1,1,0.959115,0,1.13364,0,0,0.595201,0,0.674428,0.697852,2.299,0,0.760318,0.854807,1.05481,0,0,0,1,0,0,0
2443,PARENTS,1,1,0.957783,0,1.42477,0,0,0.628109,0,0.734625,0.693716,2.25062,0.50797,0.965703,1.01951,1.05583,0,0,0,1,0,0,0
2444,PARENTS,1,1,0.958802,0,1.2636,0,0,0.55352,0,0.532088,0.807091,2.4208,0,1.11993,1.40561,1.8707,0,0,0,1,1,0,0
2445,PARENTS,1,1,0.960456,0,1.55931,0,0,0.619692,0,0.646363,0.837514,2.52521,0,1.20266,1.30382,2.02063,0,0,0,1,1,0,0
2446,PARENTS,1,1,0.954055,0,1.69001,0,0,0.613456,0,0.567064,0.798094,2.39372,0,1.35067,1.38201,2.20369,0,0,0,0,1,0,0
