time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,G:ERM,1,1,0.967225,0,0.80011,0.524175,0.624454,1.29292,0,1.39118,1.79545,2.26076,0,0,1.85175,3.13156,0.519914,0,1,0,1,0,0
2,G:ERM,1,1,0.965051,0,1.05239,0.898454,0.51282,1.1822,0,1.16415,1.67467,2.01177,0,0,1.99523,3.44116,0.506836,0,1,0,1,0,0
3,G:ERM,1,1,0.965386,0,0.823812,0.997022,0.717019,1.05853,0,1.10853,1.46735,2.33493,0,0,2.2502,2.39242,0.528432,0,1,0,1,0,0
4,G:ERM,1,1,0.953519,0,0.873884,1.41505,1.1782,0.828318,0,0.782,1.24045,1.93468,0,0,2.16516,1.97644,0.576116,1,1,0,0,0,0
5,G:ERM,1,1,0.909967,0,1.17695,1.2726,0.886904,0.595941,0,0.816,0.916652,1.63204,0,0,2.34377,0.812196,0.55995,1,1,0,0,0,0
6,G:ERM,1,1,0.859876,0,0.681515,1.65765,1.17566,0,0,0.675948,0.837444,1.2224,0.656683,0,1.57224,0,0.59466,1,1,0,0,0,0
7,G:ERM,1,1,0.842566,0,0.809147,1.64111,0.938513,0,0,0.807235,0.720128,1.20724,0.61935,0,1.5566,0,0.544859,1,1,0,0,0,0
75,,1,1,0.976481,0,1.55638,1.4005,0.627842,0.93575,0,0.912663,1.0664,1.43171,0,0,1.64886,1.07292,0,1,1,0,0,0,1
76,,1,1,0.971131,0,1.99426,1.58585,0.846484,0.787361,1.51331,0.727956,0.833712,0,0,0,0.969505,1.22501,0.794635,1,1,0,1,0,1
77,,1,1,0.883886,0,2.08784,0.72541,0.542522,0,0,0,0,0,0,0,1.99342,1.74693,1.11213,1,0,0,1,0,1
78,,1,1,0.861203,0,1.46263,0,0,0.769277,0,0.593299,0.869815,1.28946,0,1.06447,1.4836,3.67645,0.77131,0,1,1,1,0,1
79,,1,1,0.891991,1.16776,2.85,0,0.514981,0.901736,0,0.714855,0.846345,1.39552,0,0.97282,1.40807,2.05532,0.690496,0,0,1,1,1,1
82,,1,1,0.881073,0,2.47263,0,0.629627,0,0,0,0,0.566562,1.82954,0.819756,0.920607,4.03504,0,1,0,0,0,1,0
83,,1,1,0.975366,0,1.16632,1.04044,0.738314,0.699452,1.24918,0.736888,0.976094,1.0621,1.4038,0,0,2.5371,0,1,1,0,1,0,1
84,,1,1,0.959673,0,1.09082,0.555211,0.991501,0.71689,0.759613,0.540125,0.929898,1.01359,1.12633,0,0,2.43444,0.64295,1,1,0,1,0,1
85,,1,1,0.959708,0,1.32426,0.676861,0.908281,0.746123,0,0.526067,1.06941,0.941397,1.07417,0,0,3.45006,0.830704,0,1,0,1,0,1
86,,1,1,0.959065,0,0.93728,1.14508,0.961363,0.780458,0.751582,0,1.23868,0.899382,1.22165,0,0.708417,3.36825,0.917152,0,1,0,1,0,1
87,,1,1,0.92428,0,0.963637,0.76522,0.585206,0.715207,0,0,1.05761,0.845463,1.40805,0,0.678934,3.30348,0.950146,0,1,0,1,0,1
88,,1,1,0.970608,0,0.69469,1.15054,0.752302,0.649813,0,0,1.29517,1.1003,1.54886,0,0.825003,2.50914,0.831216,0,1,0,1,0,1
89,,1,1,0.98105,0,0.765063,0.506598,0.579719,0.904262,0,0.902847,1.60873,1.56729,0.778926,0,0.633787,2.05495,0.885846,0,1,0,1,0,0
90,,1,1,0.98267,0,0,0.917058,0.775382,0.784555,0,0.746519,1.61775,1.58596,0.683928,0,0.748287,2.5871,0.78657,0,1,0,1,0,0
