time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,PT:PRO3SG,1,1,0.921793,0,0.785616,0,0,1.10313,1.325,1.70295,1.98308,1.25466,1.13545,0.660874,0,3.26978,0,0,1,0,1,0,0
116,NINE,1,1,0.903514,1.75827,1.54177,2.62831,0,0,0,0,0,0,0,0,0,1.81871,0,1,0,0,0,0,0
117,NINE,1,1,0.886791,1.59196,1.19279,1.9625,0,0,0,0,0,0.502585,0,0,0,0.581109,0,1,0,0,0,0,0
361,,1,1,0.840553,0,0,0,1.53105,0,0.735382,0.582002,0,0.996944,0,0.714007,1.11834,2.42818,0,1,0,0,0,0,0
362,,1,1,0.885793,0,0,0,0.866623,0,0.516547,0,0.52952,1.45588,0,0.760969,0.952361,3.40526,0,0,1,0,0,0,0
363,,1,1,0.902433,0,0,0,0.674788,0.503559,0.932039,0.835318,0.73612,1.2908,0,0.879425,0.837877,3.31566,0,0,1,0,0,0,0
364,,1,1,0.952308,0,0,0,1.04751,0,0.696662,0.868143,0.675177,1.64918,0,0.934256,1.01225,3.15646,0,0,1,0,0,0,0
365,,1,1,0.951654,0,0,0,0.658995,0,0,0.854629,0.602241,1.9274,0,0.802175,1.14137,2.71323,0,0,0,0,0,0,0
366,,1,1,0.939735,0,0,0,0,0.660136,0,0.933131,1.11404,2.70009,0,0.577289,0.898248,0,0,0,0,0,0,0,0
412,PT:PRO2SG,1,1,0.899607,0,0,0.521177,0.61023,0,1.34757,0.566098,0,0.925536,0,0.859833,1.00137,0,0,0,0,0,0,0,0
1245,,1,1,0.750879,1.48292,1.58661,2.78108,0,0,2.00022,0,0,0,0,0,0,1.20773,0,1,0,0,1,0,0
1921,,1,1,0.73106,0,0,0,0.687282,0,0,0.637857,0,0,0,1.02078,2.28971,1.01326,0,0,0,1,0,0,0
1922,,1,1,0.85403,0,0,0,0.587782,0,0,0.536655,0,0.64973,0,1.00346,2.98737,1.838,0,0,0,1,0,0,0
1923,,1,1,0.872625,0,0,0,0.975858,0,0,0.526687,0,0.941498,0,0.983959,3.43778,2.60117,0,0,0,1,0,0,0
1924,,1,1,0.927489,0,0,1.26628,0.949838,0,0.686609,0.659671,0.558538,1.46961,0,0.860459,2.76998,2.26914,0,0,0,1,0,0,0
1925,,1,1,0.950495,0,0,1.21976,0.766298,0,1.38061,0.915587,0.603846,1.80591,0,0.778089,2.8055,0.922496,0,0,0,1,0,0,0
2045,,1,1,0.762523,0.824965,0,0,1.04086,0,0,0,0,0,0,0,0.741634,1.33554,0,0,0,0,0,0,0
2046,,1,1,0.808077,0.593894,0.740684,0,0.648967,0,0,0,0,0,0,0,0.902523,0,0,0,0,0,0,0,0
2161,NEXT-TO,1,1,0.832513,1.19512,0,1.8754,0,0,0.615048,0,0.590819,0.889209,0,0.645758,1.11921,0.898205,0,1,1,0,0,0,0
2162,NEXT-TO,1,1,0.90216,1.12558,0,1.91993,0,0,1.33032,0,0,0.846804,0,0,0.892236,0,0,0,1,0,0,0,0
2667,G:WELL,1,1,0.751624,1.90146,1.34543,3.68459,0,0,0,0,0,0,0,0,0,1.41754,0,1,0,1,0,0,0
2668,G:WELL,1,1,0.742728,1.7021,1.50147,3.519,0,0,0,0,0,0,0,0,0.706038,1.08688,0,1,0,1,1,0,0
2669,G:WELL,1,1,0.740844,1.76917,1.5038,3.46704,0.616997,0,0,0,0,0,0.540737,0,0.782426,1.13612,0,1,0,1,1,0,0
2670,G:WELL,1,1,0.752226,1.74394,1.37138,3.37854,0,0,0,0,0,0,0,0,0.70528,0,0,1,0,1,1,0,0
2671,G:WELL,1,1,0.763304,1.70487,0.931823,3.20586,0,0,0,0,0,0.576734,0.513905,0,0.775477,0.618821,0,1,0,1,1,0,0
3241,PT:,1,1,0.886461,1.63671,1.33369,1.66963,0,0,0,0,0,0,0.569923,0,0,0.681002,0,1,0,0,1,0,0
3242,PT:,1,1,0.885253,1.72469,1.18998,1.84396,0,0,0.68378,0,0,0,0.627919,0,0.801899,0,0,0,0,0,0,0,0
3343,PT:PRO3SG,1,1,0.808322,0,0,0.781176,1.08522,0.582167,0,0.855835,1.30224,0.924613,0,0,0.709679,1.80636,0,0,1,0,0,0,0
3344,PT:PRO3SG,1,1,0.816406,0,0,0.718872,1.09687,0.527748,0,0.778371,1.34414,0.917537,0,0,0.645368,2.10271,0,0,1,0,0,0,0
3345,PT:PRO3SG,1,1,0.831942,0,0,0.802614,1.08682,0,0,0.638654,1.22449,0.736574,0,0,0.724725,2.98344,0,0,1,0,0,0,0
3346,PT:PRO3SG,1,1,0.814126,0,0,0.804315,1.1294,0,0,0.645088,1.28647,0.992818,0,0,0.894865,3.75961,0,0,1,0,0,0,0
3347,PT:PRO3SG,1,1,0.806687,0,0,0.725851,1.12306,0,0,0,1.18558,0.866137,0,0,0.551534,3.58018,0,0,1,0,0,0,0
3348,PT:PRO3SG,1,1,0.81378,0,0,0.834204,0.993936,0,0,0,1.106,0.894747,0,0,0,3.56988,0,0,1,0,0,0,1
3349,PT:PRO3SG,1,1,0.82784,0,0,1.10104,0.799391,0,0,0,1.05959,0.702184,0,0,0,3.63643,0,0,1,0,0,0,1
3350,PT:PRO3SG,1,1,0.844604,0.602438,0,1.39016,0.89302,0,0,0,0.921466,0.797797,0.797402,0,0.50183,3.63842,0,0,1,1,0,0,0
3351,PT:PRO3SG,1,1,0.860355,0.604546,0,1.31837,1.0006,0,0,0,0.892099,0.65476,0.730425,0,0.762412,2.90951,0,0,1,1,0,0,0
3352,PT:PRO3SG,1,1,0.85398,0.637279,0,1.81381,0.9584,0,0,0,0.890505,0.61238,0.667538,0,0.643598,2.98387,0,1,1,1,0,0,0
3353,PT:PRO3SG,1,1,0.86066,0.582699,0,1.74747,1.41789,0,0,0,0.841287,0.611546,1.18253,0,0.846852,2.61743,0,0,1,1,0,0,0
3354,PT:PRO3SG,1,1,0.840729,1.02533,0,1.80666,1.10754,0,0,0,0.839906,0.564183,1.27649,0,0.654763,2.50188,0,0,1,1,0,0,0
3355,PT:PRO3SG,1,1,0.890702,1.08225,0.695711,1.87154,1.06677,0,0,0,0.627331,0,1.60534,0.506936,0.629056,1.07077,0,0,0,1,0,0,0
3356,PT:PRO3SG,1,1,0.89138,1.0254,0.728819,1.63952,0.800103,0,0,0,0,0,1.47856,0,0.831085,0,0,0,0,1,0,0,0
3472,G:WELL,1,1,0.763507,2.10472,0.586834,2.8676,0,0,0,0,0,0,0.897085,0,0,2.01712,0,1,0,1,0,0,0
3729,WHAT,1,1,0.851203,0,0,1.18949,0,0,0,0,0.947064,0,0,0,0,4.61083,0,0,1,0,1,0,0
3730,WHAT,1,1,0.775255,0,0,2.09902,0,0,0,0,0.643388,0,0,0,0.673933,3.99074,0.558455,0,0,0,0,0,0
3851,PT:PRO3SG,1,1,0.846324,0.629455,0,0.868111,0,0,2.20584,0,0,0,0,0,0.983938,3.19633,0,0,0,0,0,0,0
3852,PT:PRO3SG,1,1,0.835967,0,0,0.559699,0,0,2.43463,0,0,0,0,0,1.12884,2.67017,0,0,0,0,0,0,0
3853,PT:PRO3SG,1,1,0.817527,0,0,0,0,0,2.00946,0,0,0,0,0,1.27988,3.57876,0,0,1,0,0,0,0
3854,PT:PRO3SG,1,1,0.811479,0,0,0.576979,0,0,1.91283,0,0,0,0,0,0.826887,2.56613,0,0,0,0,0,0,0
3855,PT:PRO3SG,1,1,0.788511,0.724522,0.713353,0.736482,0,0,1.36972,0,0,0,0,0,0.606813,3.15416,0,0,0,0,0,0,0
3856,PT:PRO3SG,1,1,0.766176,0.892895,0.604262,0.500929,0,0,1.45431,0,0,0,0,0,0,2.28681,0,0,0,0,0,0,0
3857,PT:PRO3SG,1,1,0.76816,1.32471,1.12397,0,0,0,1.15642,0,0,0,0,0,0,1.95111,0,0,0,0,0,0,0
3859,PT:PRO3SG,1,1,0.776048,1.31552,1.37843,1.00812,0,0,0.969302,0,0,0,0.518982,0,1.15568,0,0,0,0,0,0,0,0
3994,,1,1,0.841739,1.06473,0,1.89788,0,0,0,0,0.734958,1.02095,0,0,0.534586,0,0,1,0,0,0,0,1
3995,,1,1,0.774954,0.829745,0.658696,1.94606,0,0,0,0.657776,0.775186,0.9351,0,0.541726,0,0,0,1,0,0,0,0,1
3996,,1,1,0.794086,0.66732,0.600515,1.78716,0,0,0,0.6157,0.804075,0.690351,0.535486,0.55411,0,0,0,1,0,1,0,0,1
3997,,1,1,0.85417,0.951572,0.562476,1.74032,0,0,0,0.655348,0.805893,0.803677,0.624976,0,0,0,0,1,0,1,0,0,1
3998,,1,1,0.832751,0.858229,0.862117,1.82269,0,0,0,0.678392,0.937942,1.05702,0,0,0,0,0,1,0,1,0,0,1
3999,,1,1,0.769945,0.765217,0.887809,1.88552,0,0,0,0.731482,0.733443,0.840317,0.521005,0.707525,0,0,0,1,0,1,0,0,1
4000,,1,1,0.754497,0.585181,1.18262,1.71175,0,0,0,0.688035,0.881126,0,0,0,0,0,0,0,0,1,0,0,1
4001,,1,1,0.824038,0,0.989318,1.27005,0,0,0,0.718148,0.758499,0,0,0.516654,0,0,0,0,0,1,0,0,0
4002,,1,1,0.811618,0,0.864939,0.882556,0,0,0,0.761712,0.954234,0.52066,0.572649,0,0,0,0,0,0,1,0,0,0
4003,,1,1,0.843722,0.680635,0.795826,1.09073,0,0,0,0.664177,0.861996,0.812454,0.69792,0,0,0,0,1,0,1,0,0,0
4004,,1,1,0.809058,0,0.611188,1.10324,0,0,0,0.623095,0.933691,0.603719,0.725925,0,0,0,0,0,0,1,0,0,0
4005,,1,1,0.795401,0.657016,1.27498,1.52952,0,0,0,0.75098,0.826011,0,0.563711,0.540572,0,0,0,0,0,1,0,0,0
4006,,1,1,0.793371,0.650339,1.67992,1.38002,0.664331,0,0,0.571735,0.6758,0,0.528538,0,0,0,0,0,0,0,0,0,0
4007,,1,1,0.854297,0.830926,1.53922,0.984959,0.67457,0,0,0.669008,0.753425,0,0.677963,0,0,0,0,0,0,0,0,0,0
4008,,1,1,0.843806,0.563839,1.1491,0.781045,0,0,0,0.573773,0.810682,0,0.845093,0,0,0,0,0,0,1,0,0,0
4009,,1,1,0.828463,0.792443,1.12242,0.994255,0,0,0.556641,0.674719,0.908688,0,0.827254,0,0,0,0,0,0,1,0,0,0
4010,,1,1,0.840622,0.543952,1.15861,1.27727,0,0,0,0.667683,0.917955,0,0.614099,0,0,0,0,0,0,1,0,0,0
4011,,1,1,0.772418,0.889496,1.63574,1.17456,1.11122,0,0,0.610249,0.766532,0,0.577721,0,0,0,0,0,0,0,0,0,0
4012,,1,1,0.793687,1.34099,2.09904,0.881611,0.734071,0,0,0.515803,0.602232,0,0,0,0,0,0,0,0,1,1,0,0
