time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,GOOD,1,1,0.96292,0,0.584037,0,0,0,0,0,0,0,0,0,1.59772,0,0,0,0,0,1,0,0
2,GOOD,1,1,0.76526,0,0.511466,0,0.588915,0,0,0,0,0,0,0,1.84929,0,0,0,0,0,0,0,0
3,GOOD,1,1,0.873342,0,0,0,0.576649,0,0,0,0,0,0,0,1.74575,0,0.632471,0,0,0,1,0,0
4,GOOD,1,1,0.798427,0,0,0,0.629685,0,0,0,0,0,0,0,1.63757,0,0.757568,1,0,0,0,0,0
5,GOOD,1,1,0.732903,0.617727,0.561828,0,0.971595,0,0,0,0,0,0,0,1.63832,0,0.688408,0,0,0,0,0,0
6,GOOD,1,1,0.768405,0,0.746085,0.658771,0.767901,0,0,0,0,0,0,0.599329,1.93539,0.777969,0.739743,0,0,0,0,0,0
1962,,1,1,0.8997,0,0,0,0,0.577556,0,0.861713,1.30066,1.2988,0,0,0.96228,2.25621,0,0,1,1,0,0,1
1963,,1,1,0.89694,0,0,0,0,0.671761,0.586147,0.92249,1.40685,1.17809,0,0,0.911456,2.47306,0,0,1,1,0,0,1
1964,,1,1,0.901177,0,0,0,0,0.614179,0,0.889937,1.23759,1.36889,0,0,0.680393,2.19788,0,0,1,1,0,0,1
2077,FS:B,1,1,0.926172,0,0,0.764213,0,0,0,0.629015,1.06615,1.00864,0,0,0.992525,2.25736,0,0,1,1,0,0,1
2090,FS:B,1,1,0.896864,0,0,0.841925,0,0,0,0.639192,1.0387,0.760416,0,0,1.2422,0.775327,0,0,1,1,0,0,1
2091,FS:B,1,1,0.825281,0,0,0,0,0.564843,0,0.555159,1.07011,0,0,0,0.867517,0,0,0,1,1,0,0,1
2092,FS:B,1,1,0.756419,0,0,0,0.898927,0,0.721536,0,1.03316,0,0.573766,0,0,0,0,0,1,1,0,0,1
2093,FS:B,1,1,0.78969,0,0,0,0,0.695998,0.754429,0.683134,1.06759,0,0.580921,0,0,0,0,0,1,1,0,0,1
2094,FS:B,1,1,0.897038,0,0,0,0,0.795967,0.922216,0.94984,1.18698,0.600132,0.677615,0,0.701916,0.660055,0,0,1,1,1,0,1
2095,FS:B,1,1,0.941357,0,0,0,0,0.730728,0.506495,0.909059,1.23044,0.637982,0.531463,0,0.780142,0.505897,0,0,1,1,0,0,1
2096,FS:B,1,1,0.95196,0,0,0.575254,0,0,0,0.688172,1.24142,0.627184,0.501723,0,1.01022,0.537855,0,0,1,1,0,0,1
2097,FS:B,1,1,0.942644,0,0,0,0,0,0,0.575004,0.968763,0,0,0,0.804565,1.09581,0,0,1,1,0,0,1
2107,,1,1,0.866528,0,0,0,0,0.536334,0,0.682507,1.1027,0.845947,0.50595,0,1.05278,2.1785,0,0,1,1,0,0,1
2108,,1,1,0.844176,0,0,0,0,0.671259,0,0.676207,1.31188,0,0,0,0.562126,2.01686,0,0,1,1,0,0,1
2109,,1,1,0.829421,0,0,0,0,0.929609,0.581247,0.968092,1.61385,0,0.58638,0,0,1.67524,0,0,1,1,0,0,1
2110,,1,1,0.837045,0.557419,0,0,0,0.862834,0,0.855564,1.4783,0.623077,0.825821,0,0.646772,1.59129,0,0,1,1,0,0,1
2111,,1,1,0.84672,0.903798,0,0,0,0.756164,0,0.803677,1.66059,0.827616,0,0,0.830464,1.36913,0,0,1,1,0,0,1
3284,WORK,1,1,0.930119,0,0,0,0,0,0,0,1.2014,0.70586,0,0,0,0,0,0,1,1,0,0,1
3285,WORK,1,1,0.927625,0,0,0,0,0,0,0,1.06876,0,0,0,0,0,0,0,1,1,0,0,1
3286,WORK,1,1,0.930666,0,0,0,0,0,0,0,0.996706,0.525727,0,0,0,0,0,0,1,1,0,0,1
3287,WORK,1,1,0.925114,0,0,0,0,0.576444,0,0.568645,0.845771,0.619773,0.655274,0,0,0,0,0,1,1,1,0,1
3288,WORK,1,1,0.930853,0,0,0.543286,0,0.563216,0,0.502963,0.748112,0.531697,0.587206,0,0,0,0,0,1,1,1,0,1
3289,WORK,1,1,0.923517,0,0,0.537261,0,0.644513,0.593959,0.620395,0.738379,0.531154,0.607579,0,0,0,0,0,1,1,1,0,1
3290,WORK,1,1,0.912752,0.520895,0,0,0,0.642541,0.852414,0.639572,0.680574,0.706811,0.980331,0,0,0,0,0,1,1,1,0,1
3291,WORK,1,1,0.837913,0.610016,0,0,0,0.635571,1.2931,0.676172,0.642452,0,0.504232,0,0,0,0,1,1,1,1,0,1
3292,WORK,1,1,0.822877,0.650971,0,0.72968,0,0.620534,1.62145,0.712591,0,0.642369,0.89739,0,0,0,0,1,1,1,1,0,1
3293,WORK,1,1,0.813549,0.875159,0.714318,0.831439,0,0.543924,1.35741,0.593377,0,0.552107,0.875055,0,0,0,0,1,1,1,0,0,1
3294,WORK,1,1,0.802941,0.600585,0.734709,0.757416,0,0.505464,0.985651,0.644942,0,0,1.06313,0,0,0,0,1,1,1,0,0,1
3295,WORK,1,1,0.770809,0,0.894177,0.640699,0,0.532513,0.844899,0.772498,0,0,0.689009,0,0,0,0,1,1,1,1,0,1
3296,WORK,1,1,0.771367,0,1.05228,0,0,0.533956,0.639454,0.758593,0,0,0.514685,0,0,0,0,0,1,1,1,0,1
3297,WORK,1,1,0.774976,0,1.10029,0,0,0.556734,0,1.02404,0,0,0.548406,0,0.699253,0,0,0,1,1,1,0,1
3298,WORK,1,1,0.790757,0,0.699753,0,0,0.580078,0,1.07575,0,0.854316,0.523141,0,0.802307,0,0,0,1,1,1,0,1
3299,WORK,1,1,0.809841,0,0.648048,0,0,0.651946,0,1.20832,0.618995,0.794918,0,0,0.560643,0.663609,0,0,1,1,1,0,1
3300,WORK,1,1,0.817525,0,0,0,0,0.648481,0,1.13093,0.843214,0.826095,0,0,0,0,0,0,1,1,1,0,1
3301,WORK,1,1,0.837476,0,0,0,0,0.632105,0,1.1906,0.797135,1.07378,0.570548,0,0.580222,0,0,0,1,1,1,0,1
3302,WORK,1,1,0.842064,0,0.69962,0,0,0.605967,0,1.19095,0.84338,1.09899,0,0,0.521134,0.70918,0,0,1,1,1,0,1
3303,WORK,1,1,0.827036,0,0.568102,0,0,0.614895,0,1.21064,0.711672,0.992352,0,0,0,0.900197,0,0,1,1,1,0,1
3304,WORK,1,1,0.824849,0,0.751291,0,0,0.54903,0,1.03614,0.517331,0.803552,0,0,0,1.13324,0,0,1,1,1,0,1
3305,WORK,1,1,0.817666,0,0.813364,0,0.539272,0.548244,0,1.05656,0,1.08955,0,0,0,0,0,0,1,1,1,0,1
3306,WORK,1,1,0.815107,0,1.16567,0,0,0,0,0.95966,0,0.730982,0,0,0,0,0,0,1,1,1,0,1
3307,WORK,1,1,0.820906,0,1.03143,0,0,0,0,0.808358,0,0.795848,0,0,0,0,0,0,1,1,1,0,1
3308,WORK,1,1,0.803709,0,0.757072,0,0,0,0.540634,0.607634,0,0,0,0,0,0,0,0,1,1,0,0,1
3309,WORK,1,1,0.877355,0,0.539232,0.62968,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
3310,WORK,1,1,0.861604,0,0.580765,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
3311,WORK,1,1,0.883867,0,0,0.514348,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
3331,,1,1,0.923597,0,0.577335,0,0,0,0,0.720228,1.24696,1.60215,0,0,0.802067,1.44171,0,0,1,1,0,0,0
3332,,1,1,0.92765,0,0.703999,0,0,0,0,0.749085,1.2016,1.69432,0,0,0,1.69286,0,0,1,1,0,0,0
3333,,1,1,0.923781,0.514835,0.84135,0,0,0,0,0.759191,1.14733,1.57488,0,0,0.516078,1.38314,0,0,1,1,0,0,0
3334,,1,1,0.923899,0,0.532994,0,0,0.507391,0,0.783929,1.21443,1.70115,0,0,0,1.54447,0,0,1,1,0,0,0
3335,,1,1,0.924686,0,0.554842,0,0,0,0,0.73076,1.17671,1.55528,0,0,0,1.18962,0,0,1,1,0,0,0
3336,,1,1,0.928469,0,0,0,0,0,0,0.721518,1.27911,1.58589,0,0,0,1.49034,0,0,1,1,0,0,0
