time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,G:WELL,1,1,0.942117,1.29827,0,2.54685,0,0,0.969271,0,0,0,0.524841,0,0,2.23444,0,0,0,0,0,0,0
2,G:WELL,1,1,0.950479,1.17061,0,2.44205,0,0,1.5922,0,0,0,0,0,0,2.05706,0,0,0,0,0,0,0
3,G:WELL,1,1,0.952878,0.967202,0,2.26097,0,0,1.30303,0,0,0,0.629252,0,0,1.94939,0,0,0,0,0,0,0
4,G:WELL,1,1,0.954333,1.16626,0,2.40176,0,0,1.1008,0,0,0,0,0,0,2.20345,0,0,0,0,0,0,0
5,G:WELL,1,1,0.955172,1.20191,0,2.45923,0,0,1.00374,0,0,0,0.534989,0,0,2.50112,0,0,0,0,0,0,0
6,G:WELL,1,1,0.955904,1.16556,0,2.48961,0,0,1.35338,0,0,0,0.742603,0,0,2.41801,0,0,0,0,0,0,0
7,G:WELL,1,1,0.955717,1.24139,0,2.47343,0,0,1.0368,0,0,0,0.592796,0,0,2.11615,0,0,0,0,0,0,0
8,G:WELL,1,1,0.954895,1.19156,0,2.586,0,0,0.581854,0,0,0,0.82642,0,0.634198,1.95094,0,0,0,0,0,0,0
9,G:WELL,1,1,0.953536,1.3656,0,2.59228,0,0,0.547853,0,0,0,0.578034,0,0.683227,1.99253,0,0,0,0,0,0,0
10,G:WELL,1,1,0.953546,1.2291,0,2.54223,0,0,1.11323,0,0,0,0.732935,0,0.532463,1.42535,0,0,0,0,0,0,0
11,G:WELL,1,1,0.955641,1.34147,0,2.70103,0,0,1.39284,0,0,0,0.597648,0,0,2.07711,0,0,0,0,0,0,0
12,G:WELL,1,1,0.953961,1.3101,0,2.79981,0,0,1.27732,0,0,0,0,0,0.68544,2.02503,0,0,0,0,0,0,0
13,G:WELL,1,1,0.953228,1.10785,0,2.51671,0,0,1.3618,0,0,0,0.658491,0,0,1.96206,0,0,0,0,0,0,0
14,G:WELL,1,1,0.951148,0.900776,0,2.85397,0,0,1.89292,0,0,0,0.767694,0,0,1.66406,0,0,0,0,0,0,0
15,G:WELL,1,1,0.95251,1.05316,0,2.71351,0,0,0.862407,0,0,0,0.714154,0,0.505645,1.9941,0,0,0,0,0,0,0
16,G:WELL,1,1,0.95119,0.941299,0,2.4863,0,0,0.798327,0,0,0,0.626162,0,0,1.89189,0,0,0,0,0,0,0
17,G:WELL,1,1,0.950603,1.15167,0,2.72206,0,0,0.852506,0,0,0,0.60991,0,0,2.03442,0,0,0,0,0,0,0
18,G:WELL,1,1,0.952455,1.10041,0,2.67074,0,0,0.919284,0,0,0,0.765473,0,0,1.73878,0,1,0,0,0,0,0
19,G:WELL,1,1,0.952714,1.06616,0,2.81277,0,0,1.10791,0,0,0,0.831337,0,0,1.59257,0,0,0,0,0,0,0
20,G:WELL,1,1,0.954241,1.237,0,2.71926,0,0,0.964424,0,0,0,0.826438,0,0,1.53493,0,0,0,0,0,0,0
21,G:WELL,1,1,0.954216,1.1519,0,2.76822,0,0,1.17039,0,0,0,0.870654,0,0,1.73326,0,0,0,0,0,0,0
22,G:WELL,1,1,0.954717,1.16601,0,2.7062,0,0,1.30173,0,0,0,0.72424,0,0,1.47744,0,1,0,0,0,0,0
23,G:WELL,1,1,0.944851,1.3494,0,3.12771,0,0,1.15095,0,0,0,0.897346,0,0.678954,1.74042,0,1,0,0,0,0,0
24,G:WELL,1,1,0.949919,1.45997,0,2.74884,0,0,1.60712,0,0,0,0.757822,0,0,1.68588,0,0,0,0,0,0,0
25,G:WELL,1,1,0.951809,1.33956,0,2.5008,0,0,1.41437,0,0,0,0.718577,0,0,1.45267,0,0,0,0,0,0,0
26,G:WELL,1,1,0.951473,1.52726,0,2.60878,0,0,1.54239,0,0,0,0.764638,0,0,1.32914,0,1,0,0,0,0,0
27,G:WELL,1,1,0.949665,1.67832,0,2.79624,0,0,1.23219,0,0,0,0.740103,0,0,1.71172,0,0,0,0,0,0,0
28,G:WELL,1,1,0.948902,1.61965,0,2.88478,0,0,1.53482,0,0,0,0.959299,0,0,1.58977,0,0,0,0,0,0,0
29,G:WELL,1,1,0.947877,1.51059,0,2.71232,0,0,1.63029,0,0,0,0.98357,0,0,1.55713,0,0,0,0,0,0,0
30,G:WELL,1,1,0.94902,1.46463,0,2.74943,0,0,1.64109,0,0,0,1.01661,0,0,1.38284,0,1,0,0,0,0,0
31,G:WELL,1,1,0.948029,1.31721,0,2.73528,0,0,1.61721,0,0,0,0.916611,0,0,1.51611,0,1,0,0,0,0,0
32,G:WELL,1,1,0.953328,1.35253,0,2.52523,0,0,1.59553,0,0,0,0.967147,0,0,1.7164,0,0,0,0,0,0,0
33,G:WELL,1,1,0.953885,1.4827,0,2.27162,0,0,0.936212,0,0,0,0.986277,0,0,2.03374,0,0,0,0,0,0,0
34,G:WELL,1,1,0.953207,1.52225,0,2.10005,0,0,1.09995,0,0,0,0.860843,0,0,1.59189,0,0,0,0,0,0,0
35,G:WELL,1,1,0.952941,1.79131,0,2.53264,0,0,1.2307,0,0,0,0.743156,0,0,2.001,0,0,0,0,0,0,0
36,G:WELL,1,1,0.962051,1.49029,0,2.68652,0,0,2.04372,0,0,0,0.852662,0,0,2.25825,0,1,0,0,0,0,1
37,G:WELL,1,1,0.958311,1.75887,0,2.621,0,0,2.04138,0,0,0,0.511132,0,0.608931,2.19057,0,1,0,0,0,0,1
38,G:WELL,1,1,0.955053,1.80349,0,2.43056,0,0,1.92658,0,0,0,0,0,0,2.45988,0,1,0,0,0,0,1
39,G:WELL,1,1,0.959378,1.59921,0,2.44265,0,0,2.40899,0,0,0,0.563617,0,0.520139,2.29244,0,0,0,0,0,0,1
40,G:WELL,1,1,0.962263,1.50605,0,2.78635,0,0,2.00991,0,0,0,0.641124,0,0,2.05888,0,1,0,0,0,0,1
41,G:WELL,1,1,0.96027,1.67963,0,2.71947,0,0,2.0602,0,0,0,0.624878,0,0,2.35738,0,0,0,0,0,0,1
42,G:WELL,1,1,0.964238,1.68278,0,2.70965,0,0,2.24093,0,0,0,0.544305,0,0.551329,2.35286,0,0,0,0,0,0,1
43,G:WELL,1,1,0.968737,1.66936,0,2.48625,0,0,1.93586,0,0,0,0.765387,0,0,1.93476,0,0,0,1,0,0,1
44,G:WELL,1,1,0.961209,1.61457,0.668335,2.77704,0,0,1.48704,0,0,0,1.38989,0,0,2.01787,0,0,0,1,0,0,1
45,G:WELL,1,1,0.965407,1.6968,0,2.65309,0,0,1.65318,0,0,0,1.31773,0,0.544514,1.93408,0,0,0,1,0,0,1
46,G:WELL,1,1,0.970603,1.79927,0,3.02418,0,0,1.6435,0,0,0,1.28047,0,0,2.17636,0,1,0,1,0,0,1
47,G:WELL,1,1,0.97069,1.74992,0,2.78707,0,0,1.44833,0,0,0,1.0382,0,0,2.4726,0,0,0,1,0,0,1
48,G:WELL,1,1,0.97121,1.41725,0,2.61875,0,0,1.60939,0,0,0,1.12493,0,0,2.61486,0,0,0,0,0,0,1
49,G:WELL,1,1,0.957406,1.56921,0.568292,2.93572,0,0,1.82363,0,0,0,1.00701,0,0.555098,2.71147,0,0,0,0,0,0,1
50,G:WELL,1,1,0.955161,1.89656,0.514234,2.82856,0,0,2.04251,0,0,0,0.888051,0,0,2.68812,0,1,0,0,0,0,1
51,G:WELL,1,1,0.947379,2.00131,0,2.84178,0,0,1.86264,0,0,0,0.994639,0,0,3.09883,0,1,0,0,0,0,1
52,G:WELL,1,1,0.952822,1.80026,0,2.51939,0,0,1.42722,0,0,0,0.967328,0,0,4.03636,0,1,0,0,0,0,0
53,G:WELL,1,1,0.951895,1.6537,0,2.56586,0,0,1.49886,0,0,0,0.884602,0,0,4.19194,0,0,0,0,0,0,0
54,G:WELL,1,1,0.955694,1.58492,0,2.61823,0,0,1.92502,0,0,0,0.759138,0,0,3.71785,0,1,0,0,0,0,0
55,G:WELL,1,1,0.952338,1.54013,0,2.81564,0,0,1.65004,0,0,0,0.859208,0,0,3.47478,0,1,0,0,0,0,0
