time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,G:WELL,1,0.985276,1,-165.537,-228.153,1441.16,0.152425,0.0537381,-0.0583845
2,G:WELL,2,0.983666,1,-165.312,-231.279,1446.69,0.125392,0.0489007,-0.0605677
3,G:WELL,3,0.980303,1,-163.588,-232.634,1445.78,0.101097,0.0350998,-0.0623096
4,G:WELL,4,0.978457,1,-161.237,-232.518,1444.12,0.100167,0.0149591,-0.0649646
5,G:WELL,5,0.97621,1,-158.908,-231.578,1445.96,0.116493,-0.00888135,-0.0700477
6,G:WELL,6,0.96566,1,-158.313,-232.913,1466.99,0.131798,-0.0426842,-0.0691108
7,G:WELL,7,0.953273,1,-156.921,-233.801,1479.94,0.129927,-0.0705989,-0.0728922
8,G:WELL,8,0.958644,1,-153.409,-233.868,1472.95,0.102127,-0.108382,-0.0720551
9,G:WELL,9,0.958249,1,-149.942,-235.713,1465.42,0.0519179,-0.141663,-0.0733795
10,G:WELL,10,0.957084,1,-147.662,-238.341,1460.34,0.00382624,-0.165576,-0.0772582
11,G:WELL,11,0.963451,1,-146.809,-243.324,1471.64,-0.0212295,-0.188161,-0.0993909
12,G:WELL,12,0.963831,1,-147.371,-246.899,1479.06,-0.0387386,-0.200401,-0.114199
13,G:WELL,13,0.96607,1,-147.731,-247.632,1477.42,-0.0326895,-0.207414,-0.122437
14,G:WELL,14,0.966313,1,-148.982,-248.824,1481.78,-0.0129448,-0.210549,-0.123262
15,G:WELL,15,0.965685,1,-149.876,-248.75,1479.91,-0.0022466,-0.214363,-0.120024
16,G:WELL,16,0.965287,1,-151.539,-249.779,1481.37,-0.0102396,-0.217325,-0.10983
17,G:WELL,17,0.959932,1,-153.472,-250.243,1481.31,-0.0331257,-0.215965,-0.0975676
18,G:WELL,18,0.963201,1,-157.442,-251.999,1492.91,-0.048984,-0.211776,-0.0784219
19,G:WELL,19,0.963073,1,-161.915,-252.493,1508.02,-0.0213532,-0.218261,-0.067123
20,G:WELL,20,0.961958,1,-166.639,-250.095,1512.42,0.0304436,-0.211514,-0.0584424
21,G:WELL,21,0.957239,1,-172.728,-251.612,1530.34,0.0289067,-0.202091,-0.0514798
22,G:WELL,22,0.967302,1,-177.67,-256.42,1541.94,-0.0461721,-0.192365,-0.0477146
23,G:WELL,23,0.961467,1,-179.731,-259.369,1536.59,-0.128322,-0.184001,-0.0566632
24,G:WELL,24,0.959106,1,-179.015,-258.974,1517.5,-0.157541,-0.180582,-0.0655781
25,G:WELL,25,0.951002,1,-177.786,-256.841,1499.45,-0.145762,-0.188236,-0.0746706
26,G:WELL,26,0.95157,1,-176.688,-255.627,1490.11,-0.121455,-0.206482,-0.0831055
27,G:WELL,27,0.952836,1,-176.845,-255.981,1491.65,-0.106433,-0.211191,-0.0918041
28,G:WELL,28,0.947985,1,-177.158,-256.178,1496.15,-0.0850402,-0.203402,-0.0964526
29,G:WELL,29,0.929552,1,-175.567,-253.761,1485.99,-0.0850653,-0.181982,-0.0965988
30,G:WELL,30,0.949964,1,-175.861,-254.672,1490.33,-0.0701774,-0.183665,-0.087426
31,G:WELL,31,0.938684,1,-175.098,-255.51,1494.13,-0.0713795,-0.211125,-0.0836256
32,G:WELL,32,0.945301,1,-173.589,-254.401,1489.19,-0.0586312,-0.232903,-0.0867447
33,G:WELL,33,0.943691,1,-173.465,-256.744,1497.3,-0.0842978,-0.235396,-0.0934853
