time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,BAD,1,0.890658,1,27.4478,-130.26,875.768,0.00819473,-0.151219,-0.00200302
2,BAD,2,0.932625,1,27.6185,-133.931,898.831,-0.00049994,-0.225974,-0.00322557
3,BAD,3,0.951149,1,26.9954,-137.511,919.341,-0.000836222,-0.361047,-0.0218995
4,BAD,4,0.94695,1,27.1114,-138.68,924.477,0.0198248,-0.436053,-0.0280028
5,BAD,5,0.942425,1,27.2523,-138.913,925.215,0.0285575,-0.439432,-0.0285066
6,BAD,6,0.948513,1,27.1416,-139.103,925.322,0.0287028,-0.441976,-0.0289935
7,BAD,7,0.951283,1,27.7253,-139.194,926.096,0.0340237,-0.448253,-0.0291405
8,BAD,8,0.955211,1,28.3316,-139.43,933.619,0.0209253,-0.448801,-0.0360997
9,BAD,9,0.957472,1,28.4112,-139.651,933.107,0.0251003,-0.457017,-0.0389473
10,BAD,10,0.960579,1,28.83,-139.549,930.766,0.0350133,-0.464606,-0.0348254
11,BAD,11,0.958725,1,29.569,-138.851,927.21,0.0527255,-0.479231,-0.0340015
12,BAD,12,0.952143,1,29.2842,-138.93,927.071,0.0549938,-0.484751,-0.036007
13,BAD,13,0.947863,1,28.449,-139.132,928.351,0.0536656,-0.486955,-0.0353352
14,BAD,14,0.95197,1,28.9164,-138.793,930.154,0.0572139,-0.492251,-0.0375578
15,BAD,15,0.949972,1,28.9738,-138.444,928.866,0.0539557,-0.499362,-0.0392
16,BAD,16,0.952729,1,28.0297,-138.6,928.843,0.0536596,-0.496396,-0.0447783
17,BAD,17,0.951119,1,27.7441,-138.317,928.004,0.0529597,-0.495187,-0.0460189
18,BAD,18,0.955983,1,28.0867,-137.958,928.177,0.0580084,-0.497486,-0.0459198
19,BAD,19,0.950498,1,27.7183,-137.919,927.434,0.0535956,-0.501309,-0.0504985
20,BAD,20,0.954436,1,27.5386,-138.165,929.269,0.0529585,-0.503277,-0.0509463
21,BAD,21,0.949231,1,28.2795,-137.253,929.612,0.0625881,-0.504524,-0.047226
22,BAD,22,0.946561,1,28.6952,-137.2,929.741,0.0690712,-0.507141,-0.0446484
23,BAD,23,0.947455,1,28.4993,-137.109,929.113,0.0679375,-0.508475,-0.0430671
24,BAD,24,0.946987,1,29.0036,-136.24,928.362,0.0742458,-0.515629,-0.0408913
25,BAD,25,0.94789,1,29.5134,-136.455,929.512,0.0715685,-0.513468,-0.0410823
26,BAD,26,0.944041,1,29.1859,-136.805,927.691,0.0636546,-0.514497,-0.042114
27,BAD,27,0.946028,1,28.9323,-136.654,928.144,0.067864,-0.515944,-0.0414165
28,BAD,28,0.945763,1,29.3662,-136.54,928.854,0.0665351,-0.515037,-0.0411964
29,BAD,29,0.942786,1,29.1245,-136.762,928.483,0.0630312,-0.516676,-0.0431946
30,BAD,30,0.94797,1,28.5608,-136.739,928.393,0.0648577,-0.515183,-0.0437457
31,BAD,31,0.949009,1,28.516,-136.262,928.118,0.067375,-0.518974,-0.0417276
32,BAD,32,0.944684,1,28.5051,-136.486,927.928,0.0641217,-0.517273,-0.0427457
33,BAD,33,0.950005,1,28.0081,-136.801,928.09,0.06445,-0.517356,-0.0438397
34,BAD,34,0.946666,1,27.7153,-136.345,928.326,0.0676501,-0.518336,-0.0440021
35,BAD,35,0.944819,1,27.862,-136.266,927.279,0.0661138,-0.520242,-0.043208
36,BAD,36,0.942417,1,27.6963,-136.315,926.116,0.0651751,-0.521814,-0.0448658
37,BAD,37,0.944491,1,27.3018,-135.981,925.703,0.0675896,-0.522518,-0.0454953
38,BAD,38,0.939634,1,27.4721,-135.946,925.901,0.0672001,-0.523086,-0.0473909
39,BAD,39,0.946666,1,27.4255,-136.246,925.551,0.065057,-0.519646,-0.0484522
40,BAD,40,0.942517,1,27.0251,-136.272,925.306,0.0644506,-0.52189,-0.0498379
41,BAD,41,0.94508,1,26.8888,-136.229,924.913,0.0653213,-0.52304,-0.0502946
42,BAD,42,0.948165,1,26.8237,-136.161,924.495,0.0646367,-0.522546,-0.051504
43,BAD,43,0.947265,1,26.493,-136.289,925.008,0.0629614,-0.522499,-0.0529987
44,BAD,44,0.944784,1,26.0668,-136.36,925.228,0.0584444,-0.522102,-0.0561654
45,BAD,45,0.944642,1,25.8445,-136.339,924.758,0.0589389,-0.520861,-0.0567607
46,BAD,46,0.944022,1,25.4,-136.295,923.986,0.0562915,-0.520325,-0.0602594
47,BAD,47,0.943128,1,24.8652,-136.039,923.18,0.0536061,-0.522747,-0.0630877
48,BAD,48,0.940624,1,24.8052,-136.213,925.17,0.0515831,-0.522629,-0.0641105
49,BAD,49,0.944587,1,24.7294,-136.257,925.786,0.0484798,-0.520667,-0.0660003
50,BAD,50,0.94402,1,24.4527,-136.22,925.944,0.0488219,-0.522117,-0.0674329
51,BAD,51,0.942494,1,24.248,-136.394,926.686,0.0435317,-0.518508,-0.0690049
52,BAD,52,0.938216,1,24.036,-136.4,926.051,0.037708,-0.517761,-0.071316
53,BAD,53,0.940838,1,23.7873,-136.598,927.288,0.0350192,-0.516563,-0.0735973
54,BAD,54,0.942047,1,23.6727,-136.884,928.894,0.0324251,-0.513733,-0.0731611
55,BAD,55,0.939717,1,23.7873,-137.059,929.538,0.0353376,-0.513497,-0.0725602
