time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,PT:PRO1SG,1,0.66428,1,-63.6179,-173.424,744.54,0.145828,0.473251,-0.140312
2,PT:PRO1SG,2,0.8794,1,-71.79,-192.805,791.817,-0.0677908,0.510956,-0.073512
4,PT:PRO1SG,4,0.8406,1,-82.4239,-208.892,849.518,-0.284239,0.552726,0.0272497
5,PT:PRO1SG,5,0.836503,1,-84.9986,-212.426,863.928,-0.307595,0.545053,0.0351193
6,PT:PRO1SG,6,0.96485,1,-88.0456,-216.062,878.472,-0.326725,0.540089,0.0404716
7,PT:PRO1SG,7,0.967911,1,-94.431,-228.021,926.948,-0.263271,0.520354,0.0130106
8,PT:PRO1SG,8,0.97084,1,-99.0565,-235.899,958.704,-0.227558,0.512285,0.00403994
9,PT:PRO1SG,9,0.974587,1,-101.666,-238.809,971.041,-0.205395,0.513468,-0.00194201
10,PT:PRO1SG,10,0.976144,1,-103.059,-240.409,977.168,-0.190994,0.50988,-0.00525157
11,PT:PRO1SG,11,0.974824,1,-104.157,-241.316,981.801,-0.180883,0.511295,-0.00585135
12,PT:PRO1SG,12,0.97457,1,-104.91,-242.187,985.958,-0.175018,0.513556,-0.00439235
13,PT:PRO1SG,13,0.975366,1,-105.548,-243.251,990.622,-0.169927,0.5149,-0.00310285
14,PT:PRO1SG,14,0.974722,1,-105.379,-242.829,989.447,-0.168468,0.51576,0.00284008
15,PT:PRO1SG,15,0.974088,1,-105.322,-242.544,989.277,-0.166245,0.516479,0.00544943
16,PT:PRO1SG,16,0.973983,1,-105.159,-241.937,990.481,-0.148954,0.512386,0.00260342
17,PT:PRO1SG,17,0.972415,1,-104.956,-241.377,990.372,-0.143236,0.513211,0.00147225
18,PT:PRO1SG,18,0.971715,1,-104.778,-241.105,990.839,-0.143094,0.511818,0.00260173
19,PT:PRO1SG,19,0.972285,1,-104.296,-240.735,989.609,-0.146138,0.511504,0.00656355
