time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,G:HEY,1,0.971297,1,-45.2611,-294.94,1375.05,-0.0945916,0.27671,0.0804788
2,G:HEY,2,0.978291,1,-49.3366,-289.674,1361.12,-0.0825499,0.293478,0.0947974
3,G:HEY,3,0.980682,1,-52.8402,-289.211,1367.26,-0.0929905,0.29326,0.104761
4,G:HEY,4,0.978293,1,-55.9881,-287.802,1364.35,-0.107243,0.294644,0.116166
5,G:HEY,5,0.979904,1,-59.5515,-287.232,1365.4,-0.110618,0.293802,0.121341
6,G:HEY,6,0.975899,1,-62.8368,-286.492,1362.3,-0.123426,0.294992,0.127496
7,G:HEY,7,0.97687,1,-65.6915,-286.607,1363.3,-0.129817,0.293759,0.13415
8,G:HEY,8,0.978386,1,-68.1913,-285.657,1363.69,-0.110161,0.294262,0.126926
9,G:HEY,9,0.980982,1,-70.4689,-284.491,1364.52,-0.0982521,0.295816,0.125433
10,G:HEY,10,0.980914,1,-73.4211,-284.471,1372.85,-0.0907056,0.292748,0.117452
11,G:HEY,11,0.983143,1,-75.1912,-283.477,1363.05,-0.10766,0.291882,0.121229
12,G:HEY,12,0.982447,1,-76.7919,-287.518,1365.87,-0.150968,0.287598,0.134681
13,G:HEY,13,0.982938,1,-77.5805,-288.25,1364.15,-0.159139,0.281934,0.14028
14,G:HEY,14,0.980238,1,-78.9534,-290.612,1377.87,-0.149612,0.27643,0.138384
15,G:HEY,15,0.977718,1,-79.5446,-288.529,1383.47,-0.0995511,0.274007,0.126149
16,G:HEY,16,0.969699,1,-79.8989,-286.236,1382.04,-0.0792994,0.274591,0.119377
17,G:HEY,17,0.983027,1,-79.2718,-284.992,1366.21,-0.105852,0.280171,0.123051
18,G:HEY,18,0.979605,1,-79.5242,-288.359,1369.3,-0.150005,0.274225,0.134542
19,G:HEY,19,0.982021,1,-79.3759,-291.289,1382.59,-0.149227,0.267986,0.142212
20,G:HEY,20,0.974247,1,-78.0106,-291.658,1399.02,-0.117974,0.243104,0.130458
21,G:HEY,21,0.973958,1,-76.8224,-289.868,1412.11,-0.061874,0.226851,0.117898
22,G:HEY,22,0.979098,1,-75.2381,-291.09,1423.63,-0.0735281,0.209772,0.121813
23,G:HEY,23,0.984575,1,-73.509,-294.522,1427.31,-0.139993,0.190627,0.145257
24,G:HEY,24,0.983544,1,-72.1225,-300.097,1434.97,-0.200985,0.167355,0.175585
25,G:HEY,25,0.983698,1,-71.1454,-302.841,1443.73,-0.207084,0.148371,0.190733
26,G:HEY,26,0.985703,1,-69.5087,-300.619,1448.22,-0.136862,0.11576,0.172364
27,G:HEY,27,0.982032,1,-69.2288,-297.56,1456.56,-0.0816893,0.10265,0.158918
28,G:HEY,28,0.974439,1,-68.6138,-293.521,1455.23,-0.0552715,0.0950213,0.144731
29,G:HEY,29,0.986746,1,-66.6176,-291.201,1441.89,-0.0620241,0.0880134,0.125291
30,G:HEY,30,0.98582,1,-64.2767,-290.534,1422.4,-0.100376,0.0803636,0.104666
31,G:HEY,31,0.986182,1,-63.2582,-289.598,1409.26,-0.109229,0.0797669,0.0863587
32,G:HEY,32,0.985967,1,-64.4163,-290.03,1417.78,-0.0845926,0.0978483,0.0717913
33,G:HEY,33,0.985378,1,-66.5821,-288.592,1422.02,-0.0606716,0.119632,0.0589779
34,G:HEY,34,0.985551,1,-68.2335,-288.466,1419.61,-0.0716721,0.131439,0.0519878
35,G:HEY,35,0.988048,1,-68.599,-289.334,1411.34,-0.109016,0.140407,0.0556254
36,G:HEY,36,0.987387,1,-68.5181,-290.239,1412.48,-0.114434,0.14576,0.0559091
37,G:HEY,37,0.987285,1,-68.6904,-288.741,1414.82,-0.0891802,0.151814,0.0500836
38,G:HEY,38,0.982984,1,-68.3661,-285.264,1411.41,-0.0627132,0.157299,0.0470642
39,G:HEY,39,0.982618,1,-68.0466,-284.594,1405.61,-0.0705643,0.15705,0.0468788
40,G:HEY,40,0.987903,1,-67.9736,-287.736,1407.3,-0.100701,0.152958,0.0543603
41,G:HEY,41,0.985405,1,-67.9742,-290.089,1413.16,-0.11153,0.15001,0.0589391
42,G:HEY,42,0.986949,1,-68.3544,-290.143,1420.16,-0.090275,0.15811,0.0675496
43,G:HEY,43,0.989084,1,-68.1643,-286.752,1424.97,-0.0401938,0.158283,0.0624126
44,G:HEY,44,0.98639,1,-67.6258,-281.272,1422.23,-0.000424698,0.161566,0.0566543
45,G:HEY,45,0.977992,1,-67.5051,-278.392,1430.72,0.0280577,0.161755,0.0497677
46,G:HEY,46,0.981998,1,-67.2237,-277.089,1426.89,0.00900734,0.166903,0.0481573
47,G:HEY,47,0.989651,1,-66.6186,-277.439,1408.07,-0.0786336,0.184121,0.0803876
48,G:HEY,48,0.987907,1,-65.1397,-279.752,1392.39,-0.157814,0.16796,0.108249
49,G:HEY,49,0.987271,1,-62.4634,-281.53,1374.23,-0.229701,0.126628,0.129888
50,G:HEY,50,0.987222,1,-60.136,-287.546,1387.91,-0.224528,0.0728733,0.129912
51,G:HEY,51,0.988089,1,-60.5244,-289.472,1396.68,-0.173305,0.059694,0.114999
52,G:HEY,52,0.987248,1,-62.2818,-287.955,1401.22,-0.0930179,0.0776013,0.0949615
53,G:HEY,53,0.981285,1,-64.7881,-284.743,1406.94,-0.0403885,0.113592,0.0787947
54,,54,0.982518,1,-66.8564,-281.541,1408.96,-0.0148622,0.139082,0.0667522
55,,55,0.977047,1,-68.5435,-281.742,1404.67,-0.0365283,0.16768,0.0623346
56,,56,0.98042,1,-68.5866,-280.128,1376.44,-0.100437,0.224952,0.0885028
57,,57,0.982866,1,-68.2642,-282.137,1369.59,-0.132188,0.246386,0.101186
58,,58,0.980185,1,-67.6965,-282.075,1367.59,-0.120487,0.255405,0.105895
59,,59,0.983049,1,-66.9202,-281.437,1369.91,-0.0919698,0.259856,0.102028
60,,60,0.983579,1,-65.7416,-281.522,1372.47,-0.0865727,0.253823,0.100315
61,,61,0.989017,1,-63.4855,-284.533,1380.43,-0.122431,0.224204,0.10646
62,,62,0.988643,1,-59.1479,-289.075,1390.42,-0.180286,0.15125,0.126543
63,,63,0.989086,1,-53.2765,-294.934,1406.58,-0.22201,0.0533852,0.133513
64,,64,0.963191,1,-46.6535,-296.662,1409.82,-0.23357,-0.0144362,0.13185
65,,65,0.896502,1,-41.1703,-295.679,1405.82,-0.244313,-0.0130241,0.159079
66,,66,0.749138,1,-36.7762,-289.652,1386.33,-0.219532,0.0414042,0.188744
67,,67,0.957924,1,-12.5998,-285.092,1388.58,-0.141484,-0.20562,0.110113
68,,68,0.969051,1,-9.08123,-279.461,1370.36,-0.129485,-0.278262,0.0994193
69,,69,0.964753,1,-5.64986,-275.827,1366.52,-0.0974499,-0.329661,0.0832136
70,,70,0.967837,1,-3.8473,-271.338,1354.42,-0.0952383,-0.345348,0.0698019
71,,71,0.964832,1,-2.22279,-269.092,1347.92,-0.101089,-0.360423,0.0489887
72,PT:PRO1SG,72,0.967315,1,-0.76687,-267.518,1341.58,-0.112231,-0.379035,0.0278441
73,PT:PRO1SG,73,0.96472,1,0.157529,-266.382,1337.83,-0.113927,-0.394575,0.0124032
74,PT:PRO1SG,74,0.967688,1,0.933934,-265.812,1339.87,-0.110743,-0.402345,0.000635191
75,PT:PRO1SG,75,0.96629,1,1.19599,-265.605,1344.44,-0.10607,-0.409911,-0.0061163
76,PT:PRO1SG,76,0.965158,1,1.64762,-265.066,1347.06,-0.104348,-0.414095,-0.00674843
77,PT:PRO1SG,77,0.968642,1,2.58056,-263.717,1342.27,-0.101777,-0.421714,-0.00911212
78,PT:PRO1SG,78,0.965038,1,3.90874,-263.285,1337.17,-0.10097,-0.432485,-0.0115064
79,PT:PRO1SG,79,0.955825,1,6.43201,-262.347,1327.08,-0.121612,-0.450096,-0.016089
80,PT:PRO1SG,80,0.957718,1,8.02209,-264.281,1331.15,-0.134581,-0.454435,-0.0187994
81,PT:PRO1SG,81,0.960256,1,10.4094,-263.307,1324.59,-0.131064,-0.457298,-0.0152891
82,PT:PRO1SG,82,0.956103,1,11.5998,-264.024,1327.75,-0.126274,-0.4523,-0.0103691
83,PT:PRO1SG,83,0.962603,1,12.8838,-264.557,1330.42,-0.12402,-0.438098,-0.0066253
84,PT:PRO1SG,84,0.964623,1,13.625,-264.974,1333.08,-0.123768,-0.431809,-0.00569548
85,PT:PRO1SG,85,0.972238,1,13.3725,-266.093,1334.62,-0.134921,-0.41115,-0.0017261
86,PT:PRO1SG,86,0.975933,1,14.1028,-265.954,1326.76,-0.150582,-0.400405,-0.00485769
87,PT:PRO1SG,87,0.974406,1,13.8053,-269.149,1333.99,-0.182438,-0.383689,-0.0133561
88,PT:PRO1SG,88,0.966096,1,10.8869,-272.596,1350.38,-0.18455,-0.348029,-0.0138494
89,PT:PRO1SG,89,0.946073,1,5.34259,-276.123,1375.3,-0.18122,-0.294009,-0.00826243
90,PT:PRO1SG,90,0.846926,1,-1.0295,-276.711,1382.92,-0.174388,-0.269511,0.00183368
91,PT:PRO1SG,91,0.986672,1,-22.8608,-268.326,1330.18,-0.203044,-0.0843402,0.0498003
92,PT:PRO1SG,92,0.978933,1,-29.7373,-272.869,1345.87,-0.205876,-0.0204128,0.0667082
93,PT:PRO1SG,93,0.902169,1,-35.4813,-273.168,1337.3,-0.184869,-0.0279757,0.0690381
94,PT:PRO1SG,94,0.78907,1,-40.052,-276.002,1346.56,-0.176478,-0.0370239,0.0833468
95,PT:PRO1SG,95,0.978174,1,-67.1229,-291.127,1400.66,-0.103913,0.245937,0.0889875
96,PT:PRO1SG,96,0.984341,1,-69.0971,-287.865,1385.75,-0.103086,0.284631,0.0960014
97,PT:PRO1SG,97,0.985385,1,-71.5594,-286.231,1377.56,-0.109213,0.310635,0.101048
98,PT:PRO1SG,98,0.984667,1,-73.413,-285.827,1374.26,-0.123185,0.317647,0.103048
99,PT:PRO1SG,99,0.988321,1,-74.0831,-286.987,1377.75,-0.138687,0.326408,0.107289
100,PT:PRO1SG,100,0.988125,1,-75.4443,-287.917,1380.07,-0.148366,0.33016,0.106364
101,PT:PRO1SG,101,0.989767,1,-76.0598,-288.298,1381.29,-0.151848,0.332777,0.107586
102,PT:PRO1SG,102,0.989341,1,-76.4372,-289.392,1386.57,-0.15364,0.334586,0.109339
103,PT:PRO1SG,103,0.988202,1,-76.646,-289.804,1388.32,-0.155357,0.330775,0.110103
104,PT:PRO1SG,104,0.989456,1,-76.832,-291.149,1394.86,-0.158931,0.327014,0.111663
105,PT:PRO1SG,105,0.988976,1,-77.5971,-293.706,1408.01,-0.164117,0.319435,0.11551
106,PT:PRO1SG,106,0.988999,1,-78.5754,-295.26,1415.48,-0.166901,0.312163,0.114355
107,PT:PRO1SG,107,0.988053,1,-79.5061,-297.298,1424.95,-0.170948,0.307895,0.11698
108,PT:,108,0.988168,1,-80.9399,-298.127,1428.74,-0.17154,0.304634,0.117238
109,PT:,109,0.988586,1,-82.5237,-299.24,1434.21,-0.174678,0.3047,0.114528
110,PT:,110,0.989574,1,-84.202,-300.983,1443.2,-0.178585,0.297882,0.114443
111,PT:,111,0.988693,1,-86.1709,-300.293,1440.08,-0.175677,0.2994,0.109186
112,PT:,112,0.987966,1,-86.9298,-301.454,1445.51,-0.17474,0.296982,0.108209
113,PT:,113,0.987804,1,-87.8665,-300.749,1441.96,-0.174697,0.296217,0.106062
114,PT:,114,0.988479,1,-88.1146,-300.757,1442.62,-0.167965,0.29814,0.104427
115,PT:,115,0.989022,1,-88.1005,-301.287,1445.37,-0.168222,0.293836,0.104381
116,PT:,116,0.988917,1,-88.0939,-300.991,1444.33,-0.164231,0.29148,0.10228
117,PT:,117,0.988481,1,-86.3138,-298.989,1438.07,-0.146197,0.292071,0.101789
118,PT:,118,0.987381,1,-83.3554,-293.587,1417.25,-0.117832,0.300655,0.0991717
119,PT:,119,0.985876,1,-79.3228,-286.259,1387.22,-0.0876423,0.311085,0.0905039
120,PT:,120,0.980396,1,-74.7863,-277.925,1354.04,-0.0479497,0.326804,0.0765938
121,PT:,121,0.984148,1,-70.8619,-271.531,1328.32,-0.0392255,0.339451,0.0708814
122,PT:,122,0.984689,1,-68.8952,-268.008,1317,-0.0339003,0.351424,0.0666096
123,PT:,123,0.987347,1,-68.5834,-266.498,1310.95,-0.0326527,0.357839,0.07119
124,PT:,124,0.985391,1,-68.0768,-266.991,1307.82,-0.0396944,0.356538,0.081099
125,PT:,125,0.985471,1,-68.8667,-269.896,1310.58,-0.0850248,0.337332,0.087488
126,,126,0.985763,1,-68.9456,-270.894,1311.77,-0.0906344,0.335513,0.0904472
127,,127,0.986783,1,-69.7731,-271.298,1312.86,-0.0917264,0.331661,0.0908932
128,,128,0.987206,1,-70.7844,-272.889,1319.07,-0.0890601,0.330112,0.0891192
129,,129,0.986969,1,-71.4232,-274.966,1329,-0.0898887,0.327501,0.0878948
130,,130,0.987711,1,-72.4593,-276.59,1335.83,-0.0909642,0.321957,0.081855
131,,131,0.987358,1,-72.7643,-275.794,1332.84,-0.0861891,0.325697,0.0804707
132,,132,0.986968,1,-73.1429,-274.153,1326.65,-0.0814546,0.334599,0.0815345
133,,133,0.986297,1,-73.8939,-273.882,1326.36,-0.0826433,0.338804,0.0837714
134,,134,0.987373,1,-74.5403,-274.453,1329.13,-0.0846259,0.343487,0.0860372
135,,135,0.987776,1,-75.2001,-276.873,1338.96,-0.101472,0.337027,0.0901019
136,,136,0.987569,1,-75.5984,-278.87,1346.83,-0.109394,0.333933,0.0940032
137,,137,0.987369,1,-75.6762,-280.454,1352.67,-0.111964,0.326444,0.0954329
138,,138,0.98618,1,-75.2954,-281.687,1357.13,-0.116487,0.313016,0.0968215
139,,139,0.987572,1,-74.6363,-283.321,1364.14,-0.118825,0.292661,0.0960304
140,,140,0.984347,1,-72.7102,-284.842,1370.38,-0.129539,0.262911,0.0957874
141,,141,0.988598,1,-69.2298,-286.396,1375.1,-0.144937,0.222273,0.103789
142,,142,0.97915,1,-64.4539,-293.696,1396.93,-0.220061,0.120389,0.119661
143,PT:PRO1SG,143,0.903448,1,-58.6531,-295.928,1391.09,-0.302597,0.111353,0.148687
144,PT:PRO1SG,144,0.984466,1,-34.7694,-302.323,1412.07,-0.247771,-0.0685641,0.0578267
145,PT:PRO1SG,145,0.950369,1,-28.4288,-298.87,1398.42,-0.264642,-0.130317,0.0611171
146,PT:PRO1SG,146,0.777324,1,-23.7179,-294.853,1389.76,-0.240414,-0.156093,0.0764005
147,PT:PRO1SG,147,0.762624,1,-20.7491,-292.107,1393.71,-0.179247,-0.128469,0.109498
148,PT:PRO1SG,148,0.736156,1,-17.6579,-288.326,1395.56,-0.113774,-0.125264,0.138357
149,PT:PRO1SG,149,0.946316,1,-0.284839,-284.787,1393.84,-0.155956,-0.262767,0.0066926
150,PT:PRO1SG,150,0.958904,1,1.74274,-282.367,1371.2,-0.225515,-0.378833,-0.0388205
151,PT:PRO1SG,151,0.956665,1,3.04926,-279.918,1352.09,-0.252313,-0.407588,-0.0636367
