time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,ALL,1,0.982862,1,-45.981,-189.171,1271.94,0.103609,-0.173918,0.025552
2,ALL,2,0.981253,1,-45.4444,-189.471,1274,0.126217,-0.190272,0.0155377
3,ALL,3,0.979914,1,-45.7874,-189.523,1274.44,0.127375,-0.189831,0.000686849
4,ALL,4,0.977277,1,-46.8189,-188.787,1268.22,0.127286,-0.16917,-0.0111409
5,ALL,5,0.974164,1,-48.5882,-188.089,1262.47,0.12876,-0.138001,-0.017847
6,ALL,6,0.975083,1,-52.5468,-188.696,1264.22,0.113668,-0.0997149,-0.0134198
7,ALL,7,0.972934,1,-55.0988,-188.559,1262.49,0.105498,-0.0696246,-0.00619224
8,ALL,8,0.973623,1,-56.8491,-188.679,1262.23,0.0980035,-0.0485373,-0.00281764
9,ALL,9,0.971767,1,-58.0383,-189.109,1263.01,0.0881946,-0.0362306,-0.00205662
10,ALL,10,0.971197,1,-58.496,-189.366,1263.88,0.0814774,-0.0306284,-0.00106227
11,ALL,11,0.969468,1,-58.5168,-189.473,1264.16,0.0798767,-0.0321292,-0.00111189
12,ALL,12,0.966716,1,-58.3369,-190.286,1269.19,0.0744887,-0.0407666,0.000860804
13,ALL,13,0.961309,1,-58.0321,-193.142,1293.52,0.0615448,-0.0592457,0.0151914
14,ALL,14,0.962831,1,-56.7701,-193.948,1299.56,0.0521383,-0.081142,0.0238239
15,ALL,15,0.96899,1,-53.8985,-193.17,1288.38,0.0529069,-0.111579,0.0334661
16,ALL,16,0.974887,1,-51.8253,-192.834,1281.19,0.0548257,-0.134153,0.0392867
17,ALL,17,0.973903,1,-50.5455,-193.196,1281.99,0.0544538,-0.14991,0.0415952
18,ALL,18,0.975218,1,-49.9388,-193.538,1282.34,0.0571927,-0.154454,0.0449812
19,ALL,19,0.975385,1,-49.6207,-193.481,1280.78,0.0591596,-0.157362,0.0468592
20,ALL,20,0.975991,1,-49.6089,-193.415,1279.77,0.0604846,-0.155612,0.0477269
21,ALL,21,0.975484,1,-49.7961,-193.373,1279.19,0.0610404,-0.150948,0.0472604
22,ALL,22,0.975911,1,-49.7813,-193.372,1279.19,0.0622878,-0.151359,0.0472534
23,ALL,23,0.976128,1,-49.7446,-193.391,1279.45,0.0634995,-0.152581,0.0472676
24,ALL,24,0.977294,1,-49.3254,-193.315,1280.35,0.0681896,-0.158585,0.0478946
25,ALL,25,0.978645,1,-48.976,-193.201,1280.19,0.0696084,-0.16029,0.0478427
26,ALL,26,0.986456,1,-48.2471,-193.111,1280.35,0.0691733,-0.17146,0.0452673
27,ALL,27,0.985312,1,-46.5103,-193.685,1283.2,0.0982742,-0.190811,0.0294764
28,ALL,28,0.984014,1,-45.7735,-193.326,1282.04,0.109265,-0.194617,0.0197802
29,ALL,29,0.982837,1,-45.3543,-192.898,1281.75,0.117357,-0.200193,0.012508
30,ALL,30,0.983287,1,-45.6935,-192.385,1282.05,0.120954,-0.199783,0.00300995
31,ALL,31,0.983662,1,-47.161,-191.468,1279.24,0.123479,-0.186213,-0.0129944
32,ALL,32,0.979662,1,-50.1408,-190.059,1271.61,0.124065,-0.153375,-0.0282409
33,ALL,33,0.978256,1,-55.3184,-189.572,1270.22,0.113137,-0.102619,-0.0312264
34,ALL,34,0.981337,1,-58.9412,-188.271,1265.22,0.112004,-0.0662504,-0.029339
35,ALL,35,0.979047,1,-61.2318,-187.625,1264.42,0.113507,-0.0464076,-0.0264231
36,ALL,36,0.98084,1,-61.9452,-187.681,1264.23,0.105475,-0.039967,-0.0247241
37,ALL,37,0.980939,1,-61.96,-188.104,1263.49,0.0952467,-0.0393173,-0.0249338
38,ALL,38,0.978642,1,-61.7853,-188.413,1263.39,0.0876267,-0.0432032,-0.0254826
39,ALL,39,0.978639,1,-61.3582,-188.866,1264.98,0.0845465,-0.0476414,-0.0263524
40,ALL,40,0.979747,1,-60.8696,-188.526,1264.35,0.086566,-0.0510146,-0.0285016
41,,41,0.980529,1,-60.5307,-188.196,1264.2,0.0891338,-0.0518109,-0.0291836
42,,42,0.981528,1,-60.2151,-188.127,1264.18,0.0897789,-0.0524198,-0.0290982
43,,43,0.979506,1,-59.9857,-188.111,1264.78,0.0878565,-0.0546038,-0.0270083
44,,44,0.979516,1,-59.6698,-187.91,1263.75,0.0892075,-0.0553315,-0.0264371
45,,45,0.979195,1,-59.52,-187.862,1264.23,0.0905085,-0.0520629,-0.0245444
46,,46,0.979659,1,-59.4058,-187.745,1263.73,0.0909624,-0.0528771,-0.0240764
47,,47,0.979516,1,-59.1007,-187.629,1263.05,0.090971,-0.0568888,-0.0231285
48,,48,0.978826,1,-59.0507,-187.68,1263.31,0.0906301,-0.0578332,-0.022814
49,,49,0.978498,1,-59.0247,-187.698,1263.48,0.0901043,-0.058584,-0.0222573
50,,50,0.978408,1,-59.0202,-187.736,1263.74,0.0895891,-0.0588709,-0.0219696
51,,51,0.978602,1,-59.0335,-187.816,1264.22,0.0890775,-0.0590788,-0.0218194
52,,52,0.978096,1,-59.027,-188.088,1264.33,0.0853051,-0.0592278,-0.0216091
53,,53,0.977545,1,-59.0059,-188.386,1264.48,0.0814162,-0.0597144,-0.0213328
54,,54,0.978156,1,-58.7365,-188.391,1264.06,0.0805034,-0.0637747,-0.0208472
55,,55,0.978532,1,-58.44,-188.448,1264.17,0.0802393,-0.0646807,-0.020634
56,,56,0.978792,1,-58.4009,-188.481,1264.19,0.0802028,-0.0652498,-0.0204716
57,,57,0.978259,1,-58.3625,-188.522,1264.25,0.0802717,-0.065644,-0.0203047
58,,58,0.978078,1,-58.3412,-188.683,1264.87,0.0796808,-0.0658409,-0.0198635
59,,59,0.976751,1,-58.3248,-188.857,1265.52,0.0784199,-0.0658566,-0.0192418
60,,60,0.977596,1,-58.3036,-188.927,1265.73,0.0783678,-0.0659174,-0.0189248
61,,61,0.978086,1,-58.2953,-188.976,1265.87,0.0785916,-0.0658553,-0.0187909
62,,62,0.977319,1,-58.2513,-189.052,1266.03,0.0780245,-0.0659822,-0.018596
63,,63,0.978272,1,-57.9829,-189.073,1265.8,0.0772992,-0.0695151,-0.018462
64,,64,0.979232,1,-57.9772,-189.117,1265.97,0.0768986,-0.069232,-0.018639
65,,65,0.979866,1,-57.9609,-189.11,1265.83,0.0764393,-0.0687555,-0.0188397
66,,66,0.978795,1,-57.8138,-189.146,1264.76,0.0724418,-0.0670623,-0.0187062
67,,67,0.977165,1,-57.5188,-189.378,1264.95,0.0698592,-0.0670623,-0.0175661
68,,68,0.97757,1,-56.9771,-189.381,1264.75,0.0688946,-0.0716777,-0.0169924
69,,69,0.976316,1,-56.4419,-189.414,1264.66,0.0671349,-0.0762662,-0.0164904
70,,70,0.977371,1,-56.0868,-189.28,1263.9,0.0669349,-0.0778962,-0.0166812
71,,71,0.977365,1,-55.6475,-189.17,1264.5,0.0692013,-0.0829405,-0.0149774
72,,72,0.974515,1,-54.3427,-189.681,1270.16,0.062663,-0.102341,-0.00725489
73,,73,0.970274,1,-51.5391,-191.052,1281.96,0.0547553,-0.144795,0.00472463
74,,74,0.982965,1,-47.7476,-191.252,1283.04,0.042072,-0.190346,0.0117643
75,,75,0.985425,1,-43.1086,-190.834,1275.84,0.0585467,-0.241344,0.00479315
76,,76,0.988296,1,-40.1525,-190.336,1268.54,0.0671868,-0.270742,-0.00406083
77,,77,0.988414,1,-39.104,-189.904,1265.66,0.0748902,-0.279715,-0.0109929
78,,78,0.988724,1,-39.4432,-189.377,1264.64,0.0861015,-0.278005,-0.0155645
79,,79,0.9888,1,-40.3308,-188.927,1264.93,0.094771,-0.268055,-0.0176877
80,,80,0.987727,1,-41.2454,-188.205,1263.24,0.102963,-0.261278,-0.0190338
81,ALL,81,0.987911,1,-41.9113,-187.878,1261.76,0.105208,-0.255393,-0.0199937
82,ALL,82,0.987717,1,-41.966,-187.924,1261.84,0.104691,-0.255953,-0.0210333
83,ALL,83,0.986895,1,-41.8118,-188.189,1261.62,0.100267,-0.257836,-0.0243469
84,ALL,84,0.986717,1,-41.3224,-188.921,1262.6,0.093446,-0.261561,-0.0256207
85,ALL,85,0.987581,1,-41.0146,-189.585,1263.21,0.0888621,-0.261796,-0.0252918
86,ALL,86,0.98762,1,-40.8997,-190.327,1264.46,0.0863406,-0.258599,-0.0232229
87,ALL,87,0.987099,1,-40.8916,-191.164,1266.7,0.0814379,-0.257611,-0.0219155
88,ALL,88,0.987476,1,-40.7578,-191.807,1266.34,0.0736058,-0.253669,-0.0231663
89,ALL,89,0.986572,1,-40.6677,-193.17,1268.74,0.0658055,-0.250957,-0.0253724
90,ALL,90,0.986309,1,-40.6322,-194.378,1270.5,0.0574931,-0.245745,-0.0263409
91,ALL,91,0.986325,1,-40.5381,-195.132,1271.58,0.0554252,-0.241232,-0.0249438
92,ALL,92,0.985471,1,-40.6308,-195.767,1272.41,0.0525349,-0.238779,-0.0239711
93,ALL,93,0.985977,1,-40.9201,-196.404,1273.54,0.0484255,-0.23446,-0.0237843
94,ALL,94,0.985638,1,-41.4362,-196.85,1275.52,0.0539202,-0.230255,-0.0210844
95,ALL,95,0.984543,1,-42.0612,-197.328,1277.67,0.0524992,-0.227642,-0.0204208
96,ALL,96,0.983783,1,-42.6199,-197.229,1276.56,0.0509911,-0.224841,-0.0196531
97,ALL,97,0.982674,1,-43.2498,-197.318,1276.77,0.0488874,-0.223413,-0.0195157
98,ALL,98,0.984508,1,-43.6171,-197.325,1276.82,0.048841,-0.222589,-0.0193224
99,ALL,99,0.98573,1,-43.9896,-197.256,1276.7,0.0504762,-0.221959,-0.0191945
100,ALL,100,0.986094,1,-44.3235,-196.848,1275.64,0.054533,-0.222316,-0.0180096
101,ALL,101,0.986215,1,-44.7589,-196.524,1275.26,0.0569106,-0.2201,-0.0155735
102,ALL,102,0.985889,1,-44.8999,-195.748,1273.34,0.0611351,-0.219292,-0.013273
103,ALL,103,0.985282,1,-44.8881,-195.006,1271.41,0.0642008,-0.221188,-0.0122572
104,ALL,104,0.984993,1,-44.939,-194.376,1271.93,0.0716565,-0.22191,-0.0116342
105,ALL,105,0.984981,1,-44.9741,-193.604,1272.41,0.0771287,-0.223255,-0.0110581
106,ALL,106,0.985795,1,-45.2435,-192.677,1271.19,0.0824489,-0.221002,-0.00998206
107,ALL,107,0.98572,1,-45.3816,-191.831,1270.06,0.0871663,-0.220103,-0.00735803
108,ALL,108,0.985912,1,-45.4762,-191.59,1270.64,0.0873891,-0.219744,-0.00732458
109,ALL,109,0.986977,1,-45.8103,-191.435,1271.9,0.0885147,-0.218785,-0.00712457
110,ALL,110,0.986715,1,-45.8546,-191.467,1272.35,0.0884856,-0.219427,-0.00678025
111,ALL,111,0.986452,1,-45.8867,-191.483,1272.53,0.0885088,-0.220257,-0.00652043
112,ALL,112,0.98666,1,-45.8379,-191.509,1272.49,0.0880639,-0.221486,-0.0058634
113,ALL,113,0.985955,1,-45.5952,-191.524,1272.01,0.0891108,-0.225745,-0.00359662
114,ALL,114,0.986649,1,-45.5228,-192.032,1273.38,0.0862825,-0.226689,-0.0022181
115,ALL,115,0.987311,1,-45.4321,-192.417,1273.7,0.0847991,-0.227294,-0.0021708
116,ALL,116,0.988062,1,-45.131,-192.805,1273.72,0.0779564,-0.228851,-0.0027973
117,ALL,117,0.988759,1,-44.8785,-193.045,1273.04,0.0777027,-0.232668,-0.0026238
118,ALL,118,0.988632,1,-44.6269,-193.657,1273.51,0.0728831,-0.234296,-0.00373529
119,ALL,119,0.988342,1,-44.3469,-194.266,1274.15,0.067768,-0.235462,-0.00472555
120,ALL,120,0.986996,1,-44.1656,-194.729,1275.76,0.0658091,-0.238542,-0.0068528
121,,121,0.987899,1,-44.0131,-194.96,1274.88,0.0647784,-0.239877,-0.00796489
