time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,PT:PRO1SG,1,0.973533,1,-22.5723,-169.206,1259.6,0.0671312,-0.333112,0.00570452
2,PT:PRO1SG,2,0.968829,1,-23.2585,-169.682,1261.72,0.0324063,-0.40582,-0.0148251
3,PT:PRO1SG,3,0.974503,1,-23.4319,-169.704,1253.18,0.00670961,-0.419108,-0.0278545
4,PT:PRO1SG,4,0.976336,1,-23.8641,-170.192,1251.8,-0.00219593,-0.419539,-0.0339522
5,PT:PRO1SG,5,0.975529,1,-24.8321,-171.417,1252.56,-0.0112128,-0.422057,-0.0399511
6,PT:PRO1SG,6,0.97618,1,-25.7505,-173.133,1253.17,-0.0219767,-0.421863,-0.0432657
7,PT:PRO1SG,7,0.975806,1,-27.1337,-174.306,1254.12,-0.0273555,-0.421518,-0.0483373
8,PT:PRO1SG,8,0.975228,1,-28.3436,-175.485,1256.19,-0.0285309,-0.419443,-0.0487701
9,PT:PRO1SG,9,0.972052,1,-29.6973,-177.011,1258.36,-0.0396197,-0.415657,-0.0532516
10,PT:PRO1SG,10,0.973295,1,-31.3688,-177.692,1261.12,-0.0412786,-0.41174,-0.0575818
11,PT:PRO1SG,11,0.972654,1,-32.5471,-178.219,1260.13,-0.0475324,-0.409302,-0.0616616
12,PT:PRO1SG,12,0.971693,1,-33.6008,-179.767,1258.34,-0.0610302,-0.408107,-0.0645832
13,PT:PRO1SG,13,0.971474,1,-34.6137,-181.851,1258.78,-0.0682737,-0.407626,-0.0659505
14,PT:PRO1SG,14,0.971827,1,-35.4253,-184.762,1261.27,-0.0819749,-0.40391,-0.0660703
15,PT:PRO1SG,15,0.97207,1,-35.8122,-186.799,1262.95,-0.0852864,-0.404833,-0.0626877
16,PT:PRO1SG,16,0.972885,1,-36.8082,-189.25,1265.85,-0.0938645,-0.403036,-0.0631424
17,PT:PRO1SG,17,0.970516,1,-38.3085,-191.212,1270.44,-0.0995888,-0.401287,-0.0635481
18,PT:PRO1SG,18,0.97171,1,-39.4836,-192.836,1271.79,-0.10647,-0.401553,-0.0656197
19,PT:PRO1SG,19,0.971991,1,-41.0864,-194.835,1272.1,-0.119802,-0.400781,-0.0695055
20,PT:PRO1SG,20,0.973395,1,-42.8046,-197.01,1274.6,-0.134591,-0.399286,-0.0748474
21,PT:PRO1SG,21,0.972368,1,-44.443,-199.221,1273.73,-0.154759,-0.397586,-0.080809
22,PT:PRO1SG,22,0.972248,1,-46.1372,-202.049,1274.3,-0.173619,-0.394507,-0.086622
23,PT:PRO1SG,23,0.972609,1,-47.9145,-204.977,1276.62,-0.189946,-0.38935,-0.092401
24,PT:PRO1SG,24,0.972061,1,-49.2516,-208.207,1277.43,-0.210379,-0.382096,-0.097144
25,PT:PRO1SG,25,0.970309,1,-49.8603,-210.887,1277.66,-0.223468,-0.378521,-0.10211
26,PT:PRO1SG,26,0.969623,1,-49.6599,-213.175,1279.05,-0.234403,-0.371891,-0.104108
27,PT:PRO1SG,27,0.966876,1,-48.8301,-215.229,1279.75,-0.251987,-0.365408,-0.105642
28,PT:PRO1SG,28,0.966349,1,-47.4695,-216.851,1280.38,-0.267436,-0.360111,-0.102794
29,PT:PRO1SG,29,0.967499,1,-45.7498,-218.114,1282.1,-0.281768,-0.354735,-0.0991058
30,PT:PRO1SG,30,0.960162,1,-43.6753,-219.211,1280.68,-0.302702,-0.352127,-0.0936668
31,PT:PRO1SG,31,0.951745,1,-41.6851,-219.901,1284.33,-0.302904,-0.352575,-0.0877997
32,PT:PRO1SG,32,0.960185,1,-40.1006,-219.592,1291.09,-0.281317,-0.358375,-0.0839518
33,PT:PRO1SG,33,0.960362,1,-38.522,-217.715,1293.87,-0.24886,-0.364201,-0.0759058
34,,34,0.96662,1,-37.3307,-214.7,1295.53,-0.211936,-0.370277,-0.0695121
35,,35,0.968011,1,-36.3649,-212.089,1295.04,-0.199136,-0.37592,-0.0662771
36,,36,0.969651,1,-36.0964,-210.377,1292.52,-0.200155,-0.376,-0.0664755
37,,37,0.968439,1,-36.0032,-208.708,1288.75,-0.200683,-0.377039,-0.0680862
38,,38,0.967494,1,-36.6028,-207.688,1287.07,-0.202927,-0.377367,-0.0730204
39,,39,0.971898,1,-37.6393,-206.636,1285.39,-0.204105,-0.373412,-0.0779642
40,,40,0.973294,1,-39.3078,-204.635,1285.48,-0.18432,-0.364693,-0.0799198
41,,41,0.972841,1,-41.157,-201.911,1285.26,-0.160296,-0.355088,-0.0771969
42,,42,0.974361,1,-42.9189,-196.969,1282.95,-0.115143,-0.34763,-0.0681778
43,,43,0.974263,1,-44.6872,-190.488,1279.02,-0.0690087,-0.339599,-0.0554522
44,,44,0.972123,1,-46.1297,-185.129,1269.17,-0.048581,-0.337592,-0.0472717
45,,45,0.974666,1,-47.1563,-182.152,1263.19,-0.0588151,-0.335467,-0.0467246
46,,46,0.976773,1,-48.2339,-181.137,1259.12,-0.084266,-0.334795,-0.0530666
47,,47,0.978737,1,-49.8846,-181.003,1255.69,-0.111354,-0.325113,-0.0595321
48,,48,0.97905,1,-51.6489,-180.719,1254.22,-0.125428,-0.31344,-0.0633065
49,,49,0.978584,1,-53.6277,-180.12,1251.22,-0.13383,-0.291145,-0.0653236
50,,50,0.975068,1,-57.5387,-179.766,1257.29,-0.142701,-0.256305,-0.0770183
51,,51,0.967477,1,-62.5868,-178.808,1255.84,-0.153337,-0.185057,-0.0816598
52,,52,0.946584,1,-67.4674,-176.993,1241.43,-0.161397,-0.124651,-0.0871232
53,,53,0.902497,1,-73.9223,-178.118,1246.33,-0.202317,-0.159924,-0.0893959
