time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,GOOD ,1,0.976274,1,-6.31627,-262.688,1291.97,-0.137702,-0.0358636,-0.0407383
2,GOOD ,2,0.975085,1,-3.48651,-261.599,1288.44,-0.1631,-0.048681,-0.0355925
3,GOOD ,3,0.975474,1,-0.394387,-260.705,1286.96,-0.168172,-0.0695878,-0.0335344
4,GOOD ,4,0.977225,1,3.0035,-259.252,1283.19,-0.164953,-0.0967389,-0.0333969
5,GOOD ,5,0.977486,1,6.35768,-258.114,1283.3,-0.154068,-0.109409,-0.0314704
6,GOOD ,6,0.979005,1,9.29228,-257.385,1283.58,-0.152154,-0.11903,-0.0257678
7,GOOD ,7,0.979652,1,12.2345,-256.9,1280.53,-0.159524,-0.140443,-0.0258327
8,GOOD ,8,0.926322,1,15.5124,-255.867,1273.24,-0.171257,-0.166206,-0.0242374
9,GOOD ,9,0.935617,1,19.358,-256.143,1270.48,-0.181505,-0.197633,-0.0402599
10,GOOD ,10,0.930474,1,22.7406,-256.734,1269.44,-0.194233,-0.204901,-0.0484989
11,GOOD ,11,0.935281,1,26.0278,-257.7,1269.87,-0.212199,-0.206044,-0.0510387
12,GOOD ,12,0.931477,1,29.1932,-258.363,1271.3,-0.226859,-0.205389,-0.0479229
13,GOOD ,13,0.926865,1,32.4581,-258.104,1268.03,-0.237428,-0.211693,-0.044981
14,GOOD ,14,0.930533,1,35.7292,-257.958,1267.55,-0.237798,-0.223812,-0.0414399
15,GOOD ,15,0.92885,1,38.7698,-257.032,1267.66,-0.228455,-0.229488,-0.0331423
16,GOOD ,16,0.931868,1,40.9616,-256.275,1268.77,-0.226137,-0.236401,-0.0273744
17,GOOD ,17,0.932913,1,41.705,-254.564,1265.79,-0.226861,-0.23841,-0.0264047
18,GOOD ,18,0.937434,1,40.9051,-252.213,1257.3,-0.225241,-0.229066,-0.0314331
19,GOOD ,19,0.933427,1,38.5537,-249.247,1254.02,-0.203305,-0.205117,-0.0391502
20,GOOD ,20,0.928316,1,34.6679,-245.441,1251.84,-0.151818,-0.192519,-0.0551952
21,GOOD ,21,0.921162,1,29.843,-240.787,1258.48,-0.0689961,-0.17238,-0.0679651
22,GOOD ,22,0.946075,1,24.6049,-232.557,1253.38,0.0225435,-0.154727,-0.0872729
23,GOOD ,23,0.959566,1,19.3309,-228.257,1270.9,0.104103,-0.122737,-0.0986244
24,GOOD ,24,0.970839,1,14.949,-226.238,1280,0.141466,-0.0976488,-0.1258
25,GOOD ,25,0.969639,1,10.588,-227.909,1281.63,0.100888,-0.0853617,-0.149807
26,GOOD ,26,0.969179,1,6.29386,-229.586,1275.01,0.0730436,-0.0845269,-0.172029
27,GOOD ,27,0.968543,1,2.38472,-229.39,1267.44,0.0704045,-0.0742443,-0.188591
28,GOOD ,28,0.95542,1,-0.939412,-224.661,1253.11,0.11935,-0.0685078,-0.195463
29,GOOD ,29,0.960131,1,-3.85189,-219.616,1243.57,0.180602,-0.0377782,-0.200093
30,GOOD ,30,0.945767,1,-6.47275,-218.721,1241.6,0.177564,0.00111305,-0.201458
31,GOOD,31,0.948716,1,-8.808,-219.766,1238.55,0.144112,0.0221235,-0.205615
32,GOOD,32,0.940084,1,-10.2118,-220.73,1234.64,0.116677,0.0322912,-0.215736
33,GOOD,33,0.925682,1,-10.8111,-216.976,1218.36,0.120849,0.0333378,-0.229233
34,GOOD,34,0.913415,1,-11.4688,-210.967,1200.99,0.159065,0.0354794,-0.246648
35,GOOD,35,0.900843,1,-12.5367,-206.444,1195.98,0.198412,0.0386042,-0.266224
36,GOOD,36,0.896598,1,-14.5898,-205.464,1193.64,0.185346,0.0595932,-0.273106
37,GOOD,37,0.905599,1,-17.3095,-208.097,1197.44,0.148179,0.089374,-0.274962
38,GOOD,38,0.913345,1,-19.5189,-210.384,1200.58,0.129841,0.112186,-0.278601
39,GOOD,39,0.899202,1,-21.3076,-210.374,1199.76,0.136749,0.124649,-0.286166
40,GOOD,40,0.903716,1,-22.9859,-207.929,1195.32,0.179121,0.129627,-0.300966
41,GOOD,41,0.908656,1,-24.8243,-207.599,1197.82,0.191554,0.137913,-0.308658
42,GOOD,42,0.925858,1,-27.5883,-211.021,1204.38,0.151362,0.159326,-0.309518
43,GOOD,43,0.956719,1,-29.9108,-215.091,1207.31,0.111802,0.177089,-0.306366
44,GOOD,44,0.955524,1,-32.7355,-220.474,1228.68,0.129729,0.219557,-0.291447
45,GOOD,45,0.960117,1,-33.9534,-219.988,1233.65,0.167346,0.232602,-0.293955
46,,46,0.961367,1,-34.7274,-218.356,1234.06,0.195624,0.242888,-0.299492
47,,47,0.962279,1,-35.9014,-218.732,1233.63,0.18603,0.2483,-0.298195
48,,48,0.959619,1,-36.9686,-220.762,1233.4,0.155786,0.248797,-0.292113
49,,49,0.95683,1,-37.5194,-222.791,1235.09,0.134126,0.247492,-0.29131
50,,50,0.957871,1,-37.1548,-222.133,1235.38,0.152378,0.243552,-0.295916
51,,51,0.957292,1,-36.2625,-219.579,1231.86,0.178216,0.243539,-0.300657
52,,52,0.95778,1,-35.8836,-220.311,1233.32,0.16311,0.241257,-0.293333
53,,53,0.957502,1,-35.2607,-222.731,1236.98,0.134707,0.238815,-0.284107
54,,54,0.956635,1,-33.7564,-223.631,1237.68,0.12832,0.240365,-0.273779
55,,55,0.960331,1,-31.5181,-222.995,1238.34,0.146535,0.244606,-0.266168
56,,56,0.959809,1,-29.1415,-222.575,1236.14,0.155164,0.251403,-0.252398
57,,57,0.957646,1,-28.0371,-224.217,1231.33,0.130002,0.269424,-0.225822
