time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,PT:PRO1SG,1,0.952348,1,-89.3666,-191.631,1258.43,0.112018,0.471261,0.0212822
2,PT:PRO1SG,2,0.951183,1,-89.2176,-190.721,1250.27,0.0988786,0.493363,0.033207
3,PT:PRO1SG,3,0.9517,1,-89.7368,-190.184,1248.17,0.100189,0.492788,0.0351323
4,PT:PRO1SG,4,0.953635,1,-90.957,-189.258,1243.91,0.105939,0.499666,0.0333431
5,PT:PRO1SG,5,0.950649,1,-92.5675,-188.475,1240.38,0.109244,0.498154,0.0287525
6,PT:PRO1SG,6,0.951763,1,-94.7207,-187.89,1236.25,0.111125,0.499507,0.0236254
7,PT:PRO1SG,7,0.951216,1,-96.7931,-187.307,1231.72,0.115687,0.500939,0.0157189
8,PT:PRO1SG,8,0.954566,1,-98.656,-186.714,1225.62,0.121471,0.505373,0.00651353
9,PT:PRO1SG,9,0.960831,1,-101.138,-188.216,1227.09,0.130066,0.506751,-0.00953572
10,PT:PRO1SG,10,0.973533,1,-104.33,-190.464,1246.23,0.166105,0.500076,-0.0437418
11,PT:PRO1SG,11,0.965498,1,-107.576,-190.995,1280.64,0.239753,0.475092,-0.0983288
12,PT:PRO1SG,12,0.953986,1,-108.25,-187.11,1297.27,0.323903,0.429997,-0.150695
21,PT:PRO1SG,21,0.940645,1,-47.0384,-178.173,1385.07,0.143477,-0.300401,-0.0558241
22,PT:PRO1SG,22,0.948974,1,-46.7494,-174.901,1366.16,0.151493,-0.360027,-0.0460132
23,PT:PRO1SG,23,0.96333,1,-48.8319,-178.236,1359.59,0.103186,-0.362776,-0.0519975
24,PT:PRO1SG,24,0.969704,1,-47.8551,-183.353,1345.65,0.0630059,-0.375197,-0.0479882
25,PT:PRO1SG,25,0.961684,1,-45.1302,-188.999,1340.92,0.0267766,-0.380903,-0.0496891
26,PT:PRO1SG,26,0.967304,1,-41.5418,-192.606,1339.63,0.0100071,-0.381099,-0.0480404
27,PT:PRO1SG,27,0.966867,1,-38.3184,-195.651,1341.46,-0.0060964,-0.383918,-0.0490963
28,PT:PRO1SG,28,0.967425,1,-35.5161,-199.052,1341.33,-0.0291896,-0.378918,-0.0505076
29,PT:PRO1SG,29,0.969322,1,-32.6746,-202.421,1339.49,-0.0519509,-0.383279,-0.0535189
30,PT:PRO1SG,30,0.969722,1,-29.9343,-205.08,1338.85,-0.05689,-0.385749,-0.0528213
31,PT:PRO1SG,31,0.968696,1,-27.3274,-207.296,1336.64,-0.0611645,-0.392549,-0.0502943
32,PT:PRO1SG,32,0.971246,1,-26.7659,-209.023,1338.45,-0.0572806,-0.389966,-0.0426262
33,PT:PRO1SG,33,0.975557,1,-27.8385,-210.069,1340.84,-0.0455922,-0.383227,-0.0365935
34,PT:PRO1SG,34,0.977604,1,-29.3627,-207.92,1331.8,-0.0137571,-0.384808,-0.033524
35,PT:PRO1SG,35,0.975737,1,-31.1762,-207.158,1332.29,0.0050235,-0.376629,-0.0300552
36,PT:PRO1SG,36,0.965839,1,-34.125,-207.351,1340.03,0.00791068,-0.370115,-0.0350094
37,PT:PRO1SG,37,0.967636,1,-37.6178,-208.145,1341.98,-0.00313507,-0.364478,-0.0488985
38,PT:PRO1SG,38,0.962557,1,-42.3948,-210.297,1350.4,-0.00977202,-0.3534,-0.0685912
39,PT:PRO1SG,39,0.962762,1,-46.4414,-210.96,1350.8,-0.0181375,-0.341257,-0.080758
40,PT:PRO1SG,40,0.968645,1,-49.4986,-211.296,1355.26,-0.00248046,-0.325905,-0.0823542
41,PT:PRO1SG,41,0.968287,1,-51.0084,-210.866,1354.92,0.0059341,-0.325523,-0.086319
42,PT:PRO1SG,42,0.969347,1,-52.0135,-211.059,1355.54,0.000949028,-0.32116,-0.0907246
43,PT:PRO1SG,43,0.968655,1,-52.8514,-211.778,1353.84,-0.0104874,-0.314196,-0.0961059
44,PT:PRO1SG,44,0.96238,1,-52.9483,-213.366,1353.16,-0.0260345,-0.311785,-0.0963445
45,PT:PRO1SG,45,0.96424,1,-51.8538,-215.473,1349.82,-0.041414,-0.3098,-0.0938589
46,PT:PRO1SG,46,0.965451,1,-49.9931,-217.756,1344.62,-0.049053,-0.31534,-0.0894794
47,PT:PRO1SG,47,0.966961,1,-48.5556,-219.84,1345.81,-0.0423793,-0.321323,-0.0823278
48,PT:PRO2SG,48,0.968628,1,-46.9987,-220.572,1343.26,-0.0330608,-0.331035,-0.0735133
49,PT:PRO2SG,49,0.960357,1,-44.3541,-216.833,1325.16,-0.00119079,-0.360569,-0.0569677
50,PT:PRO2SG,50,0.947562,1,-40.2872,-211.469,1303.33,0.0335003,-0.389775,-0.0346147
51,PT:PRO2SG,51,0.95349,1,-35.8635,-208.045,1293.22,0.0574622,-0.413124,-0.0156022
52,PT:PRO2SG,52,0.961736,1,-32.7309,-208.612,1298.74,0.0680422,-0.430633,0.00551789
53,PT:PRO2SG,53,0.966438,1,-30.8124,-209.609,1306.69,0.0782569,-0.428025,0.0176512
54,PT:PRO2SG,54,0.961734,1,-29.7352,-210.326,1316.75,0.0902509,-0.422284,0.0186545
55,PT:PRO2SG,55,0.961676,1,-29.5836,-209.566,1323.68,0.100254,-0.406595,0.0155149
56,PT:PRO2SG,56,0.954915,1,-29.7405,-209.861,1333.22,0.0935465,-0.386694,0.00497193
57,PT:PRO2SG,57,0.953659,1,-29.9578,-209.145,1339.14,0.0939405,-0.368655,-0.00997999
58,PT:PRO2SG,58,0.956031,1,-29.8698,-207.779,1340.81,0.103049,-0.347709,-0.0214824
